"Step","opt.learning_rate: 0.01 - grads/update_norm","opt.learning_rate: 0.01 - grads/update_norm__MIN","opt.learning_rate: 0.01 - grads/update_norm__MAX","opt.learning_rate: 0.005 - grads/update_norm","opt.learning_rate: 0.005 - grads/update_norm__MIN","opt.learning_rate: 0.005 - grads/update_norm__MAX","opt.learning_rate: 0.003 - grads/update_norm","opt.learning_rate: 0.003 - grads/update_norm__MIN","opt.learning_rate: 0.003 - grads/update_norm__MAX","opt.learning_rate: 0.001 - grads/update_norm","opt.learning_rate: 0.001 - grads/update_norm__MIN","opt.learning_rate: 0.001 - grads/update_norm__MAX"
"1637","0.020114766934335268","0.01825884641720774","0.021935535667745358","0.01930856881077216","0.018815374869743065","0.019754854356368246","0.018978661605601445","0.01845322529815624","0.01948828158781486","0.019102765449093197","0.018646204463470484","0.02010637929454017"
"1638","0.020101320314506392","0.018243203518119776","0.021925280215761768","0.01929052199256775","0.01879546361058793","0.019737525848716506","0.018959424148106717","0.018431798107561237","0.01946972841090592","0.019083756204664296","0.018626922283433694","0.020086779035877387"
"1639","0.02008789065881674","0.018227577516551338","0.02191507678579644","0.01927249767101567","0.018775571954880912","0.01972020728475314","0.01894054291554035","0.01841204950958303","0.01945119939259925","0.019065494565984574","0.018608044884526668","0.02006723407496416"
"1640","0.020074474525985733","0.018211973456153944","0.021904868431108393","0.01925449283867708","0.018755693776638008","0.01970291938869226","0.018921889258827814","0.018393327977643502","0.01943269662661082","0.019045424890002407","0.01858770144396311","0.020047764765064473"
"1641","0.020061086193181976","0.01819637219384942","0.021894727242426384","0.019236511666459566","0.018735838812708624","0.01968564370687844","0.018903008279538357","0.018373391044480734","0.019414213709491698","0.01902484716058431","0.018566371613631342","0.020028370756506583"
"1642","0.020047722529959323","0.018180795519673616","0.021884607033760883","0.01921855686846375","0.018716007910902624","0.019668405381273145","0.018884018817242363","0.018352809174296516","0.019395759413152202","0.0190032476072722","0.018545952501740622","0.020009135399412174"
"1643","0.02003436743712796","0.018165210647083402","0.02187451491228802","0.019200618264861677","0.018696195816421995","0.01965117269007779","0.018865061471540833","0.01833226656203062","0.01937734368682136","0.018982003494022574","0.018525489789962827","0.019990219819833337"
"1644","0.02002104965822392","0.018149677117630422","0.021864478508200294","0.01918270842493402","0.01867640101199013","0.019633985346231408","0.01884631731031637","0.018312731951502407","0.019358932947282637","0.01896342853129269","0.018507356299218614","0.01997185702104223"
"1645","0.02000773883562857","0.01813413625664817","0.021854441201677885","0.019164815405538025","0.018656625239438594","0.01961680785248435","0.01882769203839826","0.01829366791549386","0.019340546437696605","0.018944903539858456","0.018489043987737104","0.01995458416820036"
"1646","0.019994455705396978","0.018118615971470995","0.0218444613750619","0.01914695506746139","0.01863688435039416","0.019599658802300992","0.01880892634958458","0.018273776882485826","0.019322209919664744","0.01892850010070604","0.01847075854663839","0.019939163107963016"
"1647","0.019981193391263235","0.018103104600119147","0.021834512363692195","0.019129105390042585","0.01861714043362597","0.019582523527508708","0.01879012021725351","0.018253616647554972","0.019303877143198183","0.01890819316076714","0.01845132408590739","0.019926730534538226"
"1648","0.019967950322682983","0.0180876140284736","0.021824588308026516","0.019111286086893768","0.018597425937668537","0.01956541857499382","0.018771331074510376","0.01823343711312023","0.019285571266074046","0.018888744705864373","0.018430638851479126","0.01991752033874678"
"1649","0.019954727618824","0.01807213215830653","0.02181469803108112","0.01909348866729362","0.01857774949427451","0.019548328791387484","0.018752674155784625","0.018213844775812053","0.019267286752322303","0.018867922288716803","0.018410179952189132","0.019908322513268507"
"1650","0.019941533120343503","0.01805667629193078","0.021804851278077946","0.01907571455935986","0.018558085604201347","0.019531264507230913","0.018734121568529955","0.018194624633158664","0.019249043509484313","0.01884807823455873","0.01839000152552941","0.01989028003296333"
"1651","0.019928357975079608","0.018041236169623935","0.021795043987675563","0.019057964936693095","0.018538436534400807","0.01951422884525543","0.01871550355076479","0.01817500666225893","0.01923081342016919","0.018827113743853936","0.01837119407576483","0.01985682863047207"
"1652","0.019915193724166672","0.01802578619778496","0.021785264002651582","0.019040235411558477","0.018518815208657106","0.01949721544544503","0.01869687734542886","0.018155249898971965","0.019212603181851775","0.018803388491545385","0.01835294122386155","0.019818476369165634"
"1653","0.019902062279217696","0.018010376526816738","0.021775509187573365","0.019022531285208404","0.01849920971223506","0.01948022227788487","0.01867822982107286","0.018135263694874667","0.019194439749540403","0.01878232822419623","0.018334931347807403","0.01979737454147496"
"1654","0.019888947226759705","0.017994970796297804","0.02176579577231217","0.01900485155534464","0.01847963041167949","0.01946324175640884","0.018659668380825212","0.01811561839116869","0.01917627415831412","0.018762758153658597","0.018316510972805056","0.019792820456081002"
"1655","0.01987586048151461","0.01797958835785881","0.021756119916129656","0.018987194569375188","0.01846006243244755","0.019446306052857833","0.01864118599765553","0.01809626008010566","0.019158160306838073","0.018744319820083465","0.018297523091691754","0.01978194852932565"
"1656","0.019862792347451853","0.01796421330078289","0.0217464869651115","0.018969561121275173","0.01844053145946618","0.01942937448418194","0.018622713373807186","0.018076855638657845","0.019140052102295066","0.018723017575917895","0.018277964615057738","0.019745680564944513"
"1657","0.01984975044430147","0.01794886392233343","0.021736875801834622","0.018951952247888405","0.018421004615226715","0.01941248604178856","0.018604261237583256","0.018057455191896686","0.019121983905312105","0.018699934375534473","0.018258451346983662","0.019705304353052556"
"1658","0.019836724851707434","0.01793351011127237","0.021727313349310842","0.018934366389111737","0.018401517242117284","0.019395602064553215","0.018585775251264862","0.018037757806156223","0.019103935207057717","0.01868011486543794","0.018238678386680952","0.019687179000841992"
"1659","0.019823725490258563","0.017918197180943802","0.021717772554589714","0.01891680471588655","0.018382032254229574","0.01937875300633677","0.018567329131256187","0.01801817639201614","0.019085911504875947","0.018660430059887417","0.01821980968515538","0.019679723935333585"
"1660","0.019810747611338","0.01790288198721247","0.02170827845654302","0.018899272248768004","0.018362582801889467","0.01936192964429926","0.018548916873484166","0.017998659245913182","0.01906792132562774","0.01863927518988525","0.01820047104281728","0.01965808208253642"
"1661","0.019797795731400343","0.017887585867294765","0.021698823756159086","0.018881751093211725","0.01834315096453523","0.01934511815406012","0.018530559165708223","0.017979312585764292","0.01904993564058412","0.018618047891933352","0.018182322304213756","0.019625155123768823"
"1662","0.019784867236277228","0.017872322260812482","0.021689393521561642","0.018864263205709376","0.018323750970968437","0.019328327299370843","0.018512246523238105","0.017960088191573204","0.019032001802527673","0.018598620217741384","0.018163118760480112","0.019603905992530167"
"1663","0.01977196226715252","0.017857055761427838","0.02168002060114227","0.018846808453126675","0.018304371008287624","0.019311588332865597","0.018493929499741248","0.017940723201190178","0.019014093261354555","0.0185813531829508","0.018145171921824663","0.019593200324453885"
"1664","0.01975907494666274","0.017841807716047865","0.021670650161680946","0.01882936453463755","0.018285002013200692","0.01929484167119492","0.018475642006412458","0.01792141989547259","0.018996193032466815","0.018560187356308523","0.018125777680625767","0.019573450860653444"
"1665","0.019746219009566503","0.01782658776312819","0.021661359818985523","0.018811948543046485","0.018265661250728732","0.019278139109291898","0.018457350328399035","0.01790196758823367","0.018978336647742927","0.018538485589105258","0.018107852537053187","0.019543489928886132"
"1666","0.01973338197978775","0.017811376559747585","0.021652091456472886","0.018794558061596002","0.01824634762404928","0.019261448683854217","0.018439100283213255","0.017882640153529722","0.018960500328131433","0.01851861820596118","0.018088374356338525","0.01951963658372645"
"1667","0.019720571683998135","0.017796184912369162","0.021642851771973896","0.018777193072599598","0.018227050163859556","0.019244791158819028","0.018420879343026005","0.017863342891919577","0.018942681385788536","0.018501278355336208","0.018070743791594776","0.01950578697449498"
"1668","0.019707783350466867","0.017781003810562863","0.021633654811306406","0.01875984977956006","0.018207763337033916","0.019228160150728948","0.018402698735843343","0.017844126346894584","0.01892489990987292","0.018482912936055498","0.01805161584183383","0.019489218521695634"
"1669","0.019695021860986473","0.017765859064906457","0.021624485260711868","0.018742535480018793","0.018188531747856822","0.0192115399951347","0.01838455637279662","0.017825001815781685","0.018907139089776787","0.018462047076694774","0.018034986021365954","0.01946415889381636"
"1670","0.019682282635617568","0.0177507083201759","0.021615371851986778","0.018725242520737716","0.018169301294677285","0.019194958365004344","0.01836642046376279","0.017805824931657912","0.018889409294059932","0.01844174249939087","0.01801702135837936","0.01944040290183563"
"1671","0.019669570202802855","0.01773559415883146","0.02160629298728287","0.018707974619446406","0.01815009215931533","0.019178395531237326","0.018348327836029535","0.01778672095665902","0.018871701922521543","0.018424045416954797","0.01800052917499292","0.019423574851606576"
"1672","0.019656880451339055","0.017720485508094023","0.021597256590542575","0.01869073590552562","0.018130914501236557","0.01916184696328846","0.018330227057704113","0.017767514368324633","0.01885402247643964","0.018406463083051883","0.017981164441335826","0.019406718426083172"
"1673","0.01964421232185356","0.017705395347008778","0.021588242046550455","0.018673516874576954","0.018111761596503434","0.01914533333105221","0.018312170606326558","0.01774840120427331","0.018836368890924472","0.01838871289474269","0.01796132701361213","0.01938479918681362"
"1674","0.01963157681993633","0.01769032372201311","0.021579283884102463","0.01865632218905942","0.018092617366466706","0.019128841306808312","0.01829412733209338","0.017729249695123368","0.01881875182662176","0.01836834971700919","0.017941769013467963","0.01936081917241014"
"1675","0.019618962972943972","0.01767526760689553","0.02157036417978369","0.018639161866372583","0.01807351861239153","0.01911237463910942","0.018276122215832285","0.01771018275166582","0.018801146641994674","0.018348486367991995","0.017921866643205477","0.019341160978405388"
"1676","0.019606372686539714","0.017660229191961","0.021561476027169582","0.018622021651344432","0.018054436670449724","0.019095934160593943","0.01825814607223501","0.017691141489108154","0.018783568281768834","0.01832709080289732","0.017902305394511486","0.019324300900699174"
"1677","0.019593812556659713","0.017645219837982784","0.021552648177748372","0.018604911938024375","0.01803538848824494","0.019079519323878424","0.018240192646325527","0.017672132802062514","0.01876602820281843","0.018305798065065094","0.017882558062905327","0.019305057169935257"
"1678","0.01958127549721837","0.017630227986064267","0.021543842039400293","0.018587825781256787","0.018016367427873013","0.019063122066952883","0.01822227993673365","0.01765318185810741","0.018748505500883812","0.018284923866430457","0.017860741798280375","0.019283234501328538"
"1679","0.019568764830569657","0.017615243715383422","0.021535089363386474","0.01857077231087789","0.017997411775592182","0.019046761772109982","0.018204387442117435","0.017634234286317274","0.018731026609163547","0.018265920124522588","0.017838051834021765","0.01926190353135086"
"1680","0.019556274973975392","0.01760028277547979","0.0215263634413445","0.018553747587625156","0.017978478260541234","0.019030410160366794","0.01818652054890357","0.01761533733693326","0.018713548586703772","0.01824819292111848","0.0178234787066701","0.019243406843205"
"1681","0.019543820788171625","0.017585339202718125","0.021517705691382047","0.018536768109115007","0.01795970565483917","0.01901409868449865","0.018168676397565635","0.01759641791984153","0.018696110548738144","0.018229495290022716","0.017805182636682442","0.019225701428179056"
"1682","0.019531384801188156","0.017570406743806256","0.021509064459138527","0.01851984723412178","0.01794107160848222","0.018997811156918665","0.018150869896267775","0.017577558112234805","0.01867871143617186","0.01820829098497647","0.017786197578143852","0.019206290417397767"
"1683","0.019518978980268473","0.017555514322790483","0.021500471556016688","0.018503025415887636","0.01792285351788281","0.018981537759443966","0.018133070067614897","0.017558663091576606","0.01866131795078142","0.018186681787675928","0.017767170185384047","0.019185511145991506"
"1684","0.019506597377692423","0.017540621933076858","0.02149192712809272","0.018486330546530753","0.017905155132902056","0.018965294055436416","0.018115314413475015","0.01753984844771239","0.018643968396084624","0.018165969493281833","0.01774297267635727","0.01916533779871028"
"1685","0.019494238922294675","0.017525733841953904","0.021483417919639838","0.018469935906965336","0.017888863272690823","0.018949078351283493","0.018097573300253023","0.01752101239029135","0.018626644590545145","0.01814745388578347","0.017722155267480954","0.019146883155708904"
"1686","0.019481919731605714","0.017510895649843438","0.021474968256591717","0.018453973557184034","0.01787463955268748","0.018932878830270155","0.018079871207040164","0.01750223423827137","0.01860933440253077","0.018128878406318084","0.017704617872042045","0.019129867810797292"
"1687","0.019469618804087395","0.017496063970101342","0.021466543624107697","0.01843894312182243","0.017864929021711804","0.018916713980641802","0.018062188383240134","0.01748347578776499","0.018592063854683098","0.01811004155993249","0.017689975308605277","0.019112213669170184"
"1688","0.019457345030278433","0.017481252476461658","0.02145817139923438","0.01842522301505226","0.017861695929163347","0.018900573350388413","0.018044547629875844","0.017464747755378644","0.018574814193057308","0.018090799798796936","0.017671114965235536","0.01909514610226661"
"1689","0.019445100610986435","0.017466462156282878","0.021449849285881107","0.01841355550685065","0.017868633360542566","0.018884448027127614","0.018026935038350813","0.01744605991158782","0.018557594725278643","0.018072221575016267","0.017650934099187034","0.019078742525006676"
"1690","0.01943288363087613","0.01745169025717949","0.02144155330347402","0.018403344916372476","0.017882724277026106","0.018868353346918196","0.018009381171486795","0.01742741890074241","0.018540397368218938","0.018054722787799793","0.017628477693945134","0.019065205019286338"
"1691","0.01942068696211987","0.017436922138263863","0.021433310277763677","0.018392498082488933","0.01789350364992987","0.018852297265026192","0.017991875530257342","0.017408859498948794","0.018523233372164803","0.018037358034554665","0.017608332329391435","0.019051627373552885"
"1692","0.019408522504197674","0.017422190290705273","0.021425118099745153","0.018376060271745997","0.017876264803475102","0.01883625551203765","0.017974471898452398","0.0173903615241711","0.018506099097773815","0.018019835240402255","0.01759121658615776","0.019033751964991543"
"1693","0.01939639227716785","0.017407475974668424","0.02141697108794324","0.01835158355981515","0.01781870435145817","0.018820239480086803","0.017957202909220225","0.01737208314333806","0.01848898594719305","0.017999264710757537","0.017574160813997503","0.01900633405226428"
"1694","0.019384279512598912","0.01739277641409821","0.021408858915393517","0.01832350714214165","0.01774305894791161","0.01880425054204099","0.01794018699463176","0.01735401249647235","0.018471896950738892","0.01797684641030149","0.01755787078486071","0.018974078732084437"
"1695","0.01937220159837033","0.017378106088403858","0.021400798067598568","0.018300898803393924","0.017694637049200806","0.018788281609066152","0.01792357480932047","0.017336631641886074","0.01845484013851854","0.017952975921708192","0.01753788130586572","0.018946331620762674"
"1696","0.019360151521271997","0.017363439652455438","0.021392787145244188","0.018287424795219127","0.017691765128997974","0.01877234121943736","0.017907631884104946","0.01732015992509542","0.018437816682520758","0.01793205579440523","0.017517502751100658","0.018928560023444573"
"1697","0.01934812592926824","0.017348811247552144","0.021384806155065283","0.018277443759339016","0.01770624950069939","0.018756428957124163","0.01789265623217865","0.017306080892305745","0.018420816476561814","0.01791383843424321","0.01749769538964435","0.01891568252306854"
"1698","0.01933612842449335","0.017334190302899382","0.02137688395094161","0.018263010473954525","0.01769837181526996","0.018740540913081943","0.01787878817381651","0.01729577789650085","0.018403837943696363","0.01789721752858921","0.01747899477517665","0.01889952085458205"
"1699","0.019324162339651264","0.01731958742486619","0.021369010221654328","0.01824181811614902","0.017656594053996513","0.01872467794290212","0.01786599752464915","0.01729336880827603","0.01838689686424162","0.017879763410216017","0.01746193734094177","0.018877681375211484"
"1700","0.019312230014078963","0.01730502675097638","0.021361179248860603","0.01821929745729261","0.017608087692597637","0.01870883811005833","0.0178536033116264","0.017301333633103017","0.018369981894171793","0.01786010916566936","0.017444575830904342","0.018852595335031253"
"1701","0.01930031476366618","0.01729046382337931","0.021353391299780155","0.018201743899530425","0.017584285589941046","0.018693026275360007","0.01784143106755264","0.01732113042746382","0.018353092201981062","0.01784003800850082","0.01742682407892753","0.018830001622746437"
"1702","0.01928843532340236","0.017275929318681726","0.02134565576332112","0.018188880602517","0.01758381832284726","0.018677239907329935","0.017827349751223676","0.017335389361249325","0.018336222525391237","0.01782084558059603","0.01740349974810405","0.018811028515828877"
"1703","0.019276581301881413","0.017261410426932525","0.021337961001050343","0.01817534462564586","0.017579886389042693","0.01866148847673466","0.017808545034405786","0.01731830488597137","0.018319392186994674","0.017803235722416783","0.017386357005325006","0.01879327883514782"
"1704","0.019264762745158936","0.017246922950064192","0.021330323550403416","0.01815750574888358","0.017554341839916266","0.018645753181651167","0.017782138336219867","0.017250805987463293","0.018302584317627622","0.017785777491782635","0.017371124728912942","0.01877460111167746"
"1705","0.019252963591851253","0.017232445597267068","0.021322730694563266","0.01813736978902819","0.017517194828582737","0.018630051201979893","0.017755417440970128","0.017175666498290457","0.01828581006148919","0.017766094392132625","0.017352560498413234","0.018754336522740514"
"1706","0.0192411966081389","0.01721798913123147","0.021315183434923023","0.018119316514084945","0.01749035268166778","0.018614363733801056","0.01773647652011653","0.01714340819488584","0.018269061870303967","0.017745195022417837","0.017333981109939334","0.01873427877032551"
"1707","0.01922946337150044","0.017203556001862626","0.02130767553581406","0.018104604529399226","0.017480100978310206","0.01859871528359105","0.01772401830669944","0.01715284892074902","0.01825232960064452","0.017723490799652734","0.01731186967877488","0.01871451507506641"
"1708","0.019217760786104116","0.01718914895638151","0.021300237180900537","0.018090474650962557","0.017472684504068442","0.018583072675028164","0.01770882284547946","0.017152995608716685","0.018235624972102352","0.017705173476312005","0.017291499913062253","0.018694769643373885"
"1709","0.019206076978291332","0.017174747586503447","0.021292824921967567","0.018074066767268797","0.017453719768687613","0.01856747538500007","0.017686873724369688","0.01711545882530245","0.01821895803002376","0.017688711774375407","0.017274535929566792","0.01867472109175322"
"1710","0.01919443146523459","0.017160381079890184","0.02128546917019857","0.018055718238735346","0.017424986187493115","0.018551893355686425","0.01766543233360776","0.01707279026362333","0.018202321338357474","0.017673828348527775","0.017258619387476574","0.018654522667911518"
"1711","0.019182808240680103","0.01714602858437933","0.021278154394671667","0.018037969797005206","0.017399122632437973","0.018536341517027103","0.01764960778973641","0.017054846574585076","0.018185703019938902","0.01765473076983786","0.01724139749543818","0.018635288453206108"
"1712","0.019171227194063754","0.01713170275001014","0.021270908934849182","0.01802226369159508","0.017383364400645303","0.018520823643056537","0.017635793346766914","0.017050078067398628","0.018169118042447086","0.017632724615254815","0.01722150812644112","0.01861689291049198"
"1713","0.019159670936054234","0.01711740583007743","0.02126369938812533","0.01800751382917936","0.017372255951175745","0.018505328500200407","0.0176179077658545","0.01702971845567705","0.01815255609877702","0.017610073054896386","0.01720099671129674","0.01859886761383156"
"1714","0.0191481352643595","0.0171031009693444","0.02125653047987317","0.01799179444292786","0.01735621185992525","0.018489854179974573","0.017597334634709944","0.016996821336628283","0.01813602745578755","0.017593445461508782","0.01718128895560751","0.01858022200770014"
"1715","0.019136637873034663","0.017088845761428013","0.021249417414312917","0.01797470790943704","0.01733320223488753","0.0184744037521311","0.017580104793488247","0.016976724549453658","0.01811952903609045","0.017578634365548622","0.017163452207917637","0.01856057178253177"
"1716","0.01912517028656637","0.01707460496688323","0.021242363880807826","0.017957433654713164","0.017309189300404308","0.018458980005606845","0.017565774734981388","0.016966405673823445","0.018103047972642193","0.017564679107700303","0.017146694194612302","0.01854011099657122"
"1717","0.019113730968739237","0.017060376562639507","0.021235336668534555","0.017941206121391363","0.017290284090249675","0.018443578238641758","0.017549766078033165","0.016947294854845252","0.018086607162964886","0.0175470870061644","0.017129496481682254","0.01851972912158725"
"1718","0.01910232105296487","0.01704618161937826","0.021228376525477884","0.017925920607909644","0.017275949643276032","0.018428211772121915","0.01753120770454463","0.016918643542843288","0.018070185977514166","0.01752833653907523","0.017111514966110596","0.01850009755307426"
"1719","0.0190909438211102","0.0170320054863034","0.02122145856129447","0.017910516060545435","0.017260890104991246","0.01841288457908096","0.017513168765546462","0.016897745554803157","0.018053803058409416","0.017502376720790087","0.01709230234651","0.01848140055590252"
"1720","0.019079594750290384","0.017017847597282646","0.0212145964769336","0.01789431035743244","0.017241782338747593","0.0183975678200619","0.017496969003814682","0.01688823713105526","0.018037446660270937","0.017479489573988566","0.01707313042134957","0.018463426924027693"
"1721","0.019068281055099317","0.01700371786044423","0.021207769545337568","0.017877620814382378","0.01722011923031415","0.018382275177475742","0.017479442291273843","0.016871836424531605","0.01802110325664458","0.01746331153084614","0.017054279869483387","0.0184455393015718"
"1722","0.019056991855651816","0.016989595773869878","0.02120100809747224","0.017861245047647585","0.017199888036927187","0.0183670126415409","0.017460255483740153","0.016844441286641285","0.018004800403208215","0.01744699613167646","0.017036281590694792","0.018427497850148574"
"1723","0.019045731754570305","0.016975510736866976","0.021194269764658328","0.0178455223661178","0.01718283155665467","0.018351781966980753","0.017442298332184095","0.01682080961101565","0.017988513112585734","0.017426910646124623","0.017018926114521334","0.018409007848919228"
"1724","0.01903450379978818","0.01696143549647669","0.02118761234391629","0.017830104757795066","0.017167222232161862","0.018336567031997594","0.017426907021329603","0.01680876098906041","0.017972272311109313","0.017405645077359803","0.017001587868691954","0.01839022137933827"
"1725","0.01902330663325028","0.01694739709094088","0.021180996014743707","0.017814464696822678","0.017150339655347322","0.018321378630101713","0.01741173687601653","0.01679721981015564","0.017956045117591923","0.01738837666155807","0.01698425753542945","0.01837115319655615"
"1726","0.019012143977149037","0.016933370990983097","0.02117442101825829","0.017798400024140286","0.017131220169676033","0.01830624242596992","0.01739426085015002","0.016774397972387955","0.017939860881549922","0.017371715164813013","0.01696634195239136","0.01835222444345872"
"1727","0.01900100675275416","0.01691936728560326","0.021167895954974324","0.0177822013386056","0.01711133994119856","0.01829110434599955","0.01737619476999145","0.016748847539944555","0.017923689705593965","0.017350455875670783","0.01694829129925055","0.018333369450715398"
"1728","0.01898990874530628","0.016905391228266238","0.0211614340865247","0.017766249955500368","0.017092610340590796","0.018276003070166073","0.01735960753278244","0.016731773680500387","0.017907553596389923","0.017331634539423615","0.016929897551620273","0.018315068235765463"
"1729","0.018978831904029686","0.01689142645730084","0.0211550073491366","0.017750656350313032","0.017075520213678242","0.018260921890660628","0.017343938925971098","0.016719973271715944","0.01789144209783523","0.017315258082067277","0.01691163508686375","0.018297105223674528"
"1730","0.018967796979699542","0.016877501697945614","0.02114864000148599","0.017735202110231305","0.01705904294330693","0.01824587068904957","0.01732731668273091","0.016703475695367544","0.0178753603727422","0.01729694047320379","0.0168934097850988","0.018280042579938562"
"1731","0.018956779330695887","0.016863579803791648","0.021142315077649996","0.017719619132411206","0.017041772797605995","0.018230859020405034","0.01730958300098716","0.016680442609216042","0.017859306495403276","0.01727875577722501","0.01687544242383284","0.0182633614464342"
"1732","0.018945803242061285","0.016849692502669166","0.021136039587835834","0.017703832354161085","0.017023402057137337","0.018215856248158496","0.017292652733093234","0.01665993588809157","0.0178432865712972","0.01726373822845002","0.016857644851956215","0.01824776861680715"
"1733","0.018934848988555346","0.016835823940580648","0.021129818880657562","0.017687983103847237","0.01700460018140079","0.018200897027397044","0.01727695183370372","0.01664479437741675","0.017827287402855677","0.017247634890219132","0.016840033015022838","0.018232022200865283"
"1734","0.01892393740430863","0.016821983415602638","0.021123657131411365","0.01767226658226926","0.016986343568517998","0.018185950583997475","0.01726125597411327","0.016629706425542234","0.01781131749192219","0.017230433583968783","0.016822549805929274","0.018216018444767133"
"1735","0.01891305143940885","0.016808157873717335","0.0211175355771263","0.017656748328392636","0.016968973973549035","0.01817104080826727","0.01724462387672392","0.016610920907742088","0.017795384583061985","0.017209955513087266","0.01680514437340008","0.01819718361944783"
"1736","0.0189021948765764","0.01679436245103885","0.021111451728427783","0.01764134150670341","0.016952044492065495","0.018156156210423286","0.017227526021849217","0.016590597236370033","0.01777946842540426","0.017189408944267154","0.016787872687994285","0.0181752829158119"
"1737","0.018891373290925793","0.016780591517438367","0.021105428815964965","0.01762590979873108","0.01693488551413579","0.018141292074537227","0.017211002505802733","0.016573290163372275","0.01776358087038437","0.017167000008995976","0.01677063618683579","0.018150191241781095"
"1738","0.018880580199793714","0.016766844305060438","0.021099449459688214","0.017610394295389548","0.016917169665644338","0.018126462253184976","0.01719496877123441","0.01655768655693822","0.017747731758085937","0.017146198398903224","0.016753670794951925","0.01812561095730198"
"1739","0.018869820370347127","0.01675310550248531","0.021093533068535886","0.01759482579165026","0.01689909908356035","0.018111658071868493","0.017178820286087037","0.016540448877549498","0.017731900297542173","0.01713031346149944","0.01673681713168539","0.018103927417107955"
"1740","0.018859092616037194","0.016739411143885205","0.0210876542868957","0.01757928963078508","0.01688110403839522","0.018096873046924738","0.017162408618525825","0.016521320048091707","0.01771610404513041","0.017114834935370173","0.016720521421895996","0.018086201832255778"
"1741","0.01884839206751551","0.016725729051751927","0.021081822981494792","0.01756386669384275","0.0168635262627889","0.01808212798329725","0.017146137800812332","0.016502807670382036","0.017700329740487436","0.01709699010253565","0.01670458769259259","0.018070996714736536"
"1742","0.018837723600593083","0.01671206033900873","0.02107605057711739","0.017548541023752914","0.016846329995411052","0.018067395534109076","0.01713019727856473","0.016486457450381468","0.0176845964332201","0.017078227295896017","0.016689719215877325","0.018055546136296147"
"1743","0.018827086151830142","0.016698428190890794","0.021070317819008807","0.01753325853544692","0.016829244884527292","0.018052706304905457","0.017114251681416615","0.016470467118384256","0.01766888268522909","0.017062404724863617","0.01667543448737224","0.018038565389059517"
"1744","0.018816485352654934","0.016684815149178252","0.02106464158657147","0.017517964219488202","0.016811997254032637","0.018038024014012357","0.017097971347069734","0.01645299268733697","0.017653188374035053","0.017048282099196264","0.0166621510818374","0.018018428937041163"
"1745","0.01880591666363829","0.016671229706647493","0.02105901415559283","0.01750265260304836","0.016794505465977196","0.018023392530770305","0.017081579359442368","0.01643445468889924","0.017637532278845586","0.017031136141224573","0.016647823049623048","0.017996789400812827"
"1746","0.018795372801162964","0.01665765990509207","0.021053429253206208","0.017487331025201308","0.016776888985501438","0.018008779317203256","0.017065425073185557","0.016416621046440736","0.01762191056365403","0.017010526296764465","0.016631246816134586","0.017974744481598245"
"1747","0.01878486514890395","0.016644128374860376","0.02104789829984019","0.01747204388908079","0.016759332275511043","0.017994185158777546","0.017049619293169692","0.016399934668304722","0.017606305610801922","0.01698698641721861","0.0166095031851152","0.017954584565054638"
"1748","0.018774386409499116","0.0166306102358825","0.021042427130157693","0.017456819953295215","0.016741981012891833","0.017979627731757875","0.01703389960403181","0.016383515349523363","0.017590741216628215","0.016965856409028975","0.016584507735337765","0.017936525417305487"
"1749","0.018763939075378974","0.016617114076255605","0.021036992327710946","0.01744165712636157","0.016724809869698317","0.017965088686948006","0.01701799973322803","0.016366244296015034","0.01757518629235178","0.01694780543985632","0.016559651785396402","0.01791986036539999"
"1750","0.01875352994740482","0.016603643469576136","0.021031606270163664","0.017426535407596103","0.016707731476514835","0.01795058827228216","0.01700197190504543","0.016348533205450218","0.017559682687778164","0.016931569062170953","0.016539540089039798","0.01790380511651361"
"1751","0.018743143157911445","0.01659019259886066","0.02102626683149873","0.017411429700470382","0.016690623776657","0.017936116187046547","0.016986031724358884","0.016331277937732227","0.017544194471550596","0.016915190400307006","0.01652454124675101","0.017886906151916047"
"1752","0.0187327977089319","0.01657677321993541","0.021021000515087467","0.01739633266401213","0.01667343157171435","0.017921671376630637","0.016970193036614033","0.01631454103351274","0.017528734146563363","0.016898376007031125","0.016511575182793625","0.01786943394090147"
"1753","0.018722475640245543","0.01656337077452026","0.021015749908955574","0.017381241833425987","0.016656176503583368","0.01790724688786292","0.016954467527275568","0.01629803730886811","0.017513304059451996","0.016880436657508078","0.016497363184895572","0.01785083300457171"
"1754","0.018712190688892554","0.016549997781808812","0.021010566948965727","0.017366174375220245","0.016638917051882588","0.01789284701624999","0.016938616125187496","0.016280863266078315","0.01749791267021065","0.016863166756008557","0.016479218440013606","0.017832489082686066"
"1755","0.018701935278014857","0.016536655727941274","0.021005427758026402","0.017351138724544305","0.016621717319797547","0.017878479255447177","0.016922774407868036","0.016263498474795336","0.01748253909216584","0.016844102013423814","0.016458288165247865","0.01781501400579915"
"1756","0.01869171467143395","0.01652333197547594","0.021000326048917193","0.017336145838278073","0.016604612660028713","0.017864144610630114","0.01690690331841658","0.016246206290473155","0.0174671821915068","0.016826455324144996","0.01643689215639491","0.017800063414453598"
"1757","0.018681528239406962","0.01651003693833208","0.020995290364296145","0.017321194866121346","0.01658759948293805","0.017849835342456516","0.016891145058135056","0.016229409733547858","0.017451874884275864","0.01680872613527166","0.016418067200679953","0.01778865139092603"
