"Step","opt.weight_decay: 1.5 - grads/weight_norm","opt.weight_decay: 1.5 - grads/weight_norm__MIN","opt.weight_decay: 1.5 - grads/weight_norm__MAX","opt.weight_decay: 1 - grads/weight_norm","opt.weight_decay: 1 - grads/weight_norm__MIN","opt.weight_decay: 1 - grads/weight_norm__MAX","opt.weight_decay: 0.75 - grads/weight_norm","opt.weight_decay: 0.75 - grads/weight_norm__MIN","opt.weight_decay: 0.75 - grads/weight_norm__MAX","opt.weight_decay: 0.5 - grads/weight_norm","opt.weight_decay: 0.5 - grads/weight_norm__MIN","opt.weight_decay: 0.5 - grads/weight_norm__MAX","opt.weight_decay: 0.2 - grads/weight_norm","opt.weight_decay: 0.2 - grads/weight_norm__MIN","opt.weight_decay: 0.2 - grads/weight_norm__MAX","opt.weight_decay: 0.1 - grads/weight_norm","opt.weight_decay: 0.1 - grads/weight_norm__MIN","opt.weight_decay: 0.1 - grads/weight_norm__MAX"
"3796","44.5373423155086","39.34005610886234","48.352407616018716","49.18941446368558","47.8310166350638","50.225650486547956","50.57913081078482","49.470196006977275","51.49728830846339","52.55971232782711","51.5366222942482","53.35992862084689","57.774275751795585","57.02466571581108","58.330140351601244","62.05206270090681","61.408744780746616","62.47765616227333"
"3797","44.53198711881915","39.32844004393083","48.35075145243996","49.18808291089443","47.829393461617826","50.224522750812426","50.577992207353795","49.468964682888554","51.49631879668075","52.55851090646613","51.53537165142016","53.358732152057364","57.7725204550066","57.022880379008825","58.32843682946381","62.050458117543805","61.40712865147458","62.4760344677261"
"3798","44.52662707351966","39.31682675663103","48.349090182591596","49.18675186801387","47.82777278537414","50.223392559207404","50.57685451392375","49.467730860474845","51.49534926664494","52.55730950258758","51.534125715696874","53.35753336865845","57.770763848517674","57.02109498630748","58.32672907183078","62.04885073961494","61.4055104917303","62.47440686930829"
"3799","44.521266527673994","39.30521003801929","48.34743138051648","49.185419785787374","47.82615205421089","50.2222599115671","50.57571733509771","49.466504410497315","51.49437971835494","52.55610943336073","51.53287738106494","53.356336846157504","57.76901267194599","57.01931381941999","58.325029635922604","62.04724608537596","61.40389825331226","62.47278509041457"
"3800","44.51590119920026","39.29359143836307","48.345769996582945","49.184088170243356","47.824531268122485","50.22112966903846","50.57458056281656","49.46527052671652","51.493414893010836","52.55490889953378","51.531631385035006","53.35514029682379","57.76725848375427","57.01752831503879","58.32332387151709","62.04564177094996","61.40228398451987","62.47116326941875"
"3801","44.51053193365571","39.28196940222305","48.34410855555463","49.182756488829625","47.82290787455448","50.219999401072776","50.573444278272085","49.464041547875965","51.49244293765348","52.55371018262224","51.5303853588771","53.35394372065551","57.765506361441496","57.01574703672881","58.32162224333056","62.044038195297176","61.40066768519297","62.46954336039483"
"3802","44.50515956758248","39.27034858923858","48.34244705742563","49.181425780771775","47.82128697851251","50.21886910766833","50.57230505107104","49.46280760265737","51.49147096394946","52.55251188023376","51.529136933632024","53.3527494056363","57.76375291923614","57.01396570276663","58.31992265860998","62.042433419285075","61.399057307757175","62.46791950110773"
"3803","44.499783562889334","39.25872433642537","48.34078550219007","49.18009255123733","47.81966092208439","50.21773878882342","50.571170611471906","49.4615785626202","51.490508454835634","52.55131497176243","51.52789558518279","53.351555063881456","57.762002797565984","57.01218859540037","58.31822511753401","62.0408297687297","61.39744291168607","62.46629559960715"
"3804","44.49440516501964","39.24710130617929","48.33912136455187","49.17876026602496","47.818034810362086","50.216608444536305","50.570034265559514","49.46034949204261","51.48953644461416","52.55011478038885","51.526649468685136","53.35035840730126","57.76025262231057","57.010407150251964","58.316525433807136","62.03922685889741","61.3958304614155","62.464673610119426"
"3805","44.48902219877205","39.235473277141054","48.3374546442443","49.17742846051219","47.816411196235755","50.21547807480528","50.56889784637542","49.459115454711686","51.488569157690236","52.54891874248665","51.525403322050764","53.3491640120185","57.75850156089011","57.008625649435714","58.31482360724201","62.037622347746115","61.39421796879573","62.463051578513195"
"3806","44.483638632717756","39.2238433570107","48.335790391929045","49.17609510870515","47.81478497399497","50.21434767962863","50.56776238865402","49.45788632292377","51.48760185259409","52.547721289529626","51.524161883649306","53.347969589994705","57.75675466671121","57.006850516928004","58.31313010444667","62.03602211744319","61.39260742217869","62.461431459116234"
"3807","44.47824965723349","39.21221310063996","48.33412103120708","49.17476223105781","47.813158696443075","50.21321725900462","50.566626905456516","49.456657160588605","51.486632158412","52.54652612101711","51.52292041533554","53.346777429469675","57.75500474463689","57.005068904961206","58.311430272208426","62.0344179147473","61.390996833310176","62.45980934331392"
"3808","44.472858238416876","39.20057939373712","48.332451612826866","49.173430339692416","47.81153491673061","50.21208438183731","50.56549139622142","49.45542796770391","51.485664816923794","52.545329990824975","51.52167417850715","53.345585242302384","57.75325775101351","57.00329152023263","58.30973457737889","62.03281720280593","61.389384213727254","62.4581910942482"
"3809","44.46746198162648","39.18894846306322","48.3307821367824","49.17209735619995","47.80990597538339","50.210958772556566","50.56435729186221","49.45419874426741","51.48469982826209","52.5441347776988","51.5204326502481","53.344390740147176","57.751509835605454","57.00151408008278","58.308040926777416","62.031214093509675","61.38777354029363","62.45657084877059"
"3810","44.46206092889188","39.177309405644806","48.329107551440984","49.17076485535609","47.8082795318643","50.20982827563494","50.56322316749355","49.45296702186457","51.48373245046682","52.54293953598743","51.519191092070244","53.3432007880339","57.74976188906153","56.999736584506465","58.30634513337721","62.02961408648698","61.38616282459855","62.45495251579333"
"3811","44.4566556924317","39.16567156454185","48.32743543397477","49.169432297178346","47.80665303301152","50.20870261577544","50.56208855354616","49.45173773725626","51.48276505449421","52.54174611014126","51.51795187344286","53.342010809375196","57.748016836888475","56.99796117515959","58.30465138431817","62.02801287015137","61.38455405525481","62.453330231711824"
"3812","44.451246814622756","39.154030264297184","48.325758206674834","49.16809972291962","47.80502392531563","50.20757206805314","50.56095535661558","49.45051089062427","51.48179764034323","52.54055127440061","51.51670788594949","53.34081851567217","57.7462717319748","56.9961835687816","58.302955492330106","62.02641081374143","61.38294325507901","62.45171181475933"
"3813","44.4458326148736","39.14238862044654","48.32407839508556","49.16676659751194","47.80339476210084","50.20644635760805","50.559822138053285","49.449281544957756","51.480832579192764","52.53935874849403","51.51547097717345","53.339630772414424","57.74452785817848","56.99441447413948","58.30126373858139","62.02480949620947","61.381328435190696","62.45009335586497"
"3814","44.440415547406246","39.13074351313332","48.32239599893744","49.16543394028862","47.80176554336147","50.205320621922134","50.558688372276386","49.44805216872804","51.47986749995089","52.538166184890926","51.51423166905554","53.338438425509565","57.74278348794731","56.99263889900059","58.29956984189506","62.02321052198837","61.37972152790977","62.44847485502548"
"3815","44.43499252327486","39.11909805974331","48.32071354421285","49.164099762250174","47.80013626909185","50.20418999804075","50.557555095191844","49.44682276193284","51.4789000313478","52.53697498516938","51.512992331122156","53.33725062925066","57.74103949065079","56.99086326854288","58.297877989897714","62.02161149208198","61.37811457855927","62.44685631223761"
"3816","44.42956529368161","39.10744757785513","48.31902597822492","49.16276654321522","47.79850693928629","50.20306421175903","50.55642274096854","49.445593324569884","51.477937287188865","52.535782838272645","51.51175296337114","53.33606051783821","57.739296725308364","56.98909400874434","58.29618608880001","62.020011227478086","61.37650162050518","62.445239682335874"
"3817","44.42413486926086","39.095796746481426","48.31734087972454","49.16143274753736","47.796875","50.20193840023137","50.5552894122769","49.44436385663688","51.47697215366668","52.53459297253304","51.51051830542719","53.33487495737428","57.73755474390049","56.98732040989469","58.29449623262581","62.018412919881484","61.37489856470742","62.44362105569211"
"3818","44.4186980064461","39.08414088040538","48.315650669419476","49.160098926203446","47.79524300499214","50.20081256345608","50.55415797465298","49.4431368270347","51.47600463064684","52.533401677887774","51.5092788781485","53.33368708175326","57.7358144002056","56.98555104009919","58.2928063274642","62.0168121923457","61.37328751111411","62.44200434202925"
"3819","44.413258040766934","39.072484661423665","48.31396292658961","49.1587655904907","47.793610954257005","50.19968670143147","50.553026034165406","49.441907298016176","51.475041832334874","52.532212229801075","51.50803942104572","53.33249917967468","57.73407442815518","56.98377947317004","58.29111846746037","62.015214175708785","61.37168039329602","62.4403895414959"
"3820","44.40781427596275","39.06082496408646","48.312272598106475","49.157432187400104","47.79197884778888","50.19856324590501","50.551893612208694","49.44068020744658","51.4740742730321","52.53102228441162","51.50680230410106","53.33131354004184","57.73233271274195","56.98200999342358","58.28942637016168","62.01361611082761","61.370069255221026","62.43877469920034"
"3821","44.40236693805868","39.04916647437881","48.31058221048081","49.156097256160024","47.79034413129393","50.197437333431175","50.550763071310165","49.439453086420514","51.473109067077445","52.529833242105404","51.505565157441964","53.330127874049765","57.73059305495799","56.98024045872722","58.28774260082475","62.01201842138754","61.36846404226075","62.43715590495775"
"3822","44.39691303268535","39.03750137588054","48.3088917637064","49.15476428573331","47.78871191325547","50.19631139570292","50.54963057084303","49.43822346578733","51.47214621460329","52.5286455836871","51.504332721262394","53.32893989268983","57.72885547189261","56.97847515386293","58.28605249985304","62.01041989569806","61.36685878731186","62.43553902388547"
"3823","44.39145722922813","39.02583279060166","48.30719873081806","49.153429301752624","47.78707963946688","50.19518786463126","50.54849996995669","49.436996283780225","51.471183344117414","52.527457420825954","51.50309551528189","53.32775646298089","57.72711739938281","56.97670550938449","58.28436444426477","62.008824465919","61.36525150112949","62.43392796651613"
"3824","44.385995068934164","39.01416227984958","48.30550563859155","49.15209475306276","47.785444755372424","50.19406187644361","50.547369371586335","49.43577154058082","51.470218083950016","52.526269233721806","51.501860649792306","53.326570717900566","57.72538012137485","56.974937952467315","58.282678434237646","62.00722861563777","61.36365014072867","62.432312957088776"
"3825","44.380534034219316","39.0024914067999","48.30381248702063","49.15075964880209","47.78380726070417","50.19293829501815","50.54623965369057","49.434539359041516","51.46925754910644","52.52508243953857","51.50063049523035","53.32538494645397","57.723643643782644","56.973170340712784","58.280994469949206","62.00563113762341","61.362038791809226","62.43069790588301"
"3826","44.37506761560255","38.99081704038225","48.302121803323764","49.14942503573627","47.78217226464411","50.19181468844049","50.54510900423986","49.43331455497017","51.46829225282178","52.523897911112236","51.49939794095898","53.32420372706","57.721907102152215","56.971404816775184","58.27931045700309","62.00403677846289","61.36043734756439","62.42908281289559"
"3827","44.369601568549626","38.979139177457796","48.30042600582059","49.148090391529614","47.78053721263633","50.190691056708914","50.54397974840276","49.43208725109633","51.46733168203642","52.5227110311687","51.4981629868059","53.3230201922385","57.72017095126682","56.96963923812292","58.27762220612642","62.002439618924086","61.35883188262306","62.427469633517504"
"3828","44.364129741381966","38.96745781488302","48.298732676178986","49.146754680307495","47.778899549775105","50.18956983200668","50.54285000124331","49.43085991675013","51.46636872147675","52.5215259776307","51.496930373475905","53.321836631147185","57.718438540551574","56.967877890335046","58.27594437981572","62.000843993356305","61.35722438617151","62.4258525015628"
"3829","44.358652263119104","38.955774516290425","48.297039287168005","49.145418920461715","47.77726183077966","50.18844858225596","50.541720212528794","49.429632551929316","51.46540574289928","52.52033953582323","51.49569773064178","53.32065075442159","57.71670439230415","56.96611648808768","58.27426231568702","61.99924911200115","61.355622816265786","62.424243149697055"
"3830","44.35316923517215","38.944086145435804","48.2953458387814","49.144082671761886","47.775624055644215","50.18732487516146","50.54059184594076","49.4284051566316","51.46444274630301","52.51915629476391","51.49446742885346","53.31946943014812","57.714970610964144","56.96435074552658","58.2725781081891","61.99765378995103","61.35401523573559","62.422631800794015"
"3831","44.34767758645633","38.93239426547239","48.29365233101292","49.14274435255062","47.77398366920012","50.186201142906306","50.539462979188045","49.427177730854716","51.46347973168692","52.51797257789101","51.49323709767017","53.318288079701134","57.71323677164163","56.96258709122155","58.27089385201243","61.99606000791609","61.35241358205682","62.421018454699016"
"3832","44.34218466851896","38.920703577815594","48.291956236099765","49.1414085173436","47.77234578167975","50.1850773854888","50.53833505531632","49.4259527443579","51.46251907107371","52.51678928038497","51.49200436642445","53.31710899259379","57.71150500667077","56.96082338230922","58.26921373702626","61.994465007396364","61.35080989685466","62.419405066904076"
"3833","44.33668511972344","38.909006240221075","48.29026260946015","49.14007210909451","47.770707838002046","50.18395603536428","50.537205180660656","49.4247252576772","51.46155602045934","52.51560688474059","51.49077397638823","53.31592987941081","57.70977402662059","56.959066048155364","58.26753566859186","61.99287075431081","61.34920417996981","62.417791637405955"
"3834","44.33117796481166","38.89730695409709","48.2885663954859","49.138734164444585","47.769067282735385","50.182834660182856","50.53607767671641","49.423497740510534","51.46059295182213","52.514424495357524","51.48954592772935","53.31475074015047","57.708043837561505","56.95730223021233","58.26585755182875","61.9912772335921","61.3476004108708","62.41618207769721"
"3835","44.32566749409966","38.88560257846887","48.28687264995011","49.137396663511474","47.76742667112443","50.18171569250846","50.53495063741245","49.422275132746314","51.45963460947449","52.51324252938275","51.48831784978025","53.31356699547733","57.70631105822734","56.955540500902984","58.26417519649725","61.98968409277435","61.34600256944213","62.41456856488415"
"3836","44.32015189171289","38.87389781898163","48.28517631688969","49.13605765251191","47.765783447561866","50.180591834642605","50.5338230823247","49.421047554723586","51.4586738770783","52.51206145194417","51.487089742538856","53.31239009367334","57.70458246062551","56.953780860421155","58.26250117329971","61.98809048009599","61.34439473680541","62.412958922056"
"3837","44.31463131928184","38.86218796362748","48.28347992423237","49.134719071676656","47.76414016746769","50.17947281695474","50.53269645989246","49.41981994620807","51.457713126744906","52.510880804109306","51.485859235054775","53.311213165888","57.70285466330212","56.952023308960456","58.260822911525416","61.98649882614001","61.342794821906345","62.411347281814464"
"3838","44.30910555729108","38.85047457882593","48.281783471971856","49.13338049545322","47.76249938661345","50.1783513415833","50.53156936859047","49.41859724745584","51.45674998618379","52.50969923586361","51.48463344017077","53.31003621211957","57.70112598080603","56.9502678467143","58.25914460140571","61.984905926416786","61.34119088523429","62.409737555904485"
"3839","44.30357458555786","38.838759232884875","48.280089488479874","49.13204185301562","47.76085854939168","50.17722984114657","50.5304426953852","49.41736957807068","51.45578919992871","52.50852040862262","51.48340761610118","53.30885694249714","57.69939933821854","56.94851018683456","58.257470433654476","61.983313402688864","61.33959088676945","62.408127788474"
"3840","44.298040042237254","38.82703720810249","48.27839038861616","49.13070365410337","47.75921509984356","50.1761107484802","50.529316984566904","49.416146818689235","51.454830768111556","52.50734155969781","51.48218176284393","53.30767993670682","57.69767180415859","56.94675032911777","58.255792026952136","61.981721227890354","61.33799084656874","62.406512111367434"
"3841","44.29250120926616","38.81531478822985","48.27668870039659","49.12936494704341","47.75757159374051","50.17499163085381","50.52819074261595","49.41491908842536","51.45387231844169","52.50616175353802","51.48095588039693","53.30650290492826","57.695946756005945","56.94499684797274","58.25411776285111","61.980129796969","61.336388774451216","62.404904216836194"
"3842","44.28695715250355","38.80358882705793","48.274989480837796","49.1280271848686","47.75592803107668","50.173872488265744","50.52706401253234","49.41369379803158","51.45291147845159","52.504984705902544","51.47972996875809","53.30533042720141","57.69421913067631","56.943236881674544","58.25244135508936","61.97853949698513","61.33479064094659","62.40329628087566"
"3843","44.28141084188893","38.791857747974156","48.27329020146648","49.12668741082538","47.75428441184623","50.17275088771419","50.525938705133754","49.412468477254045","51.45195062051827","52.50380624023073","51.47850402792533","53.30415105347097","57.692494398297846","56.94148329233486","58.25076909028219","61.976949948833536","61.333190475518634","62.40169025968467"
"3844","44.275859176455945","38.78012626796585","48.2715883334532","49.1253490781251","47.75264073604333","50.17163412819788","50.52481335603232","49.41124312609049","51.45099211719585","52.502630081817856","51.47728042924009","53.30297852401168","57.69077046112322","56.93972964898938","58.24909887312636","61.97535957082323","61.33159026834173","62.40008419715874"
"3845","44.2703048848284","38.76838808925466","48.269886405436566","49.12400922350015","47.75099444726911","50.17051247760605","50.52368751526758","49.410017744538656","51.45003359601673","52.50145295728985","51.4760568014696","53.30180367858695","57.68904690877899","56.937975951633106","58.2474244166373","61.973767580008335","61.32998802902724","62.39847418068911"
"3846","44.264747065526024","38.75664793024627","48.26818441741024","49.12267176979009","47.74934810173459","50.169395668263235","50.52256357539705","49.40879480321545","51.449075056979886","52.50027580001936","51.47483077315553","53.30062880726643","57.68732414527219","56.936224344244366","58.24575410357179","61.97217949470295","61.32839171916523","62.396868035382994"
"3847","44.25918432782659","38.74490421383259","48.26647984027709","49.12133181558109","47.74769914286446","50.1682764008417","50.521439598530115","49.40756936094155","51.44811650008433","52.499101415606425","51.47360945866459","53.299458490594674","57.6856009032262","56.93447053891759","58.2440795509241","61.97059017647471","61.32679337726292","62.39525793592511"
"3848","44.25361958089134","38.733155360992086","48.264775202943035","49.11999435633968","47.746055240361216","50.16715954171987","50.52031512472435","49.406346359014194","51.44715792532907","52.497925157889185","51.47238811519483","53.29828356757842","57.68388101027659","56.93272311191078","58.24240914193239","61.96900082777601","61.325194993702425","62.39364975137193"
"3849","44.24805103417072","38.72140294331337","48.26307050540169","49.11865484607734","47.74440872451061","50.16603779108183","50.51919063093038","49.4051208560092","51.4461993327131","52.49675026084992","51.471164371119","53.29710861866125","57.68216106164675","56.930973487087854","58.2407428769532","61.96741063413579","61.3235945778876","62.392043481871546"
"3850","44.24247889137914","38.709650111034975","48.26136321828778","49.117315291028525","47.742759595042266","50.16491844874015","50.518066594624905","49.403895322604626","51.44523834941505","52.49557626191954","51.46994534131059","53.29593822469025","57.68043935056996","56.92921951999913","58.2390744682801","61.965823167575344","61.32199810159381","62.39043717101704"
"3851","44.23690241425423","38.69789213211425","48.25965334132644","49.115976191098795","47.741110408607746","50.16380151485606","50.516943002962535","49.402672229723564","51.44428209389504","52.49440362382249","51.46872391089199","53.29476780501652","57.67871971702872","56.92746978749582","58.23740181964787","61.96423527115062","61.32040158373577","62.38883081880522"
"3852","44.23132315331175","38.68613057955977","48.257943403780686","49.114637055094626","47.73946372221178","50.16268212261357","50.51582034775176","49.401446635574345","51.443325820599654","52.49323004203224","51.46750245148632","53.29359735963833","57.67700172723255","56.925724289968414","58.2357354113971","61.96264654340839","61.31880303356182","62.38722246857725"
"3853","44.225741911110795","38.67436545011114","48.25623340564408","49.113297861419845","47.73781186481661","50.16156757247649","50.51469769016873","49.40022595311432","51.44236715657509","52.49205645009708","51.46628333494172","53.292424597978744","57.67528072674086","56.92397230558383","58.23406476305879","61.96105933914971","61.31720444171338","62.38562190370871"
"3854","44.22015646992261","38.66259516184134","48.25452334691018","49.11195965456563","47.736162507448164","50.16045056397769","50.51357449415629","49.39900029827274","51.441413220678776","52.490885602443214","51.4650665614247","53.29125639176187","57.67356432175702","56.92222670080752","58.23240035557417","61.9594709297137","61.315609789891596","62.38401151399391"
"3855","44.21456548131589","38.65082286832245","48.25280563815046","49.110620412271906","47.734513093089944","50.15933109695294","50.51245225787196","49.39777708419049","51.44045452101026","52.48971426816727","51.463847387176806","53.290085869260196","57.67184743557991","56.920478897921704","58.23073799683677","61.95788718900998","61.31401310569224","62.38241086674091"
"3856","44.20897293781668","38.6390469880979","48.251090398138935","49.10928062492184","47.73286106437184","50.158214038648495","50.511330495571215","49.396553839817614","51.439498176559326","52.48854243082904","51.46262818404609","53.288917611773414","57.67013092999251","56.91873104136612","58.229069301498804","61.95629908527059","61.31241837086819","62.38080626470273"
"3857","44.20337651346305","38.62726593778189","48.249375097151514","49.10794131908271","47.73121153592793","50.15709452170625","50.51020769070145","49.39532809385924","51.43854181432805","52.487371053423985","51.4614089520305","53.28774703789794","57.66841437369338","56.91698527584384","58.22740265477995","61.95471251460624","61.310821603556455","62.3792016213888"
"3858","44.1977771175123","38.61548287381792","48.24765720510427","49.10660346095291","47.72956195047651","50.15597984740329","50.50908683027038","49.394107260190964","51.437585434315444","52.48620149370407","51.46019206325896","53.28658101996107","57.666699039752146","56.915241601547294","58.225740153357","61.95312826379565","61.30922877677654","62.377598893753515"
"3859","44.19217444299045","38.60369621329187","48.24593925188808","49.10526405965153","47.72790975038217","50.15486514832708","50.50796546324578","49.392881453517674","51.436629036520515","52.485032829775506","51.45897514571073","53.285412685632124","57.66498364562396","56.913493584150366","58.224077604463815","61.951541226843155","61.30763192639131","62.375992210920984"
"3860","44.186567660116154","38.59190595290838","48.244216176980736","49.10392414125337","47.72625749309152","50.15374555663191","50.50684456427335","49.391663030850914","51.43567262094227","52.48386322310059","51.4577581993838","53.284246616612684","57.66327031977367","56.911749802874624","58.22241500809632","61.949956890926","61.30603702557563","62.37439331493534"
"3861","44.18095965333026","38.58011208936704","48.24249304053041","49.10258514759176","47.72460262079193","50.15263080789606","50.50572361764315","49.390439635052346","51.43471618757972","52.482694535995755","51.45654359657526","53.28307823109744","57.661556093917866","56.910005968167624","58.220754460930856","61.94837094582639","61.30444208326689","62.37278654952915"
"3862","44.175345698849135","38.56831303684169","48.2407673120917","49.101245158359376","47.72295024900232","50.151513600351585","50.504603602764526","49.389216208949655","51.433764483131604","52.48152579840333","51.45532659274086","53.281912110988706","57.65984564674981","56.90826637009776","58.21909386640263","61.946786930781435","61.302847099461864","62.37118757136584"
"3863","44.16972739041086","38.55651195657891","48.23903899138643","49.099905583803654","47.72129526201458","50.15039880200356","50.50348260622704","49.38799275254057","51.432805640891786","52.48035844415365","51.4541119325329","53.28074596535788","57.658131320656786","56.90652028354264","58.21742903090749","61.945201698287335","61.30125406547569","62.36958268058237"
"3864","44.16410439659137","38.54470726322633","48.237305547515554","49.098565512027406","47.71964021762947","50.14928397887402","50.50236353448477","49.38677173754375","51.43185152765259","52.47919059094177","51.452897243650185","53.27958208533077","57.65642033302995","56.90477843374623","58.21577253524168","61.94361878196139","61.29966099009031","62.36797970576027"
"3865","44.15847386099496","38.53290053743846","48.23557204134983","49.09722439849505","47.71798511584102","50.148166696768435","50.501242478480584","49.38554822057638","51.43089739671329","52.47802505225735","51.45168489861386","53.27841817987843","57.654710135597576","56.903040821097605","58.21411179860086","61.9420358295053","61.29806986472433","62.36637864704728"
"3866","44.152840872825934","38.52109019288574","48.23383594208012","49.095884264674694","47.71632995664325","50.147049389769684","50.5001233490158","49.384327145139125","51.42994324807291","52.476858541241725","51.45047015243155","53.277251957771576","57.65300160153633","56.901301010087856","58.21245311156046","61.94045165476352","61.29647471510903","62.364777547231135"
"3867","44.14719979630161","38.50927305634482","48.23209471853259","49.094544045523875","47.714672181691135","50.14593449217743","50.49900320990149","49.38310356760448","51.42898908173045","52.47569339516595","51.4492577502035","53.276090292691336","57.65129173375052","56.89956329124482","58.210796474295684","61.93886979702252","61.29488350703201","62.36318032112879"
"3868","44.141557067248115","38.49745546329572","48.23035596310818","49.09320281716471","47.713016907568054","50.144819569797036","50.49788501489236","49.38188490368331","51.42803489768494","52.47452732461797","51.44804531940451","53.274921728297734","57.64958265578766","56.8978212284695","58.20913769278411","61.937286332541284","61.29329026606929","62.36157522427673"
"3869","44.13590819389248","38.48563582739751","48.22861461392111","49.091862538451934","47.71135901750101","50.14370705703633","50.49676579092536","49.380661265633634","51.42708069593539","52.47336305706428","51.44683286003255","53.27376230378328","57.64787565392355","56.8960855488429","58.20748096115954","61.935704394034","61.29169897532006","62.359975958642735"
"3870","44.13025266411556","38.473810973951814","48.226870670690424","49.090521242466174","47.709701069823055","50.14258965066523","50.49564751898045","49.37944006934971","51.4261264764808","52.47219832553797","51.44562274488836","53.27259827117972","57.64616732958643","56.89434552514314","58.20582418237886","61.934122027331156","61.290105651575196","62.358374694432584"
"3871","44.12459342030307","38.46198407193784","48.22512919565379","49.0891788992236","47.7080405058335","50.141477088428246","50.49452921875745","49.37821637071478","51.42517223932021","52.47103540004029","51.444410228420345","53.27143879609645","57.64446106865855","56.89260973947978","58.20416735643806","61.93254041256315","61.2885162698731","62.35677730432555"
"3872","44.118929439567225","38.45015353208131","48.22338512637696","49.087838028157705","47.70638500161037","50.14035963236103","50.49341040519359","49.376995113963495","51.42422035824291","52.4698710848524","51.44320005628781","53.270274712720884","57.64275518194817","56.890873900856235","58.202514678008114","61.93095875102746","61.28692684695285","62.35517987329722"
"3873","44.11326157848924","38.43832093889589","48.22164099402104","49.08649608834585","47.70472432219109","50.13924458601515","50.492293040549136","49.37577382700574","51.42326608571139","52.468709510029235","51.441992228656204","53.26911518706219","57.64105050543615","56.88913800926764","58.20086405004547","61.92937704745483","61.28533339914004","62.35357848592172"
"3874","44.10758654251989","38.42648470212309","48.21989426704501","49.085154651439","47.70306614392045","50.13812951487122","50.49117465963339","49.37455250983927","51.422314169349185","52.467546979632026","51.44077962661287","53.267953344535634","57.639343679844636","56.88740206470915","58.19920498544202","61.92779728294486","61.28374588555782","62.351979015179424"
"3875","44.10190734448855","38.414643229543664","48.21815000841877","49.08381214589413","47.701402789907554","50.137016853661876","50.490057703712","49.37333116246184","51.42136223536503","52.46638536015041","51.439574115230094","53.26679606002223","57.63764061752121","56.88567035895332","58.197552166092","61.92621707166474","61.28215434697323","62.35038341902959"
"3876","44.09622350145191","38.402801284338295","48.21640315497543","49.082471099291524","47.69974449617104","50.13590173297101","50.488939756789634","49.372109784871206","51.42040790979176","52.46522370376827","51.438361456182434","53.26563416691033","57.635935791690756","56.883934308571476","58.195899299800324","61.924637228882204","61.28056675103556","62.34878190846033"
"3877","44.090536503061244","38.390955686406464","48.21465877005146","49.0811275367579","47.69808102632379","50.134786587477116","50.48782374421895","49.370890849581095","51.41945594051681","52.46406250273297","51.43715351493267","53.26447683200784","57.63423389156312","56.88220249724425","58.194246386562995","61.92305654307936","61.27897512988243","62.34718427257762"
"3878","44.084844341816726","38.379109613010826","48.21291179011334","49.07978540663618","47.69641749846104","50.13367385207521","50.48670767095238","49.3696694116185","51.41850632767107","52.46290314933891","51.43594791856421","53.26331718013111","57.632531090671975","56.880470633189425","58.192595524070974","61.92147780123162","61.27738944367041","62.34558659575472"
"3879","44.07914651844619","38.367259882084035","48.21116474687165","49.07844324459862","47.694756471984164","50.13256109197519","50.48559064243201","49.36845041607418","51.417551949091276","52.46174187136002","51.43473754732788","53.262159794882756","57.630829509442506","56.8787387164022","58.190944614744396","61.919899008534536","61.27579973213324","62.343990836000984"
"3880","44.07344329689134","38.35540489893096","48.20941764031951","49.077099526447995","47.693090268664704","50.131448307175404","50.48447501092642","49.367228917730685","51.41659992693872","52.4605824505908","51.43352952096886","53.26100009255717","57.629128731557536","56.877008893093176","58.18929785420705","61.918318601190165","61.27420997935224","62.34239503540107"
"3881","44.06773884694513","38.343552617666376","48.20767047045003","49.07575730793308","47.69142656671899","50.13033306261539","50.4833598562531","49.36600986192322","51.41565026134431","52.45942441179244","51.43232621306856","53.25984265695637","57.62742874222401","56.87527687089202","58.187644753445085","61.91674013580407","61.272626162070736","62.34079723583907"
"3882","44.0620272335547","38.33169348706026","48.20592070498836","49.07441354488596","47.689762806733484","50.12921779324409","50.48224418577523","49.36479077601135","51.414698203979086","52.45826587442319","51.43111813007155","53.2586851962018","57.625729127046654","56.8735469422901","58.18599789951617","61.915162403834856","61.27103632694754","62.33920135348724"
"3883","44.05631260298337","38.3198338718835","48.204175940731524","49.07306974225553","47.688098988702095","50.12810493422702","50.48112701042048","49.36356671422761","51.413748503257864","52.45710822901456","51.429914765751846","53.25753000236797","57.62402904092958","56.87181696106715","58.18435099897459","61.91358345151842","61.269448442923","62.3376054302798"
"3884","44.05059294730083","38.307970585134925","48.20242604841716","49.07172687933046","47.68643255276468","50.12699205050359","50.48001323118779","49.36234756797811","51.41279403635831","52.45595102596708","51.42870662610888","53.25637478347662","57.622331445162104","56.87008907369497","58.18270405181638","61.912008406323366","61.267862510148824","62.33601142447678"
"3885","44.04486980804264","38.29610521717173","48.20067862511767","49.070382991236194","47.684766058590455","50.12587670679686","50.478897485570506","49.36112839161753","51.41184430046251","52.454793333205636","51.427503205361816","53.255219539526124","57.62063507926367","56.86836328036442","58.181054959926605","61.91043095369908","61.26627653632135","62.33441541959887"
