"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"5371","0.007301031518727541","0.0016103116795420647","0.012490344233810902","0.017700089141726494","0.0011062771081924438","0.03218827396631241","0.0010133379703802347","0.000007060049483698094","0.0040304455906152725","2.44808643401484e-7","1.982081982987438e-7","2.7782263600784063e-7"
"5372","0.007245631259866059","0.001593058928847313","0.012369830161333084","0.017390094161964954","0.0010944289388135076","0.03098113276064396","0.0010049395861642552","0.000006989213034103159","0.0039997464045882225","2.447573336894493e-7","1.981408956908126e-7","2.778077430320991e-7"
"5373","0.007190532935783267","0.0015759918605908751","0.01225097943097353","0.01711084458511323","0.0010827205842360854","0.029915230348706245","0.0009965831726731268","0.000006919111910974607","0.003969135694205761","2.4472926440921583e-7","1.9807345097433426e-7","2.7779282163464813e-7"
"5374","0.0071357354987412695","0.0015591088449582458","0.012133807875216007","0.016859566210769117","0.0010712164221331477","0.028973916545510292","0.0009882685647426114","0.000006849735200376017","0.003938613925129175","2.4471316919516537e-7","1.9800577888418047e-7","2.777778433937783e-7"
"5375","0.007081237761303783","0.001542406971566379","0.01201833225786686","0.016634448245167733","0.001060202717781067","0.028147706761956215","0.0009799954729714955","0.000006781076535844477","0.003908181097358465","2.446929073585125e-7","1.9793833416770212e-7","2.777629788397462e-7"
"5376","0.007027037558145821","0.0015258858911693096","0.011904553510248661","0.01643343227915466","0.0010512627195566893","0.027427230030298233","0.0009717648797050061","0.000006713129096169723","0.0038778430316597223","2.446568885261513e-7","1.9787070471011248e-7","2.777479153337481e-7"
"5377","0.006973132444545627","0.0015095415292307734","0.011792485602200031","0.016254666447639465","0.0010526292026042938","0.0267990343272686","0.0009635756398893136","0.0000066458865148888435","0.003847595304250717","2.446059824023905e-7","1.9780306104166812e-7","2.7773299393629713e-7"
"5378","0.006919522886164486","0.0014933813363313675","0.011682124808430672","0.01610300950706005","0.0011113900691270828","0.026244452223181725","0.0009554285386911942","0.0000065793383328127675","0.0038174432702362537","2.4455020479763335e-7","1.9773541737322375e-7","2.7771807253884617e-7"
"5379","0.006866203807294369","0.0014773968141525984","0.01157347857952118","0.016042491514235736","0.001572758425027132","0.02574130706489086","0.0009473230644289288","0.000006513480002467986","0.003787385066971183","2.445016605179262e-7","1.9766767422879639e-7","2.777030374545575e-7"
"5380","0.0068131850566715","0.0014616480330005288","0.011466531082987785","0.031449490785598756","0.012619435787200928","0.07934198528528214","0.0009392593030497665","0.000006448304702644236","0.003757423022761941","2.4446405575417887e-7","1.9759995950607845e-7","2.776878318400122e-7"
"5381","0.006760480138473213","0.0014462171820923686","0.011361286044120789","2.975470804050565","0.012532129883766174","14.8001708984375","0.0009312376381785725","0.0000063838024288997985","0.0037275596987456083","2.444336871576525e-7","1.9753220215079637e-7","2.776728535991424e-7"
"5382","0.006708226492628455","0.0014318095054477453","0.011257723905146122","1.1832522528246046","0.01244462188333273","5.839798927307129","0.0009232576217982569","0.00000631996681477176","0.0036977939307689667","2.444026932835186e-7","1.9746438795209542e-7","2.7765767640630656e-7"
"5383","0.0066569129470735785","0.001420879503712058","0.011155839078128338","0.8408033126965165","0.012356921099126339","4.128276348114014","0.0009153199617685459","0.0000062567937675339635","0.00366813107393682","2.4436621686163563e-7","1.973966021751039e-7","2.7764241394834244e-7"
"5384","0.006609163759276271","0.0014265651116147637","0.011055613867938519","0.8787954788655042","0.012269029393792152","4.318957805633545","0.0009074241122107197","0.0000061942751017340925","0.003638568799942732","2.443240248339862e-7","1.9732857481358224e-7","2.776271230686689e-7"
"5385","0.006578995357267558","0.0015189744299277663","0.010957025922834873","0.7543615628033876","0.012180957943201065","3.6975009441375732","0.0008995699243314447","0.000006132401722425129","0.0036091080401092768","2.4428006781818114e-7","1.972605900846247e-7","2.776118890324142e-7"
"5386","0.006708619743585586","0.001670008059591055","0.010860060341656208","0.7071728922426701","0.0120927132666111","3.462254285812378","0.000891758216675953","0.000006071169991628267","0.0035797536838799715","2.442386943357633e-7","1.9719264798823133e-7","2.775963707790652e-7"
"5387","0.08393348557874561","0.001652673352509737","0.38877442479133606","0.7442198172211647","0.012004299089312553","3.648160934448242","0.0008839886875648517","0.000006010570359649137","0.0035505052655935287","2.442010497816227e-7","1.9712470589183795e-7","2.775810798993916e-7"
"5388","2.182248348533176","0.0016355215338990092","10.88058853149414","0.7337777368724346","0.011915726587176323","3.5965898036956787","0.0008762613697399502","0.0000059505991885089315","0.003521364415064454","2.441658693896898e-7","1.9705657905433327e-7","2.7756576059800864e-7"
"5389","0.24674586430191994","0.0016185501590371132","1.2033147811889648","0.6668728571385145","0.011827005073428154","3.2626655101776123","0.0008685764591973566","0.000005891246928513283","0.0034923329949378967","2.441305184675002e-7","1.9698849484939274e-7","2.7755035603149736e-7"
"5390","0.6249286345671863","0.0016017572488635778","3.094466209411621","0.5932833740487695","0.01173813734203577","2.895275354385376","0.0008609340410657751","0.000005832509941683384","0.0034634124021977186","2.440935105596509e-7","1.969204959095805e-7","2.775349798866955e-7"
"5391","0.7854273531353101","0.0015851407079026103","3.8971962928771973","0.5360829764977098","0.011649134568870068","2.6097874641418457","0.0008533342768714646","0.00000577438095206162","0.0034346047323197126","2.440539958570298e-7","1.9685222696352866e-7","2.775196605853125e-7"
"5392","0.5202325826510787","0.0015686992555856705","2.571457862854004","0.47801486533135173","0.011560003273189068","2.319920539855957","0.0008457771764369681","0.000005716850864700973","0.0034059106837958097","2.440129321712448e-7","1.9678407170431456e-7","2.7750434128392953e-7"
"5393","0.30807325658388435","0.0015524302143603563","1.5108956098556519","0.4130001157522202","0.011470761150121689","1.9952845573425293","0.000838262840079551","0.000005659919224854093","0.003377332352101803","2.4397151605626276e-7","1.9671576012569858e-7","2.7748902198254655e-7"
"5394","0.28107458460144696","0.001536332769319415","1.3761355876922607","0.3593881122767925","0.011381417512893677","1.7276315689086914","0.0008307914748911571","0.000005603573754342506","0.0033488713670521975","2.439309469082218e-7","1.966474485470826e-7","2.774736458377447e-7"
"5395","0.34950119904242455","0.0015204043593257666","1.7185009717941284","0.327011788636446","0.011291982606053352","1.5661308765411377","0.0008233631400798913","0.000005547812179429457","0.003320529358461499","2.4389169368532747e-7","1.9657908012504777e-7","2.7745841180149e-7"
"5396","0.4194603799842298","0.0015046442858874798","2.068528175354004","0.30278588738292456","0.011202474124729633","1.445359706878662","0.0008159779709785653","0.0000054926272241573315","0.00329230772331357","2.438534210114085e-7","1.9651075433557708e-7","2.7744323460865417e-7"
"5397","0.4332103157881647","0.0014890490565449","2.1375081539154053","0.2663369284942746","0.011112905107438564","1.2634531259536743","0.000808636170313548","0.000005438013886305271","0.0032642087899148464","2.438156371908917e-7","1.9644222959414037e-7","2.7742805741581833e-7"
"5398","0.38492190884426236","0.0014736172743141651","1.896295428276062","0.21911046020686625","0.01102328859269619","1.027640461921692","0.0008013376565941144","0.00000538396488991566","0.0032362330239266157","2.437777709474176e-7","1.9637390380466968e-7","2.7741273811443534e-7"
"5399","0.3046661786502227","0.0014583485899493098","1.495245099067688","0.18048178423196076","0.01093363855034113","0.8347993493080139","0.0007940828665596201","0.000005330473868525587","0.0032083834521472454","2.4373935048060957e-7","1.963054074849424e-7","2.7739767460843723e-7"
"5400","0.23022948619909583","0.0014432400930672884","1.1232889890670776","0.15798084307461976","0.01084397453814745","0.7225804924964905","0.0007868717659221148","0.000005277536729408894","0.00318066100589931","2.436999409383134e-7","1.9623685432179627e-7","2.7738255425902025e-7"
"5401","0.1807866474846378","0.0014282899210229516","0.8763011693954468","0.14422664996236562","0.01075430866330862","0.6540802121162415","0.0007797044695507793","0.000005225145741860615","0.0031530673149973154","2.436595565313837e-7","1.9616818747181242e-7","2.7736749075302214e-7"
"5402","0.15785390711389483","0.0014134973753243685","0.7618628740310669","0.12960248831659554","0.010664657689630985","0.5812165141105652","0.0007725811236014124","0.000005173296813154593","0.003125603776425123","2.436183876852738e-7","1.9609953483268328e-7","2.773523988253146e-7"
"5403","0.15345542391296477","0.0013988598948344588","0.7400949001312256","0.11225153729319573","0.010575039312243462","0.4947071075439453","0.0007655019249796169","0.000005121984941069968","0.00309827271848917","2.4357680104003523e-7","1.96030939036973e-7","2.773373637410259e-7"
"5404","0.15434378003701568","0.0013843760825693607","0.7447601556777954","0.09651039708405733","0.010485471226274967","0.41623690724372864","0.0007584670565847773","0.000005071200575912371","0.003071075538173318","2.435351120766427e-7","1.9596231481955328e-7","2.7732227181331837e-7"
"5405","0.14929297612980008","0.0013700439594686031","0.7197286486625671","0.08522191047668456","0.010395970195531845","0.36002206802368164","0.0007514765376981814","0.000005020945536671206","0.0030440136324614286","2.434936504869256e-7","1.9589344901760342e-7","2.773074356809957e-7"
"5406","0.13424125469755382","0.0013558630598708987","0.6446915864944458","0.07765870355069637","0.010306552052497864","0.32242774963378906","0.0007445303178428731","0.000004971207545167999","0.0030170874670147896","2.434526010119953e-7","1.9582456900479883e-7","2.7729262797038245e-7"
"5407","0.11358119274955243","0.0013418308226391673","0.5416118502616882","0.07126342374831438","0.010217239148914814","0.29066920280456543","0.000737628808383306","0.000004921984327665996","0.0029903000686317682","2.434120403904672e-7","1.9575594478737912e-7","2.772777918380598e-7"
"5408","0.09513214584439993","0.0013279453851282597","0.4495862126350403","0.06415295377373695","0.010128045454621315","0.2553327679634094","0.0007307721505640074","0.0000048732690629549325","0.002963653299957514","2.4337181230293937e-7","1.9568697950944625e-7","2.772630409708654e-7"
"5409","0.08139763926155866","0.0013142053503543139","0.3811323046684265","0.05660932119935751","0.010038993321359158","0.21782992780208588","0.0007239607509291091","0.0000048250572035613","0.002937149489298463","2.4333180022040323e-7","1.9561809949664166e-7","2.7724848905563704e-7"
"5410","0.07105497231241316","0.001300610019825399","0.3296366035938263","0.04993629902601242","0.009950101375579834","0.18468019366264343","0.0007171938823375967","0.00000477734374726424","0.002910786308348179","2.432919188777305e-7","1.9554912000785407e-7","2.772340508272464e-7"
"5411","0.0628145451657474","0.0012871571816504002","0.28865110874176025","0.04487485010176897","0.009861388243734837","0.1595882773399353","0.0007104722595613566","0.0000047301227823481895","0.0028845681808888912","2.4325210290498944e-7","1.9548012630821177e-7","2.7721978312911233e-7"
"5412","0.05508484395686537","0.0012738454388454556","0.2502182424068451","0.04144207499921322","0.009772870689630508","0.1426391303539276","0.0007037958902401442","0.0000046833888518449385","0.0028584960382431746","2.4321239777691517e-7","1.9541121787369775e-7","2.772057143829443e-7"
"5413","0.04741332563571632","0.0012606729287654161","0.21207527816295624","0.039226708747446534","0.009684569202363491","0.13177581131458282","0.0006971648673243181","0.000004637141046259785","0.002832571044564247","2.4317286886343934e-7","1.9534195416781586e-7","2.7719175932361395e-7"
"5414","0.04134500394575298","0.0012476386036723852","0.1819472759962082","0.03760889489203691","0.009596501477062702","0.12389859557151794","0.0006905791580720689","0.000004591368451656308","0.00280679389834404","2.431338003816563e-7","1.9527274730535282e-7","2.771779747945402e-7"
"5415","0.03827274285722524","0.001234741066582501","0.16679854691028595","0.03597278576344252","0.00950868520885706","0.11592806130647659","0.0006840391551122593","0.000004546069703792455","0.0027811673935502768","2.4309557602464336e-7","1.9520361149716337e-7","2.7716447448256076e-7"
"5416","0.03767750174738467","0.0012219783384352922","0.16403387486934662","0.03397071212530136","0.009421141818165779","0.10612594336271286","0.0006775445408493397","0.000004501235707721207","0.0027556908316910267","2.4305882675434984e-7","1.9513451832153805e-7","2.7715100259229075e-7"
"5417","0.03755493746139109","0.0012093496043235064","0.16363152861595154","0.031674147211015226","0.00933388713747263","0.09484995156526566","0.0006710959195515897","0.000004456868282431969","0.002730368170887232","2.4302421763877646e-7","1.950653825133486e-7","2.771378433408245e-7"
"5418","0.03588137752376497","0.0011968526523560286","0.15547314286231995","0.029410006664693355","0.009246940724551678","0.0837351530790329","0.000664692934424238","0.000004412958787725074","0.002705198246985674","2.429925302749325e-7","1.9499600512062898e-7","2.771245135591016e-7"
"5419","0.03205286955926567","0.0011844869004562497","0.13653893768787384","0.02745926156640053","0.009160317480564117","0.07418704032897949","0.0006583359570868196","0.000004369502676127013","0.0026801838539540768","2.4296477931784464e-7","1.9492669878218294e-7","2.771112121990882e-7"
"5420","0.02717692714650184","0.001172250253148377","0.11236647516489029","0.025915960781276226","0.009074038825929165","0.06667650490999222","0.0006520247231492249","0.0000043264949454169255","0.0026553242933005095","2.4294070897212807e-7","1.948573924437369e-7","2.770976834653993e-7"
"5421","0.022861067415215076","0.001160142128355801","0.09099331498146057","0.02472759038209915","0.008988117799162865","0.060941632837057114","0.0006457596593463677","0.0000042839301386266015","0.002630622824653983","2.429175538054551e-7","1.947879439967437e-7","2.7708395577974443e-7"
"5422","0.019950403296388686","0.0011481601977720857","0.07664502412080765","0.023780402168631552","0.008902573958039284","0.056414224207401276","0.0006395404029717611","0.0000042418064367666375","0.002606078051030636","2.428884727123659e-7","1.9471872292342596e-7","2.7706968808161037e-7"
"5423","0.018416912970133127","0.0011363039957359433","0.06918147206306458","0.022959175147116186","0.008817422203719616","0.052518561482429504","0.0006333674183224503","0.00000420011701862677","0.0025816932320594788","2.4284452422307367e-7","1.946494023741252e-7","2.7705527827492915e-7"
"5424","0.017838608333840968","0.0011245713103562593","0.0664927139878273","0.022182449325919153","0.00873267836868763","0.0488475076854229","0.0006272404476476368","0.00000415885733673349","0.002557467669248581","2.4278151329326646e-7","1.9457998234884144e-7","2.770404705643159e-7"
"5425","0.017718699062243104","0.00111296190880239","0.0660947859287262","0.02141981031745672","0.008648361079394817","0.04524897038936615","0.0006211594904016237","0.000004118024662602693","0.0025334025267511606","2.4270863718811597e-7","1.9451063337783125e-7","2.7702566285370267e-7"
"5426","0.017610554536804556","0.0011014735791832209","0.06575451791286469","0.020685438066720963","0.008564481511712074","0.041793741285800934","0.0006151248792775732","0.0000040776126297714654","0.0025094999000430107","2.426445462333504e-7","1.944414123045135e-7","2.770109404082177e-7"
"5427","0.017208574153482915","0.0010901051573455334","0.06394390016794205","0.020011642202734947","0.00848105363547802","0.038643356412649155","0.0006091363553423435","0.000004037618055008352","0.002485759323462844","2.4260109228180226e-7","1.9437229070717876e-7","2.769965021798271e-7"
"5428","0.016420388245023787","0.0010788558283820748","0.06020107492804527","0.019422059506177904","0.008398093283176422","0.0359160415828228","0.0006031938171872752","0.000003998035936092492","0.00246218079701066","2.4257496704649385e-7","1.9430319753155345e-7","2.7698226290340244e-7"
"5429","0.015352201391942799","0.0010677241953089833","0.05505705252289772","0.018921386636793613","0.008315613493323326","0.03363538905978203","0.0005972977633973642","0.000003958863544539781","0.0024387678131461143","2.425527696914287e-7","1.9423437436216773e-7","2.769682794223627e-7"
"5430","0.014206099044531583","0.0010567079298198223","0.04952225461602211","0.01849992610514164","0.008233624510467052","0.03175303712487221","0.000591447468559636","0.000003920093604392605","0.002415517345070839","2.425211931722515e-7","1.9416586383158574e-7","2.769544380498701e-7"
"5431","0.013166529615409673","0.0010458073811605573","0.044518910348415375","0.018141752853989602","0.008152141235768795","0.03018944524228573","0.0005856435916030023","0.00000388172475140891","0.0023924335837364197","2.424750192631109e-7","1.9409745277698676e-7","2.769407103642152e-7"
"5432","0.012338823452591897","0.001035020686686039","0.040573664009571075","0.017830338701605795","0.0080711729824543","0.028862066566944122","0.0005798857829176996","0.000003843751528620487","0.0023695153649896383","2.4241952303327705e-7","1.940294396263198e-7","2.769268689917226e-7"
"5433","0.011744444468058645","0.0010243464494124055","0.037793830037117004","0.017551350221037865","0.007990731857717037","0.027699260041117668","0.0005741739363202214","0.0000038061705254222034","0.002346762688830495","2.423663147510524e-7","1.9396165384932829e-7","2.7691291393239226e-7"
"5434","0.011346379923634232","0.001013783155940473","0.035994336009025574","0.017293679155409337","0.007910827174782753","0.026645474135875702","0.000568507915477312","0.0000037689767395931995","0.002324175788089633","2.423235628157272e-7","1.9389420913284994e-7","2.768988451862242e-7"
"5435","0.011079663946293294","0.0010033309226855636","0.0348503440618515","0.01704969573765993","0.007831470109522343","0.02566247433423996","0.000562888069634937","0.0000037321665331546683","0.002301756991073489","2.4229054815805286e-7","1.9382628124731127e-7","2.768846059097996e-7"
"5436","0.010875417571514844","0.0009929868392646313","0.03401745855808258","0.01681507593020797","0.00775267044082284","0.024728473275899887","0.0005573139969783369","0.000003695735358633101","0.0022795049007982016","2.4226067978361244e-7","1.9375831072920846e-7","2.768699687294429e-7"
"5437","0.01067772638052702","0.0009827516041696072","0.033216092735528946","0.016588301863521338","0.007674433756619692","0.023835694417357445","0.0005517856068308902","0.000003659680942291743","0.0022574199829250574","2.422264174128941e-7","1.9368947334896802e-7","2.7685541681421455e-7"
"5438","0.010454633389599621","0.0009726221906021237","0.03228646516799927","0.01636984506621957","0.0075967698357999325","0.02298630028963089","0.0005463030543978675","0.0000036239971450413577","0.002235503401607275","2.4218479097726233e-7","1.9361988279342768e-7","2.7684046699505416e-7"
"5439","0.010201419179793447","0.0009625988896004856","0.03120497055351734","0.016161215398460625","0.0075196861289441586","0.022187715396285057","0.0005408662512309092","0.000003588681920518866","0.002213755389675498","2.421374489358641e-7","1.9354916958036483e-7","2.768254603324749e-7"
"5440","0.009934383910149336","0.000952680129557848","0.03005310520529747","0.015964142698794603","0.007443190086632967","0.021448519080877304","0.0005354748750050931","0.0000035537316307454603","0.0021921752486377954","2.420897629917818e-7","1.9347803004166053e-7","2.7681033998305793e-7"
"5441","0.009678321029059588","0.0009428643388673663","0.02895483560860157","0.015779966954141855","0.007367284502834082","0.020840724930167198","0.0005301288868849952","0.0000035191412735002814","0.002170763211324811","2.4204572923736123e-7","1.934064925990242e-7","2.7679502068167494e-7"
"5442","0.009454336948692799","0.0009331507608294487","0.028015688061714172","0.015609365329146386","0.007291980087757111","0.02086140215396881","0.000524827914296111","0.0000034849069834308466","0.0021495181135833263","2.4200703307997173e-7","1.9333528200604633e-7","2.7677961611516366e-7"
"5443","0.009273034741636366","0.0009235387551598251","0.02728867717087269","0.01545223779976368","0.007217275910079479","0.020880086347460747","0.000519572423900172","0.0000034510264868004015","0.0021284427493810654","2.419716821577822e-7","1.9326462563640234e-7","2.7676418312694295e-7"
"5444","0.009133615158498287","0.0009140265174210072","0.02676980569958687","0.015307764243334531","0.007143182214349508","0.020896736532449722","0.0005143619563114044","0.0000034174947813880863","0.002107535721734166","2.4193673482386656e-7","1.9319477928547713e-7","2.767488922472694e-7"
"5445","0.009026636462658643","0.0009046136401593685","0.026411855593323708","0.015174539387226104","0.007069701328873634","0.02091134339570999","0.000509196287521263","0.0000033843086839624448","0.0020867963321506977","2.4189966723042745e-7","1.931253876819028e-7","2.767334592590487e-7"
"5446","0.00893806725507602","0.0008952987263910472","0.02614467591047287","0.01505078012123704","0.006996836978942156","0.020923936739563942","0.0005040755739173619","0.0000033514643291709945","0.002066225977614522","2.4185973472867773e-7","1.9305662135593593e-7","2.76718026270828e-7"
"5447","0.008853298309259117","0.000886080670170486","0.025895221158862114","0.014934555813670158","0.006924591027200222","0.020934531465172768","0.0004989992212358629","0.00000331895898852963","0.0020458223298192024","2.41817107848874e-7","1.929877981865502e-7","2.767024511740601e-7"
"5448","0.008760718093253673","0.000876958598382771","0.025605427101254463","0.014824050012975931","0.006852967198938131","0.02094317227602005","0.0004939674219713198","0.0000032867874324438162","0.0020255870185792446","2.417734322079923e-7","1.9291901764972863e-7","2.7668696134242055e-7"
"5449","0.00865448903059587","0.0008679313468746841","0.025246107950806618","0.014717747177928685","0.006781968753784895","0.02094988338649273","0.0004889798791737121","0.000003254949206166202","0.002005519112572074","2.417295917211959e-7","1.9284979657641088e-7","2.7667152835419984e-7"
"5450","0.008535795437637717","0.0008589982171542943","0.024823186919093132","0.014614571910351514","0.006711597088724375","0.020954668521881104","0.0004840365346808539","0.0000032234372611128492","0.001985618844628334","2.416866948351526e-7","1.9278013496659696e-7","2.7665583957059425e-7"
"5451","0.008411800616886466","0.000850157521199435","0.02437247522175312","0.014513934031128883","0.0066418517380952835","0.02095753885805607","0.0004791369093254616","0.0000031922495509206783","0.0019658843521028757","2.4164458807263144e-7","1.9270993334430386e-7","2.7664023605211696e-7"
"5452","0.008292563434224576","0.0008414089097641408","0.023944273591041565","0.014415677543729544","0.006572734098881483","0.020958516746759415","0.0004742812414406217","0.0000031613844839739613","0.0019463174976408482","2.416035840724362e-7","1.926392911855146e-7","2.766246609553491e-7"
"5453","0.008187242946587504","0.0008327512769028544","0.02358437515795231","0.01431996701285243","0.00650424649938941","0.02095760963857174","0.0004694689709594968","0.000003130835693809786","0.0019269160693511367","2.4156308882083976e-7","1.9256819427937444e-7","2.766090290151624e-7"
"5454","0.008101214258931577","0.0008241840405389667","0.023319657891988754","0.01422713017091155","0.006436389405280352","0.020954875275492668","0.0004647001372632076","0.000003100603635175503","0.0019076807657256722","2.415231165286968e-7","1.9249698368639656e-7","2.7659348234010395e-7"
"5455","0.008034971845336258","0.0008157050469890237","0.023152591660618782","0.014137479290366173","0.006369159556925297","0.02095036208629608","0.0004599744342613121","0.0000030706821689818753","0.0018886105390265584","2.414830873931351e-7","1.9242567361743568e-7","2.7657776513478893e-7"
"5456","0.007984724489506333","0.0008073148201219738","0.023064224049448967","0.014051199238747359","0.006302561145275831","0.020944135263562202","0.0004552916117972927","0.0000030410683393711224","0.001869704807177186","2.414428877273167e-7","1.923545482895861e-7","2.7656219003802107e-7"
"5457","0.007944156671874225","0.0007990113226696849","0.023022979497909546","0.013968257792294025","0.006236589513719082","0.020936263725161552","0.0004506514568674902","0.000003011759417859139","0.0018509631045162678","2.414022645780278e-7","1.9228353664857423e-7","2.7654655809783435e-7"
"5458","0.007906604290474207","0.000790793972555548","0.022995540872216225","0.013888402562588453","0.006171245593577623","0.02092679776251316","0.0004460537412342092","0.000002982752903335495","0.001832384616136551","2.4136102751981523e-7","1.9221248237499822e-7","2.765308977359382e-7"
"5459","0.007867001683916897","0.0007826622459106147","0.022956576198339462","0.01381120327860117","0.006106526590883732","0.02091577835381031","0.0004414983191963984","0.0000029540442483266816","0.0018139693420380354","2.413192078165594e-7","1.921414281014222e-7","2.7651523737404204e-7"
"5460","0.00782296780962497","0.0007746146293357015","0.02289418876171112","0.013736139331012965","0.006042431574314833","0.02090323530137539","0.00043698500276150297","0.000002925632088590646","0.0017957167001441121","2.412767827308926e-7","1.9207043067126506e-7","2.7649954859043646e-7"
"5461","0.007774862297810614","0.0007666504243388772","0.02281017415225506","0.013662685267627239","0.005978957749903202","0.02088918164372444","0.00043251337983747363","0.000002897511421906529","0.0017776252934709191","2.412339910051742e-7","1.919994332411079e-7","2.7648403033708746e-7"
"5462","0.007724945119116455","0.0007587692816741765","0.02271583303809166","0.013590401038527489","0.005916103720664978","0.020873641595244408","0.00042808326957128885","0.000002869680201911251","0.0017596946563571692","2.4119090937801955e-7","1.9192823685898475e-7","2.764685689271573e-7"
"5463","0.0076761370524764064","0.0007509696297347546","0.02262577787041664","0.01351897781714797","0.005853868555277586","0.020856639370322227","0.00042369449611214807","0.0000028421359274943825","0.0017419244395568967","2.4114775385442046e-7","1.91856969422588e-7","2.764530222520989e-7"
"5464","0.00763089096872136","0.0007432510028593242","0.02255227230489254","0.013448258023709058","0.005792247597128153","0.020838188007473946","0.00041934671517083186","0.00000281487427855609","0.0017243133625015616","2.411045699091119e-7","1.917854461908064e-7","2.764375324204593e-7"
"5465","0.007590525422710925","0.0007356126443482935","0.022501911967992783","0.013378222193568944","0.005731238517910242","0.020818307995796204","0.000415039817289653","0.000002787893663480645","0.0017068615416064858","2.41061601968795e-7","1.9171379506133235e-7","2.7642224154078576e-7"
"5466","0.007555106200743467","0.0007280530990101397","0.022475028410553932","0.01330894222483039","0.005670837592333555","0.02079703100025654","0.00041077327637140115","0.0000027611902169155655","0.0016895666485652328","2.410188983503758e-7","1.9164221498613188e-7","2.764070359262405e-7"
"5467","0.007523733587004244","0.0007205718429759145","0.022467127069830894","0.013240525219589471","0.005611042026430368","0.020774351432919502","0.00040654709246155105","0.0000027347605282557197","0.0016724292654544115","2.4097640789477736e-7","1.9157030806127295e-7","2.763919155768235e-7"
"5468","0.007495057198684663","0.0007131683523766696","0.022471459582448006","0.01317307399585843","0.005551849026232958","0.02075028419494629","0.0004023609403247974","0.0000027086045975011075","0.0016554482281208038","2.40934164708051e-7","1.9149838692555932e-7","2.7637699417937256e-7"
"5469","0.007467791240196675","0.0007058416376821697","0.02248159982264042","0.01310664340853691","0.005493254400789738","0.0207248255610466","0.0003982145538884652","0.000002682716285562492","0.001638622721657157","2.408921346841453e-7","1.9142640894642682e-7","2.763621864687593e-7"
"5470","0.007441037020180374","0.0006985902437008917","0.02249305695295334","0.013041230756789446","0.005435253027826548","0.02069798670709133","0.0003941077824038075","0.000002657094910318847","0.0016219523968175054","2.4085047698463315e-7","1.9135417517190945e-7","2.7634771981865924e-7"
"5471","0.007414417481049896","0.0006914145778864622","0.02250395342707634","0.012976776156574488","0.005377843510359526","0.02066977322101593","0.00039004003947411546","0.0000026317370611650404","0.0016054348088800907","2.4080923992642057e-7","1.9128218298192223e-7","2.763335658073629e-7"
"5472","0.007388010015711188","0.0006843130104243755","0.022514674812555313","0.012913176417350769","0.005321020260453224","0.020640196278691292","0.00038601113819822783","0.0000026066395548696164","0.0015890694921836257","2.4076884699297805e-7","1.9121000605082372e-7","2.763195539046137e-7"
"5473","0.007362154650036245","0.0006772850756533444","0.022526927292346954","0.01285030683502555","0.005264780018478632","0.02060927264392376","0.0003820211770289461","0.000002581799890322145","0.001572857378050685","2.4072966766652824e-7","1.9113784333057993e-7","2.7630593990579655e-7"
"5474","0.007337251910939813","0.0006703294347971678","0.022542722523212433","0.012788039818406104","0.005209119059145451","0.02057700604200363","0.00037806937475579614","0.0000025572155664121965","0.0015567949740216136","2.406929809239955e-7","1.9106576587546442e-7","2.7629246801552654e-7"
"5475","0.007313577039167285","0.0006634481251239777","0.022563433274626732","0.012726259138435125","0.005154030863195658","0.020543402060866356","0.000374155769486606","0.0000025328843094030162","0.0015408830950036645","2.4065994921329546e-7","1.909934752575282e-7","2.7627939402918855e-7"
"5476","0.007291181024629623","0.0006566360243596137","0.022589322179555893","0.012664877623319627","0.005099511705338955","0.020508471876382828","0.0003702800112478144","0.000002508802481315797","0.0015251202275976539","2.4063315606781543e-7","1.909213125372844e-7","2.7626637688626943e-7"
"5477","0.0072698687668889764","0.0006499101873487234","0.022619405761361122","0.012603820487856864","0.005045558325946331","0.020472200587391853","0.00036644174974753696","0.0000024849684905348113","0.0015095053240656853","2.406144744782068e-7","1.9084907876276702e-7","2.762533597433503e-7"
"5478","0.007249262754339725","0.0006432696827687323","0.022651799023151398","0.012543032597750425","0.004992165137082338","0.020434580743312836","0.00036264075592953306","0.0000024613793812022777","0.0014940373366698623","2.406035207513924e-7","1.9077668866884778e-7","2.7623977416624257e-7"
"5479","0.007228955719619989","0.0006368611939251423","0.02268432453274727","0.012482474837452174","0.004939326550811529","0.020395604893565178","0.00035887667195311224","0.0000024380321974604158","0.0014787151012569666","2.4059245049556923e-7","1.9070438384005683e-7","2.7622590437204053e-7"
"5480","0.007208673225250095","0.0006310468888841569","0.02271525375545025","0.012422108370810748","0.004887039307504892","0.020355258136987686","0.00035514932574187696","0.000002414925120319822","0.001463538152165711","2.405609848210588e-7","1.906321784872489e-7","2.76211210348265e-7"
