"Step","model.output_scaling: 0.75 - train/loss","model.output_scaling: 0.75 - train/loss__MIN","model.output_scaling: 0.75 - train/loss__MAX","model.output_scaling: 1.5 - train/loss","model.output_scaling: 1.5 - train/loss__MIN","model.output_scaling: 1.5 - train/loss__MAX","model.output_scaling: 1.25 - train/loss","model.output_scaling: 1.25 - train/loss__MIN","model.output_scaling: 1.25 - train/loss__MAX","model.output_scaling: 1 - train/loss","model.output_scaling: 1 - train/loss__MIN","model.output_scaling: 1 - train/loss__MAX","model.output_scaling: 0.5 - train/loss","model.output_scaling: 0.5 - train/loss__MIN","model.output_scaling: 0.5 - train/loss__MAX"
"3756","3.266288445047394e-7","3.115477227311203e-7","3.4134222914872225e-7","2.2116988986908837e-7","1.6720731821351364e-7","2.4183083269235794e-7","2.5151743443529995e-7","2.2643035890723695e-7","2.627185438086599e-7","2.8604611657101486e-7","2.700328138871555e-7","2.98531091402765e-7","3.9069486774678807e-7","3.6916603107783885e-7","4.1443408349550737e-7"
"3757","3.266165776949492e-7","3.115411573162419e-7","3.413299509702483e-7","2.2112573958565917e-7","1.6708226269201987e-7","2.4181503022191464e-7","2.514933242991901e-7","2.263915206413003e-7","2.627049013881333e-7","2.8603200235011174e-7","2.7001212288269016e-7","2.985190974413854e-7","3.90680401096688e-7","3.691376377901179e-7","4.1441379039497406e-7"
"3758","3.266040835114836e-7","3.1153422241914086e-7","3.4131687698391033e-7","2.210815637226915e-7","1.669570366402695e-7","2.417993130165996e-7","2.51469279533012e-7","2.2635269658621837e-7","2.626914294978633e-7","2.860188203612779e-7","2.699914887216437e-7","2.985072455885529e-7","3.906713629930891e-7","3.69145766399015e-7","4.143967373693158e-7"
"3759","3.265914358507871e-7","3.1152663382272294e-7","3.413038314192818e-7","2.2103734238498872e-7","1.6683161163655313e-7","2.417834821244469e-7","2.514450926582867e-7","2.2631370200087986e-7","2.6267801445101213e-7","2.860059112208546e-7","2.6997136615136696e-7","2.9849587690478074e-7","3.906578569967678e-7","3.691399115268723e-7","4.143844591908419e-7"
"3760","3.2657855513207324e-7","3.115172262369015e-7","3.412912121802947e-7","2.2099308978340558e-7","1.6670601610258018e-7","2.4176785018426017e-7","2.514209000992196e-7","2.2627459372870362e-7","2.6266445729561383e-7","2.859920755327039e-7","2.6995175517186e-7","2.9848467875126516e-7","3.9063996268851044e-7","3.691187657750561e-7","4.143734599892923e-7"
"3761","3.2656565167599184e-7","3.115062270353519e-7","3.4127867820643587e-7","2.2094877181189076e-7","1.6658036372518836e-7","2.4175204771381686e-7","2.51396679118443e-7","2.262355991433651e-7","2.6265101382705325e-7","2.8597673917829525e-7","2.699324284094473e-7","2.9847393534510047e-7","3.906233530415193e-7","3.691099834668421e-7","4.143592491345771e-7"
"3762","3.265529755935859e-7","3.1149212986747443e-7","3.412668263536034e-7","2.2090440268129897e-7","1.6645454081753996e-7","2.417363589302113e-7","2.513724126629313e-7","2.2619634876264172e-7","2.626374850933644e-7","2.8595999879144074e-7","2.6991310164703464e-7","2.9846299298696977e-7","3.9060590211192904e-7","3.691001495553792e-7","4.1434151398789254e-7"
"3763","3.2654062351866744e-7","3.114764126621594e-7","3.4125451975342003e-7","2.2085998807597207e-7","1.6632857580134441e-7","2.4172061330318684e-7","2.5134809504834267e-7","2.2615712680362776e-7","2.626239563596755e-7","2.859429002910474e-7","2.6989357593265595e-7","2.9845185167687305e-7","3.9058419361026607e-7","3.690674361678248e-7","4.1432235775573645e-7"
"3764","3.265286977693904e-7","3.114577111773542e-7","3.412419573578518e-7","2.2081551946939727e-7","1.6620225551378098e-7","2.4170483925445296e-7","2.5132382575066003e-7","2.261178053686308e-7","2.626104844694055e-7","2.859264782273385e-7","2.6987393653143954e-7","2.984398577154934e-7","3.905633150225185e-7","3.690324206218065e-7","4.1430479313930846e-7"
"3765","3.2651709034325906e-7","3.1143792966759065e-7","3.4122885494980437e-7","2.2077097128203604e-7","1.660758925936534e-7","2.4168903678400966e-7","2.512995337156099e-7","2.260784555119244e-7","2.6259706942255434e-7","2.8591116461029744e-7","2.6985392764800054e-7","2.98426954259412e-7","3.9054805824889625e-7","3.6901730027238955e-7","4.1429086650168756e-7"
"3766","3.265053749146318e-7","3.1141661338551785e-7","3.412158093851758e-7","2.207263548825722e-7","1.6594943019754282e-7","2.416732911569852e-7","2.512751564154314e-7","2.2603896354667086e-7","2.6258342700202775e-7","2.858965615359921e-7","2.6983357770404837e-7","2.984133686823043e-7","3.9053549016898614e-7","3.69008745337851e-7","4.142806062645832e-7"
"3767","3.264925624080206e-7","3.1139546763370163e-7","3.4120293435080384e-7","2.2068177827350154e-7","1.6582279727117566e-7","2.4165751710825134e-7","2.512508331165009e-7","2.2599951421398146e-7","2.625699266900483e-7","2.8588210057023387e-7","2.698129719647113e-7","2.9839989679203427e-7","3.905211656274332e-7","3.6898973121424206e-7","4.1427298924645584e-7"
"3768","3.2647748753333873e-7","3.1137437872530427e-7","3.411906277506205e-7","2.2063711071496073e-7","1.6569586591685947e-7","2.4164182832464576e-7","2.5122655813447634e-7","2.259598232967619e-7","2.6255642637806886e-7","2.8586725306922747e-7","2.69792479912212e-7","2.9838707860108116e-7","3.905062271769566e-7","3.689659422434488e-7","4.1426915231568273e-7"
"3769","3.264589963691833e-7","3.1135454037212185e-7","3.4117880431949743e-7","2.2059234652260785e-7","1.655689345625433e-7","2.41625997432493e-7","2.5120232294284506e-7","2.2592013237954234e-7","2.6254286922267056e-7","2.858516495507502e-7","2.697720162814221e-7","2.9837528359166754e-7","3.9049306792549033e-7","3.689489176395e-7","4.142696639064525e-7"
"3770","3.264381177814357e-7","3.1133546940509405e-7","3.411683167087176e-7","2.2054755390854553e-7","1.6544176162369695e-7","2.4161022338375915e-7","2.511782298597609e-7","2.258803561971945e-7","2.6252939733240055e-7","2.8583552307281935e-7","2.6975169475917937e-7","2.9836434123353683e-7","3.9048206872394077e-7","3.689322056743549e-7","4.1427796304560616e-7"
"3771","3.264168014993629e-7","3.113178763669566e-7","3.4115853964067355e-7","2.2050277834750886e-7","1.6531447499801288e-7","2.415943924916064e-7","2.511542788852239e-7","2.2584040948459005e-7","2.6251584017700225e-7","2.858192488019995e-7","2.6973137323693663e-7","2.983538252010476e-7","3.9047321820362413e-7","3.689069387746713e-7","4.142936234075023e-7"
"3772","3.263983046508656e-7","3.113010222932644e-7","3.4115021207981044e-7","2.2045789478397636e-7","1.6518710310720053e-7","2.415786752862914e-7","2.5113056949521707e-7","2.258006190913875e-7","2.625023398650228e-7","2.858030256902566e-7","2.697113359317882e-7","2.9834322390343004e-7","3.9046876736392734e-7","3.688759875331016e-7","4.1431414388171106e-7"
"3773","3.2638376410432104e-7","3.112847366537608e-7","3.41143248761e-7","2.2041295153485407e-7","1.6505951805356744e-7","2.4156281597242923e-7","2.511072494826294e-7","2.2576067237878306e-7","2.624887827096245e-7","2.857868139471975e-7","2.6969092914441717e-7","2.9833202574991446e-7","3.9047244513312764e-7","3.688495553433313e-7","4.1432386410633626e-7"
"3774","3.263729638547375e-7","3.1126890576160804e-7","3.411378202144988e-7","2.2036797133750952e-7","1.6493164878284006e-7","2.415470703454048e-7","2.5108429326792245e-7","2.257205267142126e-7","2.624752255542262e-7","2.8577082957781384e-7","2.696706928873027e-7","2.9832031600562914e-7","3.904865423010051e-7","3.688277843139076e-7","4.143067826589686e-7"
"3775","3.263639996475831e-7","3.1125321697800246e-7","3.4113313063244277e-7","2.2032298829799402e-7","1.6480393583151454e-7","2.4153123945325206e-7","2.510617491680023e-7","2.2568033841707802e-7","2.624617536639562e-7","2.857545950973872e-7","2.6965022925651283e-7","2.983078388751892e-7","3.905121900515951e-7","3.688046774641407e-7","4.142585794397746e-7"
"3776","3.2635475122333446e-7","3.1123761345952516e-7","3.4112795788132644e-7","2.202779370463759e-7","1.6467586760882114e-7","2.415154654045182e-7","2.5103932159709076e-7","2.25640221174217e-7","2.6244825335197675e-7","2.857385084098496e-7","2.696297372040135e-7","2.982953049013304e-7","3.9052706597431096e-7","3.6877773368360067e-7","4.141987517414236e-7"
"3777","3.263433711708785e-7","3.11222152049595e-7","3.4111917557311244e-7","2.202327891609457e-7","1.6454760043416172e-7","2.414996913557843e-7","2.510164421209993e-7","2.2559989076853526e-7","2.6243461093145015e-7","2.857223364571837e-7","2.696088756692916e-7","2.982827140840527e-7","3.9049149904712974e-7","3.6875161413263413e-7","4.1415586338189314e-7"
"3778","3.2632874535920564e-7","3.112070032784686e-7","3.411055899960047e-7","2.2018762990683172e-7","1.6441927641608345e-7","2.4148391730705043e-7","2.509925394633683e-7","2.2555947509772523e-7","2.62421195884599e-7","2.857062156635948e-7","2.6958815624311683e-7","2.9827029379703163e-7","3.90405813277539e-7","3.6872975783808215e-7","4.1414128304495534e-7"
"3779","3.2631143085382066e-7","3.11192565050078e-7","3.4108666113752406e-7","2.2014245928403398e-7","1.6429082450031274e-7","2.4146802957147884e-7","2.5096713329730846e-7","2.255190736377699e-7","2.6240758188578184e-7","2.856902256098692e-7","2.695674936603609e-7","2.9825824299223314e-7","3.903729350440699e-7","3.6871338693345024e-7","4.141445231198304e-7"
"3780","3.262927691594086e-7","3.1117934895519284e-7","3.4106554380741727e-7","2.20097200553937e-7","1.641622446868496e-7","2.4145234078787325e-7","2.509405703676748e-7","2.254784874367033e-7","2.623941099955118e-7","2.8567417302838295e-7","2.6954657528222015e-7","2.982465332479478e-7","3.9043395645421696e-7","3.686994034524105e-7","4.1414560314478877e-7"
"3781","3.2627506243443347e-7","3.1116795184971124e-7","3.410460180930386e-7","2.200518736117374e-7","1.64033536975694e-7","2.414364814740111e-7","2.5091381701258796e-7","2.2543814282016683e-7","2.6238058126182295e-7","2.8565814886860607e-7","2.6952582743433595e-7","2.982346529734059e-7","3.9048824760357095e-7","3.6869320751975465e-7","4.1412971540921717e-7"
"3782","3.2626033430460666e-7","3.111607327355159e-7","3.410318072383234e-7","2.200065807755891e-7","1.6390482926453842e-7","2.414206790035678e-7","2.5088808683904065e-7","2.2539734345627949e-7","2.623670809498435e-7","2.856418802821281e-7","2.6950507958645176e-7","2.9822265901202627e-7","3.9043850961206774e-7","3.687041782995948e-7","4.1409651885260246e-7"
"3783","3.2624899404254393e-7","3.1115936849346326e-7","3.410226554478868e-7","2.1996115435740647e-7","1.6377586575799796e-7","2.4140484811141505e-7","2.5086386870043496e-7","2.2535662935752043e-7","2.623534953727358e-7","2.856254525340773e-7","2.6948430331685813e-7","2.982103239901335e-7","3.9034062524478943e-7","3.6875610476272414e-7","4.140604801250447e-7"
"3784","3.2624158166072446e-7","3.1116843501877156e-7","3.410169426842913e-7","2.1991572793922387e-7","1.6364676014291035e-7","2.413890740626812e-7","2.508409039592152e-7","2.2531570209594065e-7","2.6233982453049975e-7","2.856089110991888e-7","2.694634417821362e-7","2.9819796054653125e-7","3.903430638274585e-7","3.6888110344079905e-7","4.1404118178434146e-7"
"3785","3.2623775609863513e-7","3.1119168397708563e-7","3.410119120417221e-7","2.198702333089386e-7","1.635175124192756e-7","2.413731863271096e-7","2.5081842238705574e-7","2.252748032560703e-7","2.623264094836486e-7","2.855922559774626e-7","2.6944255182570487e-7","2.9818517077728757e-7","3.9045049788910545e-7","3.691379220072122e-7","4.140412102060509e-7"
"3786","3.2623767651784876e-7","3.1123397548071807e-7","3.410049771446211e-7","2.1982477278470468e-7","1.6338830732820497e-7","2.413574122783757e-7","2.5079540932892996e-7","2.2523389020534523e-7","2.623128523282503e-7","2.855756861208647e-7","2.694218323995301e-7","2.9817243785146275e-7","3.905433175077633e-7","3.69573939451584e-7","4.1404314288229216e-7"
"3787","3.2623922834318365e-7","3.1128658406487375e-7","3.4099571166734677e-7","2.1977919288929116e-7","1.6325880380918534e-7","2.4134163822964183e-7","2.507714697230767e-7","2.251929203112013e-7","2.622993804379803e-7","2.855591958450532e-7","2.694010561299365e-7","2.9815953439538134e-7","3.905794926595263e-7","3.701130424360599e-7","4.140283920150978e-7"
"3788","3.2623815400256716e-7","3.1132978506320796e-7","3.4098363244083885e-7","2.197335533082878e-7","1.6312912975990912e-7","2.4132575049407023e-7","2.50746407459701e-7","2.2515156672398007e-7","2.62285823282582e-7","2.855427794656862e-7","2.693802514386334e-7","2.981466877827188e-7","3.905825849415123e-7","3.7039751532574883e-7","4.139975828820752e-7"
"3789","3.2622579624330685e-7","3.113198943083262e-7","3.4097044476766314e-7","2.19687888147746e-7","1.6299942728892347e-7","2.4130986275849864e-7","2.5072082792121365e-7","2.251104689321437e-7","2.6227223770547425e-7","2.855266188817041e-7","2.6935933306049265e-7","2.98133954856894e-7","3.905123207914585e-7","3.6996797803112713e-7","4.139698717153806e-7"
"3790","3.2619903436170714e-7","3.112406261607248e-7","3.409569444556837e-7","2.1964220309200755e-7","1.6286958270939067e-7","2.4129408870976476e-7","2.506953762804187e-7","2.2506930008603376e-7","2.622587373934948e-7","2.855105947219272e-7","2.693384431040613e-7","2.981212503527786e-7","3.9034706560414635e-7","3.690250309773546e-7","4.1395958305656677e-7"
"3791","3.2616334237900447e-7","3.1111886755752494e-7","3.409444104818249e-7","2.1959648677238874e-7","1.62739581810456e-7","2.4127828623932146e-7","2.5067041065085505e-7","2.2502786123368423e-7","2.6224512339467765e-7","2.854947695141163e-7","2.693174110390828e-7","2.9810860269208206e-7","3.90214006529277e-7","3.6846989814875997e-7","4.1396086203349114e-7"
"3792","3.2613343705634177e-7","3.110262980499101e-7","3.4093332601514703e-7","2.1955068518764165e-7","1.6260956670066662e-7","2.412624553471687e-7","2.506460674567279e-7","2.2498646501389885e-7","2.6223156623927935e-7","2.8547903525577566e-7","2.6929669161290803e-7","2.9809595503138553e-7","3.902335095062881e-7","3.6874806141895533e-7","4.1395693983758974e-7"
"3793","3.261177539570781e-7","3.1100529440664104e-7","3.409236626339407e-7","2.1950487223421077e-7","1.6247929579549236e-7","2.4124668129843485e-7","2.5062204542791735e-7","2.2494488405300217e-7","2.6221803750559047e-7","2.854630054116569e-7","2.6927577323476726e-7","2.9808307999701356e-7","3.903232709490112e-7","3.6925521840203146e-7","4.1393892047381087e-7"
"3794","3.2611357596579183e-7","3.1104127629077993e-7","3.409148803257267e-7","2.194589455939422e-7","1.6234903910117282e-7","2.4123067987602553e-7","2.5059798929305544e-7","2.249033030921055e-7","2.6220448035019217e-7","2.8544654355755484e-7","2.6925474116978876e-7","2.9807034707118873e-7","3.9030484231261655e-7","3.691642973535636e-7","4.139124882840406e-7"
"3795","3.261109782215499e-7","3.110851594101405e-7","3.409060980175127e-7","2.1941305021755398e-7","1.6221864029830613e-7","2.4121499109241995e-7","2.5057350399038115e-7","2.248617079203541e-7","2.6219089477308444e-7","2.854297463272815e-7","2.69233822791648e-7","2.980575004585262e-7","3.901667980699131e-7","3.6853072060694103e-7","4.1389131411051494e-7"
"3796","3.2610062703497535e-7","3.110899342573248e-7","3.4089717360075156e-7","2.1936706957603746e-7","1.62088014121764e-7","2.4119910335684835e-7","2.5054856962469784e-7","2.2481999906176497e-7","2.621772807742673e-7","2.8541288088490546e-7","2.692130181003449e-7","2.9804448331560707e-7","3.9010134287309486e-7","3.6827927374361025e-7","4.1388102545170113e-7"
"3797","3.260806295202201e-7","3.1104607955967367e-7","3.408871123156132e-7","2.1932110882971756e-7","1.61957331101803e-7","2.411832724646956e-7","2.505231407212705e-7","2.2477820493804757e-7","2.6216360993203125e-7","2.8539636218738453e-7","2.691921281439136e-7","2.9803149459439737e-7","3.901744150880404e-7","3.686730565277685e-7","4.138782969675958e-7"
"3798","3.2605655633233253e-7","3.1098119279704406e-7","3.4087651101799565e-7","2.192750400809018e-7","1.6182671913611557e-7","2.4116732788570516e-7","2.5049770329133026e-7","2.2473628291663772e-7","2.621501948851801e-7","2.853804915048386e-7","2.6917126660919166e-7","2.9801864798173483e-7","3.9021388715809734e-7","3.68893978475171e-7","4.138754832183622e-7"
"3799","3.260372182012361e-7","3.109404929091397e-7","3.40864517056616e-7","2.1922895143688947e-7","1.6169570926649612e-7","2.4115152541526186e-7","2.504722033336293e-7","2.2469421878668072e-7","2.6213666615149123e-7","2.853652802059514e-7","2.691504334961792e-7","2.9800557399539684e-7","3.90131174299313e-7","3.685472620418295e-7","4.138685767429706e-7"
"3800","3.260267988025589e-7","3.109443014182034e-7","3.408520683478855e-7","2.1918284005550958e-7","1.6156485571627854e-7","2.411356945231091e-7","2.504468739061849e-7","2.2465221150014258e-7","2.6212302373096463e-7","2.853503474398167e-7","2.6912945827461954e-7","2.9799250000905886e-7","3.9005665826152834e-7","3.6823769278271357e-7","4.138601639169792e-7"
"3801","3.2602090414002307e-7","3.1097164310267544e-7","3.4083882383129094e-7","2.1913664625117235e-7","1.6143373215982137e-7","2.4111974994411867e-7","2.504217519572194e-7","2.2461004789420258e-7","2.621095234189852e-7","2.853358978427423e-7","2.6910862516160705e-7","2.97979369179302e-7","3.9008152725727995e-7","3.683750549043907e-7","4.1385720805919846e-7"
"3802","3.260121218318091e-7","3.1098466024559457e-7","3.4082592037520953e-7","2.190904638155189e-7","1.6130248070567177e-7","2.4110403273880365e-7","2.503966925360146e-7","2.2456774217971542e-7","2.620959946852963e-7","2.8532169835671086e-7","2.690877067834663e-7","2.9796649414493004e-7","3.901222271451843e-7","3.6857147733826423e-7","4.138682641041669e-7"
"3803","3.2599611472505784e-7","3.1096146813069936e-7","3.408131021842564e-7","2.1904419043039524e-7","1.6117120082981273e-7","2.4108805973810377e-7","2.503715791135619e-7","2.2452553594121127e-7","2.62082238577932e-7","2.8530787972158577e-7","2.690669020921632e-7","2.9795350542372034e-7","3.901049467458506e-7","3.685072158532421e-7","4.138937867992354e-7"
"3804","3.259758784679434e-7","3.109169881554408e-7","3.4080059663210704e-7","2.1899792841395537e-7","1.6103980726711598e-7","2.410722856893699e-7","2.503463605307843e-7","2.2448300285304867e-7","2.6206862457911484e-7","2.8529400424304186e-7","2.690460405574413e-7","2.9794051670251065e-7","3.9006332031021884e-7","3.6834114780504024e-7","4.139235159072996e-7"
"3805","3.2595816037428447e-7","3.108824273567734e-7","3.407884889838897e-7","2.1895161808060948e-7","1.6090834265014564e-7","2.4105636953208887e-7","2.503210225768271e-7","2.244406687168521e-7","2.6205515268884483e-7","2.852799070751644e-7","2.6902503691417223e-7","2.9792761324642925e-7","3.9004029304123835e-7","3.6826935456701904e-7","4.139236295941373e-7"
"3806","3.259463255744777e-7","3.1087469665180834e-7","3.4077686450473266e-7","2.1890519121825492e-7","1.6077666487035458e-7","2.4104045337480784e-7","2.5029543735399786e-7","2.243981498395442e-7","2.6204151026831823e-7","2.8526453093036254e-7","2.690041753794503e-7","2.9791473821205727e-7","3.9003688812044857e-7","3.6831954730587313e-7","4.138682641041669e-7"
"3807","3.259386517129315e-7","3.1088254104361113e-7","3.4076546739925107e-7","2.1885877004024224e-7","1.6064493024714466e-7","2.410245940609457e-7","2.502697725503822e-7","2.243555172753986e-7","2.6202798153462936e-7","2.85247392639576e-7","2.6898328542301897e-7","2.979017494908476e-7","3.9003485312605336e-7","3.684199043618719e-7","4.13777343055699e-7"
"3808","3.259315803916252e-7","3.1088507057575043e-7","3.4075424082402606e-7","2.1881230338749447e-7","1.60513081937097e-7","2.4100879159050237e-7","2.5024394574302277e-7","2.2431267154843226e-7","2.620143675358122e-7","2.852284069376765e-7","2.689625659968442e-7","2.978889597216039e-7","3.9001417917461367e-7","3.684262708247843e-7","4.1371652059751796e-7"
"3809","3.2592420211585705e-7","3.108719397459936e-7","3.4074301424880105e-7","2.187658367347467e-7","1.6038130468132294e-7","2.409928470115119e-7","2.5021826957072333e-7","2.2427012424941495e-7","2.6200078195870447e-7","2.8520884711724646e-7","2.689417328838317e-7","2.9787602784381306e-7","3.8997608839963507e-7","3.6829712257713254e-7","4.137165490192274e-7"
"3810","3.25918915677903e-7","3.1084786655810603e-7","3.4073198662554205e-7","2.1871928765904158e-7","1.602491863650357e-7","2.409770161193592e-7","2.501924541320477e-7","2.242271648356109e-7","2.6198713953817787e-7","2.851898955213983e-7","2.689207860839815e-7","2.9786312438773166e-7","3.89955732771341e-7","3.682157512230333e-7","4.137446865115635e-7"
"3811","3.2591946137472404e-7","3.1082367968338076e-7","3.407213853279245e-7","2.186727414255074e-7","1.6011711068131262e-7","2.40961156805497e-7","2.5016672111632943e-7","2.241841627892427e-7","2.6197363922619843e-7","2.851729334452102e-7","2.689000950795162e-7","2.978503630401974e-7","3.8996726061668594e-7","3.682990552533738e-7","4.137513371915702e-7"
"3812","3.2592411685072876e-7","3.108041823907115e-7","3.4071132404278615e-7","2.1862609003164835e-7","1.5998479341305938e-7","2.409452690699254e-7","2.501410364175172e-7","2.2414123179714807e-7","2.6195999680567184e-7","2.851577903584257e-7","2.6887920512308483e-7","2.978375448492443e-7","3.899739397184021e-7","3.6839341532868275e-7","4.1372027226316277e-7"
"3813","3.2592346315141186e-7","3.1078974416232086e-7","3.4070234278260614e-7","2.1857940453173795e-7","1.5985251877737028e-7","2.4092932449093496e-7","2.5011532045482454e-7","2.2409800237710442e-7","2.6194635438514524e-7","2.8514392624856555e-7","2.688583151666535e-7","2.978248119234195e-7","3.8994962210381344e-7","3.6835180594607664e-7","4.136788049891038e-7"
"3814","3.2590277214694653e-7","3.107781196831638e-7","3.4069441312567506e-7","2.185327332426823e-7","1.5972018729826232e-7","2.409134651770728e-7","2.5008962722949946e-7","2.2405482980047964e-7","2.619327403863281e-7","2.851302781436971e-7","2.6883753889705986e-7","2.978120505758852e-7","3.899171474586183e-7","3.682587816911109e-7","4.136564655254915e-7"
"3815","3.258638116676593e-7","3.1076805839802546e-7","3.4068889931404556e-7","2.18485993741524e-7","1.5958764265633363e-7","2.408975774415012e-7","2.500637975799691e-7","2.2401137300676055e-7","2.619190979658015e-7","2.8511592518043474e-7","2.688166489406285e-7","2.9779945975860755e-7","3.899033345078351e-7","3.6824150129177724e-7","4.1365277070326556e-7"
"3816","3.2583039342171107e-7","3.1075785500433994e-7","3.406853181786573e-7","2.1843915760655362e-7","1.5945491327329364e-7","2.4088163286251074e-7","2.5003806740642177e-7","2.2396818621928105e-7","2.6190568291895033e-7","2.8510043534879517e-7","2.6879592951445375e-7","2.9778675525449216e-7","3.8990178836684207e-7","3.682812916849798e-7","4.136460916015494e-7"
"3817","3.2582174185336045e-7","3.107441841621039e-7","3.4068401078002353e-7","2.1839235273546364e-7","1.593222265228178e-7","2.40865801970358e-7","2.500121894399854e-7","2.2392482890154497e-7","2.6189206892013317e-7","2.850837574897014e-7","2.687752385099884e-7","2.9777410759379563e-7","3.898964791915205e-7","3.683062459458597e-7","4.136262816700764e-7"
"3818","3.258285687479656e-7","3.107254542555893e-7","3.4068199283865397e-7","2.1834547681010008e-7","1.591893834529401e-7","2.408499142347864e-7","2.4998628020966864e-7","2.2388108789073158e-7","2.6187839807789715e-7","2.850663520348462e-7","2.687543769752665e-7","2.9776168730677455e-7","3.8988611095192027e-7","3.6830337535320723e-7","4.1360286218150577e-7"
"3819","3.2582716471551974e-7","3.1070214845385635e-7","3.406761095448019e-7","2.1829858098953991e-7","1.5905649775049824e-7","2.408340833426337e-7","2.4996030276724925e-7","2.2383757425359363e-7","2.618648125007894e-7","2.8504880447144385e-7","2.6873368597080116e-7","2.977492954414629e-7","3.8987315065242e-7","3.6828470229011145e-7","4.1358853763995285e-7"
"3820","3.2580585411778885e-7","3.106791837126366e-7","3.4066096077367547e-7","2.18251622641219e-7","1.589235409937828e-7","2.408180250768055e-7","2.4993437079956494e-7","2.237938900861991e-7","2.618512269236817e-7","2.850317741831532e-7","2.6871293812291697e-7","2.9773710252811725e-7","3.8985541550573544e-7","3.6824729932050104e-7","4.135828817197762e-7"
"3821","3.257753292018606e-7","3.1065962957654847e-7","3.4063646126014646e-7","2.182046785037528e-7","1.5879044212852023e-7","2.408022510280716e-7","2.4990834219806856e-7","2.2375003538854799e-7","2.618375845031551e-7","2.850154601219401e-7","2.6869219027503277e-7","2.9772493803648103e-7","3.8983441754680823e-7","3.682148133066221e-7","4.135746678457508e-7"
"3822","3.2575586601524263e-7","3.106443102751655e-7","3.406085227197764e-7","2.1815763773247454e-7","1.5865717273300106e-7","2.407863348707906e-7","2.498822823326918e-7","2.2370605279320444e-7","2.618238568175002e-7","2.849998907095141e-7","2.6867161295740516e-7","2.977130577619391e-7","3.898171257787908e-7","3.6821919024987437e-7","4.1355758639838314e-7"
"3823","3.257514606502809e-7","3.1063055416780117e-7","3.405871495942847e-7","2.1811055148646119e-7","1.5852397439175547e-7","2.4077039029180014e-7","2.498562452046826e-7","2.2366221230640804e-7","2.6181035650552076e-7","2.8498462825155e-7","2.686510072180681e-7","2.977010638005595e-7","3.8980403473942713e-7","3.682469866816973e-7","4.135346500788728e-7"
"3824","3.2574894817116726e-7","3.106157464571879e-7","3.405775146347878e-7","2.1806342260788368e-7","1.5839057709854387e-7","2.4075441729110025e-7","2.498301540754255e-7","2.2361807339166262e-7","2.617967425067036e-7","2.849694340056885e-7","2.686305435872782e-7","2.9768932563456474e-7","3.8978965903879726e-7","3.682552289774321e-7","4.135147264605621e-7"
"3825","3.2573523185419616e-7","3.105994608176843e-7","3.405766904052143e-7","2.1801631078233186e-7","1.5825715138362284e-7","2.4073852955552866e-7","2.498040544196556e-7","2.2357397710948135e-7","2.617829863993393e-7","2.849540067018097e-7","2.6860999469136004e-7","2.9767744536002283e-7","3.8977107692517165e-7","3.6822646620748856e-7","4.1350159563080524e-7"
"3826","3.257119942645659e-7","3.1058118565852055e-7","3.4057794096042926e-7","2.1796909948079702e-7","1.5812355513844523e-7","2.407226986633759e-7","2.497780229759883e-7","2.235299092490095e-7","2.6176948608735984e-7","2.849382894964947e-7","2.685897584342456e-7","2.9766570719402807e-7","3.897521253293235e-7","3.6818946114181017e-7","4.1349198909301776e-7"
"3827","3.256914055782545e-7","3.1056265470397193e-7","3.4057399034281843e-7","2.1792194786485198e-7","1.579900441583959e-7","2.407067825060949e-7","2.497518863719961e-7","2.2348557138229808e-7","2.617558152451238e-7","2.8492213459685446e-7","2.685694084902934e-7","2.9765382691948616e-7","3.897350666193233e-7","3.681652742670849e-7","4.1348027934873244e-7"
"3828","3.2568036090196983e-7","3.1054341320668755e-7","3.405617974294728e-7","2.178746228764794e-7","1.5785620632868813e-7","2.406907810836856e-7","2.497257725053714e-7","2.2344114825045835e-7","2.617422296680161e-7","2.849056556897267e-7","2.6854905854634126e-7","2.976417192712688e-7","3.8971865023995633e-7","3.6815157500313944e-7","4.1346308421452704e-7"
"3829","3.256743752899638e-7","3.1052380222718057e-7","3.4054323805321474e-7","2.178273149411325e-7","1.5772245376410865e-7","2.40674893348114e-7","2.4969963874355017e-7","2.2339671090776392e-7","2.617286156691989e-7","2.848889891993167e-7","2.6852887913264567e-7","2.976295547796326e-7","3.897015460552211e-7","3.6813716519645823e-7","4.134423647883523e-7"
"3830","3.2566479717388576e-7","3.105033670181001e-7","3.405247070986661e-7","2.1777995016236673e-7","1.5758841698243486e-7","2.406589487691235e-7","2.4967347371784855e-7","2.2335211724566761e-7","2.617149732486723e-7","2.8487222039075275e-7","2.685086428755312e-7","2.9761736186628696e-7","3.8968539683992276e-7","3.681241480535391e-7","4.134230096042302e-7"
"3831","3.256479601532192e-7","3.104825907485065e-7","3.405109509913018e-7","2.1773259106794285e-7","1.5745450809845352e-7","2.4064306103355193e-7","2.496472177426767e-7","2.2330738147502416e-7","2.617013024064363e-7","2.8485545726653073e-7","2.6848837819670734e-7","2.97605083687813e-7","3.8967165210124223e-7","3.6811906056755106e-7","4.134086282192584e-7"
