"Step","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX"
"3194","0.02567572173204839","0.01948677921120316","0.030340873023512276","0.026684010995123807","0.01982059148813956","0.03230667930267396","0.029534499061045643","0.025159148481085112","0.03654098831386843","0.02685790678565651","0.025517063882550164","0.02764132463735795","0.02932735108295481","0.024710014046090436","0.0330662568833522"
"3195","0.025715996669988618","0.019487740286520595","0.0303794490325986","0.026761146893207043","0.019861240466174657","0.03239221402713614","0.02952193726131177","0.025027108404024372","0.03647750804595544","0.02687044009542247","0.025556677610392448","0.027574518029682974","0.029345206279537944","0.024628878641586197","0.033122873669658034"
"3196","0.02580578828257988","0.019504156546265198","0.030440292339416017","0.026828411772333426","0.01991786683393655","0.03245978018028768","0.029455508470137476","0.024556722624351296","0.036404771550427706","0.026847846234244556","0.025488269903841294","0.02748905976549961","0.029436980091333376","0.025057682599187562","0.03308087191375848"
"3197","0.02591552117333389","0.01953660585885038","0.030657279930776403","0.026847840761557395","0.019991042922361667","0.03246784584276944","0.029535218979758415","0.0246363047458783","0.036390625088745174","0.026951858305158245","0.025654896203890172","0.027644182183248604","0.029592788319083164","0.025461672602387842","0.03322121200366811"
"3198","0.026045752979700666","0.01959969584509421","0.030813732696405475","0.02683203705336514","0.02002227467807997","0.03233019612794699","0.029682517364034728","0.02502692202394025","0.03650617941258916","0.02702704009255743","0.02570228648673339","0.02779481294129991","0.029643438390753875","0.02523784673518797","0.03347367200614417"
"3199","0.026162784689093915","0.019673378461525535","0.030825342855490552","0.0268649811268037","0.020062958721352546","0.03232956105606917","0.02970073985934903","0.025124690394394068","0.03652484883844971","0.02705552702704474","0.025820655032725952","0.027855225881802857","0.02968174943065236","0.025055706102073607","0.03370918077904511"
"3200","0.026153133985262637","0.019717089209875856","0.030771008373032045","0.026917109550416186","0.02009337521422215","0.0323229747041961","0.02963862944112549","0.02484169646769602","0.036549115843716555","0.02712827723909255","0.026073044903565098","0.02776390014998297","0.02977060225697057","0.02530632995737761","0.03382635539545844"
"3201","0.026165424008203653","0.01978029584399488","0.03104069538972189","0.027039750446968592","0.02015152421286559","0.032373316319206424","0.02954907769279535","0.024510520287971384","0.0366294660070028","0.027224642649092752","0.026407315911007073","0.027754952054537946","0.0297416132385104","0.025295391243343453","0.03351644421695614"
"3202","0.026167166613339315","0.019872998831064415","0.031129145020788614","0.02715565121061107","0.020219853201391587","0.03253244306191191","0.0296420116901438","0.024675969627734558","0.03681886424165595","0.027302150183226525","0.026533781605208594","0.027797053837918008","0.029705563493252773","0.025319136219044577","0.033401193362045695"
"3203","0.02623016948145614","0.01987649695579742","0.031031720695416834","0.027235208871746214","0.02028136768351532","0.03260266159418927","0.029811220231799617","0.024951352799541995","0.037149163067179324","0.027247412248158104","0.026232018737362573","0.027893749118925074","0.02973728951794563","0.025314392817326132","0.03345487406296146"
"3204","0.026283373910163593","0.019885556613919223","0.0309185822431247","0.027252919622121625","0.020297312740645525","0.03280509436258056","0.029990191640358467","0.02515110282936801","0.037508768909792205","0.027183247631058817","0.025875414139965924","0.027966966190990684","0.029884071686377446","0.025607134502954352","0.03379815186621843"
"3205","0.02637397883091045","0.019932507929549634","0.03100572412232995","0.027312758904501","0.020337534409898477","0.032915907181907705","0.03012640940376976","0.025240497675993564","0.03747419778909696","0.0272515349406623","0.025726711805906254","0.028167634960605634","0.030081490567105667","0.026005355468588284","0.03417727039213827"
"3206","0.026474356869970666","0.019987730225774304","0.03131636085464061","0.027356105843161376","0.02036244533727419","0.032877793704828184","0.030118042945045425","0.025256146501037375","0.037140267243499794","0.027379462348402096","0.025979588805171427","0.028379989673143625","0.03019857910064505","0.026095840112451328","0.034349964650538675"
"3207","0.026554488856564855","0.020039761903217167","0.03163972874452844","0.027440426673390424","0.02038113142379791","0.0327964882739354","0.030025191076508206","0.02534966872688836","0.03683421622842312","0.02759188154355547","0.026515052998595908","0.02866626996188095","0.030186100900750405","0.02622709618842073","0.03402441942035121"
"3208","0.026649502410822302","0.020054795587201128","0.03190156777165293","0.02752739293928127","0.020410713562784222","0.03273204756203522","0.030087443780476657","0.02568145878646315","0.0368523032438694","0.027729688198685064","0.026698854528760932","0.02900313985602956","0.03023991997714599","0.02650949776420402","0.033702460664797165"
"3209","0.026686478124766645","0.020088856179516248","0.03185104867246609","0.027687288281355693","0.020489738590067495","0.03263010361533737","0.03032019025854349","0.026050066501035415","0.037140264398575144","0.027666889067429434","0.02634987713621071","0.02906341609531752","0.03033163404469725","0.02661395501388579","0.03385737199092028"
"3210","0.026746244077316784","0.020172841378919382","0.03180353517351779","0.02785137344754974","0.020591027989049663","0.03271990103579331","0.030330514016701383","0.026146645579036804","0.03738062973939701","0.027646121724737533","0.025862891313790538","0.028800124592727742","0.03029730547765294","0.026258997864796175","0.03418081587180597"
"3211","0.026836538066074733","0.02027211480115631","0.031732571347735036","0.02788500857604375","0.020671523063127265","0.03279876980322239","0.030393764681551017","0.02620649056089172","0.03739760808487589","0.027650705883281397","0.026058423620784272","0.028477150495331775","0.030275010755062986","0.026179049854425717","0.03432310154688609"
"3212","0.02700778649924916","0.020365067631413394","0.031830031014297634","0.027857895596714193","0.02072199179213374","0.03291725021649974","0.030392198462447118","0.026260164370670788","0.03704848111510389","0.02784751974470054","0.026607743342178126","0.028401732258882532","0.030390643996998905","0.026700120843801384","0.03413270873526437"
"3213","0.027217577434252394","0.020425525374020016","0.03198043221555331","0.027923432709610212","0.020792379292617902","0.03312112724457883","0.030332934453784287","0.025922126772537586","0.03693197302668721","0.027959407237392448","0.026672291826322178","0.0284985262700083","0.03048800132291708","0.02693957479336229","0.03398445925787659"
"3214","0.02741953350349795","0.02047802552524221","0.032267487482576414","0.02803437477061127","0.02080890549017036","0.0333689307586352","0.030453245463036793","0.026069283115549537","0.03707631498275054","0.027872993672755104","0.02636362312962637","0.02882469069907472","0.030556378006518514","0.026907605493262623","0.03415537409717446"
"3215","0.02747331757894118","0.02055702604474089","0.03255241326930284","0.02818512351218395","0.020862181640948184","0.03360164042786168","0.030561238518798245","0.02612757162333127","0.0374802066718049","0.0278395657404927","0.026103167383568698","0.028951628734938787","0.030617036005009323","0.026888274627868528","0.03442993416258403"
"3216","0.027464530573625596","0.020665817673468635","0.03268513990076886","0.028261408294435835","0.020945248053766356","0.033575277320020726","0.030575621509807988","0.025972894753919364","0.03753130013416126","0.02787894531304979","0.026418977801321946","0.02880371821349577","0.03068518431178983","0.026834469482008246","0.03473065321563293"
"3217","0.02754003811790694","0.020760037515252256","0.03275764663678336","0.02831026269224664","0.02099331869607573","0.03335800327599107","0.030674909469712963","0.026162775402320353","0.03748084249666056","0.027858247799924803","0.026513080364244608","0.02863803416749489","0.030720216408190486","0.026838378491523828","0.03472406352325184"
"3218","0.027703751594345776","0.020855773524058683","0.03280392597299709","0.028197769269702345","0.02102978217178122","0.03314960641730819","0.030726867718768557","0.02629918207309582","0.037323801401327406","0.027884500818805096","0.02632131577951542","0.028692107860176303","0.03079344508439168","0.027349498395059655","0.03443040450097013"
"3219","0.02778574880042752","0.021003319290611396","0.03280932583335219","0.028230303972214394","0.021064965169244217","0.0332778181857835","0.030748286092248","0.026126117764894652","0.03720694788365716","0.027842915908680245","0.025823490095158913","0.028709200820664842","0.03083813583512642","0.027398323637509776","0.034587475317244466"
"3220","0.02780398118820976","0.021129148331344997","0.032976376182334316","0.028444558902535076","0.02116020217309837","0.033641193143650806","0.030929038224226445","0.026178879371165257","0.037461844558752386","0.02779059811550008","0.02617345258236295","0.028601604449419483","0.030958244639274646","0.027803900781599316","0.03482317552590243"
"3221","0.02792131178012223","0.021236075942309595","0.03308649212199271","0.028605107101705152","0.021217907079459763","0.03390325668548953","0.031157583284263445","0.026654881740885206","0.03780346174689793","0.02788097112102473","0.02651479369449999","0.028496069668364526","0.031022852517871256","0.02753376930690139","0.03512928437334025"
"3222","0.028099126260073288","0.02129048364321856","0.03332251643347636","0.028746316271342064","0.021279324207558858","0.034027153515577585","0.031222234324472804","0.026654074935940575","0.03804645391039986","0.028156530918218358","0.026458449121424036","0.02923633942963765","0.031152010184664146","0.02765399077592349","0.035326063684003955"
"3223","0.02824762502612599","0.021295709175349346","0.03344545155115398","0.02884081028211096","0.021387549927106453","0.03398205630150984","0.031184525305974414","0.02662732550933387","0.03809734112433145","0.02820597182866299","0.02634001766281083","0.029346259205273638","0.031233609063904915","0.028113909517158246","0.0353289783857921"
"3224","0.02830956314580164","0.021366037996063108","0.03360178815590489","0.02891510323777166","0.021501706545665317","0.033696287057831474","0.031176227466289293","0.02681892735086042","0.0376363111755497","0.02803214196253482","0.02606654835847285","0.028877040973011022","0.031240220492809955","0.028244151451867237","0.03516751639087898"
"3225","0.02830248875438942","0.02146501922094222","0.03379201237612925","0.02893864985599349","0.02151467651185403","0.03368666408283988","0.03120430821488467","0.026861695045433894","0.03760686507700944","0.02801823744288847","0.026414984684276922","0.028636913588536077","0.031396570061794075","0.028390493299301888","0.03530385843264971"
"3226","0.028459619192320252","0.021615299296435395","0.034077205659939325","0.029085200651467646","0.021497510104452184","0.0338842096025119","0.03144333619431876","0.027141106394883967","0.037943425286494664","0.028288710252869952","0.02682185524122369","0.028877409548155507","0.031581587147687495","0.02868064013020106","0.035438928424568486"
"3227","0.02868371085837356","0.021736429286154293","0.03429760466176329","0.029209474896612953","0.021538526272867033","0.03411702569844977","0.03168867727307349","0.02734303224360645","0.03817649204378605","0.02842584456950877","0.026711511116831795","0.02927659616887869","0.03170331615640408","0.02891810535966325","0.03589601740801821"
"3228","0.028906363978392625","0.021796306711356843","0.03460804138935474","0.029362095682637333","0.02163810479102778","0.03443745498986486","0.031709110454641726","0.027348873031156413","0.03809474537632743","0.028258321210415216","0.026511856266489834","0.029229509218126483","0.03190003342377378","0.02932503646305139","0.036197149375561496"
"3229","0.02903360502333404","0.021882235762208734","0.03485472023766739","0.029530289752859967","0.021732593504061655","0.03464316249702499","0.03156722566524815","0.027332139945626516","0.03787373548419027","0.02837250052153912","0.02710835145626731","0.02918257784014281","0.031907019689870135","0.029254075688821417","0.036050221424904695"
"3230","0.029230601275985972","0.021961215056190184","0.03542357114358624","0.02965348583194599","0.021827111534951905","0.03458407077219943","0.03178925729843428","0.02783238144333864","0.03788111901989656","0.028471068986085625","0.027549960420495453","0.029082508711566438","0.03200621778536285","0.02929939696876483","0.03599234550641845"
"3231","0.02932075864800156","0.022000904833669985","0.03596622826991615","0.02976420051287377","0.02197445853135593","0.03454026752316184","0.032057611161348566","0.02821291976132063","0.03816655829506803","0.028741441335479984","0.02790209176899236","0.02920910020889167","0.03211273572613154","0.029399625628260193","0.03580628452382043"
"3232","0.02950414002060735","0.022159606897449845","0.03619534669549054","0.029807279085102882","0.022076670742221794","0.03448472521343215","0.0323648670252572","0.028419343657240602","0.03845230243599899","0.0287734615437912","0.027964353126147354","0.029334838697731926","0.03226659489588781","0.029422118035699666","0.03606069973877503"
"3233","0.029648397117541858","0.022330098998878962","0.036071545572312416","0.029963558079501795","0.02215893341221817","0.034481672461225486","0.0324557704369413","0.02854310104085152","0.038392130263147695","0.028527017034915593","0.02767815607889286","0.02931223419453005","0.0323547329076999","0.029463982101892053","0.03618248725122568"
"3234","0.029737252984745326","0.022451102312291988","0.03574449024874462","0.0301880359256045","0.022290026573427622","0.03465311815442915","0.03233788254963482","0.028907533291585456","0.03815096978102217","0.028409548103951864","0.027157213048738145","0.02906340679596471","0.03251274775005896","0.029476048078929697","0.03649283798147145"
"3235","0.02986321233409086","0.022476344614812536","0.035711398059837925","0.030416600203690893","0.022434475319997847","0.03489559159184134","0.03229309964077997","0.028619500145727665","0.038127477437053574","0.028476003227113283","0.02667096683172","0.029497984625874062","0.032604203291721076","0.029505635221170255","0.03659969245258685"
"3236","0.02996640182099746","0.022559628996413773","0.03632279806379966","0.030689987239291616","0.02258227104251957","0.035197978988901535","0.0322976606366006","0.028030522032413623","0.03831304694607977","0.02854566050694885","0.02646931348973984","0.02971413675259308","0.032703688055175394","0.029546359314997647","0.03668715939269431"
"3237","0.030261241128447545","0.022681261017708974","0.03682374963678562","0.030830323828670497","0.022681031338388023","0.035324854005586874","0.03241220776941154","0.028036563743327483","0.038496099382268244","0.028577549892534422","0.026760944704552838","0.02956010190033493","0.032838791277335785","0.029543475641218356","0.03686537212683426"
"3238","0.030461942391510167","0.022887214353585535","0.036780738516712964","0.030948553637117026","0.0227986826788768","0.035501016982668554","0.03269777624032723","0.028516521737469717","0.03839311226554836","0.02861059727826663","0.02709240077016763","0.02931939765683447","0.03306069215866214","0.029557970311990457","0.036943213970521006"
"3239","0.030675223846113125","0.022983180453710762","0.03687640872581354","0.030924190133216328","0.02287252496092638","0.03553087861135254","0.03287567299269654","0.028872341779284275","0.038415968768759745","0.028608068935248997","0.027024296143863494","0.02947193821238922","0.03318803389220243","0.02958523156737548","0.03718220231129383"
"3240","0.030829454598104156","0.023083090092957472","0.037115126913108004","0.031071274778525775","0.023008124698571518","0.03533980317692381","0.03289326402583885","0.028728580973262162","0.03850629596789982","0.028594062157884216","0.026706432853474505","0.029505686482531754","0.03328197875967477","0.029667789934381607","0.03721750116493959"
"3241","0.030995418107960877","0.023128622972977488","0.03749326281400074","0.031303756208487486","0.023093388435937886","0.03553777489808499","0.03297117426843264","0.029068534446514267","0.038531994112078236","0.028742802769271675","0.026296767551028312","0.029735405668140636","0.03348216292825369","0.029747861976093765","0.037443194578949686"
"3242","0.03114745664388714","0.023195040858007717","0.03799062476619748","0.03145757489450073","0.023250990816357398","0.03593783263717932","0.03312547484308997","0.02984379355758599","0.038628832799889726","0.028988883603919713","0.026605551119595866","0.030149920366733165","0.03372176916582098","0.029804928971742396","0.03768801367737218"
"3243","0.03149704211163316","0.023373348085191818","0.038382933046836924","0.03161154259799795","0.02338757287804263","0.03610569520311095","0.0333753376057351","0.03010321779758538","0.03872367835109696","0.029117983906637578","0.026695814115890674","0.030289246013058393","0.03376267081443439","0.029855225256453535","0.037860418885356364"
"3244","0.03170931010473749","0.023606639065388388","0.03844751332065627","0.03177463512777617","0.023430411511437016","0.03621314304644949","0.03343791830710817","0.029790725583409845","0.03894440097910296","0.029198248726332594","0.02664884612107972","0.030394897532477226","0.03406995718493662","0.029881535055634307","0.038223524821306504"
"3245","0.03184580036869516","0.023856801147352353","0.03856846134284355","0.031893419509060474","0.023549946171636697","0.036481639441248256","0.03347962116506116","0.0296395139241555","0.03903583773399413","0.029387364180155123","0.027019304235661346","0.030662128815654357","0.03431473259528599","0.029878238778574224","0.03842845679350346"
"3246","0.03199391946014903","0.024013164266982627","0.038849711490395476","0.03210525124558877","0.02367107949908973","0.03671032874569854","0.033852322068622195","0.030593650435407186","0.03913849966932876","0.029241000779087145","0.027195555748815433","0.030437087665551237","0.03447434020725428","0.029905907132029744","0.038687662442066784"
"3247","0.032304147228818525","0.024117911146419882","0.03917805856764816","0.03231066361234114","0.023800312135795625","0.03679914469139574","0.03409323684961364","0.03129919190011705","0.039221955818210516","0.02927037788995742","0.027252195221121572","0.030361690446590033","0.03482019407050864","0.029987974864388818","0.038985021770559215"
"3248","0.03258596267939408","0.02413506709475758","0.0395169685943478","0.03251501270105395","0.024012430493519366","0.03726563145261488","0.034312268088544984","0.031832715915326396","0.03921629796383719","0.029603244821693676","0.027607236138154613","0.030448505115473326","0.035302294686794994","0.03001150492320462","0.03916297761582623"
"3249","0.03290237294526507","0.02421608295193815","0.03999735100359063","0.032808082851717935","0.02413005979836047","0.03756249386581341","0.03453330736821452","0.03141685510606334","0.03930928779894832","0.029795699979226504","0.027947961804532153","0.030626417964248257","0.03568550608110425","0.030023874406880875","0.039389571050266206"
"3250","0.0332628727716302","0.024417554445083374","0.04044528934251616","0.032969906476229875","0.024236772326200688","0.037452734645758906","0.03453837547669032","0.030394195337929322","0.039382596622535335","0.029954374357590526","0.02814127320695905","0.030890452489978976","0.03576929846118369","0.03005592218210889","0.03947635646300156"
"3251","0.033363790361999754","0.02471116940523068","0.04079011664807299","0.03319687651533114","0.02435015825626743","0.037503847184500554","0.034612396067094715","0.030266909549859836","0.039521341606779614","0.02995786536813041","0.02803803226143836","0.031051492684303364","0.035694703466553054","0.03013876573243861","0.03982243874184876"
"3252","0.033614378258398546","0.025032603411517706","0.04119606783011835","0.03340922851622841","0.024527595656845452","0.03773303044467212","0.03456547415099648","0.03038673604132332","0.03970555753857263","0.029912550405249178","0.028120730810218996","0.03171987070026603","0.03582874437835947","0.03021382651135964","0.03998321420314632"
"3253","0.033934818108083464","0.025287626587109542","0.04163242122140156","0.03375453697050748","0.024790573063206294","0.03830108192465939","0.03494380246810491","0.031421598735752156","0.039903009244024464","0.029733405537869857","0.02747031852219216","0.03125727825735212","0.03600119069242298","0.030275815261156316","0.040499824738129714"
"3254","0.034332325588519355","0.025513810712333093","0.04206515063706159","0.034149424951687365","0.02505813474511257","0.03869777327871013","0.035343694659309664","0.03202755688173945","0.03992029815851524","0.030017963671493474","0.027501607388053483","0.031571747019160525","0.03629936541693996","0.030318465838369415","0.04073058866391515"
"3255","0.0346363442039281","0.02570573628908774","0.04234944172123437","0.03437416831922606","0.025367061115933447","0.03909131365253392","0.03557299097185727","0.0313854281453506","0.04008556478986854","0.030248413555316444","0.028000759510072314","0.03208358114988841","0.036617115859692594","0.03037198562462187","0.04107358767805154"
"3256","0.035002186544866455","0.025865079505850146","0.04272897117525296","0.034528067305012566","0.02536470163018019","0.039279375473082946","0.03556806487308479","0.030951866085716956","0.04009224959544322","0.030275981556854164","0.0289032800401502","0.03195995363620274","0.03667193311706509","0.030358813307978464","0.04146897224967626"
"3257","0.035323755852635405","0.02604943524664995","0.04327692939854431","0.034676099404400994","0.025474828468921296","0.03927759660817526","0.03569595896659751","0.031630808947417155","0.040192930096394235","0.03054437412757499","0.029859968822674606","0.031988198915918434","0.03697971531623036","0.030424133103478898","0.04182050779663983"
"3258","0.035601614639525124","0.02635774594660592","0.043720294971596435","0.035063741946030666","0.025541928304123464","0.039815643663405995","0.03594335693336951","0.03209977861468231","0.04030611270415087","0.030517195693317806","0.02874120865677422","0.03246901106955261","0.03726686994962396","0.03050090854202524","0.04206237405806661"
"3259","0.036090639130980894","0.026619206133450084","0.044419829787540034","0.03539183077214703","0.02565628222483651","0.040193586378355926","0.036217896703269116","0.032365514399684416","0.04048781231660673","0.030409465286554867","0.02788756910062214","0.032366079074392304","0.03749252279768569","0.03054654365789056","0.042176124217846035"
"3260","0.036507941233451566","0.026769424273864063","0.0449689595880708","0.03571614063754989","0.025940493009050214","0.04084168174854118","0.03658269340054602","0.0327803069245784","0.04056559221602111","0.030567164509927504","0.028081262419402543","0.03175254255767398","0.03795224664178258","0.030622732551509844","0.04242772566508944"
"3261","0.03685931245955361","0.02698041631470556","0.04557354650416468","0.0360827999843404","0.02611210901585875","0.041392183630016545","0.03680240773299891","0.03310836741753107","0.040840232674090635","0.030731044048109352","0.02886075701917227","0.03185170672776846","0.03816989321757949","0.03073962354926477","0.042667076538039785"
"3262","0.03727291449030097","0.02712990733584456","0.04642523233630193","0.036389985054609185","0.026226888500229566","0.042085134700688545","0.03716357175212599","0.03425351351503841","0.04095299159657759","0.03068396845230078","0.02862597350240447","0.03242093710555702","0.03854931289568085","0.030849261001223836","0.04314034010984098"
"3263","0.03767033339062712","0.027216401796280217","0.04691633442031567","0.03658887724527837","0.02642964032186506","0.042186363379835716","0.03751369800892493","0.03504447340642435","0.04107543945496252","0.030969807053219518","0.028335572074442754","0.03288055185314326","0.03890878320870643","0.031046827736375047","0.043825653243655095"
"3264","0.038150905967549976","0.027562597777112688","0.047338785092136376","0.0369349916696893","0.026762773572777468","0.042269289542603686","0.03834642682184769","0.03601827989053403","0.04125376308233831","0.03125866180947473","0.0293017425239106","0.032843203779839306","0.03908726004862836","0.031088214884375485","0.04433223997432307"
"3265","0.038464577198129665","0.027832566413748185","0.047464088866313044","0.037380006250948186","0.027112197263517927","0.04238674365441301","0.0384892105815475","0.0363224437298511","0.041473928826541856","0.03142326998416996","0.029228212047247668","0.03290405554928052","0.039512822609127106","0.031158762672700693","0.04496150689701765"
"3266","0.0389969365541776","0.02812594624961413","0.04820783725725388","0.03785473024158947","0.027550263702758152","0.04301336645915604","0.03856115544113449","0.03613705446504841","0.041676877842615145","0.03135147848127512","0.028522313963400926","0.032620885873102155","0.04019766080800448","0.031255527175803294","0.04580137875595791"
"3267","0.039449914390235825","0.028477223245889634","0.04876015469359656","0.03834334284262632","0.02788427740411292","0.04378821209110285","0.03867763387793215","0.03476753627223499","0.04195600252188684","0.0312555201173455","0.027759491739673146","0.03268445180800539","0.04047045853674543","0.03133932413397812","0.04599229768235844"
"3268","0.03996446280407801","0.028790198381429297","0.049523097296340746","0.038744907167878984","0.027951392564130248","0.04434011282061725","0.03901337788984004","0.035797770350300996","0.0424796311843506","0.03158196151404752","0.028448770909278304","0.03316080358841755","0.040889999062843206","0.0314582428914587","0.04619726831511929"
"3269","0.04071058578985028","0.029362820247991715","0.05041631830408082","0.03902407873250753","0.02801455683915359","0.04448576043614085","0.039335960745715735","0.03644351671448274","0.042358162376763736","0.03175888185420859","0.029156301675936133","0.03345667026058448","0.04109388095650247","0.03154094302398703","0.04620671631003639"
"3270","0.04112268620497776","0.029805478123002344","0.05079721491858173","0.039351401852861505","0.028082833099888578","0.04504946370684245","0.039671433962912776","0.03673575182892759","0.04319747872373469","0.031795038924651436","0.029729465573450714","0.03358962763385818","0.0413506694354275","0.03162116412168009","0.04660700009951928"
"3271","0.04163911284094897","0.02996109165363985","0.05149907476995703","0.03991262354286681","0.028284903424903803","0.045807258071821136","0.039858657266252054","0.03641603127603172","0.043973647378697696","0.032144584910082555","0.030180739170974545","0.0342010921902178","0.04189946965209131","0.03175475583301751","0.04739483633770279"
"3272","0.042332595687836594","0.02994815717617055","0.052503832795898084","0.04047676130721372","0.028684322654679035","0.0464064535127512","0.04020010429752412","0.03716205253680938","0.04414834482061062","0.03240086363719598","0.030108186856677977","0.03423927246166498","0.04260839791656765","0.031893263889451656","0.04824203706904132"
"3273","0.04297355911666991","0.03030325405235376","0.05367253496705503","0.04091624665563036","0.02902096635333236","0.04680323765700719","0.040718658828391166","0.03741044825985292","0.044777718000970114","0.03247801990761497","0.029519467693689343","0.034143332165570944","0.0430415628036385","0.03202478047136676","0.049005443538119794"
"3274","0.04350632488616915","0.03085776860499983","0.05445146676336186","0.04143287713998356","0.029431060185509346","0.047223042510789744","0.04111462187771459","0.03748909502968504","0.04552283332215567","0.032443032201517494","0.029653025366497488","0.035334526270246636","0.04350648885766696","0.03211981161069286","0.049553999301565906"
"3275","0.044110269720750564","0.031267027341065345","0.05529136356518986","0.04202959541270262","0.029916799865500585","0.04815782926194151","0.041489424051904686","0.037803654704998225","0.04584291928727584","0.03261655243369558","0.02980260384235993","0.03560603494684938","0.04377141684122434","0.03230398780601834","0.049958811934890254"
"3276","0.04469995423338094","0.0316051497798445","0.05599408401966232","0.04266541986042949","0.030105001935937657","0.04874190684072451","0.042124756254895354","0.03826386015672604","0.046651596071290005","0.0329526084855916","0.0300661722622597","0.03555731821796131","0.04420470562914602","0.032500749951789434","0.05053303384712219"
"3277","0.04533162259409558","0.03198775263263543","0.056641616548788846","0.04329309611591638","0.030310342377474844","0.04926693643400604","0.04265797038468119","0.03854363881966759","0.04750907919129791","0.03315705818629917","0.030305840466551572","0.03545372357914392","0.04491075421065976","0.032618319037553516","0.05185679646632228"
"3278","0.046068564870002174","0.03229653780185165","0.0575015586687439","0.0439473658515851","0.030452499143103016","0.05018585014118829","0.04307472981659062","0.03913319671432475","0.04804456281644003","0.03325207038597426","0.03033269353833633","0.03548084029601944","0.04561716490847451","0.03270426676788221","0.0526363997708573"
"3279","0.046967413098137664","0.03274570586098353","0.05859918676142288","0.04439578909221493","0.0306850267684531","0.05077368552959624","0.04324433318944591","0.039031222079879524","0.04879481392605462","0.033347879557000026","0.030302210107349254","0.03518094578357479","0.046039832069948314","0.03276790837743433","0.053135052500757486"
"3280","0.047909101022143845","0.033351510969703735","0.059788681733922246","0.04485150155141908","0.03102934171151835","0.05149321000429398","0.043614761140427824","0.03894542705652902","0.04973217705745908","0.033978366437743816","0.030434456441614324","0.0359293815293326","0.046563517623711845","0.032857738715153566","0.05391190386458941"
"3281","0.04885742596998248","0.03395035432832998","0.060734510133017665","0.045487065750500606","0.03152768921667815","0.05221891008105391","0.04416846461585585","0.03920645893664191","0.05046700915575972","0.03446585007020066","0.031246139721675413","0.03661263061296595","0.047092855362805316","0.03296967970727107","0.05471293677865521"
"3282","0.04965455175638257","0.03457803747062526","0.06185231211707206","0.046191569328282875","0.03208479345973588","0.05288542702980143","0.04458796090032483","0.03932142053028271","0.050666619412175304","0.0347380482210765","0.03127728690110286","0.036901844927242904","0.04772164328408205","0.033160670644455666","0.05601951923528406"
"3283","0.05025559016226121","0.03516850703093653","0.06323973824999209","0.04709397207771211","0.03252129212369704","0.054173244705309466","0.045150804530421126","0.03982030898257181","0.051421568625995374","0.03453260819949149","0.031357778663450145","0.036141743174301806","0.048425258906199385","0.033316826035707785","0.056667232756099896"
"3284","0.05110941537227951","0.035819023820589206","0.06435709481480371","0.047902996697249324","0.03303536564771236","0.05541091796158095","0.04576639032944155","0.0400074583616304","0.053130743582035365","0.0343290768966632","0.030990069225398344","0.036320459838454285","0.04916416887442709","0.03341840835560755","0.05814442512420509"
"3285","0.0522641816789912","0.03637502532135127","0.06571831917056654","0.04860342909506595","0.03339792652410547","0.05614494566646263","0.04597098171131009","0.04028637245896594","0.05367784842517864","0.0347387256678108","0.03098923856071012","0.03690853831172337","0.04981904683520187","0.03350489039578817","0.05901735081736808"
"3286","0.053390226394459825","0.036965476602523306","0.06736451248151619","0.04943703767692377","0.033636512885038","0.057420874714393326","0.04640885510769124","0.04045588598754352","0.05429336212638851","0.03480815899691366","0.03083767327037464","0.03736892385015609","0.0505309427033737","0.03362998274013553","0.06029090214842416"
"3287","0.05427163062485899","0.03748078664766078","0.06855385811514986","0.050329723906557246","0.03404375950288201","0.058656292161214756","0.047176785043467465","0.040578675211603334","0.05608086173259638","0.03492711549490239","0.031698740582432765","0.03738296128375067","0.05114424057626732","0.033846692959652154","0.06088608900890152"
"3288","0.05530541673248631","0.038067117007042545","0.07009020772653962","0.051213744111795925","0.034575269572642335","0.05977085991495216","0.047986107348754206","0.040739073708955825","0.057511704738359405","0.035489773229101323","0.03232647017688045","0.038062030319757724","0.05186895725798714","0.03408007397524348","0.06165159863233731"
"3289","0.05628123669733348","0.03884332571374351","0.0712990427957893","0.05224390978288784","0.03516486585195277","0.061462452559310925","0.0485300796720821","0.04111793993721599","0.05803682460187645","0.035617928495351794","0.03224624901882045","0.03849104688654437","0.05278470204039415","0.03438073406473677","0.06353212235205791"
"3290","0.05725690996246161","0.03972393839174796","0.07247499207734585","0.05310628115224462","0.03576380755636873","0.06286268734435567","0.04867033610550505","0.04120370828483759","0.057724162713426175","0.035609629953410084","0.03184229128210907","0.03787887559678417","0.053567324452842666","0.03457886723510322","0.06477771481450913"
