"Step","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX"
"4376","0.026735267297466607","0.01817260814612014","0.03368807401487007","0.02953461474699868","0.021993727883515075","0.04157333194722602","0.028626119416791218","0.022860209667932844","0.03561812346800405","0.02877571872183502","0.023404354649117044","0.0432040018209242","0.10175097667114279","0.03069266507291054","0.188101271914042"
"4377","0.026710981206180994","0.018158615803785128","0.033662467868198646","0.02950934198134701","0.02197607809043998","0.04152645432305235","0.028611816484487084","0.02285481425125999","0.03558459277387918","0.028757070552780206","0.023385009512040984","0.043186005789272626","0.10132416894682669","0.031038322199747233","0.18609425114912057"
"4378","0.026686708038198455","0.018144665019076446","0.03363685098972015","0.02948412828043102","0.021958462921668555","0.04147972374730269","0.02859756576576143","0.022849476468088648","0.0355511823327267","0.028738466465373473","0.023365740360520474","0.04316805564875087","0.10104259036594714","0.031518648341223886","0.1845959124298934"
"4379","0.026662494258453906","0.01813073290449556","0.03361127884006706","0.02945898716647552","0.02194091933208724","0.04143311326671576","0.028583351997523154","0.02284416567180552","0.0355178842489562","0.028719891963057558","0.023346494710094427","0.04315014338149998","0.1009032815735497","0.032042791522958095","0.18357935291615296"
"4380","0.02663830577848767","0.01811685193317285","0.03358573671194027","0.02943391008115475","0.021923417878474356","0.04138662982375455","0.028569176793781303","0.022838863244902415","0.03548470332662943","0.028701352232970788","0.023327312762704954","0.04313229142541948","0.10074574718226037","0.03221564748330571","0.1830172381915331"
"4381","0.02661416884995719","0.018103013912851247","0.033560209208778155","0.02940891874318291","0.021905984987064957","0.04134033450405876","0.02855505990196991","0.022833632474519732","0.03545164754116601","0.02868284854844353","0.023308166733664284","0.043114464368404735","0.10072578937210734","0.032584934189869665","0.18289835990584793"
"4382","0.026590044678155504","0.018089206378126232","0.03353468319460962","0.02938399490547149","0.02188860292080334","0.041294143288339094","0.028540980063996264","0.022828430356679412","0.03541869772235424","0.028664373641704287","0.02328908264084456","0.04309666730671267","0.10083407002277142","0.03307817098693901","0.18322764970929675"
"4383","0.02656596800361758","0.018075441200759608","0.03350918308411487","0.029359128211782486","0.021871264961357245","0.04124807707860552","0.028526938473138634","0.022823256823258288","0.035385844962406744","0.028645930632293908","0.02327004315417261","0.043078913693064484","0.1009193496424712","0.033080846956378494","0.1840126512765154"
"4384","0.026541921919762464","0.01806172359805111","0.03348366883523512","0.029334340979317364","0.021853975710523974","0.04120218447435268","0.028512945565583613","0.02281812078711533","0.03535314050277627","0.028627515489161075","0.023251035729716388","0.0430611703166375","0.10115825578448503","0.03328723226817974","0.1852489675839556"
"4385","0.026517913054368576","0.01804804190867026","0.03345819572684614","0.029309630199092006","0.021836762877188887","0.04115642342077434","0.02849900688714287","0.022813045249070973","0.03532055729514838","0.028609139705639976","0.023232096201655106","0.043043464837298324","0.1013376750129313","0.032840131829686675","0.18691305056234303"
"4386","0.026493937994365648","0.018034383674928173","0.03343273165867225","0.029284978447627036","0.021819568948536684","0.04111082297465578","0.028485104509042958","0.022807982535482635","0.035288067720090875","0.028590787652977095","0.023213192201124024","0.04302578980712735","0.10155359977992166","0.032222479299123356","0.18896409471729408"
"4387","0.02646999049755641","0.018020789864848005","0.033407257315853166","0.02926040066606474","0.021802427334304268","0.04106534688093674","0.028471240167673117","0.02280294664415803","0.03525568627042233","0.028572463734670085","0.02319432989544645","0.043008121395596684","0.10189617187712514","0.03182204706799635","0.191349971099825"
"4388","0.026446085609516688","0.018007220223234102","0.033381813047724446","0.029235897679637822","0.021785357194743137","0.04102001021684765","0.028457429392247012","0.022797974598403183","0.03522342610731087","0.028554158120754663","0.023175523978672303","0.0429904433906142","0.1024578934331463","0.032282961883204564","0.19401378859596227"
"4389","0.026422207494803424","0.01799368293415656","0.033356356312542086","0.029211452042271026","0.021768340206329388","0.04097480457928981","0.028443660941853556","0.022793068136858455","0.03519127408064193","0.028535876206800963","0.023156771853317965","0.04297273229201176","0.10307318087343757","0.0327098103557242","0.19689889191144694"
"4390","0.026398364333609224","0.01798018834480419","0.033330937285231434","0.029187094908868227","0.021751363586511623","0.04092979474378835","0.028429931511894525","0.022788148611439348","0.03515922441540117","0.028517609469522982","0.02313805615903701","0.04295499840188008","0.10362408259407023","0.03265875382677669","0.19995217438267537"
"4391","0.026374579597935637","0.017966737884542887","0.03330553476073037","0.02916280253421119","0.02173443745841043","0.040884900360932244","0.02841624765444613","0.0227832904681942","0.03512726879946041","0.028499357471707776","0.023119389673301665","0.04293722828677854","0.10425905635333324","0.03276239154026376","0.20312622088858603"
"4392","0.0263507916196571","0.01795332849548176","0.03328011737344167","0.02913856512236409","0.021717557613856048","0.04084012537060314","0.02840261438108972","0.02277848524910898","0.03509544128640995","0.028481118858962862","0.02310076292554518","0.04291939413586177","0.10497008956433791","0.03341487771976923","0.2063803407490479"
"4393","0.026327062944907127","0.01793994652717581","0.03325468774783634","0.029114401373246206","0.021700732742005707","0.040795515686259345","0.028389025212333847","0.022773713976051827","0.035063710228530234","0.028462888298030575","0.02308219152114585","0.04290148181575314","0.105684695176038","0.03384859619799579","0.20968042511690466"
"4394","0.02630334180196876","0.017926618985927817","0.03322929043945347","0.029090326565506315","0.02168396864314649","0.04075105748389004","0.028375471896881426","0.02276896249529897","0.03503208315214454","0.028444668414862852","0.02306365491954787","0.04288352638853971","0.10632551809602782","0.03394656971460203","0.21299801997264642"
"4395","0.026279679585632865","0.017913293215646876","0.0332038920512674","0.02906631594722316","0.021667232859979974","0.04070675621272248","0.028361972895750216","0.022764273044863708","0.03500055488042262","0.02842645089894902","0.023045172851586464","0.04286547124522202","0.10687824788910745","0.03367193455196685","0.21630908738614052"
"4396","0.026256021248748273","0.01790004621837735","0.03317851604486375","0.029042364920349763","0.02165056741630049","0.04066259025943754","0.028348519344446665","0.022759627897285566","0.034969138830144485","0.02840823603416278","0.0230267497701351","0.04284729772933277","0.1073967476211942","0.03314650241920652","0.21959295790334224"
"4397","0.026232419621024138","0.017886812815185615","0.03315309480359666","0.02901849474579949","0.02163393733221836","0.04061857815448267","0.028335124540099045","0.02275504541911684","0.03493785137521296","0.028390024392144865","0.023008352193882205","0.042829024353269664","0.10798590760911675","0.03294246952144322","0.22283113497788468"
"4398","0.026208832875285283","0.0178736328408785","0.033127734650262954","0.02899468459379566","0.021617362330511414","0.040574722951922056","0.028321772103046462","0.02275049629371083","0.03490664709186827","0.028371806978914015","0.022990003488416268","0.04281062352014527","0.10868096093865195","0.03339063166234669","0.22600618100991288"
"4399","0.026185307543092083","0.017860505165947175","0.03310232830172278","0.028970949617043995","0.02160085088833801","0.040531027633441866","0.02830846077627428","0.02274599392498944","0.0348755367982816","0.028353589689094856","0.022971692728552092","0.04279211864654136","0.10942140824089933","0.034035736956835407","0.2291005266629854"
"4400","0.026161769911650673","0.01784738863648186","0.03307692198549246","0.028947283186603927","0.02158435932214644","0.040487480600919515","0.028295191283688036","0.022741537319582488","0.03484449699137236","0.028335372385537322","0.022953454972653463","0.042773481826811864","0.1100478239551556","0.03435175209951205","0.23209587294386919"
"4401","0.026138303207226758","0.017834302942178342","0.0330515553672224","0.028923683111340977","0.021567946549885638","0.04044405123054764","0.028281972676163787","0.022737104766893133","0.03481358746161135","0.028317152683039144","0.02293524549737043","0.04275472844791064","0.11056916132705674","0.03428969749769496","0.23497323172431528"
"4402","0.02611484414626316","0.01782126004523541","0.033026167725879206","0.028900157430579814","0.02155157891452287","0.040400780356924494","0.028268801729087085","0.022732740289677433","0.03478276138213214","0.028298925636272287","0.02291706194537348","0.0427358615420899","0.11123798328828513","0.03466686220224691","0.23771342456173342"
"4403","0.026091439925429637","0.017808267536126358","0.03300081421756834","0.02887670496172417","0.021535245978253945","0.04035771949252815","0.028255693642608194","0.022728441507608926","0.03475205169894712","0.028280706436129243","0.022898953107018966","0.04271689480919617","0.11177568932801311","0.03515585381257847","0.2402977360224691"
"4404","0.026068054204205614","0.017795314075083345","0.03297545839329504","0.0288533113708961","0.021518943044740328","0.040314750764811","0.028242601520214395","0.02272404866735338","0.034721461641942085","0.028262483828020196","0.022880879211253726","0.04269782362790138","0.11254310226520484","0.03666411235997326","0.24270823386912788"
"4405","0.026044713398837273","0.017782379772303854","0.032950083223307156","0.028829997129088646","0.02150273509461962","0.0402719505721988","0.028229561997911407","0.02271969453524307","0.0346909793532416","0.02824426715895641","0.0228628478871167","0.04267865561105438","0.11321027561964744","0.037823348962875473","0.2449279551442801"
"4406","0.02602139324565907","0.017769493929187235","0.032924731410517","0.02880674920602903","0.021486545541425997","0.040229310239945554","0.02821654616157988","0.02271529343284145","0.03466056354538708","0.02822604747143656","0.022844860246725274","0.042659401156246564","0.11374238568893343","0.03844421678167657","0.2469409222960665"
"4407","0.025998114168291","0.017756640879690044","0.03289935785610317","0.02878356107036898","0.021470408854044665","0.04018680246860298","0.028203575418976546","0.022710959756571177","0.03463025074855366","0.028207841077996964","0.022826926522048617","0.04264007900614581","0.11381910628639277","0.03713748519960484","0.24873246125704834"
"4408","0.025974844333453602","0.017743806472859704","0.03287399352612004","0.02876045332528295","0.02145432865921564","0.04014448520223583","0.028190653449657276","0.02270663015325865","0.034600053619704016","0.02818964650879575","0.022809023875769913","0.04262071480042585","0.11387541096032794","0.03584995273472993","0.2502896474311901"
"4409","0.025951634319372446","0.017731043193181858","0.03284863273248233","0.028737411679343967","0.02143828734857644","0.04010227530820095","0.028177771864070146","0.02270235405100849","0.034569929614229","0.02817145466462791","0.022791177261321443","0.04260129535261066","0.11410220910442068","0.035655546554200175","0.25160195169903854"
"4410","0.02592843619477524","0.017718286852264748","0.032823281924066854","0.02871443621207943","0.02142229650207397","0.04006023536440918","0.02816495048693645","0.022698146434530594","0.03453991935240315","0.028153283147230146","0.02277336753159037","0.042581846627273844","0.11449956005382596","0.03655190322503297","0.2526617507587882"
"4411","0.025905281329505432","0.017705577465034684","0.03279791766109676","0.028691525929271468","0.02140636670205896","0.040018321358813586","0.02815216431933028","0.02269397150495494","0.034509990812909425","0.02813512784241378","0.022755602753032095","0.042562391406518546","0.1148818914105731","0.037337075483469886","0.2534646797136751"
"4412","0.025882159729605513","0.017692924176445288","0.0327725665545253","0.028668696320062186","0.021390470170338655","0.03997661514905574","0.028139430934789343","0.0226898128440796","0.034480181078291434","0.028116984278377628","0.02273786373002885","0.042542923167988606","0.11489113865435086","0.03664522653442821","0.25400964280508276"
"4413","0.02585907629262448","0.017680287682049513","0.032747233992635565","0.028645926412147714","0.021374611954114917","0.03993503370170604","0.028126743570388312","0.022685705970936738","0.034450469856037294","0.028098869229505868","0.02272018606729437","0.04252345559829695","0.11499627869390236","0.03697995358155956","0.25429884246468937"
"4414","0.025836018163995906","0.017667689889145806","0.03272190319143185","0.028623224339089908","0.02135881372109685","0.03989360486406914","0.028114100355515093","0.022681640087203265","0.034420854194388714","0.028080775767304906","0.022702557191669318","0.04250401991558244","0.11529255830964846","0.0381795045150856","0.254337522080646"
"4415","0.02581300389762737","0.017655136147732838","0.03269655762098298","0.028600597202895782","0.021343058870844048","0.039852316252813706","0.028101513034221752","0.022677629117315936","0.034391347341465574","0.02806270888458897","0.02268496187356626","0.042484619322319214","0.11536497648333559","0.038458208616625904","0.2541339185322727"
"4416","0.02579000571872566","0.01764261412966634","0.032671197396435536","0.028578029040143126","0.021327359956695532","0.0398111816520809","0.028088966703785696","0.022673658485750592","0.034361916451311494","0.028044666135637535","0.02266741876468431","0.04246524440613826","0.115295160307051","0.03842009402470489","0.25369894750851885"
"4417","0.02576705963793474","0.017630123642589195","0.032645866710704956","0.028555532147468088","0.021311703158190372","0.0397702120606264","0.028076465331048007","0.022669715053064584","0.03433261658588799","0.028026656239955018","0.022649921762087175","0.042445911593133476","0.1151825624568082","0.03788258697233523","0.2530460493921631"
"4418","0.025744125526152305","0.017617662276721378","0.03262053927773089","0.028533111223368757","0.02129609966814737","0.03972936822725536","0.02806401698027893","0.022665805949915567","0.0343034167017014","0.02800867566402655","0.02263246917943502","0.042426656324857655","0.11498870882506226","0.03789538676026321","0.2521906412037098"
"4419","0.025721236537115937","0.017605249098793647","0.03259519823419989","0.02851072736598127","0.02128051858522589","0.03968859826330412","0.028051604138465653","0.022661933119519254","0.034274309771156544","0.027990719723122292","0.022615043975152273","0.04240744662848043","0.11482841970893294","0.037674403013018616","0.2511497172713829"
"4420","0.025698369354978674","0.017592849383024616","0.03256985770243205","0.028488424153944203","0.021265003238755756","0.03964807142319075","0.028039248339150412","0.0226581412699858","0.034245328106242395","0.027972802892333865","0.022597680893002743","0.042388299723852586","0.11476944709495054","0.038155149721137586","0.2499411380322048"
"4421","0.02567554669998755","0.017580499808148964","0.03254453213888646","0.02846619412471748","0.02124953025777191","0.039607671364090054","0.028026933935381297","0.022654381643459218","0.03421639756645498","0.02795490692822262","0.02258033158723462","0.042369214385590104","0.11465455165783855","0.038835726830439975","0.24858299878160448"
"4422","0.025652762284856134","0.017568199878795217","0.03251921214766588","0.028444020096500423","0.02123409832846537","0.03956737020825056","0.028014649223098032","0.02265063779884152","0.034187559998579725","0.027937056676948686","0.0225630563076052","0.04235020828307208","0.11455101111584756","0.03885076702740966","0.2470930338891769"
"4423","0.02562999975941025","0.017555908296955733","0.032493886821325965","0.028421909357142595","0.021218715084937757","0.03952721693589355","0.028002419078828465","0.022646947862922973","0.034158811464747474","0.027919230546913885","0.022545802753831147","0.0423312850100849","0.1144177605886096","0.039042105585645526","0.24548805099015805"
"4424","0.025607267005094424","0.017543662403564135","0.03246857750903016","0.028399876161618855","0.02120340002954558","0.03948724674467303","0.02799022961034659","0.022643282449982323","0.034130157642860995","0.02790143332248244","0.022528581811580656","0.04231240091538394","0.11412506907922508","0.039219822669087315","0.2437835466392685"
"4425","0.02558458095412275","0.017531450375521392","0.03244327072620278","0.028377905698820316","0.02118811551602588","0.03944740239869975","0.027978086543116974","0.022639661234322303","0.034101643510497194","0.027883680601104605","0.022511439633907372","0.04229361394686876","0.11414116138443524","0.04022753037371677","0.24199328776822723"
"4426","0.025561929799633353","0.01751928348438256","0.03241797467024701","0.02835599194437684","0.021172855863940764","0.039407721806325166","0.027965991464733664","0.022636091976392988","0.03407323935788345","0.02786595410708127","0.022494309200907482","0.042274900075608746","0.11388472226744657","0.04020800217560821","0.24012910279841387"
"4427","0.0255393049173106","0.017507145910947285","0.03239267346397858","0.028334143793885193","0.02115766614998255","0.039368148270483724","0.027953927974064957","0.022632524271189173","0.03404489765471263","0.027848257847342506","0.022477239493137593","0.042256237850011445","0.11357818349890178","0.0403293844516207","0.2382007975549329"
"4428","0.025516718876131557","0.017495030312207265","0.03236737783445231","0.028312364994423633","0.021142520810375955","0.0393286998745295","0.02794190833259766","0.022628977078818082","0.03401667882579047","0.02783058385025435","0.0224601911793418","0.042237643430435456","0.11353256091066122","0.04089656374119308","0.2362160177277812"
"4429","0.02549416105399791","0.017482970193314035","0.0323421037503912","0.02829064271595528","0.021127422673851367","0.03928935948654414","0.027929927476624816","0.02262546799155926","0.03398853104392082","0.02781295576410736","0.022443195825275625","0.0422191280340511","0.11342063973488888","0.04177133516850517","0.23418045430473988"
"4430","0.02547163893061975","0.017470924388738034","0.03231679858412304","0.028268983548686445","0.02111236957036744","0.0392501518224675","0.027918002291569866","0.022622036207947928","0.03396050322305637","0.027795353403747225","0.022426254425174524","0.0422006882303162","0.11337768232699127","0.04264219901673922","0.23209800920305396"
"4431","0.025449159590288133","0.017458923366145993","0.0322915306984882","0.02824738214479522","0.021097338861315255","0.03921107781754218","0.027906109905994524","0.0226186224719609","0.03393258016508319","0.027777780067850484","0.022409341352446422","0.04218229894458271","0.11372322983523879","0.04430526361095353","0.22997108004378314"
"4432","0.025426705636485768","0.017446952256076072","0.032266277061552114","0.028225844194845067","0.021082360514028894","0.03917213232012365","0.027894263956096683","0.022615249138049884","0.03390475767620777","0.027760229179464174","0.022392467401547073","0.04216394448616914","0.11408265518140137","0.047111071963907195","0.22780109653372138"
"4433","0.02540429682940763","0.017435024957678742","0.032241001373404125","0.02820437991512566","0.021067449412050566","0.03913331917623803","0.027882445689236913","0.022611879219942444","0.03387700374026297","0.027742709132058934","0.022375643280238937","0.042145667724430076","0.1148711613381792","0.0505929390611711","0.22558877790409082"
"4434","0.025381911621328003","0.01742312407185504","0.03221576010236524","0.028182969624012465","0.021052577588621904","0.039094606399962956","0.027870677511042656","0.02260858649715318","0.033849368708586486","0.027725216346513988","0.022358845792360926","0.04212741898304923","0.1167474493127539","0.05656725155764471","0.223334726113646"
"4435","0.025359572667414954","0.017411240290983298","0.032190525969435224","0.028161613603594628","0.021037733880583373","0.03905599635974605","0.027858949954270712","0.022605319106690846","0.03382184852915458","0.027707739490087924","0.022342092831452658","0.0421092082356963","0.12484036787896939","0.06741386450844634","0.22103989914712974"
"4436","0.025337269957558584","0.017399428490891322","0.03216529870843655","0.028140309043281485","0.021022939639593164","0.0390174766022159","0.02784726948590127","0.022602101456569282","0.0337944390322056","0.027690297660589523","0.022325393586335538","0.04209106682171072","0.33153766510175703","0.0673253576983393","1.0674579775272734"
"4437","0.02531499476057577","0.01738760768244225","0.03214008948677591","0.028119063846414178","0.021008177088283977","0.038979071858121925","0.027835621119262317","0.022598919885743043","0.033767101542967144","0.02767288013979411","0.022308725903998083","0.04207295562643929","0.6137410501977276","0.06723760769891031","1.3641796913150523"
"4438","0.02529274913974903","0.01737584369155385","0.03211486156152479","0.02809787719547916","0.02099349407933924","0.03894075050819352","0.02782401375587918","0.02259577520597513","0.03373986191320756","0.027655482947476766","0.022292104370589056","0.0420548677885028","0.6088224937891751","0.0671506481823929","1.371137224700911"
"4439","0.025270548645370528","0.017364113939386572","0.03208965985941483","0.028076758867865714","0.02097882964403672","0.03890255899246702","0.027812445063589552","0.022592652019183233","0.03371272870868476","0.027638113377385826","0.022275529075538963","0.04203682495834211","0.5948784812290462","0.0670644428038489","1.298986191246788"
"4440","0.025248384758595664","0.017352412996395228","0.03206445519564245","0.028055690489297874","0.020964222465636995","0.03886447681134813","0.02780092810772657","0.022589590909355375","0.03368570240087732","0.02762075743238613","0.02225897709932059","0.042018793310808905","0.5849816986140507","0.06697899239756318","1.3156132123553148"
"4441","0.025226250737428457","0.017340751143012954","0.032039280900280256","0.02803467468591612","0.02094966348733146","0.03882647101887134","0.02778944613436051","0.02258657134729651","0.033658794015053034","0.027603428589003776","0.022242490832398806","0.04200080205460611","0.5303855897915051","0.06689423782156367","1.196054643974768"
"4442","0.02520416722142254","0.01732912240706595","0.03201409416242464","0.028013713300477257","0.02093513130873803","0.038788541357805004","0.027778006389531366","0.022583576645365692","0.033631963800183955","0.027586110271187493","0.022226004221482236","0.04198280947360296","0.4932052015877792","0.06681025797528464","1.0337555818909254"
"4443","0.025182107822859966","0.017317517809734548","0.03198895687448819","0.027992803199549842","0.020920645469335634","0.03875071272570286","0.027766594560777617","0.022580622296602126","0.03360521273956887","0.02756881709807509","0.022209590869560543","0.041964851259390125","0.4874989774913251","0.0667269410117162","1.066771714307046"
"4444","0.025160097552729837","0.017305930707985317","0.03196381499843859","0.02797194857241418","0.020906199684782172","0.0387129719412963","0.027755226515801472","0.02257770402263034","0.03357857992722232","0.027551539170316795","0.022193202194351575","0.041946883217873945","0.47178341688028524","0.0666443325300101","1.0356329355946359"
"4445","0.025138114007007283","0.017294402418753543","0.03193869906880485","0.0279511449484241","0.020891798166629255","0.038675267667103774","0.027743897839767884","0.022574807024902777","0.03355205110830077","0.027534276769809102","0.022176849685745945","0.04192892978095856","0.44534501253081127","0.06656241951654926","0.969616756153937"
"4446","0.025116168568111587","0.01728289033187443","0.031913574106069945","0.027930396116981747","0.02087745967182439","0.0386376623948528","0.02773262039113617","0.022571995831353844","0.033525632961952045","0.027517033492721926","0.022160553069222714","0.04191098879039897","0.418990000977103","0.06648113696428931","0.8922365062623991"
"4447","0.025094258261174805","0.017271418510755743","0.031888479012863104","0.02790968894136856","0.020863147364278422","0.03860011476850482","0.02772137408667169","0.02256921242772729","0.033517253866422785","0.027499809061892987","0.022144287622142003","0.0418930400494886","0.40320229457331236","0.06640053313502961","0.8375380304813154"
"4448","0.0250723925945729","0.01725998641375399","0.03186338285944956","0.0278890342802487","0.02084887035919831","0.03856263319254123","0.027710165515525558","0.02256645487189594","0.0335176785041918","0.027482594632350216","0.022128058556535896","0.041875095606845804","0.3900966476845773","0.06632052701969125","0.8102906628270116"
"4449","0.025050562330962665","0.017248574707160923","0.03183834949132629","0.02786843446049071","0.020834647007406937","0.038525209166365364","0.027698990642662746","0.0225637122132257","0.033518115990138056","0.02746539771902169","0.022111873090435864","0.04185714989802394","0.37034733191979186","0.06624116351712155","0.7632970792867794"
"4450","0.02502876389523114","0.017237194316938202","0.03181328661073299","0.027847869693562722","0.020820460332776618","0.03848783335812696","0.027687860014736297","0.02256105324267429","0.033518579323831225","0.027448221458422017","0.02209573078809093","0.041839209416342914","0.34802617957303494","0.06616239749241391","0.699365684599869"
"4451","0.025007002868961216","0.017225850553733654","0.031788252392713476","0.027827349625035653","0.02080629150938632","0.038450524786814474","0.027676761692551333","0.02255842576923404","0.03351903746148663","0.02743104836525031","0.02207962556173427","0.04182123532151027","0.3274126326107697","0.06608417553328283","0.6482471906068478"
"4452","0.024985289147627883","0.01721454328357631","0.03176324005188752","0.02780688760982814","0.020792215244923484","0.03841325404281346","0.02766570305972834","0.022555817118564716","0.033519524528629926","0.02741388980082249","0.022063552757387896","0.04180326492124698","0.3081524230975113","0.06600651906892605","0.6015259534110232"
"4453","0.02496361149978132","0.017203252876580477","0.0317382694940652","0.027786451716944948","0.02077816341749244","0.03837601636015328","0.027654677524189052","0.022553240512815365","0.03352001416345836","0.027396751213909176","0.02204753679742992","0.041785285227944835","0.2917526146663397","0.0659294157870243","0.5635452803992154"
"4454","0.0249419760156258","0.017192003104296107","0.031713302113440624","0.02776608155044006","0.020764145538709984","0.03833887089057954","0.027643701628154643","0.022550736163996797","0.033520528504795616","0.027379618127566542","0.022031545098508767","0.04176729444011662","0.27578333773188046","0.0658528261017838","0.5210716042625411"
"4455","0.024920370513557985","0.017180796363455927","0.031688332569786565","0.027745740860000933","0.020750169351949475","0.03830172626033537","0.027632754271279446","0.022548251791046088","0.0335210527269188","0.027362497658776984","0.02201559079855727","0.0417492762021883","0.26158557559967777","0.06577672149202501","0.4854481550850037"
"4456","0.024898812223424476","0.017169615667333746","0.031663411423313546","0.027725445249994384","0.020736248271828493","0.038264592425884154","0.027621836315758503","0.02254579695781081","0.03352159513089486","0.027345388806344913","0.021999691034796924","0.041731232941677625","0.2485944365298786","0.06570111339140965","0.4502282195017176"
"4457","0.024877280077017293","0.017158455489864968","0.03163849057588843","0.027705197900999907","0.020722361391476322","0.038227525013234676","0.027610959315370304","0.0225434040459765","0.033522140814900514","0.02732828813967466","0.02198381313316099","0.0417131807216379","0.23572320260112659","0.06562597596092254","0.414902332789555"
"4458","0.024855795395054645","0.017147320280585316","0.0316135949873337","0.02768498689501231","0.020708508952282358","0.038190494247810125","0.027600123736482074","0.0225410717719808","0.033522686441167","0.027311195313765146","0.021967970164888877","0.04169509686580483","0.22404375504482016","0.06555126188438809","0.383031923673223"
"4459","0.024834352476901883","0.01713624440231226","0.03158873067490024","0.02766481408727428","0.0206947145614402","0.03815349651967182","0.027589311852957855","0.022538731593686266","0.03352323253820772","0.02729411846389148","0.02195216850907748","0.0416770101721498","0.21432271119981036","0.06547700312150885","0.3580790276546676"
"4460","0.02481293993902946","0.01712517139637397","0.0315638997551715","0.027644690396122502","0.02068095729261874","0.03811651277962919","0.027578549620029685","0.022536467592426095","0.03352381463324576","0.02727704973053282","0.021936414561697266","0.04165887400002188","0.20570246172577883","0.06540314405789456","0.33596071414037254"
"4461","0.024791576611515882","0.017114139602466882","0.03153907053206407","0.027624613608147174","0.020667233269927584","0.03807957771899283","0.027567810228706836","0.02253424768325985","0.03352438703639266","0.027259983791900845","0.021920684143290934","0.04164072788567876","0.1975120818151505","0.06532968383043868","0.3152455786376773"
"4462","0.02477025662780565","0.017103147831567397","0.03151427714417266","0.027604560438835683","0.020653560897264486","0.038042641786881555","0.02755710412509042","0.02253205042944582","0.03352495727302013","0.027242939086324313","0.021905015131183838","0.04162254496200093","0.1899624077257506","0.06525658210293267","0.2968777434369252"
"4463","0.02474895683464714","0.01709216616528418","0.03148951378682816","0.027584555020188316","0.02063992441875987","0.038005724010340976","0.027546429395049345","0.022529891456229842","0.033525518407686555","0.027225888865002768","0.021889363379516337","0.04160433184290864","0.18312656585212297","0.06518385877778184","0.28030201563945506"
"4464","0.024727714873388658","0.01708123740384381","0.03146476959947292","0.027564587213879155","0.020626309716498568","0.03796885884004778","0.027535788534689586","0.022527775010461076","0.03352609863677354","0.02720885599924089","0.021873750350859592","0.04158610934218392","0.1768899120871262","0.06511146614928573","0.2648268108376206"
"4465","0.024706513679925622","0.01707032814600912","0.0314400694925905","0.027544654332741607","0.020612754957582004","0.03793198335253569","0.027525190645620607","0.022525735968581696","0.03352667788675272","0.027191830001145594","0.021858187479129678","0.041567839393717","0.1713603163325786","0.06503942068022223","0.25104858284140413"
"4466","0.024685343126503202","0.01705942951463023","0.03141539915671647","0.02752476280478485","0.02059922988292342","0.037895167835201304","0.02751461526033207","0.022523715784093335","0.033527259022648796","0.02717480753301165","0.02184265336966835","0.04154953709410365","0.16662257362245617","0.06496769557266695","0.23932617653252033"
"4467","0.02466420851631693","0.01704858751534576","0.031390709757858994","0.02750491034649042","0.020585756183142113","0.03785836776165431","0.02750406427713457","0.022521719864638755","0.033527827720376366","0.027157795991810146","0.021827154093360907","0.04153119464915759","0.16250469403027265","0.06489627995453856","0.2292805944174476"
"4468","0.024643110767765094","0.017037765732062022","0.031366054774422246","0.027485099107537925","0.020572335878930967","0.037821586405281125","0.027493557263377526","0.022519809051021415","0.033528401698683125","0.02714079491482142","0.02181170237006635","0.041512835375812296","0.15879648140131183","0.06482516870620522","0.22026709086093696"
"4469","0.024622069660620947","0.017026979225234006","0.03134145902420831","0.02746532406983059","0.020558937772748465","0.03778483278921049","0.027483076227987048","0.02251792275376227","0.033528945098150645","0.027123795734866264","0.021796277280429446","0.04149444498332347","0.15550166547672734","0.06475433135619871","0.21230208064236694"
"4470","0.024601050382320848","0.017016228335766475","0.03131686937314068","0.02744559355723643","0.02054557141647788","0.03774812969833698","0.027472621139560414","0.022516071714132006","0.03352948962542171","0.027106809886259096","0.021780895429025827","0.041476008964018055","0.15265809528197688","0.06468378030378397","0.20563837962032003"
"4471","0.02458007708588501","0.017005488540074498","0.03129230777633698","0.027425910659570712","0.020532267819391086","0.03771148487898001","0.0274621913922928","0.02251425141532596","0.03353002873086686","0.027089828606765853","0.021765554142470132","0.0414575675974511","0.15022179944770103","0.06461351613180297","0.20019330796122817"
"4472","0.024559147056041692","0.016994785817864476","0.03126780037892282","0.027406282163463996","0.020519007795228084","0.037674903664056625","0.0274517947995999","0.022512501041816242","0.03353056830560488","0.0270728552582259","0.021750241906752607","0.04143908833732988","0.14812238994713817","0.06454350209866956","0.19568852136093584"
