"Step","model.output_scaling: 0.75 - train/loss","model.output_scaling: 0.75 - train/loss__MIN","model.output_scaling: 0.75 - train/loss__MAX","model.output_scaling: 1.5 - train/loss","model.output_scaling: 1.5 - train/loss__MIN","model.output_scaling: 1.5 - train/loss__MAX","model.output_scaling: 1.25 - train/loss","model.output_scaling: 1.25 - train/loss__MIN","model.output_scaling: 1.25 - train/loss__MAX","model.output_scaling: 1 - train/loss","model.output_scaling: 1 - train/loss__MIN","model.output_scaling: 1 - train/loss__MAX","model.output_scaling: 0.5 - train/loss","model.output_scaling: 0.5 - train/loss__MIN","model.output_scaling: 0.5 - train/loss__MAX"
"623","0.0001322809373959899","0.00011374278255971149","0.0001541005476610735","0.007976442901417613","0.0015445223543792963","0.03135377913713455","0.0009213884361088276","0.00048691604752093554","0.0021753001492470503","0.0002799256966682151","0.00020810238493140787","0.0003950065583921969","0.00010721724975155666","0.0000993352077784948","0.00011614530376391485"
"624","0.00013087404804537072","0.00011253049888182431","0.00015246329712681472","0.007867865939624607","0.0015273169847205281","0.030896088108420372","0.0009110832354053855","0.0004816177533939481","0.002150139305740595","0.00027692760049831123","0.00020586700702551752","0.00039077544352039695","0.00010607115109451115","0.00009827750182012096","0.00011490606993902475"
"625","0.00012948231014888733","0.00011133126827189699","0.00015084369806572795","0.007764071063138545","0.0015103063778951764","0.03044269047677517","0.0009009070228785277","0.00047637755051255226","0.0021252960432320833","0.0002739619987551123","0.00020365604723338038","0.0003865901380777359","0.00010493728623259813","0.00009723121183924377","0.00011367997649358585"
"626","0.00012810552725568415","0.00011014495248673484","0.00014924145943950862","0.007659237086772919","0.001493488671258092","0.029992839321494102","0.0008908976218663156","0.0004711954388767481","0.002100948942825198","0.00027102846070192754","0.0002014690253417939","0.00038245017640292645","0.00010381552128819748","0.00009619617776479572","0.00011246689973631874"
"627","0.00012674358731601387","0.00010897148604271933","0.00014765642117708921","0.007551312795840204","0.0014768615365028381","0.029540112242102623","0.000881010782904923","0.00046607039985246956","0.00207692151889205","0.0002681266836589202","0.0001993057958316058","0.0003783548891078681","0.00010270574275637046","0.00009517230500932783","0.00011126670142402872"
"628","0.00012539630115497856","0.00010781064338516444","0.00014608845231123269","0.007442195527255535","0.0014604217140004039","0.029087040573358536","0.0008712769660633058","0.0004610016185324639","0.002053341828286648","0.0002652563009178266","0.0001971660094568506","0.0003743039851542562","0.00010160782985622064","0.00009415941894985735","0.00011007930152118206"
"629","0.0001240635203430429","0.00010666231537470594","0.00014453734911512583","0.007338040345348418","0.0014441697858273983","0.028641538694500923","0.0008616661129053682","0.00045598880387842655","0.002030077623203397","0.00026241704763378947","0.00019504947704263031","0.00037029702798463404","0.00010052168508991599","0.00009315749775851145","0.000108904525404796"
"630","0.00012274507316760718","0.00010552637104410678","0.00014300284965429455","0.007238164823502302","0.0014281001640483737","0.028207536786794662","0.000852190307341516","0.00045103137381374836","0.002007224364206195","0.0002596084290416911","0.0001929559512063861","0.00036633320269174874","0.00009944717894541099","0.000092166374088265","0.00010774224938359112"
"631","0.00012144080101279542","0.00010440266487421468","0.000141484837513417","0.007137613045051694","0.0014122131979092956","0.027786703780293465","0.0008428257307969034","0.0004461283388081938","0.0019846686627715826","0.0002568302355939522","0.00019088512635789812","0.00036241236375644803","0.00009838421101449057","0.0000911859460757114","0.00010659240797394887"
"632","0.00012015054671792314","0.00010329105862183496","0.00013998312351759523","0.007039043796248734","0.0013965057441964746","0.02738017588853836","0.0008335954102221876","0.0004412794078234583","0.0019624901469796896","0.0002540821093134582","0.00018883676966652274","0.0003585339873097837","0.00009733267215779051","0.00009021611913340166","0.00010545485565671697"
"633","0.00011887419532286003","0.00010219145769951865","0.00013849757669959217","0.006945828022435307","0.0013809765223413706","0.02699322998523712","0.0008244799973908812","0.00043648394057527184","0.0019406006904318929","0.0002513637038646266","0.00018681066285353154","0.00035469752037897706","0.00009629242267692462","0.00008925668953452259","0.00010432948329253122"
"634","0.00011761154310079292","0.000101103687484283","0.00013702789146918803","0.006858980981633067","0.0013656216906383634","0.026627803221344948","0.0008154888055287302","0.0004317411803640425","0.00191906385589391","0.0002486746816430241","0.00018480657308828086","0.00035090246819891036","0.00009526339563308284","0.00008830762089928612","0.00010321616719011217"
"635","0.00011636249400908128","0.00010002768249250948","0.00013557403872255236","0.006777578918263316","0.0013504407834261656","0.026289161294698715","0.0008066083304584026","0.00042705071973614395","0.0018978076986968517","0.00024601472832728175","0.00018282413657288998","0.0003471483651082963","0.00009424546442460269","0.00008736879681237042","0.00010211479821009561"
"636","0.00011512685014167801","0.00009896320261759683","0.00013413575652521104","0.006698674825020135","0.0013354320544749498","0.025976844131946564","0.0007978431647643446","0.0004224118310958147","0.001876874710433185","0.00024338354996871202","0.00018086326599586755","0.00034343506558798254","0.00009323850972577929","0.00008644010085845366","0.00010102528904099017"
"637","0.00011390450963517651","0.00009791024058358744","0.00013271297211758792","0.006625056243501603","0.0013205925934016705","0.02569003961980343","0.0007891831279266626","0.0004178239905741066","0.0018562154145911336","0.00024078085261862724","0.00017892371397465467","0.0003397618711460382","0.00009224243403878063","0.00008552144572604448","0.00009994750143960118"
"638","0.0001126952891354449","0.00009686857811175287","0.00013130540901329368","0.006553344218991697","0.0013059203047305346","0.02540634758770466","0.00078063266701065","0.00041328652878291905","0.00183585612103343","0.00023820622882340104","0.00017700511671137065","0.00033612825791351497","0.00009125712676905096","0.00008461267134407535","0.00009888134809443727"
"639","0.00011149907222716138","0.00009583816427038983","0.00012991293624509126","0.006479761330410838","0.0012914140243083239","0.025110334157943726","0.0007721822708845139","0.00040879903826862574","0.0018157553859055042","0.00023565943993162364","0.00017510737234260887","0.000332533847540617","0.00009028245985973627","0.00008371369040105492","0.00009782667621038854"
"640","0.00011031569156330078","0.00009481883171247318","0.00012853540829382837","0.006393262441270054","0.0012770718894898891","0.024752937257289886","0.0007638383656740188","0.00040436096605844796","0.0017959363758563995","0.0002331402210984379","0.00017323020438198","0.00032897843630053103","0.00008931834454415367","0.00008282440830953419","0.00009678344940766692"
"641","0.00010914503363892435","0.00009381047129863873","0.00012717263598460704","0.006303976918570697","0.0012628915719687939","0.02439054474234581","0.0007555922318715602","0.0003999715845566243","0.0017763667274266481","0.0002306482143467292","0.00017137339455075562","0.0003254613548051566","0.00008836465422064066","0.00008194467955036089","0.0000957515076152049"
"642","0.00010798697039717808","0.00009281298844143748","0.00012582450290210545","0.006221707328222692","0.0012488706270232797","0.024065282195806503","0.0007474454119801522","0.0003956306609325111","0.001757061923854053","0.00022818311117589474","0.00016953673912212253","0.00032198228291235864","0.0000874212899361737","0.00008107448229566216","0.00009473072714172304"
"643","0.00010684132430469618","0.00009182621579384431","0.0001244908053195104","0.006150487624108791","0.0012350084725767374","0.023790275678038597","0.0007393952226266264","0.0003913373511750251","0.0017379993805661798","0.00022574467584490776","0.00016771996160969138","0.00031854084227234125","0.00008648812072351575","0.00008021358371479437","0.00009372104977956042"
"644","0.00010570799204288051","0.00009085008787224069","0.00012317141226958483","0.006083899573422968","0.0012213021982461214","0.023540684953331947","0.0007314399234019219","0.00038709118962287903","0.001719184685498476","0.00022333253582473844","0.00016592287283856422","0.00031513647991232574","0.00008556504617445171","0.00007936201291158795","0.00009272231545764953"
"645","0.00010458682809257879","0.00008988445915747434","0.0001218661418533884","0.006012341333553195","0.0012077511055395007","0.023282118141651154","0.0007235763478092849","0.0003828916233032942","0.0017006032867357135","0.0002209464873885736","0.00016414528363384306","0.00031176890479400754","0.00008465193677693605","0.00007851957343518734","0.00009173440776066855"
"646","0.00010347770294174551","0.00008892922778613865","0.00012057489948347211","0.005935984943062067","0.0011943526333197951","0.023002810776233673","0.0007158050022553653","0.000378738361177966","0.0016822583274915814","0.00021858619875274598","0.00016238690295722336","0.00030843776767142117","0.00008374870376428589","0.00007768622162984684","0.00009075723210116848"
"647","0.00010238047980237752","0.00008798425551503897","0.00011929746688110754","0.005859348294325173","0.00118110456969589","0.0227055624127388","0.0007081213698256761","0.0003746306465473026","0.0016641353722661734","0.00021625137596856803","0.00016064767260104418","0.0003051424282602966","0.00008285521762445569","0.00007686184108024463","0.00008979065751191229"
"648","0.00010129503934876993","0.00008704945503268391","0.00011803373490693048","0.005787615524604916","0.001168006332591176","0.022431766614317894","0.0007005266612395644","0.0003705680719576776","0.0016462370986118913","0.00021394180657807738","0.00015892728697508574","0.0003018828865606338","0.00008197137940442189","0.00007604630809510127","0.00008883457485353574"
"649","0.00010022124770330265","0.00008612470992375165","0.00011678352166200057","0.005721158883534372","0.0011550558265298605","0.0221878532320261","0.0006930177914910018","0.0003665501135401428","0.0016285524470731616","0.00021165712969377636","0.0001572254695929587","0.00029865832766517997","0.00008109709160635248","0.00007523957174271345","0.00008788889681454748"
"650","0.00009915897826431319","0.00008520989649696276","0.00011554669617908075","0.0056602215394377705","0.0011422509560361505","0.021962665021419525","0.0006855942192487419","0.00036257633473724127","0.0016110824653878808","0.00020939715032000094","0.00015554213314317167","0.00029546860605478287","0.00008023222908377647","0.00007444151560775936","0.00008695347787579522"
"651","0.00009810810879571364","0.00008430494926869869","0.00011432314931880683","0.005600072885863483","0.0011295904405415058","0.02174431085586548","0.0006782532145734876","0.0003586459788493812","0.0015938177239149809","0.0002071615366730839","0.00015387697203550488","0.00029231334337964654","0.00007937670307001099","0.00007365207420662045","0.00008602822344982997"
"652","0.0000970685257925652","0.00008340972999576479","0.00011311269190628082","0.005539632146246731","0.0011170723009854555","0.021517328917980194","0.000670994509709999","0.00035475892946124077","0.0015767572913318872","0.00020495008502621203","0.0001522299280622974","0.00028919216128997505","0.0000785303971497342","0.00007287111657205969","0.00008511298074154183"
"653","0.00009604008082533255","0.00008252412953879684","0.00011191521480213851","0.0054785707267001275","0.001104694907553494","0.021287575364112854","0.0006638166203629225","0.00035091451718471944","0.001559894415549934","0.00020276246650610119","0.00015060063742566854","0.0002861045941244811","0.00007769319781800733","0.0000720985553925857","0.0000842076406115666"
"654","0.00009502266184426844","0.0000816480242065154","0.0001107305142795667","0.0054184839129447935","0.001092457096092403","0.02105877920985222","0.0006567185570020229","0.00034711218904703856","0.0015432286309078336","0.00020059848902747034","0.0001489890564698726","0.00028305037994869053","0.00007686504977755249","0.00007133433973649517","0.00008331213757628575"
"655","0.00009401617426192388","0.00008078134851530194","0.00010955853940686211","0.005360563565045595","0.0010803570039570332","0.020839378237724304","0.0006496990332379937","0.00034335177042521536","0.0015267551643773913","0.0001984578382689506","0.00014739492326043546","0.0002800291695166379","0.00007604579004691914","0.00007057833136059344","0.00008242631156463176"
"656","0.00009302047110395505","0.00007992400787770748","0.0001083991228369996","0.005304478597827256","0.0010683932341635227","0.020627783611416817","0.0006427566462662071","0.00033963238820433617","0.0015104695921763778","0.000196340266847983","0.00014581797586288303","0.00027704040985554457","0.00007523535896325484","0.00006983049388509244","0.00008155005343724042"
"657","0.00009203545487252995","0.00007907588587841019","0.0001072520826710388","0.005250838678330183","0.0010565640404820442","0.020425422117114067","0.0006358900922350585","0.0003359541005920619","0.0014943680725991726","0.00019424553611315786","0.0001442581560695544","0.0002740838972385973","0.00007443364302162081","0.00006909072544658557","0.00008068324677878991"
"658","0.00009106097713811323","0.00007823683699825779","0.00010611732432153076","0.0051985456142574545","0.0010448674438521266","0.020228076726198196","0.0006290989404078573","0.00033231585985049605","0.0014784496743232012","0.00019217345397919415","0.00014271523104980588","0.0002711593988351524","0.00007364053744822741","0.00006835890235379338","0.00007982578972587362"
"659","0.00009009697823785246","0.00007740686123725027","0.00010499473137315363","0.005146517674438656","0.001033302745781839","0.020027024671435356","0.0006223816948477179","0.00032871763687580824","0.001462709391489625","0.00019012366246897727","0.00014118898252490908","0.0002682662452571094","0.00007285595202120022","0.00006763502460671589","0.00007897758041508496"
"660","0.00008914329664548859","0.00007658576214453205","0.0001038841437548399","0.005094936350360513","0.0010218682000413537","0.01981690712273121","0.0006157374067697674","0.00032515887869521976","0.001447144546546042","0.0001880959840491414","0.00013967923587188125","0.0002654043200891465","0.00007207976304925978","0.0000669188957544975","0.0000781385024311021"
"661","0.00008819983195280656","0.00007577349606435746","0.0001027854232233949","0.005046282568946481","0.0010105618275702","0.019601453095674515","0.0006091651273891329","0.0003216390614397824","0.0014317521126940846","0.00018609017424751074","0.0001381858455715701","0.00026257330318912864","0.00007131188176572323","0.00006621053762501106","0.00007730845391051844"
"662","0.00008726648811716587","0.00007496994658140466","0.00010169846791541204","0.004997281334362924","0.000999382697045803","0.01938186213374138","0.00060266392538324","0.0003181578649673611","0.0014165297616273165","0.00018410598568152636","0.00013670860789716244","0.0002597727288957685","0.00007055221067275852","0.0000655098119750619","0.00007648733298992738"
"663","0.00008634314144728705","0.00007417503366013989","0.00010062314686365426","0.004935131850652396","0.000988328829407692","0.019166134297847748","0.0005962327355518937","0.00031471476540900767","0.001401473768055439","0.00018214320880360901","0.00013524736277759075","0.0002570024225860834","0.0000698006377206184","0.00006481663149315864","0.00007567500870209187"
"664","0.0000854296944453381","0.0000733886772650294","0.00009955930727301165","0.004869583551771939","0.0009773991769179702","0.018945174291729927","0.000589870911790058","0.0003113094426225871","0.0013865830842405558","0.00018020153511315583","0.00013380189193412662","0.0002542618603911251","0.00006905707123223692","0.00006413094524759799","0.00007487140828743577"
"665","0.00008452602633042261","0.00007261073915287852","0.00009850684728007764","0.004813037719577551","0.0009665931575000286","0.018713057041168213","0.0005835771851707249","0.00030794134363532066","0.0013718531699851155","0.0001782808278221637","0.00013237206439953297","0.0002515509258955717","0.00006832141662016511","0.00006345265137497336","0.00007407641533063725"
"666","0.00008363204397028312","0.00007184116111602634","0.00009746567229740322","0.004762235179077834","0.0009559073951095343","0.018475474789738655","0.0005773509270511568","0.0003046101192012429","0.0013572832103818655","0.00017638082790654152","0.00013095769099891186","0.0002488691243343055","0.00006759357347618788","0.00006278166256379336","0.00007328988431254402"
"667","0.00008274763531517238","0.00007107985584298149","0.00009643562225392088","0.004703590658027679","0.0009453421225771308","0.01823853701353073","0.0005711914855055511","0.00030131550738587976","0.0013428707607090473","0.00017450124432798474","0.00012955865531694144","0.0002462161355651915","0.0000668734879582189","0.00006211791333043948","0.00007251180068124086"
"668","0.00008187270577764139","0.00007032673602225259","0.00009541656618239358","0.004638358356896788","0.0009348953026346862","0.01800691708922386","0.000565097772050649","0.0002980568096973002","0.0013286126777529716","0.00017264194902963937","0.00012817466631531715","0.00024359187227673829","0.00006616107420995832","0.00006146132363937795","0.00007174198981374502"
"669","0.00008100713894236833","0.00006958167068660259","0.00009440840949537233","0.004583264305256307","0.0009245658875443041","0.01778556779026985","0.0005590691464021802","0.00029483388061635196","0.001314507913775742","0.00017080270336009563","0.00012680569489020854","0.00024099585425574332","0.00006545626383740455","0.000060811777075286955","0.00007098040077835321"
"670","0.00008015083731152117","0.00006884461618028581","0.00009341105760540813","0.004536968714091927","0.0009143520728684962","0.01757640577852726","0.0005531049100682139","0.0002916463708970696","0.0013005539076402783","0.0001689832570264116","0.00012545156641863286","0.00023842774680815637","0.00006475901245721616","0.00006016925908625126","0.00007022690260782838"
"671","0.00007930371939437463","0.00006811546336393803","0.00009242433588951826","0.004486246849410236","0.0009042529854923487","0.017379630357027054","0.0005472041782923042","0.00028849346563220024","0.0012867487967014313","0.0001671833888394758","0.00012411197531037033","0.00023588727344758809","0.00006406926186173224","0.00005953362779109739","0.00006948139343876392"
"672","0.00007846565713407472","0.00006739414675394073","0.00009144817886408418","0.0044337725033983585","0.0008942669373936951","0.017195075750350952","0.0005413663398940116","0.0002853752812370658","0.0012730906018987298","0.00016540292126592248","0.00012278693611733615","0.00023337420134339482","0.00006338697785395198","0.00005890483225812204","0.00006874380051158369"
"673","0.00007763657631585375","0.00006668057903880253","0.00009048244100995362","0.004391116695478559","0.0008843935211189091","0.017027851194143295","0.0005355905217584222","0.0002822910901159048","0.0012595769949257374","0.00016364160692319273","0.00012147620145697147","0.00023088807938620448","0.00006271210440900177","0.00005828281427966431","0.00006801399285905063"
"674","0.00007681636488996447","0.00006597466563107446","0.00008952703501563519","0.004355818976182491","0.0008746303501538932","0.016880886629223824","0.0005298760312143713","0.0002792406303342432","0.001246206578798592","0.0001618992435396649","0.00012017958943033591","0.00022842874750494957","0.00006204460005392321","0.00005766748290625401","0.00006729191954946145"
"675","0.00007600493845529854","0.00006527631921926513","0.00008858182263793424","0.004321675887331367","0.0008649766677990556","0.016766030341386795","0.0005242224899120629","0.0002762235526461154","0.0012329784221947193","0.00016017568268580362","0.00011889702727785334","0.0002259959583170712","0.0000613843796600122","0.000057058765378315","0.00006657745689153671"
"676","0.00007520218787249178","0.00006458548887167126","0.00008764670928940177","0.004286292416509241","0.0008554307278245687","0.016654903069138527","0.0005186288966797292","0.00027323956601321697","0.0012198894983157516","0.00015847063332330436","0.00011762831127271056","0.0002235892607131973","0.00006073139666114002","0.00005645657438435592","0.00006587053212570027"
"677","0.0000744080331060104","0.0000639020508970134","0.00008672161493450403","0.004255557933356613","0.0008459925884380937","0.01654297672212124","0.0005130946869030595","0.00027028805925510824","0.0012069386430084705","0.00015678393829148262","0.0001163732522400096","0.00022120845096651465","0.0000600855601078365","0.00005586085171671584","0.00006517104338854551"
"678","0.00007362237374763936","0.0000632259325357154","0.00008580636495025828","0.004218259162735194","0.0008366595138795674","0.01638983190059662","0.0005076192843262106","0.0002673690614756197","0.0011941242264583707","0.0001551154302433133","0.00011513182835187763","0.00021885329624637961","0.00005944679796812125","0.000055271499149966985","0.00006447888881666586"
"679","0.00007284511957550421","0.00006255709013203159","0.00008490090112900361","0.004172982031013817","0.0008274316205643117","0.016216354444622993","0.0005022020312026143","0.00026448172866366804","0.001181444968096912","0.00015346485015470533","0.00011390373401809484","0.00021652346185874194","0.00005881502220290713","0.0000546884948562365","0.00006379402475431561"
"680","0.00007207618473330513","0.00006189541454659775","0.00008400512160733342","0.004134234739467502","0.0008183065801858902","0.016079962253570557","0.0004968423512764275","0.0002616260026115924","0.0011688994709402323","0.00015183202631305904","0.00011268896923866123","0.0002142186858691275","0.00005819013895234093","0.00005411174424807541","0.00006311634933808818"
"681","0.00007131547608878464","0.00006124081846792251","0.00008311892452184111","0.004108167777303606","0.0008092836942523718","0.015990614891052246","0.0004915394762065262","0.00025880150496959686","0.0011564851738512516","0.0001502167942817323","0.00011148727935506031","0.0002119387499988079","0.000057572066725697366","0.000053541189117822796","0.00006244578980840743"
"682","0.00007056289687170647","0.00006059325460228138","0.00008224213524954394","0.004078706772997975","0.0008003620314411819","0.01587839052081108","0.00048629279481247065","0.0002560078864917159","0.001144201378338039","0.00014861892850603908","0.00011029859888367355","0.00020968326134607196","0.00005696068765246309","0.00005297674215398729","0.00006178225885378197"
"683","0.00006981836995691992","0.0000599526429141406","0.00008137476106639951","0.004035693197511137","0.0007915400783531368","0.01571010611951351","0.00048110199859365823","0.00025324473972432315","0.0011320471530780196","0.00014703823690069838","0.0001091226949938573","0.00020745205983985215","0.000056355935521423815","0.000052418356062844396","0.0000611256982665509"
"684","0.00006908181094331667","0.000059318903367966413","0.00008051661279750988","0.00399441117187962","0.0007828170782886446","0.015555981546640396","0.00047596628428436816","0.0002505118609406054","0.001120020286180079","0.00014547454047715292","0.00010795950947795063","0.00020524476713035256","0.00005575769246206619","0.000051865972636733204","0.00006047599163139239"
"685","0.00006835312087787316","0.000058691948652267456","0.00007966764678712934","0.0039626053301617505","0.000774191168602556","0.015439708717167377","0.00047088509891182186","0.0002478087553754449","0.0011081196134909987","0.00014392766606761143","0.00010680886771297082","0.00020306126680225134","0.00005516588353202678","0.00005131951184011996","0.00005983312803437002"
"686","0.00006763222409063019","0.000058071727835340425","0.00007882773206802085","0.003930793236941099","0.0007656622328795493","0.015316075645387173","0.00046585785457864404","0.00024513527750968933","0.0010963435051962733","0.00014239744778024032","0.00010567067511146888","0.0002009012532653287","0.000054580414871452374","0.00005077891910332255","0.000059197009250056"
"687","0.00006691903472528793","0.000057458135415799916","0.00007799678860465065","0.0038842072943225505","0.0007572286995127797","0.01512336265295744","0.0004608840827131644","0.00024249088892247528","0.0010846913792192936","0.00014088366006035358","0.00010454473522258922","0.0001987643918255344","0.000054001202806830405","0.000050244139856658876","0.0000585675697948318"
"688","0.00006621347420150414","0.000056851138651836663","0.00007717471453361213","0.0038415770046412944","0.0007488892297260463","0.01495710201561451","0.0004559630644507706","0.0002398753131274134","0.0010731611400842667","0.00013938614720245823","0.00010343093890696764","0.00019665052241180092","0.000053428157116286457","0.000049715086788637564","0.00005794476965093054"
"689","0.00006551545957336202","0.0000562506502319593","0.00007636142254341394","0.003806687495671213","0.0007406431250274181","0.01482746098190546","0.0004510945174843073","0.0002372883609496057","0.0010617526713758707","0.00013790474040433764","0.0001023291697492823","0.00019455939764156938","0.000052861200674669814","0.00004919171260553412","0.00005732851423090324"
"690","0.00006482488897745498","0.000055656575568718836","0.00007555678894277662","0.0037658436689525844","0.0007324890466406941","0.014661428518593311","0.00044627770548686383","0.00023472965403925627","0.0010504634119570255","0.00013643924903590233","0.00010123927495442331","0.0001924907264765352","0.000052300276729511096","0.00004867397728958167","0.00005671878898283467"
"691","0.0000641417151200585","0.000055068903748178855","0.00007476074097212404","0.0037195845623500647","0.0007244261214509606","0.01446579024195671","0.00044151208421681074","0.00023219879949465394","0.0010392926633358002","0.00013498951884685084","0.00010016117448685691","0.00019044421787839383","0.00005174529942451045","0.00004816179352928884","0.00005611551023321226"
"692","0.00006346582958940416","0.00005448749288916588","0.00007397319131996483","0.0036813404760323463","0.0007164533599279821","0.014313535764813423","0.0004367971880128607","0.00022969566634856164","0.0010282392613589764","0.00013355535338632762","0.00009909462823998183","0.00018841975543182343","0.00005119621127960272","0.000047655114030931145","0.00005551865615416318"
"693","0.00006279717708821409","0.00005391234299167991","0.00007319406722672284","0.0036454316810704767","0.0007085695979185402","0.01417646836489439","0.0004321324871852994","0.00022721987625118345","0.0010173018090426922","0.0001321366027696058","0.00009803967259358615","0.00018641700444277376","0.000050652946811169386","0.000047153866034932435","0.00005492813215823844"
"694","0.00006213566375663504","0.00005334334491635673","0.0000724232304492034","0.003605341236107051","0.0007007737876847386","0.014017777517437935","0.00042751727160066365","0.00022477087622974068","0.0010064790258184075","0.00013073309673927724","0.00009699603833723813","0.00018443577573634684","0.000050115446356358007","0.000046658009523525834","0.00005434390914160758"
"695","0.00006148121392470784","0.0000527804259036202","0.00007166060095187277","0.0035633610910736024","0.0006930651725269854","0.01384612824767828","0.00042295155581086876","0.00022234878269955516","0.000995771260932088","0.00012934466649312527","0.00009596365271136165","0.00018247580737806857","0.000049583659711061044","0.00004616748628905043","0.00005376596163841896"
"696","0.000060833754832856354","0.00005222354957368225","0.00007090613507898524","0.0035283371806144716","0.0006854427047073841","0.013706477358937263","0.0004184342687949538","0.00021995301358401775","0.0009851749055087566","0.00012797114468412473","0.0000949423701968044","0.0001805368810892105","0.000049057531578000634","0.000045682216295972466","0.000053194202337181196"
"697","0.00006019322172505781","0.000051672646804945543","0.0000701597091392614","0.0034935998963192107","0.0006779051618650556","0.013567887246608734","0.0004139651980949566","0.0002175833797082305","0.0009746905416250229","0.0001266123741515912","0.00009393211803399026","0.00017861879314295948","0.00004853701539104804","0.00004520213769865222","0.00005262861668597907"
"698","0.000059559523651842025","0.00005112763028591871","0.00006942123582120985","0.0034504134790040554","0.0006704517873004079","0.01338852010667324","0.00040954378491733225","0.0002152395754819736","0.0009643165394663811","0.00012526821519713848","0.00009293278708355501","0.00017672128160484135","0.00004802205003215931","0.000044727217755280435","0.00005206913556321524"
"699","0.00005893258494324982","0.00005058844180894084","0.00006869063508929685","0.0034049694426357747","0.0006630817078985274","0.013199368491768837","0.00040516954322811216","0.000212921280763112","0.000954051676671952","0.00012393847573548554","0.0000919441954465583","0.00017484409909229726","0.0000475125947559718","0.00004425738370628096","0.000051515729865059257"
"700","0.00005831235248479061","0.000050055041356245056","0.00006796783418394625","0.0033650086843408644","0.000655793643090874","0.013037940487265587","0.0004008419025922194","0.00021062832092866302","0.0009438946144655347","0.00012262302916496993","0.00009096626308746636","0.00017298717284575105","0.00004700860736193135","0.000043792595533886924","0.000050968348659807816"
"701","0.00005769874042016454","0.0000495273525302764","0.00006725273851770908","0.0033232197049073873","0.0006485871272161603","0.012866438366472721","0.00039656060689594594","0.00020836031762883067","0.00093384541105479","0.00012132167612435296","0.00008999885903904215","0.0001711500808596611","0.000046510032552760096","0.00004333277320256457","0.00005042697011958808"
"702","0.000057091685448540375","0.00004900531712337397","0.00006654527533100918","0.0032766547286882997","0.0006414607632905245","0.012669636867940426","0.00039232494309544564","0.00020611703803297132","0.0009239018545486033","0.00012003432202618569","0.00008904189598979428","0.00016933272127062082","0.00004601681357598864","0.00004287786578061059","0.00004989150693290867"
"703","0.00005649109589285217","0.000048488851462025195","0.00006584532820852473","0.0032350105000659825","0.0006344139692373574","0.012496151961386204","0.00038813456194475293","0.0002038981911027804","0.0009140631882473826","0.0001187607558676973","0.00008809522842057049","0.0001675348321441561","0.000045528908231062815","0.00004242783325025812","0.00004936194090987556"
"704","0.00005589692882495001","0.00004797792644239962","0.00006515284621855244","0.0031970257172361017","0.0006274456973187625","0.012339937500655651","0.0003839889570372179","0.00020170350035186857","0.0009043285390362144","0.00011750087433028966","0.00008715876174392179","0.00016575625340919942","0.00004504626849666238","0.00004198260648990981","0.000048838217480806634"
"705","0.00005530910566449165","0.00004747247658087872","0.000064467778429389","0.003156933153513819","0.0006205551326274872","0.012172313407063484","0.00037988767435308545","0.00019953276205342263","0.0008946966263465583","0.00011625451443251223","0.00008623236499261111","0.0001639967376831919","0.000044568827433977276","0.00004154212729190476","0.000048320267524104565"
"706","0.000054727558745071295","0.000046972436393843964","0.00006378997932188213","0.0031177291530184448","0.000613741169217974","0.012008213438093662","0.00037583036173600705","0.00019738561240956187","0.0008851673337630928","0.00011502154084155335","0.0000853159508551471","0.0001622561685508117","0.000044096543570049106","0.000041106359276454896","0.000047808061935938895"
"707","0.00005415220439317636","0.000046477729483740404","0.00006311941979220137","0.0030824517132714392","0.0006070034578442574","0.011862608604133129","0.0003718163148732856","0.00019526183314155787","0.0008757379837334156","0.00011380178038962185","0.00008440941746812314","0.00016053419676609337","0.00004362934778328054","0.000040675236959941685","0.000047301495214924216"
"708","0.00005358299749786965","0.00004598830855684355","0.00006245599797694013","0.0030492554302327334","0.0006003407761454582","0.011726113967597485","0.00036784526892006395","0.00019316122052259743","0.0008664087508805096","0.00011259511520620436","0.00008351262658834457","0.00015883070591371506","0.0000431672073318623","0.00004024872032459825","0.000046800574637018144"
"709","0.00005301986166159622","0.00004550413359538652","0.00006179964111652225","0.003016896895132959","0.0005937519017606974","0.011592768132686615","0.0003639167087385431","0.00019108341075479984","0.000857178180012852","0.00011140138667542487","0.00008262549818027765","0.00015714543405920267","0.00004271004800102673","0.00003982674388680607","0.00004630517287296243"
"710","0.00005246274085948244","0.00004502515366766602","0.00006115029100328684","0.002985751465894282","0.000587236718274653","0.011465909890830517","0.00036003031418658794","0.00018902831652667373","0.0008480457472614944","0.00011022045218851417","0.00008174790855264291","0.0001554782356834039","0.00004225782467983663","0.00003940927126677707","0.00004581527900882065"
"711","0.00005191155505599454","0.00004455127054825425","0.00006050783849786967","0.002955672494135797","0.0005807940615341067","0.011346936225891113","0.0003561854304280132","0.00018699554493650794","0.0008390098228119314","0.00010905220988206565","0.00008087977766990662","0.00015382895071525127","0.00004181048279860988","0.000038996229704935104","0.00004533079481916502"
"712","0.000051366251864237714","0.000044082466047257185","0.00005987224722048268","0.002921666286420077","0.0005744229420088232","0.011212407611310482","0.00035238177224528044","0.00018498483404982835","0.000830069649964571","0.00010789648513309658","0.00008002100366866216","0.00015219736087601632","0.00004136796924285591","0.000038587622839258984","0.00004485165482037701"
