"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"3816","36.56711909256878","35.163136478309035","38.43866074212833","28.13004131197068","26.877706985762384","30.323840098515102","40.86527386276512","34.14311346766175","43.51232454943441","49.16276654321522","47.79850693928629","50.20306421175903"
"3817","36.551966553992855","35.14314686371121","38.410879056366475","28.12906472405175","26.88079402477434","30.328592901143324","40.86634295724755","34.1306353376946","43.51623092037757","49.16143274753736","47.796875","50.20193840023137"
"3818","36.536864020534935","35.12322754647201","38.38290552477024","28.128172051174023","26.883921575131343","30.33336508054085","40.8673994087149","34.11815443300036","43.52011870872913","49.160098926203446","47.79524300499214","50.20081256345608"
"3819","36.521813447951885","35.103385601164774","38.35475245823928","28.12735925873817","26.887091892750668","30.33815159799312","40.868444662207075","34.10567075053282","43.52399212646974","49.1587655904907","47.793610954257005","50.19968670143147"
"3820","36.50682027005767","35.083615939949446","38.32644334875889","28.12662916949028","26.89030496250577","30.342956469734762","40.86947800635982","34.09318070675021","43.52784556859839","49.157432187400104","47.79197884778888","50.19856324590501"
"3821","36.49188785277252","35.06392738850356","38.297990599826186","28.125978792657527","26.89355623005665","30.347776670262437","40.870501074022435","34.08068966736332","43.53168605084907","49.156097256160024","47.79034413129393","50.197437333431175"
"3822","36.47701773474634","35.04431485856515","38.26940824499217","28.125409704088533","26.89685135462827","30.35261319770816","40.871511810792775","34.06819583971886","43.53550796880131","49.15476428573331","47.78871191325547","50.19631139570292"
"3823","36.46221480077183","35.024778477841586","38.2407135505022","28.124919872943547","26.900181244306932","30.35746805481674","40.87251156423275","34.055697428532426","43.539314131024156","49.153429301752624","47.78707963946688","50.19518786463126"
"3824","36.44748105582946","35.00532360461852","38.21192063880393","28.124509926021084","26.903553826513214","30.362336207231113","40.873499407897675","34.0431998073771","43.54310173821308","49.15209475306276","47.785444755372424","50.19406187644361"
"3825","36.43281702439967","34.98593990749623","38.183043674106834","28.124177823056478","26.90696228006099","30.36722066341127","40.8744762753997","34.03069759652673","43.54687219680651","49.15075964880209","47.78380726070417","50.19293829501815"
"3826","36.418225997831286","34.96663099589557","38.1540952631767","28.123925416050792","26.910412261538053","30.372119405912905","40.875441332774656","34.01819079092097","43.550625511258445","49.14942503573627","47.78217226464411","50.19181468844049"
"3827","36.403711319937166","34.94739524729007","38.12508805061554","28.12375025199258","26.913895817698663","30.377033432451068","40.876394677529234","34.00568297519364","43.55436308735685","49.148090391529614","47.78053721263633","50.190691056708914"
"3828","36.38927254968304","34.92822579277754","38.09603311708205","28.12365222712038","26.917416336752932","30.381960726682145","40.87733684664554","33.99317235271757","43.55808352791706","49.146754680307495","47.778899549775105","50.18956983200668"
"3829","36.37491473108289","34.90913148357461","38.06694638694523","28.123633268638947","26.92097493779827","30.386904295053135","40.87826660732151","33.98065712421921","43.56178683732954","49.145418920461715","47.77726183077966","50.18844858225596"
"3830","36.360637496514116","34.89010369628471","38.03783420562595","28.123689089700907","26.924569338840524","30.391860113076536","40.879184919823885","33.96813908144292","43.56547161896463","49.144082671761886","47.775624055644215","50.18732487516146"
"3831","36.34644321188611","34.87114429010844","38.00870614956608","28.123821186653267","26.928197258954924","30.3968311866781","40.880091594640206","33.95562181627201","43.56914067928412","49.14274435255062","47.77398366920012","50.186201142906306"
"3832","36.3323334277432","34.85224637162485","37.979578252763844","28.124027446223305","26.93185755145521","30.401814496951186","40.8809873320335","33.943099935084376","43.572792621496475","49.1414085173436","47.77234578167975","50.1850773854888"
"3833","36.31830869895687","34.83341880191618","37.95045051558594","28.12430832072617","26.935555868069162","30.406812045165143","40.88187196786812","33.93057703041885","43.576426049259275","49.14007210909451","47.770707838002046","50.18395603536428"
"3834","36.3043715927419","34.81465468253366","37.921337424084214","28.12466189563794","26.939284263341033","30.411819810390952","40.8827439096988","33.91804950216404","43.58004376826336","49.138734164444585","47.769067282735385","50.182834660182856"
"3835","36.290525595899894","34.795959378389036","37.89224384428412","28.12508884282796","26.943048388133672","30.416840797518116","40.883603617357224","33.90552094550292","43.583642981592014","49.137396663511474","47.76742667112443","50.18171569250846"
"3836","36.27676836815597","34.77733124543468","37.86317949311871","28.125588019886983","26.946842564923074","30.421875","40.88445338743556","33.89299135929507","43.587223693829564","49.13605765251191","47.765783447561866","50.180591834642605"
"3837","36.263103642559585","34.75876687973841","37.83415089086595","28.12615992838638","26.950667913366498","30.426922411277072","40.88529053106397","33.88045894091275","43.590788709904785","49.134719071676656","47.76414016746769","50.17947281695474"
"3838","36.249531217003494","34.74027516802364","37.80515973434132","28.12680360050093","26.954525552379998","30.43197700790034","40.88611499028011","33.867921885059616","43.59433803366843","49.13338049545322","47.76249938661345","50.1783513415833"
"3839","36.23605173989881","34.721845679381914","37.77621580397843","28.127519099937405","26.95841320405318","30.437046807457765","40.88692999317677","33.85538739786291","43.597864669166285","49.13204185301562","47.76085854939168","50.17722984114657"
"3840","36.222669410337986","34.7034890655149","37.74732567617374","28.128305882730395","26.962331987263383","30.442128794918503","40.887731117930805","33.842848268227215","43.6013784208173","49.13070365410337","47.75921509984356","50.1761107484802"
"3841","36.209382240515545","34.68519488399373","37.718489474555945","28.1291619904727","26.966278493356292","30.447219957247327","40.888521974178","33.83030629514663","43.60487369280669","49.12936494704341","47.75757159374051","50.17499163085381"
"3842","36.19619266372397","34.66697379734241","37.689720278193064","28.130087883262284","26.970252710161986","30.452321291985484","40.88930096821203","33.81776508510819","43.6083490899571","49.1280271848686","47.75592803107668","50.173872488265744"
"3843","36.18310048828987","34.648818874733124","37.66101175805856","28.13108425825909","26.97426141358821","30.45743379599634","40.89006822184949","33.805221027971406","43.61180881554974","49.12668741082538","47.75428441184623","50.17275088771419"
"3844","36.1701047349393","34.63072845776746","37.632370540533316","28.13214733137054","26.978293276363292","30.462557463656307","40.89082230590498","33.792674120565685","43.615250074515224","49.1253490781251","47.75264073604333","50.17163412819788"
"3845","36.15720994572189","34.61271146445876","37.60380489495877","28.133279596591922","26.98235281218541","30.467690286058566","40.89156533070295","33.78012616655132","43.618672871224256","49.12400922350015","47.75099444726911","50.17051247760605"
"3846","36.1444137941961","34.59475742379093","37.575313369347796","28.134480396972936","26.98644113941469","30.472833260045434","40.89229762241149","33.767578972269206","43.62208000838351","49.12267176979009","47.74934810173459","50.169395668263235"
"3847","36.13171606114281","34.57687172943426","37.546902634717256","28.135746665891862","26.990555983615593","30.47798638047786","40.89301819554767","33.755028922207465","43.625470090590426","49.12133181558109","47.74769914286446","50.1682764008417"
"3848","36.11911989091759","34.55905448750461","37.51857287460272","28.137081056419117","26.99469394115374","30.483147639951202","40.8937265738375","33.742477822031866","43.62883612700292","49.11999435633968","47.746055240361216","50.16715954171987"
"3849","36.106625393371296","34.54130403691083","37.490330784666995","28.13848049226196","26.998858392387397","30.488319036251408","40.894426703570716","33.72994557534336","43.63218931403669","49.11865484607734","47.74440872451061","50.16603779108183"
"3850","36.094233043629615","34.5236240165249","37.462174933941704","28.13994613924791","26.994065374257495","30.493497561852223","40.89514292914546","33.7175552962585","43.6355212621588","49.117315291028525","47.742759595042266","50.16491844874015"
"3851","36.08194122916525","34.506009228126665","37.4341087779581","28.141478611406107","26.986847110994415","30.498687215599954","40.88842426543551","33.66803922467679","43.63884036809268","49.115976191098795","47.741110408607746","50.16380151485606"
"3852","36.06975206788542","34.48845977166674","37.40613578198936","28.143076190782484","26.979761521152874","30.50388399001941","40.877034776940164","33.59522889186611","43.64213964208289","49.114637055094626","47.73946372221178","50.16268212261357"
"3853","36.05766403634111","34.47098105880148","37.40737584458612","28.144737528197044","26.972810972130457","30.509089882028398","40.86698180378437","33.529163932081204","43.64541629176253","49.113297861419845","47.73781186481661","50.16156757247649"
"3854","36.045682621539775","34.45357142567915","37.41727529142622","28.146463382612318","26.965997831760276","30.514302886745792","40.85562154248436","33.45661690673087","43.64868011052138","49.11195965456563","47.736162507448164","50.16045056397769"
"3855","36.033802546774226","34.43622920466086","37.42717864295778","28.14825390805238","26.95931994024747","30.51952400046311","40.844465252573606","33.385148123594945","43.65192131367186","49.110620412271906","47.734513093089944","50.15933109695294"
"3856","36.02202703403704","34.418959817546416","37.43709241743908","28.150106707754873","26.952774001337737","30.524752219254378","40.83419908675667","33.318195822276486","43.6551482949749","49.10928062492184","47.73286106437184","50.158214038648495"
"3857","36.01035544457565","34.40175982564791","37.44701497668489","28.152022526564444","26.94636464131688","30.529985540282258","40.82467232875026","33.25498890556686","43.65835546551342","49.10794131908271","47.73121153592793","50.15709452170625"
"3858","35.99879031797943","34.38463288324633","37.45694794318872","28.154000379097404","26.940085160900335","30.53522895803356","40.81578980493079","33.19506887560636","43.6615442275687","49.10660346095291","47.72956195047651","50.15597984740329"
"3859","35.987330435469474","34.36757909955344","37.466888050588246","28.156040091467553","26.933940183141836","30.540478470307445","40.80762682082182","33.13880350663799","43.664714585173776","49.10526405965153","47.72790975038217","50.15486514832708"
"3860","35.975977271881234","34.350598583530896","37.47683855042171","28.158141732117475","26.9279320667337","30.545734073961743","40.800208190293716","33.086318437889666","43.66786654233723","49.10392414125337","47.72625749309152","50.15374555663191"
"3861","35.96472998891359","34.333694999296064","37.48679454988116","28.160304115785188","26.92205183488064","30.55099676475896","40.79350296740857","33.03746172079697","43.67100010304321","49.10258514759176","47.72460262079193","50.15263080789606"
"3862","35.95358998493748","34.31686668195667","37.49676092782049","28.162527351486382","26.916306374168894","30.55626454156946","40.7874794382888","32.992071875537384","43.674113873738186","49.101245158359376","47.72295024900232","50.151513600351585"
"3863","35.94255640770491","34.300115521739684","37.50673604865448","28.164810271799933","26.91069010076142","30.561537401763267","40.78213441994185","32.95013173935159","43.67721065348324","49.099905583803654","47.72129526201458","50.15039880200356"
"3864","35.93163112618739","34.28344341205387","37.51671990540934","28.167153567700456","26.905205364085102","30.566816341098868","40.777474684594175","32.91167490004972","43.68029044589218","49.098565512027406","47.71964021762947","50.14928397887402"
"3865","35.92081359791181","34.266852249454395","37.52671249111258","28.16955480946504","26.89984997562138","30.572100358210587","40.773488321641196","32.87665046059","43.68334626846869","49.09722439849505","47.71798511584102","50.148166696768435"
"3866","35.910104256165745","34.25034215157565","37.536713798793045","28.172017526306632","26.894627416767065","30.57739044850991","40.77014951505225","32.844915164275235","43.68639070032995","49.095884264674694","47.71632995664325","50.147049389769684"
"3867","35.89950229548164","34.23391145281788","37.54671894474436","28.17453687917702","26.88953209029782","30.582685610974185","40.767415307837766","32.81626838479849","43.68941117064294","49.094544045523875","47.714672181691135","50.14593449217743"
"3868","35.889010146362956","34.217567402509964","37.55673767677213","28.177115068198","26.88456747395648","30.58798484527105","40.76523532927017","32.790453903346624","43.692414669017495","49.09320281716471","47.713016907568054","50.144819569797036"
"3869","35.878626951275166","34.20130655570321","37.566763485160656","28.179749693888834","26.87972909881685","30.593289146809838","40.76355177889874","32.76717852182653","43.695398405288344","49.091862538451934","47.71135901750101","50.14370705703633"
"3870","35.86835151076312","34.18513081655989","37.57679473996801","28.182442703557086","26.875021575209363","30.59859951030745","40.76229979735457","32.746125203149035","43.69836517697916","49.090521242466174","47.709701069823055","50.14258965066523"
"3871","35.85818669615893","34.1690456647625","37.58683630836566","28.185190677346363","26.870438157524408","30.603908952355457","40.76141999503236","32.72698678556429","43.701312194257966","49.0891788992236","47.7080405058335","50.141477088428246"
"3872","35.84813095380919","34.15304765408938","37.596883311860104","28.187995678068013","26.865984588875346","30.6092264464874","40.76085131286947","32.70947367306221","43.704239461120935","49.087838028157705","47.70638500161037","50.14035963236103"
"3873","35.838184684784935","34.137142270873746","37.60694223799892","28.190855611060847","26.861654117236757","30.61454501067977","40.76054608927636","32.693323378859596","43.70714977445052","49.08649608834585","47.70472432219109","50.13924458601515"
"3874","35.82834915751287","34.12132606711124","37.6170049645104","28.19377108707881","26.857450210992432","30.61986763435323","40.76045158895145","32.67830071914121","43.710038948539186","49.085154651439","47.70306614392045","50.13812951487122"
"3875","35.81862240245859","34.10560453565055","37.62707635466779","28.196740348810454","26.85337065667921","30.625193318905147","40.76052898050484","32.66418302267887","43.71291396894343","49.08381214589413","47.701402789907554","50.137016853661876"
"3876","35.809007017738054","34.08998317871395","37.637154779843215","28.199764509942717","26.849416647599742","30.630522062738947","40.7607321715314","32.65076957601842","43.71576227282043","49.082471099291524","47.69974449617104","50.13590173297101"
"3877","35.79950204792209","34.074456760389076","37.6472402343867","28.202841124442433","26.84558710244572","30.635853864258255","40.761027301362645","32.63786863062599","43.71859922239904","49.0811275367579","47.69808102632379","50.134786587477116"
"3878","35.790107721208145","34.059030786635724","37.65732947104222","28.205972004961232","26.841878663672418","30.641186729935086","40.76138084872797","32.62532364841861","43.72141085987648","49.07978540663618","47.69641749846104","50.13367385207521"
"3879","35.780824095223","34.04370539399501","37.667428968249546","28.20915424239101","26.83829251857316","30.64652265079902","40.76176555857529","32.61299280662061","43.72420835743484","49.07844324459862","47.694756471984164","50.13256109197519"
"3880","35.771651702886835","34.02848609931005","37.67753547788788","28.212388060921676","26.834827578939393","30.651859634016294","40.76215714394349","32.600760272001324","43.72698334284707","49.077099526447995","47.693090268664704","50.131448307175404"
"3881","35.76259200589086","34.01337125055564","37.687648994315765","28.215673000056473","26.831481616968503","30.657199669923582","40.7625359503423","32.58852501864153","43.729741403341556","49.07575730793308","47.69142656671899","50.13033306261539"
"3882","35.75364287837279","33.998366372748336","37.697766273762824","28.21901103860062","26.82825695220899","30.66254275692596","40.762885332754195","32.57620647828143","43.732476959527744","49.07441354488596","47.689762806733484","50.12921779324409"
"3883","35.74480501403135","33.98346981553127","37.70789055046205","28.222396243556215","26.82514907781269","30.667884913033415","40.763193462743125","32.56373708062774","43.735194202313345","49.07306974225553","47.688098988702095","50.12810493422702"
"3884","35.736081012898495","33.96869070544503","37.718023436974896","28.225840940879607","26.822160309926684","30.67322912350901","40.76344913209827","32.55106790082892","43.73789453058698","49.07172687933046","47.68643255276468","50.12699205050359"
"3885","35.72746956779177","33.954020207940765","37.728163308603094","28.22934616819615","26.819286136784452","30.67857538727913","40.76364234996565","32.538146183076414","43.74057655209148","49.070382991236194","47.684766058590455","50.12587670679686"
"3886","35.718968263276466","33.93947105233816","37.73830369041099","28.233211090988853","26.81653000927378","30.683919724955285","40.76376660321465","32.52494347792456","43.74323608427936","49.06903955801823","47.683099506173306","50.124763773601714"
"3887","35.71058255349398","33.92504159563588","37.74845590022938","28.23807467618903","26.81388741129247","30.68926810397753","40.76381720535488","32.51143503758524","43.74587731691482","49.06769609859459","47.681432895507136","50.12365081569528"
"3888","35.7023085109809","33.91073199063425","37.75861346269219","28.237913047396376","26.811357238176605","30.694614556839912","40.763789217901255","32.49759606493994","43.748498858175125","49.06635008937112","47.6797636663737","50.12253539763826"
"3889","35.69414806169268","33.896547791013134","37.768773141437556","28.239640903298813","26.808941798429167","30.69996206672636","40.763682086706766","32.48342237961061","43.75109931654575","49.065006047988895","47.67809693910166","50.12142239025021"
"3890","35.68610057767085","33.882490955645146","37.77894139710558","28.24356207433242","26.806637707763958","30.7053096391986","40.76349376461737","32.46890226444086","43.7536828807016","49.063661462258246","47.67642503277956","50.120309358145924"
"3891","35.678168317969146","33.86856344523266","37.78911499246923","28.249897948274345","26.804442717841805","30.710656280510964","40.76322296424013","32.45403525444679","43.756246763855046","49.06231682539651","47.67475562830658","50.11919873692366"
"3892","35.670348276665216","33.85476541938465","37.799292308500135","28.257870401528454","26.802357994082698","30.71600596530964","40.76287156258765","32.43882463576632","43.758790969465494","49.060972163985205","47.6730861653748","50.118085655436055"
"3893","35.662644076863316","33.84110425080811","37.809478185039794","28.266636729101236","26.800377868721366","30.72135273180325","40.76243997898628","32.423275572158424","43.761314106236426","49.05962643288731","47.67141408331753","50.11697498493525"
"3894","35.65505211972283","33.82757830100963","37.819662932089635","28.276169544508917","26.798509197618507","30.726699561097817","40.761930586559146","32.407396993322564","43.76381757246076","49.058283195315596","47.669747064110275","50.1158642898197"
"3895","35.64757553036757","33.81418953727118","37.829854617624754","28.286899327379256","26.796744032114354","30.73204744618189","40.761343550556234","32.39119406760115","43.766304160653235","49.05693589820365","47.66807230408526","50.11475357008777"
"3896","35.64021247873855","33.80094534550772","37.84005323603879","28.299069554822047","26.795082392664657","30.737390429412777","40.7606817837971","32.37468704602602","43.76876969021762","49.05559056684878","47.66639748521751","50.1136403898679"
"3897","35.63296612003067","33.787844089304144","37.85025555664222","28.312611959742128","26.793523159539532","30.74273744743169","40.75994929923847","32.357883008216675","43.77121416471246","49.054242716430494","47.66472772954074","50.11252962084433"
"3898","35.62583319359028","33.77488954922725","37.86046318855017","28.327710398255277","26.792066350618377","30.74808055810659","40.75914871146115","32.34079658919114","43.77364177067277","49.052896758586556","47.66305023203902","50.11142126317737"
"3899","35.61881625856056","33.76208189416235","37.87067451579454","28.344539738972884","26.790709704389016","30.753421748136418","40.75828077560642","32.323444335511915","43.776046933868415","49.051548772185","47.661375236695854","50.110312880995366"
"3900","35.61191511559868","33.74943033373397","37.88089114662563","28.362833558626267","26.789452096904554","30.75876201068059","40.75735155916239","32.30584093315692","43.77843384054813","49.05020274823836","47.65970274377506","50.10920691038225"
"3901","35.605128796884514","33.736927806953055","37.89111146594937","28.382433155555656","26.788291263686922","30.76410233820875","40.75636126662562","32.28800298437099","43.78079970548234","49.048853690199664","47.65802763078063","50.10809847921916"
"3902","35.598458192112126","33.724581718820104","37.901335470781895","28.40334271728768","26.78722721731735","30.769439755243553","40.75531662459456","32.2699471227439","43.78314732014834","49.04750459559487","47.65634989743628","50.10698758734279"
"3903","35.59190274646689","33.712395862139864","37.911563158141476","28.425112638116985","26.786259969330008","30.774777238227088","40.7542170033106","32.251684337071836","43.78547529352271","49.04615545517204","47.65467210502555","50.10587910708433"
"3904","35.58546424572163","33.70036859961623","37.92179774404986","28.447281551092637","26.785383833527103","30.78011280418383","40.75306762049165","32.23323510466332","43.78778223485262","49.044805751022984","47.65299425354219","50.10477303860382"
"3905","35.57914194190215","33.688509159861354","37.932031177592016","28.469377452269594","26.78460109759022","30.78544447151273","40.75187128958705","32.21461615696553","43.7900681474621","49.04345653987793","47.65131634297997","50.10366450935126"
"3906","35.572938331767304","33.676810470657145","37.94228437191644","28.490708759227296","26.783907212109195","30.79077422449377","40.75063015667916","32.19583857402032","43.79233582212546","49.0421077354031","47.64963581150175","50.1025608283898"
"3907","35.56684594041347","33.66528176458743","37.9525171060827","28.511184727730456","26.78330218398968","30.79610404603255","40.74934890072747","32.17692104672035","43.794583868006725","49.040756939833194","47.647955220751605","50.10145225019056"
"3908","35.560896789740134","33.653925029955644","37.96288374178373","28.5307337246498","26.782786019253578","30.8014299729559","40.74802857089826","32.15787471600075","43.79680810733386","49.039407107473444","47.64627713273488","50.10034364746164"
"3909","35.5550828111967","33.6427386267035","37.973350415743866","28.549633596310798","26.78235530464157","30.806752007283748","40.746675449267194","32.13871834402976","43.799019691958435","49.038056722559986","47.644596423512446","50.09923745677173"
"3910","35.548997554617394","33.63172272479511","37.98188269538436","28.56783255673692","26.78200890479582","30.81207411280215","40.74528844867059","32.11946313544756","43.801204689215595","49.03670776476656","47.642913092806886","50.09813367828062"
"3911","35.53944590567768","33.62088838419038","37.97249692160021","28.585306571645617","26.781746822987948","30.81739430893189","40.743871268693894","32.100122222192354","43.80337007003214","49.03535780209559","47.64123226490631","50.09702987547016"
"3912","35.528911011877156","33.61022851659149","37.95762439879503","28.602080116845382","26.781565643195343","30.82271160656132","40.742428454880724","32.08071257220801","43.8055186239595","49.0340077854514","47.63954881532911","50.09592361160736"
"3913","35.51841293030618","33.59975055420334","37.942347108495575","28.6182708173183","26.78146422755625","30.828026997119945","40.740960105406415","32.06124167547847","43.807646173713216","49.03265675016545","47.63786530626136","50.094819760099696"
"3914","35.508298799456995","33.58945466725755","37.92841060543781","28.633828753575337","26.781441437472143","30.83333850207586","40.73946977474079","32.0417246592724","43.80975272235339","49.03130716908538","47.636181737696766","50.09371344742896"
"3915","35.49898072608709","33.579339205594486","37.91787679788222","28.648631003633348","26.78149841264604","30.838648102614275","40.737959793666235","32.02217287543215","43.81183687978912","49.029956068600356","47.634498109629014","50.09260954721764"
"3916","35.490794804742286","33.56941160502836","37.91241319434507","28.662636980217087","26.78162831558931","30.843953820881776","40.736432392871365","32.00259770339941","43.81390561448856","49.02860590056084","47.63281442205179","50.091508059625234"
"3917","35.4836443661265","33.55966839486704","37.911555108465116","28.675917031746913","26.781835703192797","30.849257637378305","40.734889674184316","31.983006733679098","43.815951963689834","49.02725623140991","47.63113067495879","50.090404110811235"
"3918","35.47750361523463","33.550113374203","37.91516441191852","28.68861150302226","26.782111457848597","30.854558564006187","40.73333241815779","31.963415213480786","43.81797732345424","49.02590498838061","47.6294417425097","50.0892977006129"
"3919","35.472472321605906","33.54075034333236","37.92373392384461","28.700854993328516","26.782462414213335","30.859854624437332","40.73176385815192","31.943830784602408","43.81998169669218","49.02455569322852","47.62775531317716","50.08819857729713"
"3920","35.46857352941345","33.53157400239549","37.93738738142263","28.71275038027298","26.78288173267115","30.865149776133034","40.73018610802158","31.92426110759065","43.821965086283356","49.02320440051089","47.6260688241285","50.087094555540205"
"3921","35.465657391726225","33.5225917875729","37.95537476606986","28.72434933766791","26.783372828279","30.87044105385239","40.728602902328305","31.904717687862206","43.82393306601999","49.021854071020265","47.62438227535739","50.085990509447846"
"3922","35.46349671253323","33.51380021256169","37.97656491076931","28.735620059538018","26.783927721297477","30.87572845958709","40.727016103048896","31.88520631634579","43.82587728193527","49.02050322724632","47.62269566685747","50.08488400174997"
"3923","35.46190050307784","33.50520307075455","37.99999196905754","28.746494963070347","26.784549825879097","30.88101496001933","40.72424180766642","31.865737586530045","43.8278019150302","49.01915179406523","47.621006435251346","50.083782344250416"
"3924","35.460758100823135","33.496800511858595","38.0251124875062","28.756902936929567","26.78523799799761","30.886297591427983","40.708843077843184","31.846318284556066","43.82970418277997","49.017801817140764","47.61931458025987","50.08268309989367"
"3925","35.45999896493517","33.48859085977548","38.05157343935908","28.766795559864516","26.78598767531613","30.891575367904718","40.6914273249077","31.82695329519757","43.83158687308161","49.016450838598196","47.617625228709954","50.08157895655098"
"3926","35.45951622776516","33.48057790241512","38.07883988352324","28.776158850335936","26.786801131224124","30.896850267386682","40.673614077227555","31.80765327151038","43.83344998845773","49.01510130520875","47.61593581722405","50.080477226347895"
"3927","35.45914616793643","33.47275995760863","38.106098029465706","28.785007369736128","26.78767266371383","30.90212229134716","40.65464714377602","31.788421211889894","43.83529353140429","49.01374922847086","47.61424378206063","50.07937547190709"
"3928","35.458727635584566","33.4651389858723","38.13253479590542","28.79337837104232","26.788604545516993","30.907391441257623","40.63594030104589","31.769264924572244","43.837116112073765","49.012397124779866","47.61255168676638","50.07827369322698"
"3929","35.458132359910174","33.457715121805236","38.15751527130255","28.801306546150776","26.789596770335823","30.912655744148704","40.618202230285746","31.750188391419428","43.83891494856125","49.01104747007439","47.61085953133487","50.07717189030597"
"3930","35.45728582023635","33.4504866720015","38.180668246304634","28.808817473485504","26.790644775013114","30.917919150702478","40.60155151855638","31.731197526793327","43.84069700480579","49.00969579614088","47.609167315759684","50.07607006314244"
"3931","35.456148410660674","33.44345376317128","38.20180052663176","28.815925307884605","26.7917485530031","30.923177713842332","40.58602299881826","31.712297296233327","43.842456714264856","49.008343582648","47.607475040034416","50.07496821173479"
"3932","35.45469027171967","33.436616518702216","38.220758967027656","28.8226375046214","26.792906958395722","30.928433409470685","40.57162074332241","31.693494602168066","43.84419825590525","49.00699232079489","47.60578013996173","50.07386633608144"
"3933","35.45288619554231","33.429975058648715","38.237422296321014","28.82896154085281","26.79411998410577","30.93368327940384","40.55832631374564","31.67478672789783","43.845917455779876","49.005640024162915","47.60408517954368","50.072764436180776"
"3934","35.45071668187969","33.42352949972145","38.25169618124388","28.834901902246276","26.79538306706843","30.938930285751034","40.54609685346968","31.656182517820472","43.847615708500186","49.00428868181757","47.60239272314733","50.07166738785518"
"3935","35.44816959065884","33.41727812882226","38.26351789574258","28.84046961359483","26.796699616773004","30.94417541618293","40.534839396911345","31.63768697779102","43.849290232639454","49.00293630200692","47.60069507764566","50.070565439562394"
"3936","35.44524020922732","33.41121922816496","38.272872169993","28.845677788576342","26.798065070148372","30.94941669955944","40.524434886214486","31.619298368193988","43.850949382182705","49.00158189679972","47.5989973715965","50.0694634670175"
"3937","35.441936391469305","33.40535655669144","38.27979270185348","28.850544339636294","26.79948055845719","30.954650194314","40.51475751736613","31.601018807127684","43.85258480792139","49.00022994510725","47.59730216964114","50.06836390829168"
"3938","35.438267164765556","33.39968473548347","38.28433661025746","28.85509394652251","26.800942657745267","30.95988674724673","40.50569680666005","31.582856214101742","43.8542006878332","48.99887647034278","47.59560434256902","50.06726188729143"
"3939","35.43425168977483","33.394203861785655","38.28659242058096","28.859349064804746","26.80245136038458","30.965110588054884","40.4971530849625","31.564806923737272","43.855795632354855","48.99752343130901","47.59390645492997","50.06616471839415"
"3940","35.42990871687209","33.38891402963153","38.28666575211352","28.863339060014447","26.804006658505717","30.97035424073924","40.48904289408101","31.54687886948961","43.85737103544426","48.996168369806995","47.592205941795235","50.06506264898582"
"3941","35.42526021283392","33.38380984497763","38.28466980898245","28.86707667403656","26.805610820952673","30.975556611978337","40.48129746890326","31.529066450657876","43.858924115958146","48.994812780226376","47.59050536789744","50.06396055531739"
"3942","35.420332451479425","33.37889505010052","38.28073022606315","28.870641394220762","26.80725359328784","30.981026041907892","40.4738616495106","31.511377611036185","43.860454876267816","48.9934596252142","47.58880729833566","50.06286331406869"
"3943","35.41514979885987","33.374164242227664","38.274972380684844","28.87407454693662","26.808944075100666","30.986861859668142","40.46668739186659","31.49380868284372","43.86196888482236","48.99210392687312","47.587104037786595","50.06176361037683"
"3944","35.40973667128368","33.36962115773773","38.26752304908825","28.88155350657508","26.810675427794266","31.01386566168832","40.45973236622571","31.476361805949914","43.86346057743421","48.99074973434983","47.58540584684946","50.060663882527315"
"3945","35.4041147204762","33.365258556103306","38.25850089359226","28.88746809192356","26.812445367077206","31.033916992642904","40.452961094416274","31.4590410637139","43.86493134781402","48.98939444417135","47.583702464545304","50.05956900752093"
"3946","35.398304844393294","33.36107833766113","38.24801012236208","28.895010596294572","26.814259575859307","31.062864489498853","40.4463415927767","31.441842782175833","43.86637980667826","48.988038639170114","47.58199902126197","50.058464354348956"
"3947","35.392325363436264","33.357076911476","38.23614051399866","28.902143344963587","26.81611463106186","31.09051687022608","40.43984890901961","31.424767162398158","43.86780873892253","48.98668279731403","47.580295516992905","50.05736455401692"
"3948","35.3861906578715","33.353252511936525","38.222970624984626","28.91023959512284","26.818005972404762","31.12350766690971","40.4334613980315","31.407816347756096","43.869216755156884","48.98532591230796","47.57859195173156","50.05626716818285"
"3949","35.379912160149765","33.3496033697835","38.2085662024892","28.91966788377683","26.819938143687992","31.163830415593573","40.427160072600685","31.390988596077417","43.87060385739522","48.98397047043525","47.576885759723176","50.05516731957476"
"3950","35.373502796778006","33.34612771220127","38.192986576501355","28.930577590637974","26.82190544716028","31.209215573589","40.42092913105104","31.37428799615419","43.871968656410466","48.98261401433702","47.575182072365735","50.054069885568495"
"3951","35.366975384055436","33.34282559344195","38.17630065420987","28.941592670298085","26.82391015049295","31.258711676332126","40.41475296623649","31.357708911894775","43.8733139366204","48.98125748421211","47.57347319213198","50.0529724275005"
