"Step","mlp-pre-ra-eps-1e-8 - test/accuracy","mlp-pre-ra-eps-1e-8 - test/accuracy__MIN","mlp-pre-ra-eps-1e-8 - test/accuracy__MAX","attn-pre-ra-eps-1e-8 - test/accuracy","attn-pre-ra-eps-1e-8 - test/accuracy__MIN","attn-pre-ra-eps-1e-8 - test/accuracy__MAX","pre-ra-eps-1e-8 - test/accuracy","pre-ra-eps-1e-8 - test/accuracy__MIN","pre-ra-eps-1e-8 - test/accuracy__MAX","none-ra-eps-1e-8 - test/accuracy","none-ra-eps-1e-8 - test/accuracy__MIN","none-ra-eps-1e-8 - test/accuracy__MAX"
"3078","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3079","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3080","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3081","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3082","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3083","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3084","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3085","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3086","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3087","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3088","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3089","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3090","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3091","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3092","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3093","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3094","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3095","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3096","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3097","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3098","1","1","1","0.3042067587375641","0.3042067587375641","0.3042067587375641","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3099","1","1","1","0.3043186366558075","0.3043186366558075","0.3043186366558075","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3100","1","1","1","0.3044305145740509","0.3044305145740509","0.3044305145740509","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3101","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3102","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3103","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3104","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3105","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3106","1","1","1","0.3046543002128601","0.3046543002128601","0.3046543002128601","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3107","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3108","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3109","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3110","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3111","1","1","1","0.3045424222946167","0.3045424222946167","0.3045424222946167","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3112","1","1","1","0.3046543002128601","0.3046543002128601","0.3046543002128601","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3113","1","1","1","0.3048780560493469","0.3048780560493469","0.3048780560493469","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3114","1","1","1","0.3048780560493469","0.3048780560493469","0.3048780560493469","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3115","1","1","1","0.3048780560493469","0.3048780560493469","0.3048780560493469","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3116","1","1","1","0.3048780560493469","0.3048780560493469","0.3048780560493469","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3117","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3118","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3119","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3120","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3121","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3122","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3123","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3124","1","1","1","0.30498993396759033","0.30498993396759033","0.30498993396759033","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3125","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3126","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3127","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3128","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3129","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3130","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3131","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3132","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3133","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3134","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3135","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3136","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3137","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3138","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3139","1","1","1","0.30510181188583374","0.30510181188583374","0.30510181188583374","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3140","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3141","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3142","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3143","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3144","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3145","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3146","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3147","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3148","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3149","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3150","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15551577508449554","0.15551577508449554","0.15551577508449554"
"3151","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15551577508449554","0.15551577508449554","0.15551577508449554"
"3152","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15551577508449554","0.15551577508449554","0.15551577508449554"
"3153","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3154","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3155","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3156","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3157","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3158","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3159","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3160","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3161","1","1","1","0.30521368980407715","0.30521368980407715","0.30521368980407715","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3162","1","1","1","0.30532556772232056","0.30532556772232056","0.30532556772232056","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3163","1","1","1","0.30543747544288635","0.30543747544288635","0.30543747544288635","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3164","1","1","1","0.30543747544288635","0.30543747544288635","0.30543747544288635","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3165","1","1","1","0.30543747544288635","0.30543747544288635","0.30543747544288635","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3166","1","1","1","0.30566123127937317","0.30566123127937317","0.30566123127937317","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3167","1","1","1","0.30566123127937317","0.30566123127937317","0.30566123127937317","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3168","1","1","1","0.30566123127937317","0.30566123127937317","0.30566123127937317","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3169","1","1","1","0.3057731091976166","0.3057731091976166","0.3057731091976166","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3170","1","1","1","0.30588498711586","0.30588498711586","0.30588498711586","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3171","1","1","1","0.30588498711586","0.30588498711586","0.30588498711586","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3172","1","1","1","0.30588498711586","0.30588498711586","0.30588498711586","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3173","1","1","1","0.3059968650341034","0.3059968650341034","0.3059968650341034","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3174","1","1","1","0.3059968650341034","0.3059968650341034","0.3059968650341034","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3175","1","1","1","0.3059968650341034","0.3059968650341034","0.3059968650341034","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3176","1","1","1","0.3059968650341034","0.3059968650341034","0.3059968650341034","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3177","1","1","1","0.3061087429523468","0.3061087429523468","0.3061087429523468","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3178","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3179","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3180","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3181","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3182","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3183","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3184","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3185","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3186","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15562765300273895","0.15562765300273895","0.15562765300273895"
"3187","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3188","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3189","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3190","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15573954582214355","0.15573954582214355","0.15573954582214355"
"3191","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15585142374038696","0.15585142374038696","0.15585142374038696"
"3192","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3193","1","1","1","0.3062206506729126","0.3062206506729126","0.3062206506729126","1","1","1","0.15596330165863037","0.15596330165863037","0.15596330165863037"
"3194","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3195","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3196","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.15607519447803497","0.15607519447803497","0.15607519447803497"
"3197","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3198","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3199","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3200","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3201","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3202","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3203","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3204","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3205","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3206","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3207","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3208","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3209","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1562989503145218","0.1562989503145218","0.1562989503145218"
"3210","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.15618707239627838","0.15618707239627838","0.15618707239627838"
"3211","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3212","1","1","1","0.3064444065093994","0.3064444065093994","0.3064444065093994","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3213","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3214","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3215","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3216","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3217","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3218","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3219","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3220","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3221","1","1","1","0.3065562844276428","0.3065562844276428","0.3065562844276428","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3222","1","1","1","0.30666816234588623","0.30666816234588623","0.30666816234588623","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3223","1","1","1","0.30666816234588623","0.30666816234588623","0.30666816234588623","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3224","1","1","1","0.30666816234588623","0.30666816234588623","0.30666816234588623","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3225","0.752293586730957","0.752293586730957","0.752293586730957","0.30678004026412964","0.30678004026412964","0.30678004026412964","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3226","0.1750950962305069","0.1750950962305069","0.1750950962305069","0.30678004026412964","0.30678004026412964","0.30678004026412964","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3227","0.20854777097702026","0.20854777097702026","0.20854777097702026","0.30678004026412964","0.30678004026412964","0.30678004026412964","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3228","0.29525622725486755","0.29525622725486755","0.29525622725486755","0.30678004026412964","0.30678004026412964","0.30678004026412964","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3229","0.5653390288352966","0.5653390288352966","0.5653390288352966","0.30689191818237305","0.30689191818237305","0.30689191818237305","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3230","0.2708659768104553","0.2708659768104553","0.2708659768104553","0.30689191818237305","0.30689191818237305","0.30689191818237305","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3231","0.27813827991485596","0.27813827991485596","0.27813827991485596","0.30689191818237305","0.30689191818237305","0.30689191818237305","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3232","0.4475274085998535","0.4475274085998535","0.4475274085998535","0.30689191818237305","0.30689191818237305","0.30689191818237305","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3233","0.7095547318458557","0.7095547318458557","0.7095547318458557","0.30689191818237305","0.30689191818237305","0.30689191818237305","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3234","0.8148355484008789","0.8148355484008789","0.8148355484008789","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3235","0.6898635029792786","0.6898635029792786","0.6898635029792786","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3236","0.6297829747200012","0.6297829747200012","0.6297829747200012","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3237","0.601812481880188","0.601812481880188","0.601812481880188","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3238","0.6401879787445068","0.6401879787445068","0.6401879787445068","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3239","0.7247706651687622","0.7247706651687622","0.7247706651687622","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3240","0.8325128555297852","0.8325128555297852","0.8325128555297852","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3241","0.9177668690681458","0.9177668690681458","0.9177668690681458","0.30700379610061646","0.30700379610061646","0.30700379610061646","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3242","0.9567017555236816","0.9567017555236816","0.9567017555236816","0.30711570382118225","0.30711570382118225","0.30711570382118225","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3243","0.9591631293296814","0.9591631293296814","0.9591631293296814","0.30722758173942566","0.30722758173942566","0.30722758173942566","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3244","0.9386887550354004","0.9386887550354004","0.9386887550354004","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3245","0.9207876920700073","0.9207876920700073","0.9207876920700073","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3246","0.914410412311554","0.914410412311554","0.914410412311554","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3247","0.921794593334198","0.921794593334198","0.921794593334198","0.30722758173942566","0.30722758173942566","0.30722758173942566","1","1","1","0.1564108282327652","0.1564108282327652","0.1564108282327652"
"3248","0.9437234401702881","0.9437234401702881","0.9437234401702881","0.30722758173942566","0.30722758173942566","0.30722758173942566","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3249","0.9624077081680298","0.9624077081680298","0.9624077081680298","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3250","0.9712463617324829","0.9712463617324829","0.9712463617324829","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3251","0.9750503897666931","0.9750503897666931","0.9750503897666931","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3252","0.9777355194091797","0.9777355194091797","0.9777355194091797","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3253","0.9815394878387451","0.9815394878387451","0.9815394878387451","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3254","0.9841127991676331","0.9841127991676331","0.9841127991676331","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1566345989704132","0.1566345989704132","0.1566345989704132"
"3255","0.9874692559242249","0.9874692559242249","0.9874692559242249","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3256","0.9918326139450073","0.9918326139450073","0.9918326139450073","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3257","0.9937346577644348","0.9937346577644348","0.9937346577644348","0.30733945965766907","0.30733945965766907","0.30733945965766907","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3258","0.9950771927833557","0.9950771927833557","0.9950771927833557","0.3074513375759125","0.3074513375759125","0.3074513375759125","1","1","1","0.1565227210521698","0.1565227210521698","0.1565227210521698"
"3259","0.9959722757339478","0.9959722757339478","0.9959722757339478","0.3074513375759125","0.3074513375759125","0.3074513375759125","1","1","1","0.15674647688865662","0.15674647688865662","0.15674647688865662"
