"Step","opt.learning_rate: 0.01 - train/loss","opt.learning_rate: 0.01 - train/loss__MIN","opt.learning_rate: 0.01 - train/loss__MAX","opt.learning_rate: 0.005 - train/loss","opt.learning_rate: 0.005 - train/loss__MIN","opt.learning_rate: 0.005 - train/loss__MAX","opt.learning_rate: 0.003 - train/loss","opt.learning_rate: 0.003 - train/loss__MIN","opt.learning_rate: 0.003 - train/loss__MAX","opt.learning_rate: 0.001 - train/loss","opt.learning_rate: 0.001 - train/loss__MIN","opt.learning_rate: 0.001 - train/loss__MAX"
"5481","8.337195644969598e-9","7.3062969008219625e-9","1.0122521487687663e-8","2.214400112166004e-8","1.5726680402394777e-8","3.890505340109485e-8","4.455242326173448e-8","2.695811573971696e-8","7.534789148166965e-8","2.4049109015322756e-7","1.905597315499108e-7","2.761963457942329e-7"
"5482","8.33663351684777e-9","7.30618632260871e-9","1.0121243398941715e-8","2.214127796662524e-8","1.572605157207363e-8","3.889583766181204e-8","4.454369815221071e-8","2.695639622629642e-8","7.534225687777507e-8","2.4039044603796357e-7","1.9048724198000855e-7","2.7618088438430277e-7"
"5483","8.336071033454573e-9","7.306079297109136e-9","1.0119966198374186e-8","2.2138550548334024e-8","1.572542629446616e-8","3.8886604158960836e-8","4.453499862222543e-8","2.6954671383805362e-8","7.533667911729935e-8","2.4030183567447236e-7","1.9041497978378175e-7","2.7616545139608206e-7"
"5484","8.335505707890433e-9","7.305966942539044e-9","1.011868366873614e-8","2.2135828814384696e-8","1.572480101685869e-8","3.887737065610963e-8","4.452629056572732e-8","2.6952971410310056e-8","7.533104451340478e-8","2.4025828224694126e-7","1.9034236231618706e-7","2.7615027420324623e-7"
"5485","8.334943402132922e-9","7.30586080521789e-9","1.011740557999019e-8","2.2133095356480226e-8","1.5724165081110186e-8","3.8868108731549e-8","4.45175782459728e-8","2.6951259002316874e-8","7.532542412036491e-8","2.402487098152051e-7","1.9027001485483197e-7","2.7613569386630843e-7"
"5486","8.334382783914408e-9","7.305752447450686e-9","1.0116124826708983e-8","2.2130370780359952e-8","1.5723545132573236e-8","3.8858853912415725e-8","4.4508879781801626e-8","2.694955547610789e-8","7.531980372732505e-8","2.4023476612455853e-7","1.90197411598092e-7","2.7612159669843095e-7"
"5487","8.333821099881789e-9","7.3056423133266435e-9","1.0114848514319874e-8","2.2127635901370012e-8","1.572291097318157e-8","3.884956001343198e-8","4.450018309398729e-8","2.694786260803994e-8","7.531415491257576e-8","2.401881715741183e-7","1.9012490781733504e-7","2.761079826996138e-7"
"5488","8.333261813930903e-9","7.30553528782707e-9","1.0113575754644444e-8","2.2124898535480497e-8","1.572229102464462e-8","3.884023058731145e-8","4.4491499906484934e-8","2.6946153752760438e-8","7.530857004667268e-8","2.401152158881814e-7","1.9005230456059508e-7","2.7609448238763434e-7"
"5489","8.332701195712389e-9","7.305429594595125e-9","1.0112305659504273e-8","2.2122162590676454e-8","1.572166574703715e-8","3.883091892475932e-8","4.448281600843984e-8","2.6944499964542956e-8","7.530292123192339e-8","2.400479274911049e-7","1.8997977235812868e-7","2.760810957624926e-7"
"5490","8.332142353850714e-9","7.305321236827922e-9","1.0111027570758324e-8","2.2119430198586086e-8","1.572104402214336e-8","3.882157528778407e-8","4.447414099217895e-8","2.694280176740449e-8","7.529727952260146e-8","2.400085264753216e-7","1.89907154890534e-7","2.760677091373509e-7"
"5491","8.331582357357093e-9","7.305212434971509e-9","1.0109760140153412e-8","2.2116690345796998e-8","1.572041874453589e-8","3.881222099266779e-8","4.446547663405909e-8","2.6941151531900687e-8","7.529163781327952e-8","2.399874773573174e-7","1.8983475058576005e-7","2.7605372565631114e-7"
"5492","8.331024226038153e-9","7.305104965382725e-9","1.0108487380477982e-8","2.2113952624636112e-8","1.57197970196421e-8","3.880285959212415e-8","4.4456795933456304e-8","2.6939492414612687e-8","7.528598189310287e-8","2.3995961271339186e-7","1.897618773227805e-7","2.7603960006672423e-7"
"5493","8.33046591708353e-9","7.3049966076155215e-9","1.0107213732624132e-8","2.2111212061304288e-8","1.571917351839147e-8","3.8793483980725796e-8","4.444812908843687e-8","2.693782086282681e-8","7.528033307835358e-8","2.3991109401322317e-7","1.8968931669860467e-7","2.760251618383336e-7"
"5494","8.329906986404012e-9","7.30488336486701e-9","1.0105939196591862e-8","2.210846972161562e-8","1.571855356985452e-8","3.878408350033169e-8","4.443947290155847e-8","2.6936179509107205e-8","7.527465584189486e-8","2.398506182998972e-7","1.8961664238759113e-7","2.760102972843015e-7"
"5495","8.329352407798751e-9","7.304782112527164e-9","1.0104675318700629e-8","2.210572631611285e-8","1.571793006860389e-8","3.8774675914510226e-8","4.443082346483607e-8","2.693451151003501e-8","7.526902123800028e-8","2.3979744412372384e-7","1.8954411018512474e-7","2.7599523377830337e-7"
"5496","8.328795431111757e-9","7.3046679816002325e-9","1.0103412328987815e-8","2.2102976870996828e-8","1.571731189642378e-8","3.8765229248838295e-8","4.442217722555597e-8","2.6932866603601724e-8","7.526336531782363e-8","2.3976018042048964e-7","1.8947129376556404e-7","2.759796586815355e-7"
"5497","8.328237388610659e-9","7.304561844279078e-9","1.0102144010204483e-8","2.2100224938981227e-8","1.571669194788683e-8","3.875576481959797e-8","4.441353027573314e-8","2.6931239460736833e-8","7.525767387051019e-8","2.3973080942596425e-7","1.893988041956618e-7","2.759641120064771e-7"
"5498","8.327684053455186e-9","7.304456151047134e-9","1.010087835595641e-8","2.2097475493865205e-8","1.5716073775706718e-8","3.8746307495785004e-8","4.4404896470950914e-8","2.6929599883374067e-8","7.52520250557609e-8","2.39695845039023e-7","1.8932595935439167e-7","2.7594848006629036e-7"
"5499","8.327127698493087e-9","7.30434868145835e-9","1.0099612701708338e-8","2.2094725338206444e-8","1.5715462708953964e-8","3.8736828855689964e-8","4.439626835051058e-8","2.6927976293222855e-8","7.524636913558425e-8","2.3964985018665175e-7","1.8925352662790829e-7","2.7593287654781307e-7"
"5500","8.326573208705668e-9","7.304240767780357e-9","1.0098342606568167e-8","2.209196914293443e-8","1.5714837431346496e-8","3.872732534659917e-8","4.438764484859803e-8","2.6926354479428483e-8","7.524069189912552e-8","2.3959847226251443e-7","1.8918095179287775e-7","2.759172730293358e-7"
"5501","8.326019873550194e-9","7.304132410013153e-9","1.0097080505033773e-8","2.208921117130558e-8","1.5714212153739027e-8","3.871780052122631e-8","4.4379011754358546e-8","2.6924739771061468e-8","7.523500045181208e-8","2.3955125243446674e-7","1.8910853327724908e-7","2.759015842457302e-7"
"5502","8.32546689366609e-9","7.3040249404243696e-9","1.0095821956213058e-8","2.208645071277715e-8","1.5713599310629434e-8","3.8708272143139766e-8","4.4370413831984476e-8","2.692313749719233e-8","7.522933742620808e-8","2.395124539589233e-7","1.8903614318332984e-7","2.7588600914896233e-7"
"5503","8.324915068413929e-9","7.303919691281635e-9","1.0094559854678664e-8","2.2083693806962402e-8","1.5712982914806162e-8","3.8698708237916435e-8","4.436180844891169e-8","2.692156009231894e-8","7.522361755718521e-8","2.394779954784099e-7","1.8896376730026532e-7","2.758704624739039e-7"
"5504","8.324361644440614e-9","7.303810001246802e-9","1.009329686496585e-8","2.2080927664092086e-8","1.5712375400767087e-8","3.868913012183839e-8","4.435319276296923e-8","2.6919945383951926e-8","7.521797584786327e-8","2.394414707396209e-7","1.8889153352574795e-7","2.7585463158175116e-7"
"5505","8.32381008564198e-9","7.3037025316580184e-9","1.0092036539788296e-8","2.2078165073935452e-8","1.5711757228586976e-8","3.86795591111877e-8","4.4344601235479785e-8","2.6918346662796466e-8","7.521227018969512e-8","2.393983663750987e-7","1.8881948449234187e-7","2.7583902806327387e-7"
"5506","8.323258882114715e-9","7.303594173890815e-9","1.0090777990967581e-8","2.2075399996879242e-8","1.57111497145479e-8","3.86699561261139e-8","4.43359979840352e-8","2.691676392885256e-8","7.520657163695432e-8","2.393502342101783e-7","1.8874767704346596e-7","2.758231403277023e-7"
"5507","8.32270679040903e-9","7.303484927945192e-9","1.0089519442146866e-8","2.2072627459124305e-8","1.571053154236779e-8","3.866031406118964e-8","4.4327420312129105e-8","2.691519895847705e-8","7.520088018964088e-8","2.393009168599747e-7","1.8867586959459004e-7","2.758074799658061e-7"
"5508","8.322157629692128e-9","7.303381455159297e-9","1.008826266968299e-8","2.2069854566098e-8","1.5709913370187678e-8","3.8650671996265373e-8","4.431883766642386e-8","2.6913614448176304e-8","7.519516742604537e-8","2.392544558915688e-7","1.8860427530853485e-7","2.757914785433968e-7"
"5509","8.321606337347021e-9","7.303271765124464e-9","1.0087006785397534e-8","2.206707954144349e-8","1.5709309408862282e-8","3.864099085149064e-8","4.431026425777418e-8","2.6912069017726026e-8","7.518947597873193e-8","2.3921175227314963e-7","1.8853263838991552e-7","2.757755055426969e-7"
"5510","8.321057087812278e-9","7.3031634073572604e-9","1.008574823657682e-8","2.206429776663299e-8","1.570869301303901e-8","3.863132036485695e-8","4.430170221780827e-8","2.6910498718279996e-8","7.518377032056378e-8","2.391714332361516e-7","1.884611009472792e-7","2.757596746505442e-7"
"5511","8.320505084924435e-9","7.303055493679267e-9","1.0084489687756104e-8","2.2061522741978477e-8","1.5708076617215738e-8","3.862162145651382e-8","4.4293126677530384e-8","2.690892131340661e-8","7.517805755696827e-8","2.39131045987051e-7","1.883894924503693e-7","2.757437016498443e-7"
"5512","8.319959654556897e-9","7.3029529090717915e-9","1.0083240908898006e-8","2.2058739546082507e-8","1.5707472655890342e-8","3.8611897679174945e-8","4.4284579203690556e-8","2.6907386541097367e-8","7.517235189880012e-8","2.3908898754143594e-7","1.8831755710380094e-7","2.7572755811888783e-7"
"5513","8.319412181378994e-9","7.302848104018267e-9","1.0081980583720451e-8","2.2055951376387385e-8","1.570685626006707e-8","3.8602149032840316e-8","4.427602995349389e-8","2.6905848216074446e-8","7.516662492434989e-8","2.3904526074147726e-7","1.8824513858817227e-7","2.7571161353989737e-7"
"5514","8.318865241108142e-9","7.3027424107863226e-9","1.0080729140327094e-8","2.205316711467731e-8","1.5706252298741674e-8","3.859239328107833e-8","4.426748816399595e-8","2.6904311667408365e-8","7.516089794989966e-8","2.390003800201157e-7","1.88172251114338e-7","2.756955552740692e-7"
"5515","8.318318212019448e-9","7.30263272075149e-9","1.0079480361468995e-8","2.205037787916808e-8","1.570564300834576e-8","3.858261266032059e-8","4.4258955611553574e-8","2.6902789329597e-8","7.515517097544944e-8","2.389556669868398e-7","1.880987809954604e-7","2.756795538516599e-7"
"5516","8.317771005295071e-9","7.302523030716657e-9","1.0078230694432477e-8","2.204758473567381e-8","1.5705040823377203e-8","3.8572803617853424e-8","4.425042483546804e-8","2.690124922821724e-8","7.5149479528136e-8","2.3891136606835063e-7","1.8802488455094135e-7","2.756634955858317e-7"
"5517","8.317226996013005e-9","7.302420446109181e-9","1.007697658650386e-8","2.204479265799364e-8","1.5704438638408647e-8","3.85629874699589e-8","4.424190471752354e-8","2.6899728666762712e-8","7.514373834283106e-8","2.3886773874437496e-7","1.8795056178078084e-7","2.756475225851318e-7"
"5518","8.316679522835101e-9","7.302311200163558e-9","1.0075725143110503e-8","2.2041994185428847e-8","1.5703829348012732e-8","3.855315355849598e-8","4.4233385310121774e-8","2.6898215210735543e-8","7.513802557923555e-8","2.388241966855276e-7","1.8787633848660334e-7","2.756316348495602e-7"
"5519","8.31613613527793e-9","7.302205506931614e-9","1.0074476364252405e-8","2.2039191094336274e-8","1.570321650490314e-8","3.854328767260995e-8","4.4224880824117466e-8","2.6896701754708374e-8","7.513229860478532e-8","2.3878055230852626e-7","1.8780215782499e-7","2.7561557658373204e-7"
"5520","8.315590793728234e-9","7.3020971491644104e-9","1.0073230249929566e-8","2.203638338471592e-8","1.5702607214507225e-8","3.853339691772817e-8","4.421636710105759e-8","2.6895191851394884e-8","7.51265361031983e-8","2.387364929745672e-7","1.8772834664559923e-7","2.7559960358303215e-7"
"5521","8.31504785026027e-9","7.301995452735355e-9","1.0071981471071467e-8","2.2033578517266506e-8","1.570199792411131e-8","3.852350616284639e-8","4.42078711415661e-8","2.6893699711649788e-8","7.512079491789336e-8","2.3869210394877884e-7","1.8765489073757635e-7","2.755838579560077e-7"
"5522","8.314502508710575e-9","7.301884430432892e-9","1.007073002767811e-8","2.203077222873162e-8","1.570140462092695e-8","3.851357988082782e-8","4.4199376247888723e-8","2.6892202242834173e-8","7.511505373258842e-8","2.3864742217938326e-7","1.875817332575025e-7","2.7556799864214554e-7"
"5523","8.313961252781609e-9","7.301782289914627e-9","1.006948568971211e-8","2.202795670314117e-8","1.5700800659601555e-8","3.850362162438614e-8","4.419088206475408e-8","2.6890694115877523e-8","7.510929833642876e-8","2.3860248177243193e-7","1.875089168379418e-7","2.7555219617170224e-7"
"5524","8.313420174488328e-9","7.301673932147423e-9","1.0068245792638209e-8","2.202513869065115e-8","1.570019136920564e-8","3.849364560437607e-8","4.418242447457033e-8","2.688921618698714e-8","7.510356425655118e-8","2.385575243124549e-7","1.8743608620752639e-7","2.755364505446778e-7"
"5525","8.312876342841945e-9","7.3015669066478495e-9","1.0066992572888012e-8","2.2022320678161123e-8","1.5699583855166566e-8","3.8483669584366e-8","4.417394166011945e-8","2.6887731152669403e-8","7.509780886039152e-8","2.3851260664287113e-7","1.8736349716164113e-7","2.7552079018278164e-7"
"5526","8.312333488191825e-9","7.301458548880646e-9","1.006575356399253e-8","2.201950408675657e-8","1.5698999433766403e-8","3.8473665142646496e-8","4.4165481938307494e-8","2.6886239012924307e-8","7.509206767508658e-8","2.3846759233947523e-7","1.872907375854993e-7","2.755052150860138e-7"
"5527","8.311793298076964e-9","7.301355520183961e-9","1.006450744966969e-8","2.2016675771396876e-8","1.569839014337049e-8","3.846361096293549e-8","4.4157029321922894e-8","2.6884784176672838e-8","7.508631938435428e-8","2.3842249277095105e-7","1.8721780747910088e-7","2.7548949788069876e-7"
"5528","8.31125523959031e-9","7.301250715130436e-9","1.0063259558990012e-8","2.201384958766539e-8","1.5697784405688253e-8","3.845356744136552e-8","4.414856960011093e-8","2.6883313353209815e-8","7.508052135563048e-8","2.3837740457111067e-7","1.8714456473389873e-7","2.754740933141875e-7"
"5529","8.310714161297029e-9","7.301142357363233e-9","1.0062015221024012e-8","2.2011020206491595e-8","1.5697187549790215e-8","3.844348128723141e-8","4.4140129773495573e-8","2.688184252974679e-8","7.507480859203497e-8","2.383321856314069e-7","1.8707098092818342e-7","2.754586887476762e-7"
"5530","8.310175303449796e-9","7.3010397727557574e-9","1.006077532395011e-8","2.2008183009347703e-8","1.5696590693892176e-8","3.84333773695289e-8","4.4131700249749886e-8","2.6880405457063716e-8","7.506902477416588e-8","2.3828688711091672e-7","1.8699743975503225e-7","2.754433694462932e-7"
"5531","8.309636090331196e-9","7.300933635434603e-9","1.005953542687621e-8","2.2005345812203814e-8","1.5695997390707817e-8","3.842324147740328e-8","4.412326752856188e-8","2.6878950620812248e-8","7.506327648343358e-8","2.3824144363970844e-7","1.8692341541282076e-7","2.7542816383174795e-7"
"5532","8.309098120662384e-9","7.30082572175661e-9","1.0058293753445469e-8","2.2002507193974453e-8","1.569538987666874e-8","3.841310558527766e-8","4.411483800481619e-8","2.687749045549026e-8","7.505748556013714e-8","2.3819603143238055e-7","1.86849405281464e-7","2.7541321401258756e-7"
"5533","8.308559706904361e-9","7.300719140346246e-9","1.0057051191836308e-8","2.1999657917604055e-8","1.5694791244413864e-8","3.8402937718728936e-8","4.4106432994794884e-8","2.6876049830093507e-8","7.505171595312277e-8","2.3815047995867643e-7","1.8677494040275633e-7","2.753982926151366e-7"
"5534","8.308021026692813e-9","7.3006103384898324e-9","1.0055808630227148e-8","2.199681468084691e-8","1.5694190835802146e-8","3.839276985218021e-8","4.409802620841674e-8","2.6874642955476702e-8","7.504593213525368e-8","2.3810509048871608e-7","1.867005892108864e-7","2.7538339963939507e-7"
"5535","8.307484389291631e-9","7.300504645257888e-9","1.0054574062223764e-8","2.199395936486326e-8","1.5693597532617787e-8","3.838252737864423e-8","4.4089629724908264e-8","2.687319877736627e-8","7.50401980553761e-8","2.380596725970463e-7","1.8662611012132402e-7","2.7536870561561955e-7"
"5536","8.306949705882971e-9","7.300401616561203e-9","1.0053335053328283e-8","2.199110511469371e-8","1.5693013111217624e-8","3.8372288457821924e-8","4.408123928101304e-8","2.6871767033753713e-8","7.503442134293437e-8","2.380144650260263e-7","1.8655161682090693e-7","2.7535412527868175e-7"
"5537","8.30641448956726e-9","7.300299476042937e-9","1.005210137350332e-8","2.1988247311810484e-8","1.569240204446487e-8","3.8362031773431227e-8","4.40728623374298e-8","2.6870363711850587e-8","7.502863752506528e-8","2.379696269372289e-7","1.8647715194219927e-7","2.7533971547200053e-7"
"5538","8.305875986991396e-9","7.300186233294426e-9","1.005085525918048e-8","2.1985383469314e-8","1.569181051763735e-8","3.835174311461742e-8","4.40644893018316e-8","2.6868944402735906e-8","7.502286081262355e-8","2.3792512422460276e-7","1.864025875875086e-7","2.753252772436099e-7"
"5539","8.305342102943314e-9","7.300081872330111e-9","1.0049624243890776e-8","2.198251927154615e-8","1.5691210109025633e-8","3.834142958680786e-8","4.4056119108404344e-8","2.6867530422691743e-8","7.501706278389975e-8","2.3788147984760144e-7","1.863278953351255e-7","2.7531095270205697e-7"
"5540","8.304809817616387e-9","7.299981064079475e-9","1.0048391452244232e-8","2.197965258687873e-8","1.569062213491179e-8","3.833109829542991e-8","4.404775069133393e-8","2.68661217717181e-8","7.501128607145802e-8","2.3783940434896066e-7","1.8625333098043484e-7","2.752965713170852e-7"
"5541","8.304276288839674e-9","7.2998784794719995e-9","1.004715510788401e-8","2.1976779507326683e-8","1.569003416079795e-8","3.832073502962885e-8","4.403940003783191e-8","2.6864716673458133e-8","7.500549514816157e-8","2.3780035007803235e-7","1.8617875241488946e-7","2.7528213308869454e-7"
"5542","8.30374276006296e-9","7.299772342150845e-9","1.0045915210810108e-8","2.1973900032890015e-8","1.568943730489991e-8","3.831034334211836e-8","4.40310525817722e-8","2.6863322233339204e-8","7.499971843571984e-8","2.3776666466801543e-7","1.8610414542763465e-7","2.7526766643859446e-7"
"5543","8.30320896483272e-9","7.29967020163258e-9","1.0044678866449885e-8","2.197102162426745e-8","1.568884577807239e-8","3.8299926785612115e-8","4.4022705836255226e-8","2.6861918911436078e-8","7.499389198528661e-8","2.3774242947638412e-7","1.860294105426874e-7","2.752529439931095e-7"
"5544","8.30267561369169e-9","7.299557847062488e-9","1.0043445186624922e-8","2.196813113641838e-8","1.5688250698531192e-8","3.828949246553748e-8","4.4014378630663484e-8","2.6860536905815025e-8","7.498812237827224e-8","2.377328854663574e-7","1.8595487460970617e-7","2.752379657522397e-7"
"5545","8.302144749450235e-9","7.299453486098173e-9","1.0042217724048896e-8","2.1965248109268033e-8","1.568766094806051e-8","3.827903682918077e-8","4.400605249088585e-8","2.6859153123837132e-8","7.498231724412108e-8","2.3773877444455138e-7","1.858800402487759e-7","2.752231011982076e-7"
"5546","8.301615306294252e-9","7.299351789669117e-9","1.0040984044223933e-8","2.1962351581805707e-8","1.568707297394667e-8","3.826855277111463e-8","4.399773949614882e-8","2.6857778223643436e-8","7.49765476371067e-8","2.3774708211021788e-7","1.8580531957468338e-7","2.752077818968246e-7"
"5547","8.301083731510062e-9","7.299242987812704e-9","1.0039758358004747e-8","2.195945825178569e-8","1.568648144711915e-8","3.825804029133906e-8","4.3989427211954535e-8","2.6856397994379222e-8","7.497073539752819e-8","2.37715491380186e-7","1.857305562680267e-7","2.7519260470398876e-7"
"5548","8.30055340017566e-9","7.29913596231313e-9","1.0038526454536623e-8","2.1956560658509262e-8","1.568589169664847e-8","3.824751004799509e-8","4.398112700698675e-8","2.6855033752326563e-8","7.496495868508646e-8","2.3761175498293597e-7","1.856556650636776e-7","2.751771432940586e-7"
"5549","8.30002191420931e-9","7.299033821794865e-9","1.0037285669284302e-8","2.1953655249262737e-8","1.5685300169820948e-8","3.823694072480066e-8","4.3972839591788215e-8","2.6853669510273903e-8","7.495916776179001e-8","2.3746833335280826e-7","1.8558091596787563e-7","2.7516185241438507e-7"
"5550","8.299495668495638e-9","7.29892946083055e-9","1.0036059983065115e-8","2.1950748418930745e-8","1.5684708642993428e-8","3.822636074346519e-8","4.396454684751916e-8","2.6852308820934923e-8","7.495334131135678e-8","2.373788731802051e-7","1.8550606739609066e-7","2.751467320649681e-7"
"5551","8.29896649179318e-9","7.298826432133865e-9","1.003483340866751e-8","2.1947834127900022e-8","1.5684124221593265e-8","3.821573102413822e-8","4.39562619192202e-8","2.6850942802525424e-8","7.49475219663509e-8","2.3737402727874722e-7","1.8543127566772455e-7","2.751316117155511e-7"
"5552","8.298439713172456e-9","7.298719406634291e-9","1.0033605946091484e-8","2.1944916639426994e-8","1.5683530918408906e-8","3.820509419938389e-8","4.3947996886117836e-8","2.684959454768432e-8","7.494174525390918e-8","2.3738688810226448e-7","1.85356455517649e-7","2.751166334746813e-7"
"5553","8.297910980559208e-9","7.298611492956297e-9","1.003237226626652e-8","2.194199772986849e-8","1.5682942944295064e-8","3.819443961106117e-8","4.3939733274100946e-8","2.6848242740129535e-8","7.493591169804859e-8","2.3734330909519485e-7","1.8528169221099233e-7","2.7510162681210204e-7"
"5554","8.297384646027694e-9","7.298509352438032e-9","1.0031149244582593e-8","2.1939073846510836e-8","1.5682353193824383e-8","3.818374594288798e-8","4.393147214898363e-8","2.684689981435895e-8","7.493010656389743e-8","2.3724455218143702e-7","1.8520685785006208e-7","2.750866201495228e-7"
"5555","8.296858666767548e-9","7.2984063237413466e-9","1.002991734111447e-8","2.1936148542067714e-8","1.568176699606738e-8","3.8173038063860076e-8","4.392321706347957e-8","2.684556221765888e-8","7.492428011346419e-8","2.371636639963981e-7","1.8513202348913183e-7","2.7507152822181524e-7"
"5556","8.296329756518617e-9","7.298299298241773e-9","1.0028686325824765e-8","2.1933212579483552e-8","1.5681186127380897e-8","3.816228044684067e-8","4.391498436007168e-8","2.684422639731565e-8","7.49184962955951e-8","2.3714103747352056e-7","1.850574022910223e-7","2.7505646471581713e-7"
"5557","8.295807418789992e-9","7.2981993781695564e-9","1.0027463304140838e-8","2.1930282656512645e-8","1.5680601705980735e-8","3.81515334879623e-8","4.39067527224779e-8","2.684289590604294e-8","7.491269116144395e-8","2.3713644736744754e-7","1.849824400323996e-7","2.75041202257853e-7"
"5558","8.295281972436896e-9","7.2980954612944515e-9","1.0026236729743232e-8","2.192733603578745e-8","1.5680011955510054e-8","3.814071547481035e-8","4.3898521440155494e-8","2.684156896748391e-8","7.490684339472864e-8","2.3709496019819198e-7","1.8490781883429008e-7","2.750257692696323e-7"
"5559","8.294756792537328e-9","7.2979857712596186e-9","1.0025009267167206e-8","2.1924391901961827e-8","1.567942931046673e-8","3.81298974616584e-8","4.389030685558737e-8","2.6840247357995395e-8","7.490106668228691e-8","2.3701804252596048e-7","1.84833325533873e-7","2.7501039312483044e-7"
"5560","8.294233300176757e-9","7.2978854070981924e-9","1.00237826927696e-8","2.1921439596894744e-8","1.5678846665423407e-8","3.811903326322863e-8","4.388209795536113e-8","2.68389310775774e-8","7.489523312642632e-8","2.3695210984442384e-7","1.8475869012490875e-7","2.7499490329319087e-7"
"5561","8.293710518358921e-9","7.297780602044668e-9","1.0022561447442513e-8","2.1918488357641763e-8","1.5678255138595887e-8","3.810815840665782e-8","4.3873901134361406e-8","2.683762190258676e-8","7.488941378142044e-8","2.369206811181357e-7","1.8468429630047467e-7","2.74979328196423e-7"
"5562","8.293186404273457e-9","7.297677129258773e-9","1.0021333984866487e-8","2.1915530012961425e-8","1.56776831516936e-8","3.8097248022950225e-8","4.3865689391964226e-8","2.6836300293098247e-8","7.488355890927778e-8","2.368968097243851e-7","1.8460988826518587e-7","2.7496363941281743e-7"
"5563","8.292664599451883e-9","7.297573656472878e-9","1.002010918682572e-8","2.1912568826110145e-8","1.5677096953936598e-8","3.808633053381527e-8","4.385750713709058e-8","2.683499289446445e-8","7.487776088055398e-8","2.368494563143031e-7","1.8453570760357252e-7","2.7494786536408355e-7"
"5564","8.29214190645189e-9","7.297470183686983e-9","1.0018888829677053e-8","2.1909604441816556e-8","1.5676516085250114e-8","3.807538462297089e-8","4.3849331277101555e-8","2.6833708588469563e-8","7.487192021926603e-8","2.36783046148048e-7","1.8446149852024973e-7","2.749322902673157e-7"
"5565","8.291622233258521e-9","7.29736049365215e-9","1.0017670248885224e-8","2.190663046519603e-8","1.5675942321990988e-8","3.806438186870764e-8","4.384115399602706e-8","2.6832395860765246e-8","7.486612219054223e-8","2.367266176861449e-7","1.84387985768808e-7","2.749162888449064e-7"
"5566","8.291099984347738e-9","7.297254800420205e-9","1.0016442786309199e-8","2.1903661817646026e-8","1.5675361453304504e-8","3.805338977258543e-8","4.383298204402308e-8","2.6831116883840878e-8","7.4860295740109e-8","2.3669263384817896e-7","1.8431421722198138e-7","2.7490054321788193e-7"
"5567","8.29058111051495e-9","7.297154436258779e-9","1.001522509369579e-8","2.1900683222497718e-8","1.5674787690045378e-8","3.804234438575804e-8","4.382482714504476e-8","2.6829823696061794e-8","7.485444086796633e-8","2.3666493120799714e-7","1.8424093184421508e-7","2.7488474074743863e-7"
"5568","8.290060193871795e-9","7.297048298937625e-9","1.0014002072011863e-8","2.189769645610795e-8","1.5674201492288375e-8","3.803127768264858e-8","4.3816678640951066e-8","2.682853050828271e-8","7.484864994466989e-8","2.366237822570838e-7","1.8416764646644879e-7","2.7486888143357646e-7"
"5569","8.289540698314113e-9","7.296943049794891e-9","1.0012779050327936e-8","2.1894707913361346e-8","1.567362239995873e-8","3.8020179005116006e-8","4.38085386633702e-8","2.682725508407202e-8","7.484279507252722e-8","2.3656921541714837e-7","1.8409460267321265e-7","2.7485307896313316e-7"
"5570","8.289024044927374e-9","7.296841353365835e-9","1.0011560469536107e-8","2.1891715107358323e-8","1.567303620220173e-8","3.8009073222156076e-8","4.3800401527960275e-8","2.682598854164553e-8","7.483698993837606e-8","2.3651642777622328e-7","1.8402171519937838e-7","2.748371343841427e-7"
"5571","8.288505082276742e-9","7.296742321472038e-9","1.001033744785218e-8","2.1888721235541197e-8","1.5672460662585763e-8","3.799792835934568e-8","4.3792271853249074e-8","2.6824697130223285e-8","7.483115638251547e-8","2.3647465070553152e-7","1.8394885614725354e-7","2.748214171788277e-7"
"5572","8.287987895982952e-9","7.296633519615625e-9","1.000912241977403e-8","2.188571919248261e-8","1.5671890452040316e-8","3.798675862753953e-8","4.378414217853788e-8","2.682343591686731e-8","7.482530861580017e-8","2.3643837891995646e-7","1.838757270888891e-7","2.7480550102154666e-7"
"5573","8.287471064960528e-9","7.29652915865131e-9","1.0007903838982202e-8","2.1882713951981715e-8","1.5671306030640153e-8","3.7975549815882914e-8","4.3776035951736955e-8","2.682216937444082e-8","7.481946795451222e-8","2.3639661321794848e-7","1.8380239907855866e-7","2.747897553945222e-7"
"5574","8.286956187930627e-9","7.296427462222255e-9","1.0006682593655114e-8","2.187970657985261e-8","1.5670730491024187e-8","3.796433034608526e-8","4.376792368532279e-8","2.682089572658697e-8","7.481363439865163e-8","2.3634643184777814e-7","1.8372818999523588e-7","2.7477398134578834e-7"
"5575","8.286439978633098e-9","7.2963244335255695e-9","1.0005464901041705e-8","2.1876693523381618e-8","1.5670154951408222e-8","3.795308956000554e-8","4.375982527449196e-8","2.681964517137203e-8","7.480779373736368e-8","2.3629438885564014e-7","1.8365376774909237e-7","2.7475837782731105e-7"
"5576","8.28592243706794e-9","7.296215631669156e-9","1.0004243655714617e-8","2.1873675493111477e-8","1.5669582964505935e-8","3.794180614136167e-8","4.375173894288764e-8","2.6818396392513932e-8","7.480196018150309e-8","2.362475811423792e-7","1.8357852127337537e-7","2.747426037785772e-7"
