"Step","model.output_scaling: 0.75 - grads/update_norm","model.output_scaling: 0.75 - grads/update_norm__MIN","model.output_scaling: 0.75 - grads/update_norm__MAX","model.output_scaling: 1.5 - grads/update_norm","model.output_scaling: 1.5 - grads/update_norm__MIN","model.output_scaling: 1.5 - grads/update_norm__MAX","model.output_scaling: 1.25 - grads/update_norm","model.output_scaling: 1.25 - grads/update_norm__MIN","model.output_scaling: 1.25 - grads/update_norm__MAX","model.output_scaling: 1 - grads/update_norm","model.output_scaling: 1 - grads/update_norm__MIN","model.output_scaling: 1 - grads/update_norm__MAX","model.output_scaling: 0.5 - grads/update_norm","model.output_scaling: 0.5 - grads/update_norm__MIN","model.output_scaling: 0.5 - grads/update_norm__MAX"
"1654","0.01893791416975065","0.01827274280684858","0.020090423202193886","0.018530118856346006","0.017859281947750254","0.019143444395534292","0.018596710914713148","0.01797204119573959","0.019443112084710154","0.018762758153658597","0.018316510972805056","0.019792820456081002","0.020748962967502303","0.019130325443670073","0.023472240132595988"
"1655","0.018915026623885892","0.01825332218662338","0.020059903194093676","0.01851189977541756","0.01784079969289201","0.019126286535513265","0.018576772347946347","0.017950474908174845","0.019424483322244144","0.018744319820083465","0.018297523091691754","0.01978194852932565","0.020730767083301606","0.01911346407170109","0.023469440915884814"
"1656","0.018892294770754714","0.018234931702208825","0.02002722030913528","0.01849428573683653","0.017823007439725078","0.019106284981530632","0.018558792593618915","0.01792840532981632","0.019408010910707575","0.018723017575917895","0.018277964615057738","0.019745680564944513","0.020711588591336268","0.019086634099031188","0.02346664048941589"
"1657","0.018873621596182534","0.018215398448446225","0.02001405101857682","0.018475103922279596","0.017803998132789857","0.01908539781366462","0.018541644017243147","0.017910309177084683","0.019393303130738934","0.018699934375534473","0.018258451346983662","0.019705304353052556","0.020695851444224877","0.019059183505779072","0.02346381109019769"
"1658","0.01885395134046688","0.01819584464039098","0.019994597419757416","0.018454627819379527","0.01778535842330551","0.019065024784629597","0.01852642095441618","0.017894185786492576","0.019385120326715077","0.01868011486543794","0.018238678386680952","0.019687179000841992","0.020681965619003907","0.01904080984278911","0.02346095594647645"
"1659","0.018833826389336256","0.018174727596623995","0.019966997964644413","0.018435464892339444","0.017766303647962535","0.019045167978172576","0.01850837123080033","0.017871590929325026","0.01937841364599825","0.018660430059887417","0.01821980968515538","0.019679723935333585","0.020665802060892382","0.019024687681711897","0.023458086447014012"
"1660","0.01881333791511781","0.018154137361558357","0.01994770287449679","0.01841779905115133","0.017747855387499234","0.019026539864994852","0.0184889285796371","0.01784875252201004","0.019368131403060002","0.01863927518988525","0.01820047104281728","0.01965808208253642","0.02065488494899435","0.019010978357766033","0.023455202949837658"
"1661","0.018793983080591242","0.018133319619317863","0.01992957643071014","0.018398882628188166","0.017729868373230213","0.019007092238906412","0.018464842405548413","0.017829393748333557","0.019332392904228706","0.018618047891933352","0.018182322304213756","0.019625155123768823","0.02064903740783319","0.01898714845593069","0.023452296976749738"
"1662","0.01877264000564059","0.01811332870423643","0.019904949897310228","0.01837959202569934","0.01771110735593832","0.018987952300080116","0.018441224336118868","0.017813569638740905","0.019290288544155487","0.018598620217741384","0.018163118760480112","0.019603905992530167","0.020653186627456865","0.018962555700480808","0.02344936348993376"
"1663","0.018754970518389896","0.01809379097573202","0.0198809807106","0.018360744118949335","0.017692705525235882","0.01896882219855622","0.018422556231387548","0.017796046972261868","0.01926760313556326","0.0185813531829508","0.018145171921824663","0.019593200324453885","0.020655878690331243","0.01893949987949037","0.023446417177578952"
"1664","0.018739061006729847","0.01807442292251092","0.01986570107212741","0.018342259508849927","0.017673816436344667","0.018949151536994443","0.018404942643653898","0.017771853823572173","0.019262013585756257","0.018560187356308523","0.018125777680625767","0.019573450860653444","0.02063159207822029","0.01892057921132037","0.023443458176240148"
"1665","0.018723339512017413","0.018055464112940293","0.01984761141590245","0.018323597607730273","0.017655377449905134","0.018929832244076048","0.018385367664508604","0.017751511278911242","0.01924216750244966","0.018538485589105258","0.018107852537053187","0.019543489928886132","0.020574084542875258","0.018907078171901116","0.02344047736826289"
"1666","0.018700172424691425","0.018036040109475366","0.019818593902140625","0.018304441944234646","0.01763725634197442","0.018909819711578707","0.01836277635934257","0.017736223078451553","0.019203979313880234","0.01851861820596118","0.018088374356338525","0.01951963658372645","0.020555729248154582","0.018887442787418298","0.023437501407821963"
"1667","0.018676787515415978","0.018017045068501845","0.01979758446968847","0.018285837695529134","0.017618734183081644","0.01889067293248655","0.018343768579370194","0.017718414714353415","0.01918335850677273","0.018501278355336208","0.018070743791594776","0.01950578697449498","0.020566344104761398","0.018869427005778455","0.02343449162220142"
"1668","0.018653351043803827","0.017997431176114007","0.01978494557190722","0.018267653492025936","0.01760054486465023","0.01887188475171212","0.01832682578921843","0.017698054611046822","0.019176858983562594","0.018482912936055498","0.01805161584183383","0.019489218521695634","0.020538700819896265","0.018844827439124065","0.02343146498691659"
"1669","0.018634069805781077","0.017978330786373155","0.019763561026834804","0.01824883884774462","0.01758181325221695","0.018852980028043535","0.018306012148888898","0.01767661717209816","0.01915302259838442","0.018462047076694774","0.018034986021365954","0.01946415889381636","0.02049965531333906","0.018824371023613024","0.023428437171946398"
"1670","0.01861762882015711","0.0179586883142699","0.0197376573231273","0.0182306066070613","0.017563458272608905","0.018834141541534944","0.01828477489440711","0.017659020170835805","0.01912096200252527","0.01844174249939087","0.01801702135837936","0.01944040290183563","0.02049513827782041","0.018803215427378114","0.023425409443200183"
"1671","0.018602085148304068","0.017939716056620373","0.019716480566799716","0.01821223410831415","0.01754516511930763","0.018814255838273813","0.018267129418820836","0.017643016285642257","0.019104765980638844","0.018424045416954797","0.01800052917499292","0.019423574851606576","0.02048757215382461","0.018783952218907857","0.023422337868104555"
"1672","0.018583728141134","0.017920464173583242","0.019701082645034108","0.018194591101139253","0.01752679711532476","0.018794801282331422","0.018249177346872737","0.01762314892405095","0.019091537721440247","0.018406463083051883","0.017981164441335826","0.019406718426083172","0.02045725762401938","0.01876696321514519","0.02341927749781582"
"1673","0.018560615278349027","0.017901990662133237","0.019683050335640943","0.01817638474143602","0.017508745897061986","0.01877544719800862","0.01822882641572838","0.017603453537264526","0.019066181439147362","0.01838871289474269","0.01796132701361213","0.01938479918681362","0.02044270309763143","0.018747131068587438","0.023416225782252803"
"1674","0.018536418806255832","0.017883849566874437","0.01965780032693605","0.018158647751091876","0.017490218305716385","0.01875657937662783","0.01820847723774078","0.017584843569309686","0.019041344856922212","0.01836834971700919","0.017941769013467963","0.01936081917241014","0.02044575691397052","0.018732252578425614","0.023413147171776023"
"1675","0.018517470399632443","0.017866703081716687","0.019636599447178583","0.018140284885464826","0.01747203611709925","0.018738105605863965","0.018191161656997173","0.01756693843981001","0.01902702997490948","0.018348486367991995","0.017921866643205477","0.019341160978405388","0.020434469230169","0.018711117647755928","0.023410052106210617"
"1676","0.01849988971322436","0.017850776644579194","0.01961949771886025","0.018121247432188688","0.017453617111002986","0.018719004264291104","0.018172583497019987","0.017549257018411965","0.019009608603195352","0.01832709080289732","0.017902305394511486","0.019324300900699174","0.02042122688367603","0.018696415697127933","0.02340696160454468"
"1677","0.01848074892800653","0.01783522958187891","0.019600390020761038","0.018100697705004852","0.01743539342105433","0.01870006268279488","0.01815238589590306","0.017529904300929454","0.01898327184558153","0.018305798065065094","0.017882558062905327","0.019305057169935257","0.020394622171634735","0.018673697062335147","0.023403867711444565"
"1678","0.018463394096677042","0.01781944918966761","0.019579963629158356","0.018080998853106166","0.017417273556948176","0.01868048801861699","0.01813315317589543","0.017511562792784995","0.018963987217680098","0.018284923866430457","0.017860741798280375","0.019283234501328538","0.02035929526804111","0.018648213632588846","0.023400771949765684"
"1679","0.01844523496759477","0.017798655727800965","0.019557908470645664","0.018062641115550927","0.017399012487032562","0.01866129784465946","0.018115358058914326","0.01749361358281767","0.018949181573884963","0.018265920124522588","0.017838051834021765","0.01926190353135086","0.020343924874650223","0.018635048938462545","0.023397672170982896"
"1680","0.018431303333783344","0.017773327795666916","0.0195388347573866","0.01804485343532701","0.017380985643218327","0.018642236077726044","0.018095774425219667","0.017474890531209264","0.01892701077284496","0.01824819292111848","0.0178234787066701","0.019243406843205","0.02034250801771092","0.018619619592542307","0.023394557780990907"
"1681","0.01841058072742317","0.017744406949639264","0.019520945869327413","0.018027069296918503","0.017362667470815975","0.01862331189751487","0.018076287800294154","0.017456640542329788","0.018904680285197154","0.018229495290022716","0.017805182636682442","0.019225701428179056","0.020314608490204823","0.01859720771389014","0.023391459233213414"
"1682","0.018394144015905573","0.01772298355979811","0.019499959125920067","0.01800847868547559","0.017344599177968417","0.01860471372625791","0.018057865618574025","0.01743829146099479","0.018887733781828876","0.01820829098497647","0.017786197578143852","0.019206290417397767","0.02028658039315563","0.018564817392777554","0.02338834172789769"
"1683","0.0183745478959123","0.017709289844543296","0.019479598638420716","0.017989768348084516","0.01732638773085262","0.018585723925465456","0.018039277296845634","0.01742056778636475","0.018869775301458266","0.018186681787675928","0.017767170185384047","0.019185511145991506","0.02028164484499391","0.01856074813771268","0.02338523095043705"
"1684","0.018353115468095982","0.017701858908649875","0.01945964429493679","0.01797055868437347","0.017308319965999755","0.018567056406523886","0.018020025598545295","0.0174026316588184","0.018848028494829912","0.018165969493281833","0.01774297267635727","0.01916533779871028","0.020267729394599723","0.018547377092200546","0.023382117610663382"
"1685","0.018326367278836794","0.017686538740874964","0.019441034442322532","0.0179518102886841","0.01729033437433698","0.018547943119997443","0.018000815879971536","0.01738381939877031","0.01882754416185306","0.01814745388578347","0.017722155267480954","0.019146883155708904","0.02023795085474308","0.01849924270886737","0.02337899930697538"
"1686","0.01830250794286742","0.017661100316500544","0.019422822220734343","0.017934008572661142","0.017272265808783906","0.018529143993689035","0.017982294134683986","0.017365422100614696","0.018809888870964436","0.018128878406318084","0.017704617872042045","0.019129867810797292","0.020230412798679036","0.01849907083226777","0.02337590318702711"
"1687","0.018284339287129657","0.01762727469173669","0.019401834667971348","0.017916294183465624","0.0172544597853358","0.018510180279466174","0.01796382197071287","0.01734745799721244","0.018791345466257044","0.01811004155993249","0.017689975308605277","0.019112213669170184","0.02022371237370695","0.018500533814536785","0.023372794383198035"
"1688","0.01826167328181614","0.017601297893681894","0.01938156180423772","0.01789835300624027","0.017236451710315934","0.01849135751570527","0.017944865256717214","0.0173297763306263","0.018769708098248575","0.018090799798796936","0.017671114965235536","0.01909514610226661","0.02020914568613471","0.01844143523176972","0.023369685725483643"
"1689","0.018237112749443805","0.01758200094505562","0.019361890421030453","0.01787977751043553","0.017218772971175682","0.018472566729437423","0.01792659780687105","0.01731203917973809","0.01875050576262916","0.018072221575016267","0.017650934099187034","0.019078742525006676","0.02020693720028413","0.0184210369797252","0.023366594742691694"
"1690","0.01821780641064282","0.017563884261209667","0.01934278637797193","0.017861615461826193","0.01720092415744525","0.018453689824491627","0.017908519298636762","0.017293703989804763","0.01873294136238079","0.018054722787799793","0.017628477693945134","0.019065205019286338","0.020216029423507982","0.018429242222118277","0.02336351045159916"
"1691","0.018200187847783322","0.017540997919972802","0.019324464007951535","0.017843752658122984","0.017183355786435785","0.018434912530092187","0.01788999827578799","0.01727542553464005","0.01871310728029267","0.018037358034554665","0.017608332329391435","0.019051627373552885","0.020195756581685757","0.018385458081321998","0.023360425270803852"
"1692","0.01817794091722752","0.017517927097236947","0.019304368779189986","0.017825856612237602","0.01716550318269953","0.018415991645975835","0.017871420795513664","0.017257539041499386","0.018692872758320666","0.018019835240402255","0.01759121658615776","0.019033751964991543","0.020177614256823677","0.018352641050584182","0.023357336934307766"
"1693","0.018153073525450023","0.017501742435684545","0.01928487243875271","0.017807747535717268","0.017147606611491648","0.018397205269453952","0.017853065261198987","0.01723955575924382","0.018673968523141918","0.017999264710757537","0.017574160813997503","0.01900633405226428","0.0201736271178932","0.01835535575349771","0.02335426863889298"
"1694","0.018136391940487457","0.017486672191969976","0.01926527087372549","0.01778886214912425","0.01712915355925536","0.018378389414976368","0.017835013742592064","0.017221891342322552","0.0186554930496323","0.01797684641030149","0.01755787078486071","0.018974078732084437","0.02014915231908451","0.018328548733191306","0.023351210415026573"
"1695","0.01812200935965061","0.017468283432264444","0.019246029598661184","0.017769784540939308","0.017110283002398547","0.018359681066034764","0.017816806107338413","0.01720382866831128","0.018636404796172568","0.017952975921708192","0.01753788130586572","0.018946331620762674","0.02010485195942875","0.018292858510356128","0.02334816249859978"
"1696","0.018097990628866314","0.017441639409508023","0.01922766977053327","0.017750508619461623","0.017091246425019694","0.01834120575734335","0.01779873293101448","0.017185950425581048","0.018616419638862396","0.01793205579440523","0.017517502751100658","0.018928560023444573","0.02007595334921451","0.018283355452233727","0.023345115305252857"
"1697","0.01807326562541382","0.01741654120588072","0.019208481736134434","0.01773194470934334","0.017072132057842974","0.018322771369747925","0.017780755875229034","0.017168300108137104","0.018597378649459033","0.01791383843424321","0.01749769538964435","0.01891568252306854","0.0200740358582756","0.018269137084614678","0.023342076736463126"
"1698","0.018055090643924708","0.01739725123588101","0.019190034764766162","0.01771392540299075","0.017053855160737014","0.018304920659973665","0.01776296254515101","0.017150383544056343","0.018579125881501398","0.01789721752858921","0.01747899477517665","0.01889952085458205","0.020050226167932544","0.01823878439303532","0.02333905537429019"
"1699","0.018038173486044716","0.017381678561374465","0.019170826633329658","0.017695966040199945","0.01703557083928479","0.018287074762134887","0.017744465175842907","0.017132886340734593","0.018559776974385118","0.017879763410216017","0.01746193734094177","0.018877681375211484","0.02001506345222621","0.018217437150693475","0.023336039971956924"
"1700","0.018018905092723497","0.017364338393635548","0.019152554813154254","0.017678049289981464","0.017018191219162985","0.018270268300791728","0.01772565754853072","0.017114787017341877","0.01854068379685679","0.01786010916566936","0.017444575830904342","0.018852595335031253","0.020007056596299973","0.01820679096388668","0.023333041374629344"
"1701","0.017998493160184932","0.017342578828641427","0.01913477025598779","0.01765974325903249","0.017000310586383356","0.018253283566854964","0.01770660967278494","0.017097119699558325","0.018521634686709375","0.01784003800850082","0.01742682407892753","0.018830001622746437","0.019997391481796058","0.018187952321026896","0.023330060427434157"
"1702","0.017980776503326464","0.017322174924821486","0.019119016867357144","0.017642192727520305","0.016982765313889647","0.018237211295748477","0.01768785283617428","0.01707924121492057","0.01850346837272358","0.01782084558059603","0.01740349974810405","0.018811028515828877","0.019966502162987346","0.018163795199324147","0.02332709454465137"
"1703","0.017962936222673413","0.01730393355316723","0.019105938800492286","0.0176244208277948","0.016964735772577795","0.018219647912857354","0.01766987417248947","0.017061570880758097","0.018485238179867646","0.017803235722416783","0.017386357005325006","0.01879327883514782","0.019945848537356793","0.018158347131507695","0.023324140311967587"
"1704","0.017944074079987004","0.01728775323588247","0.019097503276690273","0.017606850615390322","0.016946733462338673","0.018201553149879025","0.017652166674983663","0.01704401940444211","0.018467919647122605","0.017785777491782635","0.017371124728912942","0.01877460111167746","0.019941966174105794","0.018156869979613428","0.023321207180616393"
"1705","0.01792882702768097","0.017268796821661003","0.019093871553473824","0.017588326382495505","0.016928891194643924","0.018181398268333045","0.017635376654735392","0.017026266060919202","0.0184513489896853","0.017766094392132625","0.017352560498413234","0.018754336522740514","0.019928684609391074","0.018151800658270826","0.023318273747124717"
"1706","0.017913986276927408","0.017247910939340097","0.01909254374038626","0.0175697125302835","0.01691083658657065","0.01816148007573005","0.0176186383285137","0.017008740077789842","0.018439804653649996","0.017745195022417837","0.017333981109939334","0.01873427877032551","0.01990546938419311","0.018112970148786704","0.023315381774508"
"1707","0.017895787261968013","0.017226525079218756","0.019079590229775158","0.017551215930772364","0.016893451031793988","0.01814238297063941","0.01760260156888315","0.016991005351562505","0.0184301437615571","0.017723490799652734","0.01731186967877488","0.01871451507506641","0.019895945161865984","0.01811277775661613","0.02331247429614259"
"1708","0.017871715368899987","0.017207816014769638","0.019042635346216","0.017532809764361463","0.016875418996310444","0.018122802843223155","0.017586278958532497","0.01697350005745118","0.01842545943131639","0.017705173476312005","0.017291499913062253","0.018694769643373885","0.019882997822736802","0.01811070534409342","0.02330960827237266"
"1709","0.01784665193041654","0.017189751215979154","0.018990136589807197","0.01751476925716905","0.016858121919538845","0.01810283087021036","0.01756765663103086","0.016955949089477326","0.018406589213168883","0.017688711774375407","0.017274535929566792","0.01867472109175322","0.01984803448595795","0.018053134866875122","0.023306754163010427"
"1710","0.017824957398117337","0.017171785168261886","0.01895278698300142","0.017496002457381917","0.016839987525705907","0.01807995295015778","0.017545520300912616","0.016938483172023452","0.018372070375721812","0.017673828348527775","0.017258619387476574","0.018654522667911518","0.019821781531335105","0.01800333035937848","0.023303919739868416"
"1711","0.017808518673815825","0.01715167562763042","0.018944935742840466","0.01747775205075475","0.016822492478512682","0.018058405641554594","0.017522584465864563","0.016921032375228313","0.018330454673980198","0.01765473076983786","0.01724139749543818","0.018635288453206108","0.01981428179038258","0.01799239373593118","0.02330111173503682"
"1712","0.017793686265887704","0.017131839551947782","0.01894547300083555","0.017459650673393577","0.01680448595350356","0.018039839850437223","0.017504266079214653","0.016903595135351127","0.01831092554472116","0.017632724615254815","0.01722150812644112","0.01861689291049198","0.019801871611589403","0.01800114990462175","0.023298317722904076"
"1713","0.017775801295055977","0.01711260047917036","0.018926978323492563","0.017442251416647774","0.01678694414548318","0.01802336438282483","0.017489067496723812","0.016886134821201253","0.01830742668153545","0.017610073054896386","0.01720099671129674","0.01859886761383156","0.01978127706643016","0.01796531356281397","0.023295536680422575"
"1714","0.017755054872130582","0.017094688150535334","0.01888872054476728","0.01742465577995929","0.016769381784698247","0.01800661369603601","0.017471686502734708","0.01686891303328639","0.018290339023347514","0.017593445461508782","0.01718128895560751","0.01858022200770014","0.01976269733310098","0.01794950093044579","0.02329278916198286"
"1715","0.017734214467160905","0.017077088630266503","0.0188543551394309","0.01740657946150944","0.016751873353059412","0.017985590492560797","0.017451143296920657","0.016851502760247092","0.018259471931849187","0.017578634365548622","0.017163452207917637","0.01856057178253177","0.019744644875496216","0.017903660692624043","0.023290051912289108"
"1716","0.017716722748320056","0.017058684976772397","0.018840386128636363","0.017388339858730627","0.01673468851573369","0.017963866091152938","0.017431972867898698","0.016834769449406616","0.01823165798129836","0.017564679107700303","0.017146694194612302","0.01854011099657122","0.019726309557124264","0.01788518405422955","0.02328735427222682"
"1717","0.017700687472602353","0.017039758783167724","0.018834246757478298","0.01737067637188814","0.016717128243861668","0.017944227664959747","0.017415248341010398","0.01681767362318847","0.018219335712530486","0.0175470870061644","0.017129496481682254","0.01851972912158725","0.01970962133822833","0.017884791110812797","0.023284677752671464"
"1718","0.017680197177207375","0.01702063962811371","0.018816108639357003","0.01735343168835379","0.016700074184902117","0.01792722521276817","0.017399143773782752","0.01680201268974522","0.018207646479264348","0.01752833653907523","0.017111514966110596","0.01850009755307426","0.019697448874593265","0.017873653500110286","0.023282010144971783"
"1719","0.017657773911119647","0.017001988624166475","0.01878494380511374","0.017336560378123773","0.01668237794973306","0.017911056972167713","0.017379509977904425","0.01678604301565793","0.018181732800263","0.017502376720790087","0.01709230234651","0.01848140055590252","0.01968124910233133","0.017839108077716742","0.023279371028745596"
"1720","0.017635812298404684","0.01698411623183227","0.018756632435666172","0.017318877016490646","0.016665288473360407","0.01789156084645859","0.017360722132834596","0.016772843218809914","0.018156510339189393","0.017479489573988566","0.01707313042134957","0.018463426924027693","0.01965872642491239","0.017803658218012188","0.023276762881011437"
"1721","0.01761895234684057","0.016966232004806514","0.01874102368375493","0.017301351437677488","0.01664756669116033","0.01787105850368191","0.017343762165584798","0.016759206532078734","0.018139934690378428","0.01746331153084614","0.017054279869483387","0.0184455393015718","0.01964158087463127","0.01778671971005876","0.023274174437698622"
"1722","0.01760398554884058","0.016948782442637596","0.018730255349787624","0.017283320969763146","0.01663048280230939","0.017851369051968165","0.017328200891464095","0.01674811665521409","0.018125170542492793","0.01744699613167646","0.017036281590694792","0.018427497850148574","0.019629455571128412","0.017779124564113638","0.02327161150462988"
"1723","0.017586715061015567","0.01693068604179409","0.018712209786723975","0.017265718560759282","0.016612867174013456","0.017833550449927415","0.017311369629501645","0.016731790794221824","0.018105639734590517","0.017426910646124623","0.017018926114521334","0.018409007848919228","0.019614861698198278","0.017764679055479373","0.02326906786659204"
"1724","0.01756757897392274","0.01691367943487546","0.01868604744837508","0.017247396869952674","0.016595837370814517","0.01781706311481253","0.017292762206698675","0.016710971511709985","0.01808151971234477","0.017405645077359803","0.017001587868691954","0.01839022137933827","0.01959781531249231","0.017738028919280183","0.023266565898069268"
"1725","0.017547180267945918","0.01689722489254187","0.018660798129093572","0.01722897662112726","0.01657835562068729","0.017798370690356814","0.017273787935683453","0.01668200847272814","0.01806270046754472","0.01738837666155807","0.01698425753542945","0.01837115319655615","0.019578148045656708","0.017708095015226216","0.023264085052733294"
"1726","0.01753107594273222","0.016885642607844573","0.018643131026671287","0.017210510417413588","0.01656139587414645","0.01777914654275259","0.017254261631479254","0.01665493843651855","0.018047100483122063","0.017371715164813013","0.01696634195239136","0.01835222444345872","0.019563769724510516","0.01768945103828241","0.023261633924120253"
"1727","0.01751689537898459","0.01688024028558855","0.01862938648818188","0.017192680431303446","0.01654403101650833","0.017759629976126606","0.01723482785638733","0.016635546917526643","0.018028079229976075","0.017350455875670783","0.01694829129925055","0.018333369450715398","0.01955307658082264","0.017676454941275677","0.02325919893562069"
"1728","0.017506431089709347","0.01689181376488143","0.018612859454114627","0.017175659984746024","0.016527115492834064","0.01774141559826926","0.017215437516967205","0.016622152610466453","0.01800803828388011","0.017331634539423615","0.016929897551620273","0.018315068235765463","0.019543550845650324","0.017661476403378895","0.023256810138831036"
"1729","0.01749428393257129","0.0169141578374636","0.018590715298002228","0.017158737280254438","0.016509779155160418","0.017724465351177412","0.01719823261029077","0.016610283567372538","0.017987672246590196","0.017315258082067277","0.01691163508686375","0.018297105223674528","0.0195370022114608","0.01764289067408779","0.023254430819038597"
"1730","0.01747946471864641","0.016927656205909983","0.0185671479177213","0.017141832448218312","0.01649292131291478","0.017706353724549696","0.017181096137599862","0.016591480735483454","0.017969597779612642","0.01729694047320379","0.0168934097850988","0.018280042579938562","0.019534721975095762","0.017617166953991535","0.02325209485652162"
"1731","0.017451180415881055","0.01686977713169453","0.018546978897004227","0.01712408017469043","0.01647555056194351","0.017688152056682293","0.017164219990753384","0.01656915204920708","0.01795259996282439","0.01727875577722501","0.01687544242383284","0.0182633614464342","0.01952469934910471","0.01759382942222979","0.02324977716347373"
"1732","0.01742110580948005","0.016778023849683715","0.01853039267259459","0.01710629238385745","0.016458770983809892","0.017668805392025026","0.017145328767747717","0.016547240572253322","0.01793338867437804","0.01726373822845002","0.016857644851956215","0.01824776861680715","0.01950202977212445","0.01757650662519745","0.023247496233463772"
"1733","0.017406040554622672","0.016747288002462696","0.01851482410497069","0.017088125052846646","0.016441312122384432","0.01765036324175175","0.01712675976450729","0.016529442723109466","0.01791427108637054","0.017247634890219132","0.016840033015022838","0.018232022200865283","0.019485133022475908","0.01756198590860413","0.023245238407801818"
"1734","0.017401780282909514","0.01677536330260377","0.018496636770394204","0.017070584739330926","0.016424599518031473","0.017632610930106433","0.01710846548037553","0.016515621374220968","0.017894696200754595","0.017230433583968783","0.016822549805929274","0.018216018444767133","0.019499876410131678","0.017547244388681344","0.023243015548829297"
"1735","0.017380785404239547","0.016768343285339427","0.018476027221332344","0.01705310576097182","0.016406966108799083","0.01761492746745551","0.017091668285228005","0.016499348968593223","0.017876439315098597","0.017209955513087266","0.01680514437340008","0.01819718361944783","0.01951704207794877","0.017526249625461985","0.023240830533336608"
"1736","0.01734344978404686","0.016700567307326962","0.01845465537871139","0.01703601430123465","0.016390229684576277","0.017597526555451184","0.01707430775587417","0.016481222108230765","0.017859441118867257","0.017189408944267154","0.016787872687994285","0.0181752829158119","0.01946583929204991","0.01750512375237801","0.023238668096370076"
"1737","0.017319529407580643","0.016668368627923556","0.018434641208560226","0.017018846629723187","0.016372392466601954","0.017578990638206102","0.01705627396714733","0.016461178942170928","0.017840673771344295","0.017167000008995976","0.01677063618683579","0.018150191241781095","0.01940007537093017","0.017485189689018098","0.02323653629858401"
"1738","0.01731348918416388","0.016684750056802585","0.018416663396317645","0.017001590323979125","0.016355506695829542","0.01756085672542272","0.017036839193857782","0.016442440501249787","0.01782172877660327","0.017146198398903224","0.016753670794951925","0.01812561095730198","0.01940171340145321","0.017465111961839846","0.023234439180881757"
"1739","0.017297988906994185","0.016666723272598376","0.01839980073701844","0.01698436373092228","0.016337555741883968","0.017542352091299177","0.017018373329298304","0.016426525037968494","0.01780238909717448","0.01713031346149944","0.01673681713168539","0.018103927417107955","0.019410362930703015","0.01744742205613473","0.023232365399849852"
"1740","0.01727013437939021","0.016616854428323814","0.018382718893463722","0.016966863700292805","0.016320545817342436","0.01752450036341369","0.01700032687778063","0.016410200587758786","0.017784276651705302","0.017114834935370173","0.016720521421895996","0.018086201832255778","0.019365832658348577","0.017430171975504994","0.023230317737305686"
"1741","0.017249952147842782","0.016597439492178734","0.018364677691453616","0.016949617948313518","0.016302805146502248","0.017506823729793137","0.01698330586960748","0.016394028215104783","0.017767279683731867","0.01709699010253565","0.01670458769259259","0.018070996714736536","0.019336072669843645","0.017414417905152548","0.02322831210276996"
"1742","0.017244870882066658","0.016601117730642587","0.01834540712784214","0.016932049383862852","0.016285866120768783","0.017489078547704373","0.016965572162961313","0.0163759253269702","0.017748887607447916","0.017078227295896017","0.016689719215877325","0.018055546136296147","0.019344506971412267","0.01739790349638123","0.02322633352862226"
"1743","0.01723044538877602","0.016577461183142864","0.01832575394690688","0.016914845208598848","0.01626861848179415","0.01747145037571684","0.016947628548258757","0.016357847360232235","0.017730358600045876","0.017062404724863617","0.01667543448737224","0.018038565389059517","0.019321004011910083","0.017379209985196046","0.02322438685700105"
"1744","0.01720804173195487","0.01653748222661071","0.018306097429568857","0.016897389622418026","0.016251815372607902","0.01745334246680649","0.016929951246389754","0.016340801674244853","0.017711123442671138","0.017048282099196264","0.0166621510818374","0.018018428937041163","0.019285527926639606","0.01736029303457052","0.023222485004618623"
"1745","0.01718055596423278","0.016526420451701787","0.01828717791378735","0.01688026679288524","0.01623505765845956","0.01743552927410426","0.01691279640370744","0.01632380060542089","0.017692996582588362","0.017031136141224573","0.016647823049623048","0.017996789400812827","0.019283421877302566","0.017340906790940077","0.023220611972294115"
"1746","0.01715922237833557","0.016522790991523685","0.018268819035034883","0.016863004882140396","0.01621830561125421","0.017417459070548952","0.016896378362154182","0.016307986256148932","0.01767575135736765","0.017010526296764465","0.016631246816134586","0.017974744481598245","0.01926919528582199","0.017321525161382818","0.023218774430299495"
"1747","0.017141811170495652","0.016492869627259266","0.018251280428361678","0.01684593687756417","0.016201870729428438","0.0173997685181675","0.016879320593010016","0.016291061459400732","0.017657782475308244","0.01698698641721861","0.0166095031851152","0.017954584565054638","0.019237914637741074","0.01730325934224466","0.023216946227967303"
"1748","0.017124103986535355","0.016464592778108213","0.01823385745870266","0.01682885784145816","0.01618505945627372","0.017382065525936977","0.016862268885400728","0.016274259932261555","0.017639887320354798","0.016965856409028975","0.016584507735337765","0.017936525417305487","0.01922943823040531","0.017284211791874372","0.02321516225175164"
"1749","0.017108509598539302","0.01645596735071056","0.018217501121160835","0.016811826377726723","0.01616874592675962","0.017364483200900564","0.016844604428377204","0.016257150765155572","0.017621055101992703","0.01694780543985632","0.016559651785396402","0.01791986036539999","0.019217678587948435","0.01726670383596076","0.02321342499880264"
"1750","0.01708605669249589","0.016443318720465352","0.018201135408348366","0.016794941382570518","0.01615183005500088","0.01734698119386444","0.016827723795440033","0.016239897020119295","0.01760292004701345","0.016931569062170953","0.016539540089039798","0.01790380511651361","0.019190314224488365","0.01724819227251442","0.023211719242457844"
