"Step","model.ln_type: pre-v - test/loss","model.ln_type: pre-v - test/loss__MIN","model.ln_type: pre-v - test/loss__MAX","model.ln_type: mlp-pre - test/loss","model.ln_type: mlp-pre - test/loss__MIN","model.ln_type: mlp-pre - test/loss__MAX","model.ln_type: attn-pre-v - test/loss","model.ln_type: attn-pre-v - test/loss__MIN","model.ln_type: attn-pre-v - test/loss__MAX","model.ln_type: attn-pre-qk - test/loss","model.ln_type: attn-pre-qk - test/loss__MIN","model.ln_type: attn-pre-qk - test/loss__MAX","model.ln_type: attn-pre - test/loss","model.ln_type: attn-pre - test/loss__MIN","model.ln_type: attn-pre - test/loss__MAX","model.ln_type: off - test/loss","model.ln_type: off - test/loss__MIN","model.ln_type: off - test/loss__MAX"
"7109","0.027855821519548945","0.007033894989701696","0.06435545575474898","0.030529171617289675","0.0014630602668751554","0.061189730551227145","0.00002804154163437114","9.463508143463451e-8","0.0000686483666248359","23.437216735435335","17.347671708976996","29.012651474568916","0.020357265379932744","0.00000250408452055636","0.10149790141274796","1.4968326074709721","0.0000014440893587332796","4.981641648343118"
"7110","0.027541975140229984","0.00696710440835766","0.06335607913144672","0.030271301144203688","0.0014507687768177074","0.06081468679413968","0.00002772650481933012","9.46544009126621e-8","0.00006752673109259865","23.435047959211946","17.34379307424739","29.01190041223004","0.02004188418363239","0.0000024835395122310255","0.09992277879963833","1.4922458956906253","0.0000014377921345592055","4.968578623244467"
"7111","0.0272399751779988","0.006900953892162548","0.0624055580979157","0.030017200301739","0.001435678097399338","0.060459737568730534","0.000027722186056383106","9.464872334644908e-8","0.0000683442618959039","23.43341664178635","17.34045233531709","29.01271812829612","0.019770429202617533","0.000002463184163209897","0.09856727390934598","1.4876739502234044","0.0000014315334903897772","4.955568022419245"
"7112","0.026958347976981063","0.006835435132778068","0.061546682691979514","0.029767680812773572","0.0014226689199949186","0.06012387224410072","0.000027658540689230508","9.458797156832871e-8","0.00006807255330617675","23.43078583779842","17.3367112261544","29.00986215581602","0.019454960768779096","0.000002443019641978519","0.09699169029467239","1.483089900257244","0.0000014253021517439918","4.942498910866168"
"7113","0.026704484266772115","0.006770544056553918","0.06081677920253026","0.029522964746254217","0.0014139224142984325","0.059805812058639246","0.000027374328355544736","9.46662452630989e-8","0.00006759016959942808","23.428497397355002","17.33309765986409","29.00978599277225","0.01920680201599862","0.0000024230422020689132","0.09575264183069393","1.4785220996188553","0.0000014190927111897955","4.929490832799792"
"7114","0.026465468818516063","0.0067062743726780975","0.06015184617330693","0.029280375909932366","0.0013974806954577224","0.05950392114158631","0.000027460631646052524","9.455063838728829e-8","0.000068296061232198","23.42739257419253","17.329687298212868","29.009978634688498","0.018885875491650692","0.000002403251823653435","0.0941497436521034","1.4739406909982526","0.0000014129080974600173","4.9164147244383996"
"7115","0.02621495471977729","0.006642618561974513","0.059420673117337904","0.029041999597363533","0.001385335939586451","0.05921645213071509","0.000027221410177399786","9.453973516439233e-8","0.0000677714458468452","23.4234678493578","17.325784146288342","29.007044120624723","0.0186666294981938","0.000002383643878664029","0.09305523512427435","1.4693771820322974","0.0000014067539792824392","4.903409886451592"
"7116","0.025938855518118163","0.0065795731625450955","0.05855327807972594","0.028807304829559555","0.0013764258841181226","0.05894161269215526","0.000027222469032037108","9.458549099321076e-8","0.00006819600540765288","23.423224601792686","17.322517390038065","29.007902484744772","0.018334009507966487","0.000002364220231676115","0.09139384715203702","1.4647985175129306","0.0000014006178219983352","4.890326806925875"
"7117","0.025649983898319545","0.006517130133128915","0.05761403546346146","0.02857411169805137","0.0013614559931927552","0.05867762871735691","0.0000270103678740465","9.450323342233768e-8","0.00006751498547553756","23.419759090047563","17.318654107043255","29.006803222927545","0.018122149772152214","0.0000023449757490151983","0.0903362452948567","1.4602396065090797","0.0000013945223384940867","4.877326199398789"
"7118","0.025374790343360966","0.006455284126319007","0.056735502173200565","0.028343914939799347","0.0013493566541274169","0.058422872827637834","0.000027051696032907585","9.452454563568474e-8","0.0000682714787067492","23.41783948953117","17.315213509547668","29.004667657924855","0.01779735918185224","0.000002325911424132693","0.08871398063607538","1.4556636698969188","0.0000013884343110382228","4.864235675887724"
"7119","0.025129020160215","0.006394028694882094","0.055996715115516495","0.02811632425427927","0.0013395363238017776","0.058175781628337794","0.000026914190076574143","9.448611462880765e-8","0.0000677763807721942","23.416461725110587","17.311559417067762","29.005832304711504","0.017548945331320866","0.0000023070231281462256","0.08747358407637232","1.4511095832009655","0.0000013823973874794245","4.851240231149926"
"7120","0.02490851390811753","0.006333360519246436","0.05537726312762272","0.027890034911196054","0.0013267023645502202","0.05793493331823965","0.00002699974447224507","9.445916134484122e-8","0.00006787332917644553","23.413118858771877","17.307963828431056","29.00347266021106","0.017297570245008387","0.0000022883129824749886","0.08621837627123123","1.4465362186308146","0.0000013763700905488998","4.838141312558752"
"7121","0.024699945243686693","0.006273270906150161","0.05481097252065704","0.027665517689704065","0.0013142711531438798","0.057699058154596264","0.000027362612438330484","9.449749895033557e-8","0.00006744530304524632","23.41188667628947","17.30436014345807","29.00288610981327","0.01701899756440453","0.000002269775778389964","0.08482715996453785","1.4419873381960129","0.000001370366591802538","4.825152321145386"
"7122","0.0244952462196434","0.006213757893501578","0.05425795115547208","0.027442962127439664","0.001303981088865591","0.05746718004001362","0.00007292634434412971","9.442078885914758e-8","0.00024603623451955925","23.409510595635982","17.300776102548255","29.003038509093834","0.016810847475329953","0.0000022514105427273998","0.08378805925304925","1.4374165322181178","0.0000013643971064484177","4.812044579142017"
"7123","0.024294621175141744","0.006154812991327847","0.05371962433758402","0.027221630641678228","0.001292582866669345","0.05723869649862448","0.007484033275184006","9.441815975452794e-8","0.03730272236953808","23.406966712575937","17.297140743430653","29.00071630912036","0.016520003621944314","0.000002233216716741268","0.0823354564222057","1.4328731168669588","0.0000013584484170344276","4.7990627888778405"
"7124","0.024100063590414146","0.006096432054999693","0.053206334996574844","0.027001556509182262","0.0012801820711115647","0.05701347645051893","0.0002575301382731814","9.442601354337383e-8","0.0011697726846961172","23.405393722557584","17.293504199370847","29.000964307465058","0.016293528549996168","0.00000221519081753891","0.08120472166970823","1.4283048663523372","0.0000013525313292540898","4.78594618938351"
"7125","0.023911455695762772","0.006038610234978465","0.05271775981913507","0.026783446343050233","0.0012698600494767355","0.056791766030769325","0.1469824181914556","9.437574098937929e-8","0.7347958803631977","23.40294023238455","17.28998929416633","28.999989956637357","0.016046518364692095","0.0000021973321121676936","0.07997124363204236","1.423767236998462","0.000001346632880663314","4.772972913519155"
"7126","0.023729319065894615","0.00598134212869032","0.05225679033270083","0.026566933395216773","0.0012590144055449296","0.05657413509375948","0.0004607649205532688","9.439368619455288e-8","0.002186488675562596","23.400633915122903","17.28613780802842","28.998465518530754","0.01579586712723672","0.000002179640904229742","0.07871964155916843","1.4192013878629717","0.0000013407673198323518","4.759846393749207"
"7127","0.02355694921885046","0.005924621572488638","0.051840063780337224","0.026352044973864723","0.0012469450641995168","0.05636122320609041","0.0087471741125582","9.435667579687966e-8","0.04362167690168569","23.39895696636487","17.28284383347825","28.99859294371039","0.015590768469094688","0.0000021621115724244017","0.07769564567526446","1.4146697296661348","0.000001334935548503669","4.7468819020935795"
"7128","0.023396331245400408","0.005868442260697797","0.051477602743326335","0.026139565053007695","0.0012369545267469858","0.056153455453335985","0.07057287059833983","9.433791024261775e-8","0.352746899996246","23.396344853620857","17.278855916275777","28.997210931361067","0.015330856222148304","0.0000021447492118291757","0.07639778621812847","1.4101063015918076","0.0000013291060543276796","4.7337455584928225"
"7129","0.023243233224083323","0.005812801972780001","0.0511482703789895","0.025929007977450447","0.0012262311813710828","0.05595102701306115","0.026731252616166483","9.43531394492663e-8","0.13354430771787829","23.394393380940706","17.275595316428006","28.99615169850035","0.015121424045392785","0.000002127543268628555","0.0753520488768281","1.405580901024076","0.0000013233191230500433","4.720790930265533"
"7130","0.02308907915759099","0.005757693296136447","0.05080912811456818","0.025720343137507325","0.0012146169906567688","0.055753726821296284","0.008892057767092435","9.430049496336745e-8","0.04434306247174668","23.392391039711203","17.2716821822231","28.99628411422663","0.01488303482382057","0.0000021104991392505938","0.07416176279431885","1.4010200233863785","0.0000013175506471737232","4.707644803592689"
"7131","0.02292802131539331","0.005703111940989941","0.05043086758560795","0.02551409273315731","0.0012050792928397288","0.055561016799005714","0.007521597682068057","9.429974719673244e-8","0.037496511423552786","23.389862208166882","17.268214342287255","28.99416646216035","0.014660097534690488","0.000002093613348044931","0.07304860561368622","1.3965008301514388","0.0000013118020685735749","4.694699736628518"
"7132","0.022760911870845182","0.005649053407451219","0.05001772641331267","0.025309486381355845","0.001194242932470328","0.05537218220765686","0.008002934552124676","9.429618946212237e-8","0.03990056662266298","23.388146981435668","17.264635355101504","28.994493486730345","0.014458437221523925","0.000002076884408223784","0.07204176189839953","1.3919426256102856","0.000001306087639199721","4.681544098438849"
"7133","0.022592750483816343","0.005595511038793564","0.04959473219322051","0.025106626213337313","0.0011832102417208047","0.055186471403406344","0.00872449844867265","9.426522847354655e-8","0.04350760070342358","23.385688692347085","17.260767262688574","28.993007669943538","0.014221870645020326","0.0000020603104134809982","0.07086054726131391","1.3874296438308655","0.000001300403702151457","4.668608228597802"
"7134","0.022428424728713404","0.005542481728652475","0.04918644787584708","0.024905860469530923","0.0011741374048329129","0.055003212576729396","0.008618645090298012","9.426575409823782e-8","0.0429824934418195","23.38366919824232","17.257563230650607","28.992280255813277","0.014032532040219241","0.000002043891771418568","0.06991531023365208","1.3828745781872662","0.0000012947329778599002","4.655445041302804"
"7135","0.022271233547570622","0.005489959431594981","0.04880953333799964","0.024706319163063695","0.0011630962305796487","0.054821825404901506","0.007812905360596012","9.423930867246777e-8","0.03895020809896219","23.38156283946767","17.25346242927893","28.991768891405155","0.013803576322846543","0.00000202762242966453","0.06877205435793085","1.3783675756206943","0.0000012890972427017168","4.642516936625125"
"7136","0.022122583615486597","0.00543794133868637","0.04847117732538577","0.024508505997510987","0.0011527373531209136","0.054641928575377585","0.007022604181047149","9.422636796232106e-8","0.03500230984255821","23.37930822305613","17.250247671550056","28.99057712593229","0.01360339935952463","0.000002011504007592147","0.06777266588116303","1.3738161237653015","0.0000012834675932182968","4.629348180823062"
"7137","0.02198068554263328","0.005386420521624526","0.048162608180244385","0.02431255483958029","0.0011439034043558872","0.05446314016976541","0.0065647794124095975","9.422290740905515e-8","0.03271364286001537","23.377240858303672","17.2463923921753","28.989804252317438","0.013406614197528043","0.0000019955360254322823","0.06679020840109509","1.369314643851612","0.0000012778907380451862","4.616425149109457"
"7138","0.021840540245338724","0.005335392818932765","0.04785903482286102","0.024117706372052284","0.0011328731622293135","0.054285166168449736","0.0062302374253505695","9.419605407119726e-8","0.031038483103865314","23.375137741591455","17.242819642414034","28.98958195073884","0.013193578080672804","0.000001979714601695124","0.06572652164099613","1.3647676946253064","0.0000012723228411084063","4.603254826102436"
"7139","0.02169773624767609","0.005284852470380963","0.047538630759097256","0.023924673501817633","0.001123297778598188","0.05410773993261278","0.005735218037617928","9.418456314499671e-8","0.028566854456491497","23.37280178771331","17.23929279249705","28.987320606362157","0.013013255230284012","0.000001964042038514392","0.06482633035538723","1.3602710731892298","0.0000012667867840267048","4.5903339116225155"
"7140","0.021552466383113207","0.00523479581011363","0.047202601626604744","0.023733238537210655","0.0011140851560874753","0.05393062593812802","0.005177985956801856","9.41730264594074e-8","0.025778894052910686","23.370982509622635","17.235546147453928","28.98877855838903","0.012804616498682564","0.000001948515195756908","0.06378466032969542","1.355729668647376","0.000001261267157552848","4.577166113222452"
"7141","0.02140846746739212","0.005185219831439468","0.046869930268294696","0.023543060176332804","0.0011035696047444793","0.053753606964185324","0.00473810154213117","9.415565782770362e-8","0.023579946075648308","23.368419986258285","17.23199757135833","28.98498717178212","0.012624211738944627","0.000001933129187968801","0.06288403200007374","1.351236910892719","0.0000012557761343982585","4.564242124934538"
"7142","0.021268426891916027","0.005136117288096749","0.04655429537232992","0.023354783936254044","0.0010948331904258772","0.05357658959306586","0.004427193291763865","9.41471634613388e-8","0.022027713250129144","23.366692185507844","17.22840555829136","28.987285137754434","0.012428544217277973","0.0000019178867050718066","0.06190710651821325","1.3467021979930647","0.0000012503144010558486","4.5510822504931445"
"7143","0.02113219711993094","0.005087486616958222","0.046255155083164454","0.023167825609618903","0.0010848036919626329","0.05339950691935953","0.004192036681699334","9.412605039087471e-8","0.02084951919289144","23.364185314220762","17.22469458152372","28.983742291774966","0.012247295783181528","0.0000019027878370014004","0.06100236850678415","1.342212570478332","0.000001244872532341861","4.538151687684363"
"7144","0.020999035556451662","0.005039321239754617","0.04596891940620635","0.02298257678990174","0.001075248612189844","0.05322234804822464","0.003997154014795089","9.411230532840215e-8","0.019877905368931047","23.362223570042556","17.22117785389254","28.98436944215468","0.012059095446219218","0.0000018878264480014916","0.060062705063324194","1.3376858136721996","0.0000012394544312479008","4.5250050166279845"
"7145","0.02086896736502882","0.004991616940921166","0.0456957861929602","0.02279917510743176","0.0010666935253900872","0.05304507457931457","0.003829696297717191","9.410307957796594e-8","0.019039934545745305","23.360072065127895","17.217522505531846","28.98352254090724","0.011881948586438148","0.0000018730036499039937","0.05917840888907498","1.3331983095011326","0.0000012340600500628845","4.512063132256811"
"7146","0.020741189956071028","0.004944368930440405","0.0454317685575272","0.022617150078978354","0.0010566117707366545","0.05286764523445385","0.0036808314709946546","9.407975422022104e-8","0.018295637300315498","23.357728990199845","17.21382620120856","28.98131383203239","0.011702398858267071","0.0000018583175862188146","0.05828208082248201","1.3286805966101531","0.0000012286932307113334","4.498934306872561"
"7147","0.020613459313934497","0.004897573390370457","0.045165656767325084","0.022437161323847474","0.0010481436772439912","0.052690043979082786","0.0035415860722572967","9.40768552913317e-8","0.017601082621757764","23.35589057978522","17.210412783382083","28.982548957799775","0.011528482375960075","0.0000018437678772705312","0.057413834909185106","1.3241945240073927","0.00000122334652214574","4.485977830684772"
"7148","0.02048436976480383","0.004851226277612898","0.04489041784107602","0.022258691364120706","0.0010385908112352303","0.052512162857809845","0.0034038653785310033","9.405135719235762e-8","0.016911719853039","23.35340265824719","17.20647603463417","28.979719123762877","0.01136177412814925","0.0000018293529955343703","0.05658170457996867","1.319686885711687","0.0000012180301882077146","4.472870762467135"
"7149","0.02035478623434329","0.004805323333876861","0.04461044848427144","0.02208211481934503","0.0010296335371035906","0.05233400520875734","0.003258954614322742","9.404153260563613e-8","0.016188015079415093","23.351485829868984","17.203276960129088","28.979983474189417","0.011182316103083687","0.0000018150705302056397","0.055685784454323886","1.3152017598795165","0.0000012127334338361046","4.459898119262282"
"7150","0.020226115638894565","0.004759859846663467","0.04433281793129085","0.021907421519643644","0.001021130340289725","0.05215548422657017","0.0031027018828469173","9.4029817491681e-8","0.015407337408537279","23.349279596268968","17.199145666987707","28.979295075560305","0.011032179367486053","0.0000018009200947155483","0.054936462265563195","1.310704776449907","0.0000012074542278237609","4.446814049773034"
"7151","0.020098736497883383","0.004714832079039596","0.04405956583215698","0.021734369490703842","0.0010116991996059431","0.05197661386692953","0.002936380206735427","9.400693378469284e-8","0.01457528176059807","23.34702440058806","17.196126011330875","28.977204566081323","0.010846715446389913","0.0000017869004953870364","0.05401047636434211","1.3062203239626817","0.000001202214417208665","4.433824940116946"
"7152","0.019973102286995285","0.0046702363322408975","0.0437929848895918","0.02156346914775331","0.0010037973408436114","0.05179731530062963","0.0027645447071025352","9.400571555007545e-8","0.013717552147795228","23.34504010285052","17.191805698799786","28.97821984549881","0.010712586894891112","0.0000017730110714167695","0.05334120024581241","1.3017343108076138","0.000001196990998846067","4.420764345254979"
"7153","0.019850363650867432","0.0046260666557192505","0.04353917213611235","0.021394108840399165","0.0009942911231899244","0.05161752300884368","0.0025939450823217395","9.397581012426536e-8","0.012863808612091302","23.342819855320393","17.188921901834693","28.975645563446886","0.010526063742254113","0.0000017592501675825384","0.05240991467472946","1.2972505547195683","0.0000011917835560364512","4.407759765100577"
"7154","0.01973062164810834","0.0045823202169545975","0.043298364902599924","0.021226950614608532","0.0009864973720039097","0.05143707836425222","0.0024288202495635542","9.397586660476818e-8","0.012039037095790534","23.340537878488124","17.184598391458906","28.97586815356819","0.010400774197018483","0.0000017456132141001906","0.05178476530188865","1.2927756638835364","0.0000011866107945107498","4.394721923559121"
"7155","0.019611476544671564","0.004538993092959267","0.043059394475472156","0.021061340879940414","0.000977213802823376","0.05125578961958148","0.0022730873056373314","9.394877265236954e-8","0.011261080245783863","23.338736920427777","17.181450583586113","28.97495181690588","0.010216324215773048","0.0000017321050036435893","0.05086388371673434","1.2882930894109499","0.000001181447488676588","4.381704535215528"
"7156","0.019490977164292808","0.004496082639974841","0.04281082475191611","0.02089786754876074","0.0009694774918455859","0.0510734573519636","0.0021292451870053644","9.394262049105105e-8","0.0105405607437253","23.33613893749537","17.177656252213072","28.973366153183992","0.01009376816522407","0.0000017187228700095938","0.05025237259213627","1.2838285470582718","0.000001176337450422152","4.368686466472846"
"7157","0.019368636139195306","0.004453581409870184","0.04255218946367806","0.02073595144888437","0.0009604379443363283","0.0508899129584846","0.0019969917590348606","9.392048864378856e-8","0.009882344125119874","23.33436193042103","17.17385414911448","28.973734995863605","0.009917157099377403","0.0000017054621498304377","0.049370623816028976","1.2793478245636527","0.0000011712298533685075","4.355659592849726"
"7158","0.01924794738845965","0.0044114885940545814","0.04228942539932394","0.020576111352565547","0.0009528526036239057","0.05070494021117412","0.001878824780009021","9.391319625849128e-8","0.0092872072810634","23.33209533958638","17.17058443399499","28.97179346046614","0.00978739508313391","0.000001692325182122816","0.048723126966318836","1.2748928039607534","0.0000011661446630434124","4.342658721027434"
"7159","0.01913165723711489","0.004369798697255307","0.04202750335609537","0.020417785092918174","0.0009439145733308027","0.0505184485843992","0.0017709964024296254","9.389321664459935e-8","0.008752971056501543","23.329711928802574","17.166552802961554","28.97149729526345","0.009623741065926717","0.0000016793081845261644","0.04790611632115133","1.2704151642445016","0.0000011610981368121775","4.329625759390839"
"7160","0.01904689118673039","0.004328508908275283","0.04177170464437268","0.020261598871607348","0.0009368571037822408","0.05033026603484588","0.0016763617383897355","9.388527259691405e-8","0.008275177948074837","23.32814376810658","17.163216597531154","28.97098259264496","0.009489495144215198","0.0000016664107331531524","0.04723617546938261","1.26596799743584","0.0000011560590622666997","4.31663867626033"
"7161","0.019051128234837882","0.004287613581779206","0.04152612583901207","0.020106742973463855","0.0009276814148335226","0.050140337303497554","0.0015901006171993245","9.386121196710882e-8","0.007847820649858294","23.325199260458888","17.159438333453338","28.96900606470811","0.009343057372575982","0.0000016536327924786948","0.04650524938724616","1.2614955197630686","0.0000011510493072028518","4.303603948704162"
"7162","0.019710203220821607","0.004247111806011797","0.04128619846363784","0.019954399670991156","0.0009223167987533606","0.0499485973988965","0.0015133145977163324","9.386221999081586e-8","0.007464287297348578","23.323890395750187","17.155803920224617","28.969932944186862","0.009206154618198134","0.0000016409712663953145","0.04582200078101942","1.257054405459257","0.0000011460719010380696","4.290627936709279"
"7163","0.07307388764060466","0.004206997702981585","0.2793754552837865","0.019803010857149573","0.0009129666372233697","0.04975505628853359","0.0014447265306127357","9.382737123741069e-8","0.007118255561629429","23.321043035283356","17.152264840124296","28.96706863154584","0.009076869443314982","0.0000016284277097828412","0.0451768097163995","1.2525895906964695","0.0000011411042600223394","4.277594293854841"
"7164","2.0913323242519453","0.0041672682245646065","10.371213697870882","0.019655614639370274","0.0009147786037399472","0.04955978250763084","0.001380903007589349","9.38486000872468e-8","0.006804224378173609","23.319333493024175","17.148475000671162","28.968195800025754","0.008930940782262102","0.0000016160005033163447","0.04444843137832473","1.2481530144483841","0.000001136162249105413","4.264625916268199"
"7165","1.1050091637641386","0.0041279182333633984","5.440144241748067","0.019508977051852457","0.0009115133619496853","0.049362885089806796","0.0013237914828569536","9.379259608467515e-8","0.006517803489725125","23.31705854665298","17.14502286426096","28.965681002145487","0.00881921701501282","0.0000016036866091498484","0.04389103345732774","1.2436983084735571","0.0000011312471410146446","4.2515976208878445"
"7166","0.4404091378637265","0.004088946070780665","2.117685243115525","0.01937163029450064","0.0009457039755246433","0.04916451312765819","0.0012715527660146898","9.385163869272371e-8","0.006255612077016942","23.314762498271016","17.14121239056012","28.966148826968563","0.00866606871942605","0.0000015914875939290943","0.04312651779673292","1.2392654508576957","0.000001126356249056949","4.238634617920802"
"7167","0.8732882009891044","0.004050347301550928","4.282616739309873","0.019232137247486514","0.0009600430377850178","0.048964867773485035","0.0012226864088927428","9.376472317209638e-8","0.006015116619298151","23.31294243060928","17.13769061165986","28.964305263701025","0.008559809581115888","0.0000015793996776421904","0.0425964557812149","1.2348219767148558","0.0000011214839210573712","4.225613710960413"
"7168","0.5170969105381615","0.004012118777886729","2.50219394055847","0.019094699731304326","0.000975475649640978","0.048764106677235575","0.0011791271476183055","9.38477157404536e-8","0.005794377078937533","23.310401925959148","17.13406421870226","28.964214840670454","0.008412344507845868","0.0000015674232134657","0.04186032327707982","1.230392884706015","0.0000011166344840276395","4.212654500508609"
"7169","0.33684436676054963","0.0039742565374812884","1.6014662880990127","0.01893855349978374","0.0008881030650550273","0.04856239540111421","0.001138518430254947","9.37370561756569e-8","0.0055918260750161125","23.308621465500458","17.130286480800052","28.962819507562","0.008299455538436747","0.000001555557675680495","0.041297098571490026","1.2259606134271823","0.0000011118173217236477","4.199643309942797"
"7170","0.36725899873605966","0.003936756779240285","1.754079975394014","0.01879709780574778","0.0008649073928881952","0.04835986629692955","0.0011007081125767374","9.376901535120338e-8","0.0054061684564967365","23.306162795918446","17.12689062410361","28.962270436445905","0.008172444634025203","0.0000015438003955610164","0.04066322981753112","1.2215359265043575","0.0000011070172702757492","4.186686808033851"
"7171","0.40231376564375065","0.0038996158759014013","1.9298980382639497","0.018671979565484647","0.0009141349093772893","0.04815663587133714","0.0010675202710125277","9.371838093024036e-8","0.005236248742224463","23.30432876489347","17.12301518958559","28.961557212556418","0.008050241905992274","0.0000015321519340309407","0.04005341358389132","1.2171139425605157","0.0000011022412332031854","4.173687233767705"
"7172","0.4048227471599491","0.003862832125999812","1.942983479422255","0.01852947747213256","0.0008672886740469188","0.047952734778069384","0.0010361546531193898","9.370311886234485e-8","0.005081022803939713","23.30179505629397","17.119527889771824","28.960108227808984","0.007939057705344171","0.0000015206115428026807","0.039498661863059066","1.212694767661604","0.0000010974841031329426","4.1607327701015056"
"7173","0.39066520428658574","0.003826399948768098","1.8727273830112496","0.01839149611363006","0.0008339841964563987","0.047748231043059315","0.0010072735792540622","9.37234456594625e-8","0.004939524335633397","23.300205755394156","17.115901348697754","28.960416073766297","0.007814442610889441","0.0000015091759828301003","0.03887677441947994","1.2082817941392927","0.0000010927616683877912","4.147745537978045"
"7174","0.3616570517803155","0.003790316545706456","1.7282090467939368","0.01827045902381096","0.0008764928775935921","0.04754312763224359","0.0009822596109442844","9.366740019797939e-8","0.004810849351273416","23.297339023522994","17.11210825103711","28.958122724563257","0.007710564612006714","0.0000014978460417086793","0.03835853555412233","1.2038696254441719","0.000001088049370014991","4.134793001760892"
"7175","0.3191240833455141","0.0037545796891168388","1.5160600031407576","0.0181338315810181","0.0008323622754169026","0.04733739229490665","0.0009584901734604864","9.367225877641658e-8","0.00469412921253024","23.29600363834434","17.108728546603768","28.958773929684906","0.007589832396320553","0.0000014866198285892415","0.037756046993514945","1.1994648572082982","0.0000010833629766173386","4.121819152890624"
"7176","0.2692277573039688","0.0037191858996711096","1.2670925412897098","0.018003334222930982","0.0008104310109251389","0.047130983403572885","0.0009369189359358556","9.363605608689827e-8","0.004588530594049533","23.29313176861016","17.104814544121165","28.956817626209233","0.007488945925472309","0.0000014754950678506194","0.0372527554383515","1.1950610100011072","0.0000010787037864683346","4.108869060599574"
"7177","0.2182709233385264","0.003684129900351565","1.012826129258635","0.017885403206624205","0.0008431179383599222","0.046923847802945944","0.0009184108278424083","9.362150541453035e-8","0.004493242564417994","23.291467772895036","17.1014369102799","28.95653478974786","0.007371757527790965","0.0000014644752522426418","0.036667964504729075","1.1906638464036932","0.0000010740673571355175","4.095908484820487"
"7178","0.17229348973715025","0.00364941028844506","0.7834611846673345","0.017753715245752793","0.0007990746914284239","0.04671592804585589","0.000900800115612765","9.364259789313571e-8","0.004407466227836441","23.289198038205956","17.097585989266424","28.95581798959547","0.007275257917464796","0.0000014535561959815115","0.0361865986948446","1.186269299844715","0.000001069442931921192","4.082961752109516"
"7179","0.13688940014713866","0.003615025011864722","0.6069646262609067","0.01763062945318759","0.000790372770872578","0.046507179041936283","0.000885194583694791","9.359033705774035e-8","0.004330436423200561","23.28686266913028","17.09413108050628","28.954417646443908","0.007158169594317566","0.000001442738581118825","0.03560229095151791","1.181879575078683","0.0000010648519690049627","4.070014090165294"
"7180","0.11452432982558813","0.0035809675116661335","0.4956624589585402","0.017514536042604768","0.0008091422988223469","0.04629760900094933","0.0008718672096862396","9.359199874007749e-8","0.004261407422830786","23.285127543387876","17.090351945310545","28.95437177550373","0.00706847744767968","0.000001432019156130259","0.03515494800707457","1.1774946779093831","0.000001060275625131387","4.057071947245521"
"7181","0.10343048967282094","0.0035472359054968244","0.44071503109346316","0.017388964085611285","0.0007733680740476598","0.04608715558904371","0.0008590391859222485","9.357976252106834e-8","0.00419967121483465","23.282512708220075","17.08682114515096","28.952857183547113","0.006948698338382711","0.00000142139591693978","0.034557175830208946","1.1731127759808653","0.0000010557300770300983","4.044137113892899"
"7182","0.09932588165493147","0.003513828573422802","0.42071297721640927","0.017271069722384874","0.0007689775930409633","0.04587587557729988","0.0008479199777298033","9.353701190451997e-8","0.004144564859067829","23.280827638920847","17.083136537504505","28.95251648858944","0.006863448070108841","0.0000014108734570936336","0.0341320222505484","1.168737319723038","0.0000010511933013623143","4.031200521787729"
"7183","0.09671469105370142","0.0034807420032897172","0.40817804022780646","0.017157275278076232","0.0007783382107919494","0.04566375849254172","0.000838511843853595","9.3573042665747e-8","0.004095468650276214","23.278261858465193","17.079491667227675","28.951432408521523","0.006748397257003577","0.0000014004466954414283","0.033557881836236744","1.1643638472831561","0.0000010466953658919955","4.018278080995905"
"7184","0.0906801756508973","0.003447970488816961","0.37852484337177744","0.017037614987835337","0.000751827163452662","0.04545084886399138","0.0008293549680132309","9.350852635313625e-8","0.004051817877104473","23.276596110077993","17.0758977172823","28.950830774005837","0.006660217557387006","0.0000013901143849204554","0.0331180657351944","1.1599974579356238","0.0000010422196653847076","4.005348634882211"
"7185","0.08022964446980398","0.0034155142959047284","0.32678620581298834","0.016923638469578173","0.0007473721490863662","0.04523721400385969","0.0008215438813504875","9.351429178899664e-8","0.00401309399478397","23.273814468060493","17.072225983315807","28.94962332293152","0.00655670116519058","0.0000013798786030238034","0.03260158306009841","1.1556331424132007","0.0000010377507082055924","3.992437832080691"
"7186","0.0688606605210435","0.00338336855017126","0.270448294392452","0.016812855118241973","0.000752711486302567","0.04502290783447087","0.0008148918191179871","9.351006510723949e-8","0.003978822325200752","23.272612252107013","17.068549389659793","28.949596927097552","0.006469402871295357","0.0000013697350340776336","0.03216615792053041","1.1512754330599324","0.0000010333171576653368","3.979516887394506"
"7187","0.0604183568941003","0.0033515307895904786","0.22873939827969492","0.016697788121675234","0.0007306430587385713","0.04480799127071261","0.000808506862857326","9.347265414518167e-8","0.003948574199684888","23.26914684902291","17.0650491429203","28.947386071495778","0.006371071504280454","0.0000013596864485509584","0.03167559542168254","1.1469211737981815","0.0000010288976136232605","3.966617659903683"
"7188","0.055432189005268376","0.0033199978446785054","0.20431191742535015","0.01658766189262125","0.000727481325981336","0.044592549460416964","0.0008032443305747139","9.349121259411177e-8","0.003921959192768027","23.26867657381185","17.061163835234765","28.948657488621834","0.006286137376768726","0.000001349730046059732","0.03125195858109436","1.1425719528022533","0.0000010245071995198983","3.9537064163566233"
