"Step","Grouped runs - train/accuracy","Grouped runs - train/accuracy__MIN","Grouped runs - train/accuracy__MAX","Grouped runs - train/spec_accuracy","Grouped runs - train/spec_accuracy__MIN","Grouped runs - train/spec_accuracy__MAX"
"4060","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120855897665024","0.06029757112264633","0.08770556002855301"
"4061","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414803028106","0.06029757112264633","0.08770556002855301"
"4062","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635275840759","0.06029757112264633","0.08770556002855301"
"4063","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194106698036","0.06029757112264633","0.08796658366918564"
"4064","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194106698036","0.06029757112264633","0.08796658366918564"
"4065","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120855823159218","0.06029757112264633","0.08822761476039886"
"4066","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.071104147285223","0.06029757112264633","0.08822761476039886"
"4067","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635275840759","0.06029757112264633","0.08822761476039886"
"4068","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194181203842","0.06029757112264633","0.08822761476039886"
"4069","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414654016495","0.06029757112264633","0.08822761476039886"
"4070","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194181203842","0.06029757112264633","0.08822761476039886"
"4071","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194181203842","0.06029757112264633","0.08822761476039886"
"4072","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0712607629597187","0.06029757112264633","0.0884886384010315"
"4073","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635201334954","0.06029757112264633","0.0884886384010315"
"4074","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296917796134","0.06029757112264633","0.08874966949224472"
"4075","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120855823159218","0.06029757112264633","0.08874966949224472"
"4076","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06029757112264633","0.08874966949224472"
"4077","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296992301941","0.06055859848856926","0.08874966949224472"
"4078","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.08874966949224472"
"4079","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296917796134","0.06055859848856926","0.08874966949224472"
"4080","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.08874966949224472"
"4081","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517465114593","0.06055859848856926","0.08874966949224472"
"4082","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06029757112264633","0.08874966949224472"
"4083","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06029757112264633","0.08874966949224472"
"4084","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076370477677","0.06055859848856926","0.08874966949224472"
"4085","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296992301941","0.06055859848856926","0.08874966949224472"
"4086","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076370477677","0.06055859848856926","0.0884886384010315"
"4087","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635201334954","0.06055859848856926","0.0884886384010315"
"4088","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.08874966949224472"
"4089","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0712085597217083","0.06055859848856926","0.08901070058345795"
"4090","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08927172422409058"
"4091","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08927172422409058"
"4092","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08927172422409058"
"4093","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08901070058345795"
"4094","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08901070058345795"
"4095","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08901070058345795"
"4096","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0712607629597187","0.06055859848856926","0.0884886384010315"
"4097","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0712607629597187","0.06055859848856926","0.0884886384010315"
"4098","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296917796134","0.06055859848856926","0.0884886384010315"
"4099","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076370477677","0.06029757112264633","0.0884886384010315"
"4100","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.0884886384010315"
"4101","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.0884886384010315"
"4102","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.0884886384010315"
"4103","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120855823159218","0.06055859848856926","0.0884886384010315"
"4104","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06055859848856926","0.0884886384010315"
"4105","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.071104147285223","0.06055859848856926","0.0884886384010315"
"4106","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635350346565","0.06055859848856926","0.0884886384010315"
"4107","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06055859848856926","0.0884886384010315"
"4108","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635350346565","0.06055859848856926","0.0884886384010315"
"4109","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06055859848856926","0.0884886384010315"
"4110","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.071104147285223","0.06055859848856926","0.0884886384010315"
"4111","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194106698036","0.06055859848856926","0.0884886384010315"
"4112","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973559379577","0.06029757112264633","0.0884886384010315"
"4113","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194181203842","0.06029757112264633","0.0884886384010315"
"4114","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194106698036","0.06029757112264633","0.0884886384010315"
"4115","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06029757112264633","0.08822761476039886"
"4116","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06029757112264633","0.08822761476039886"
"4117","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973633885384","0.06029757112264633","0.08822761476039886"
"4118","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973633885384","0.06029757112264633","0.08822761476039886"
"4119","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973633885384","0.06029757112264633","0.08822761476039886"
"4120","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06029757112264633","0.08822761476039886"
"4121","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194255709649","0.06029757112264633","0.08822761476039886"
"4122","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0709997370839119","0.06029757112264633","0.08822761476039886"
"4123","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973559379577","0.06029757112264633","0.08822761476039886"
"4124","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973633885384","0.06029757112264633","0.08822761476039886"
"4125","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0709475301206112","0.06029757112264633","0.08822761476039886"
"4126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0709475301206112","0.06029757112264633","0.08796658366918564"
"4127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07089532390236855","0.06029757112264633","0.08796658366918564"
"4128","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0709475301206112","0.06029757112264633","0.08796658366918564"
"4129","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0709475301206112","0.06029757112264633","0.08796658366918564"
"4130","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07099973559379577","0.06029757112264633","0.08796658366918564"
"4131","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414803028106","0.06029757112264633","0.08796658366918564"
"4132","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07105194181203842","0.06029757112264633","0.08822761476039886"
"4133","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414803028106","0.06029757112264633","0.08822761476039886"
"4134","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635275840759","0.06029757112264633","0.0884886384010315"
"4135","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414654016495","0.060036540031433105","0.0884886384010315"
"4136","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414654016495","0.060036540031433105","0.0884886384010315"
"4137","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06029757112264633","0.08874966949224472"
"4138","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120855897665024","0.06029757112264633","0.08874966949224472"
"4139","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0711563542485237","0.06029757112264633","0.08874966949224472"
"4140","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414803028106","0.06029757112264633","0.08874966949224472"
"4141","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07110414803028106","0.06029757112264633","0.08874966949224472"
"4142","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076444983483","0.06081962585449219","0.08874966949224472"
"4143","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06081962585449219","0.08874966949224472"
"4144","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06081962585449219","0.08874966949224472"
"4145","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297066807747","0.06081962585449219","0.08874966949224472"
"4146","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296992301941","0.06055859848856926","0.08874966949224472"
"4147","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06055859848856926","0.08874966949224472"
"4148","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296992301941","0.06055859848856926","0.08874966949224472"
"4149","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297141313553","0.06055859848856926","0.08901070058345795"
"4150","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06055859848856926","0.08901070058345795"
"4151","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297141313553","0.06055859848856926","0.08901070058345795"
"4152","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07141738161444663","0.06055859848856926","0.08927172422409058"
"4153","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07146958783268928","0.06055859848856926","0.0895327553153038"
"4154","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0714173823595047","0.06055859848856926","0.0895327553153038"
"4155","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517688632012","0.06029757112264633","0.0895327553153038"
"4156","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517688632012","0.06029757112264633","0.0895327553153038"
"4157","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07141738310456276","0.06029757112264633","0.08979378640651703"
"4158","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07141738310456276","0.06029757112264633","0.08979378640651703"
"4159","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517763137817","0.06029757112264633","0.08979378640651703"
"4160","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06029757112264633","0.08979378640651703"
"4161","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06029757112264633","0.08979378640651703"
"4162","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0714173823595047","0.06029757112264633","0.08979378640651703"
"4163","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07146958857774735","0.06029757112264633","0.08979378640651703"
"4164","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0714173823595047","0.06029757112264633","0.08979378640651703"
"4165","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0714173823595047","0.06029757112264633","0.08979378640651703"
"4166","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297141313553","0.06029757112264633","0.08979378640651703"
"4167","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07141738161444663","0.06055859848856926","0.08979378640651703"
"4168","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297215819359","0.06055859848856926","0.08979378640651703"
"4169","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06029757112264633","0.0895327553153038"
"4170","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07120856046676635","0.06029757112264633","0.0895327553153038"
"4171","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297141313553","0.06029757112264633","0.08979378640651703"
"4172","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131297141313553","0.06029757112264633","0.09005481004714966"
"4173","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07136517614126206","0.06029757112264633","0.09005481004714966"
"4174","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.06029757112264633","0.09005481004714966"
"4175","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296992301941","0.060036540031433105","0.09005481004714966"
"4176","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07115635499358178","0.05977551266551018","0.08979378640651703"
"4177","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.060036540031433105","0.08979378640651703"
"4178","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0712085597217083","0.05977551266551018","0.08979378640651703"
"4179","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.060036540031433105","0.08979378640651703"
"4180","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07131296917796134","0.05977551266551018","0.09005481004714966"
"4181","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07126076519489288","0.060036540031433105","0.09005481004714966"
"4182","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07146958634257317","0.05977551266551018","0.09031584113836288"
"4183","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07152179181575775","0.060036540031433105","0.09031584113836288"
"4184","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07146958634257317","0.05977551266551018","0.09031584113836288"
"4185","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07152179181575775","0.060036540031433105","0.09031584113836288"
"4186","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07152179256081581","0.05977551266551018","0.09057687222957611"
"4187","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07152179256081581","0.05977551266551018","0.09057687222957611"
"4188","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07157399877905846","0.05977551266551018","0.09057687222957611"
"4189","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07152179256081581","0.05977551266551018","0.09057687222957611"
"4190","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0716262049973011","0.05977551266551018","0.09057687222957611"
"4191","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07157399877905846","0.05977551266551018","0.09057687222957611"
"4192","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0716262049973011","0.05977551266551018","0.09057687222957611"
"4193","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07157399877905846","0.05977551266551018","0.09057687222957611"
"4194","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07162620425224304","0.05951448529958725","0.09083789587020874"
"4195","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0715739980340004","0.05951448529958725","0.09083789587020874"
"4196","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061668872834","0.05951448529958725","0.09109892696142197"
"4197","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167841121554375","0.05951448529958725","0.09109892696142197"
"4198","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061594367028","0.05951448529958725","0.09109892696142197"
"4199","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061668872834","0.05951448529958725","0.09109892696142197"
"4200","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282290697098","0.05951448529958725","0.09135995805263519"
"4201","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0718350276350975","0.05951448529958725","0.09135995805263519"
"4202","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0718350276350975","0.05951448529958725","0.09135995805263519"
"4203","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282216191292","0.05951448529958725","0.09135995805263519"
"4204","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061594367028","0.05951448529958725","0.09109892696142197"
"4205","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0716262049973011","0.05951448529958725","0.09083789587020874"
"4206","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167840972542763","0.05951448529958725","0.09083789587020874"
"4207","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061594367028","0.05951448529958725","0.09083789587020874"
"4208","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061594367028","0.05951448529958725","0.09083789587020874"
"4209","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282216191292","0.05951448529958725","0.09083789587020874"
"4210","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167841121554375","0.05951448529958725","0.09057687222957611"
"4211","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282290697098","0.05977551266551018","0.09057687222957611"
"4212","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167841121554375","0.05951448529958725","0.09057687222957611"
"4213","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061668872834","0.05977551266551018","0.09057687222957611"
"4214","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07173061668872834","0.05951448529958725","0.09057687222957611"
"4215","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.060036540031433105","0.09057687222957611"
"4216","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723459839821","0.05977551266551018","0.09057687222957611"
"4217","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193944007158279","0.060036540031433105","0.09057687222957611"
"4218","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723459839821","0.05977551266551018","0.09057687222957611"
"4219","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09057687222957611"
"4220","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.060036540031433105","0.09057687222957611"
"4221","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.06029757112264633","0.09057687222957611"
"4222","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09083789587020874"
"4223","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0719916433095932","0.060036540031433105","0.09083789587020874"
"4224","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384803771972","0.060036540031433105","0.09083789587020874"
"4225","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.060036540031433105","0.09057687222957611"
"4226","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384952783585","0.060036540031433105","0.09057687222957611"
"4227","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.060036540031433105","0.09057687222957611"
"4228","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384952783585","0.060036540031433105","0.09057687222957611"
"4229","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384952783585","0.060036540031433105","0.09057687222957611"
"4230","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.060036540031433105","0.09057687222957611"
"4231","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.060036540031433105","0.09057687222957611"
"4232","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09057687222957611"
"4233","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384952783585","0.060036540031433105","0.09057687222957611"
"4234","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.060036540031433105","0.09057687222957611"
"4235","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0719916433095932","0.060036540031433105","0.09057687222957611"
"4236","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07204384952783585","0.060036540031433105","0.09057687222957611"
"4237","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.060036540031433105","0.09057687222957611"
"4238","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0719916433095932","0.060036540031433105","0.09057687222957611"
"4239","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.060036540031433105","0.09057687222957611"
"4240","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09057687222957611"
"4241","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09057687222957611"
"4242","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.060036540031433105","0.09057687222957611"
"4243","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.060036540031433105","0.09083789587020874"
"4244","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.060036540031433105","0.09083789587020874"
"4245","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723310828209","0.05977551266551018","0.09083789587020874"
"4246","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164405465126","0.05977551266551018","0.09109892696142197"
"4247","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4248","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4249","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4250","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4251","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4252","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164554476738","0.05977551266551018","0.09135995805263519"
"4253","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09135995805263519"
"4254","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09109892696142197"
"4255","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09109892696142197"
"4256","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09135995805263519"
"4257","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07199164479970932","0.05951448529958725","0.09135995805263519"
"4258","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193944007158279","0.05951448529958725","0.09135995805263519"
"4259","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193944007158279","0.05951448529958725","0.09135995805263519"
"4260","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193944007158279","0.05951448529958725","0.09135995805263519"
"4261","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193944007158279","0.05951448529958725","0.09135995805263519"
"4262","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723385334014","0.05951448529958725","0.09135995805263519"
"4263","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0718350276350975","0.05951448529958725","0.09135995805263519"
"4264","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4265","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4266","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4267","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4268","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07183502614498138","0.05951448529958725","0.09162098169326782"
"4269","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07183502614498138","0.05951448529958725","0.09162098169326782"
"4270","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07183502614498138","0.05951448529958725","0.09162098169326782"
"4271","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4272","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4273","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4274","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4275","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09188201278448105"
"4276","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09188201278448105"
"4277","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09188201278448105"
"4278","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943858146667","0.05951448529958725","0.09188201278448105"
"4279","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09162098169326782"
"4280","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723161816597","0.05951448529958725","0.09162098169326782"
"4281","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07193943783640862","0.05951448529958725","0.09162098169326782"
"4282","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0718350276350975","0.05951448529958725","0.09135995805263519"
"4283","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07188723236322403","0.05951448529958725","0.09135995805263519"
"4284","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0718350276350975","0.05951448529958725","0.09135995805263519"
"4285","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282290697098","0.05951448529958725","0.09135995805263519"
"4286","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282141685485","0.05951448529958725","0.09135995805263519"
"4287","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282141685485","0.05951448529958725","0.09135995805263519"
"4288","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07157399877905846","0.05925345793366432","0.09057687222957611"
"4289","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07162620350718499","0.05925345793366432","0.09083789587020874"
"4290","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07162620350718499","0.05925345793366432","0.09083789587020874"
"4291","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167840972542763","0.05925345793366432","0.09083789587020874"
"4292","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0716262049973011","0.05925345793366432","0.09083789587020874"
"4293","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07178282216191292","0.05925345793366432","0.09083789587020874"
"4294","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.07167841121554375","0.05925345793366432","0.09057687222957611"
