"Step","model.ln_type: attn-pre-v - train/loss","model.ln_type: attn-pre-v - train/loss__MIN","model.ln_type: attn-pre-v - train/loss__MAX","model.ln_type: attn-pre-v - train/spec_loss","model.ln_type: attn-pre-v - train/spec_loss__MIN","model.ln_type: attn-pre-v - train/spec_loss__MAX"
"5393","0.004417204028066379","4.640082451601302e-8","0.022084427997469902","5.350517282164729","4.79663531259757","6.822903869064072"
"5394","0.000756994011651102","4.6229224892613274e-8","0.0037833917886018753","5.348752025515691","4.796632218690092","6.824422129060384"
"5395","0.00007092456366635247","4.6384005969457576e-8","0.00035305795609019697","5.347535654690016","4.796661510358995","6.825926406438636"
"5396","0.002089782205842994","4.6330661973570386e-8","0.010447359643876553","5.346310486763797","4.7966724848602995","6.827416568525533"
"5397","0.00036814944421266206","4.63378988513341e-8","0.0018392091151326895","5.345021866679646","4.796665544763024","6.828892649128338"
"5398","0.00030125072296911527","4.642705064838992e-8","0.0015047285705804825","5.344246381779871","4.796686180344545","6.830354603365679"
"5399","0.00034979494629538976","4.634924266611051e-8","0.0017474627820774913","5.344453856310479","4.796713972225657","6.831802367551986"
"5400","0.00022429449108116729","4.64843346037469e-8","0.001119973254390061","5.345039768102163","4.796715357840737","6.833236092988943"
"5401","0.0002635789288753188","4.6402814035673146e-8","0.001316408277489245","5.345826827562365","4.796719878712481","6.834655512374478"
"5402","0.00019448255428287098","4.648884655011898e-8","0.0009709389414638281","5.346703915286392","4.7967418827634525","6.836060679977416"
"5403","0.00015862331272415987","4.650320306609501e-8","0.0007916552131064236","5.347567094950837","4.79675166134594","6.837451621689612"
"5404","0.00015296865205840504","4.649186280403228e-8","0.0007633942877873778","5.348371121129108","4.796756883464061","6.838828299231379"
"5405","0.0001522510580997505","4.657613317249343e-8","0.0007598184747621417","5.3491483503348105","4.796778598123653","6.8401906991515276"
"5406","0.0001277982178848447","4.652823548667584e-8","0.0006375664379447699","5.349859381261908","4.796795162291911","6.841538816453995"
"5407","0.00011093830115811442","4.6598977121448115e-8","0.0005532787763513625","5.350475727950872","4.796797162666424","6.842872550588386"
"5408","0.00010059029629090332","4.660472896489409e-8","0.0005015506176277995","5.351009302859921","4.796812041833316","6.8441919560850755"
"5409","0.0000941824733935448","4.660892116703508e-8","0.000469523249194026","5.351466838069508","4.796833374952757","6.845496982129815"
"5410","0.00008647887662078801","4.6660879604587535e-8","0.00043101684423163533","5.351857685418714","4.796837677567509","6.846787557701936"
"5411","0.00007781033992628749","4.664116559638387e-8","0.00038768569356761873","5.352201024917318","4.796851570397463","6.848063748843738"
"5412","0.00006949966896172555","4.667475650421693e-8","0.00034614370088092983","5.352508168462791","4.796877634592884","6.849325600212279"
"5413","0.00006181986662170402","4.6691830846157245e-8","0.00030775595223531127","5.352782312693007","4.796885889317899","6.850572905654615"
"5414","0.00005532397926728549","4.668337894031538e-8","0.0002752876898739487","5.353035501636344","4.796896906166783","6.851805831070384"
"5415","0.000049892659765760074","4.671735354122575e-8","0.0002481421106494963","5.353275405690504","4.7969230415994355","6.853024137889033"
"5416","0.0000451069636788759","4.6719758728386296e-8","0.00022422456822823733","5.353497795434748","4.796933457762558","6.854228045193117"
"5417","0.000040965627529487844","4.6718959367808566e-8","0.00020352871797513217","5.353705135253646","4.796941988575229","6.855417396074585"
"5418","0.00003757045646111123","4.674476983268505e-8","0.00018656355678103864","5.353900342763604","4.796968831447393","6.856592230489267"
"5419","0.000034865131689088005","4.6740435521996915e-8","0.00017304754874203354","5.35407537971256","4.796981346772696","6.857752447544443"
"5420","0.00003272937449949609","4.67439242868295e-8","0.00016237926320172846","5.35423100301355","4.796991427156374","6.85889814202702"
"5421","0.00003105254836555105","4.6765045169649966e-8","0.00015400550910271704","5.354368767872989","4.79701480690323","6.860029214071848"
"5422","0.000029722915745367117","4.676542175729992e-8","0.00014736763841938227","5.354483505917651","4.797031018094293","6.861145672228924"
"5423","0.000028623519212089833","4.678502563137954e-8","0.00014188082423061132","5.354574423125242","4.797037745202281","6.862247559375437"
"5424","0.000027659450978489986","4.683975873831514e-8","0.00013707051402889192","5.354647631686887","4.79706367065393","6.863334761188594"
"5425","0.0000267786626693578","4.6919836904635304e-8","0.00013267647591419518","5.354697231391539","4.79707459733988","6.864407279292533"
"5426","0.00002596424517378182","4.708624601335032e-8","0.00012861410505138338","5.354729095875542","4.797093087627284","6.8654652015913555"
"5427","0.00002521945113471702","4.7319090867858904e-8","0.00012489968503359705","5.354742236406319","4.7971062939813045","6.866508453411364"
"5428","0.000024557221944121466","4.7417778148428624e-8","0.00012159812467871234","5.3547422393094894","4.79713352996002","6.867536985487504"
"5429","0.000023986743444481816","4.7081194054499065e-8","0.00011875565542140976","5.354724545609672","4.79714354538984","6.868550825371926"
"5430","0.00002350473277914489","4.669607989171709e-8","0.00011635547707555816","5.354697317566701","4.797168922406078","6.869549980848121"
"5431","0.00002309631256451894","4.6862844271799986e-8","0.00011432260362198576","5.354659640716538","4.797197357693947","6.870534328033673"
"5432","0.000022742370546069424","4.7059717900310716e-8","0.00011256199650233611","5.354607652568324","4.797202239425291","6.87150405041675"
"5433","0.000022427751949294362","4.6812822063202475e-8","0.00011099835683126003","5.354550540366451","4.797223408191008","6.872459007483309"
"5434","0.00002214608882553648","4.6617195437193004e-8","0.00010959935025312006","5.354485846183921","4.797243607747634","6.873399234181364"
"5435","0.000021898609358572684","4.681621845747941e-8","0.00010837077570613474","5.354412167113114","4.79725191765507","6.874324633961774"
"5436","0.000021689779173073022","4.6819756960303494e-8","0.00010733555245678872","5.354335544237378","4.79727519414495","6.875235270428735"
"5437","0.000021523691127356415","4.65818530415163e-8","0.0001065141914295964","5.354251952038994","4.797290616392186","6.876131134771857"
"5438","0.000021401987123681464","4.662996389015461e-8","0.00010591437603579834","5.354162181182671","4.797299825853233","6.8770121650303935"
"5439","0.000021323015482010987","4.6745970649908486e-8","0.00010552806634223089","5.354070623861322","4.797322820200381","6.877878409309221"
"5440","0.00002128300499890656","4.659964503161973e-8","0.00010533673776080832","5.3539728653391645","4.797335854549294","6.878729877588671"
"5441","0.000021277677996778267","4.65297169682799e-8","0.00010531866428209469","5.353871171190628","4.797348712829315","6.879566547290956"
"5442","0.000021303306819930867","4.6648889195921583e-8","0.00010545509576331824","5.353768393494244","4.797374281000195","6.880388382622863"
"5443","0.000021357187893045194","4.661684727125248e-8","0.00010573285544523969","5.3536600843445665","4.797388950562973","6.881195356449943"
"5444","0.00002143772012530576","4.650521745475089e-8","0.0001061438670149073","5.353548490711534","4.797402498409507","6.881987547747081"
"5445","0.00002154416517186064","4.6559705424442654e-8","0.00010668419417925179","5.3534352694107055","4.797421741263576","6.8827649188389035"
"5446","0.000021676440913154237","4.661040264863914e-8","0.0001073535968316719","5.353317647785528","4.797431446940257","6.88352748310387"
"5447","0.000021835248853108168","4.6535006958947633e-8","0.00010815570567501709","5.353199197753339","4.797448161709673","6.88427515142657"
"5448","0.000022021657166959584","4.65095233437296e-8","0.00010909568663919345","5.353079878934083","4.79747032901212","6.885007943154521"
"5449","0.00002223630538935595","4.6574633927320974e-8","0.00011017669748980552","5.352956680696191","4.797481669672087","6.885726003377942"
"5450","0.00002247902578815797","4.6576321466318404e-8","0.00011139805428683758","5.352832966325294","4.797498247165156","6.886429118769323"
"5451","0.000022749073261252305","4.652261509363598e-8","0.00011275602446403354","5.352707468110257","4.79751297027603","6.887117439286794"
"5452","0.00002304551130833943","4.653372087659591e-8","0.00011424580588936806","5.352579548206224","4.797522508957479","6.8877908485883"
"5453","0.000023367455040101958","4.6580758805703226e-8","0.00011586300388444215","5.352452731786466","4.7975443485047835","6.8884494282801345"
"5454","0.000023713774388056665","4.657334073954189e-8","0.00011760205961763859","5.352323070851637","4.797558987205028","6.889093155178484"
"5455","0.00002408294743574402","4.654217988786513e-8","0.00011945533333346248","5.352191615770637","4.797572062025023","6.889721976835471"
"5456","0.00002447302040593513","4.65560106022167e-8","0.00012141298793721944","5.352060654646783","4.797595228755884","6.890335983958475"
"5457","0.00002488187513165485","4.6589910596139816e-8","0.00012346445873845369","5.351925529471463","4.797605555425256","6.890935155696751"
"5458","0.00002530729240319829","4.65930476423182e-8","0.00012559870083350688","5.351789873534858","4.797621402980999","6.891519476818239"
"5459","0.000025747117406638152","4.6575316048347304e-8","0.0001278049312531948","5.35165316125207","4.79764017805627","6.892088973730646"
"5460","0.000026199445713359637","4.6576055012792494e-8","0.00013007358938921243","5.351513361972539","4.797651726561609","6.892643551975594"
"5461","0.000026662883944084114","4.6599154757132055e-8","0.00013239770487416536","5.351374072544106","4.797673702813458","6.89318331397902"
"5462","0.00002713646575998041","4.661602659439268e-8","0.00013477247557602823","5.351231153825449","4.797685223087655","6.893708229853018"
"5463","0.00002761940251829742","4.66130067877657e-8","0.00013719397247768939","5.351087870582956","4.797702311921568","6.894218273505458"
"5464","0.000028110847046036726","4.660456909277855e-8","0.00013965794641990215","5.350943279866515","4.797719895987479","6.894713570815638"
"5465","0.000028609737812246293","4.6608754189492174e-8","0.00014215907140169293","5.350796007156857","4.797731024576996","6.895193983999561"
"5466","0.000029114922236317396","4.6627029348655924e-8","0.0001446915848646313","5.350649786573916","4.7977542415934975","6.895659560110313"
"5467","0.00002962525502709923","4.665185571184338e-8","0.0001472497679060325","5.350499322724689","4.797762954185062","6.896110383757214"
"5468","0.00003013960887159328","4.6693521937868354e-8","0.00014982797438278794","5.350350295059955","4.797785770622407","6.8965463818772195"
"5469","0.00003065690154286926","4.6813443788096265e-8","0.00015242073277477175","5.350197823846413","4.797798474164493","6.896967591413918"
"5470","0.00003117629076072603","4.722459223671649e-8","0.0001550236192997545","5.350046378958562","4.797823722200277","6.8973739859858485"
"5471","0.000031697063056412846","4.837644240751615e-8","0.00015763261762913316","5.349892327825218","4.797843630330952","6.897765580155303"
"5472","0.00003221855863557721","5.031744620964673e-8","0.00016024438082240522","5.349747999219742","4.797920090507946","6.898142469647884"
"5473","0.000032739518204039086","5.043386153147367e-8","0.00016285522724501789","5.349584156572332","4.797907275073695","6.898504593611462"
"5474","0.00003325884240084065","4.766770800301856e-8","0.00016546071856282651","5.3494312780411155","4.797957871257853","6.898851901201897"
"5475","0.000033776981470623466","4.8577781797121133e-8","0.0001680565474089235","5.34927817698065","4.798016168254679","6.899184476878059"
"5476","0.00003429188306469655","4.7502101807594954e-8","0.0001706381153780967","5.349109048279778","4.798003368050561","6.899502300823144"
"5477","0.00003480351026823314","4.7923119694814886e-8","0.00017320175538770854","5.348949654507666","4.798048414470565","6.899805485074473"
"5478","0.000035310523646359115","4.701552214214644e-8","0.0001757435966283083","5.348797656018877","4.798140157563253","6.900093836997779"
"5479","0.00003581289045939684","4.764289229797214e-8","0.00017826061230152845","5.348627849470644","4.7981525178060584","6.900367590014444"
"5480","0.00003630936889820191","4.652146046169037e-8","0.00018074987747240812","5.348447631716399","4.798122793490219","6.900626611731212"
"5481","0.000036800182947871465","4.744969928083265e-8","0.00018320871458854526","5.3482826144807785","4.798178945084581","6.900871019453778"
"5482","0.00003728396309838899","4.6185178348423506e-8","0.00018563451885711402","5.3481166748174465","4.798240236324904","6.901100721316479"
"5483","0.00003776106607986662","4.7189953278348185e-8","0.00018802461272571236","5.347934181371128","4.798228020058704","6.901315838235985"
"5484","0.000038230143147188755","4.596140712465058e-8","0.00019037675519939512","5.347747397633615","4.798203112529998","6.901516264331505"
"5485","0.000038691628944320655","4.6929280017593555e-8","0.0001926886907313019","5.347574289118944","4.798254427612318","6.901702117381493"
"5486","0.00003914423301267789","4.588282820350287e-8","0.00019495817832648754","5.347400805409153","4.798310837421164","6.901873351457658"
"5487","0.00003958835834154684","4.66271679044894e-8","0.00019718342809937894","5.347216582451297","4.79831941420499","6.902030085023903"
"5488","0.00004002296664609162","4.5848832286310426e-8","0.00019936256285291165","5.347027034001965","4.798306352165688","6.902172193577974"
"5489","0.00004044834321206281","4.634262040781323e-8","0.0002014942147070542","5.346842140711591","4.7983204870779","6.9022998333255305"
"5490","0.00004086376305494355","4.5895514944049864e-8","0.00020357697212602943","5.346656938980959","4.798336266725185","6.902412878980093"
"5491","0.00004126936335353548","4.609634629559878e-8","0.0002056099328910932","5.346468449897493","4.798337942129886","6.902511485391067"
"5492","0.000041664821393538885","4.59578508582581e-8","0.00020759247126989067","5.346277894338776","4.798331092922348","6.90259559444068"
"5493","0.0000420501023150166","4.594643954192179e-8","0.0002095239469781518","5.3460881764923025","4.798329934130131","6.902665186930909"
"5494","0.00004242510440519709","4.601974978868384e-8","0.00021140389435458928","5.345900122129497","4.798338214232539","6.902720377180016"
"5495","0.00004278962260926278","4.5895067302126336e-8","0.00021323157125152647","5.345713507834131","4.7983547391824235","6.902761185061933"
"5496","0.00004314365547202215","4.6046118029607896e-8","0.00021500649745576084","5.345525422447819","4.7983648469281555","6.902787586907902"
"5497","0.000043487009882170466","4.5929244407716396e-8","0.00021672825096175075","5.345333738138832","4.798357989246133","6.902799596991944"
"5498","0.00004381972654030619","4.605492520681764e-8","0.0002183965261792764","5.34514307489424","4.798357253580438","6.902797243595453"
"5499","0.000044141650547402375","4.601207947985131e-8","0.0002200109593104571","5.34495710698572","4.798381025126397","6.9027805641568465"
"5500","0.00004445278645164308","4.607188230920656e-8","0.00022157130297273397","5.344770523745504","4.798402837110812","6.902749570445394"
"5501","0.00004475306557907288","4.6109448703646194e-8","0.00022307733888737857","5.34457905573112","4.798401354124503","6.902704327636406"
"5502","0.00004504245309604471","4.611152704114829e-8","0.0002245289069833234","5.34438886934561","4.798407529345223","6.902644805874262"
"5503","0.00004532089244051463","4.6202689674146313e-8","0.00022592559980694205","5.344202624591743","4.798434730111755","6.902571022006821"
"5504","0.00004558836619210638","4.618012994228593e-8","0.00022726753377355635","5.3440135127219435","4.798448938787835","6.90248301312658"
"5505","0.00004584489456647134","4.627633387599417e-8","0.00022855457791592926","5.343820251085162","4.798443653638366","6.902380845621614"
"5506","0.00004609045058501238","4.6269558851008696e-8","0.00022978681954555213","5.343629652976865","4.798452864330517","6.902264576347076"
"5507","0.000046325032511873586","4.63407481277045e-8","0.000230964069487527","5.343441973901374","4.798477784000947","6.90213421536885"
"5508","0.000046548675229018954","4.635931816210359e-8","0.0002320866333320737","5.343252292255093","4.7984937820390545","6.90198972203367"
"5509","0.00004676141771895459","4.640397932575979e-8","0.000233154627494514","5.343060884600617","4.798502022364641","6.9018311853510985"
"5510","0.000046963223978480074","4.6440817413895275e-8","0.00023416790645569563","5.342870012141293","4.798513693994899","6.9016586161901845"
"5511","0.00004715415767293507","4.646830831234183e-8","0.00023512679035775363","5.3426789717142285","4.798525263207314","6.901472014993404"
"5512","0.00004733422626088668","4.650976137554608e-8","0.00023603129375260323","5.3424880584802885","4.798538028796851","6.901271422237128"
"5513","0.00004750346296162888","4.652775231761552e-8","0.00023688162036705762","5.342297610779161","4.798553554982357","6.901056862025758"
"5514","0.00004766191273262166","4.657308494415702e-8","0.00023767794482409954","5.342106202169146","4.798564516424364","6.900828442755469"
"5515","0.00004780965463098141","4.6575610923582644e-8","0.0002384207327850163","5.341914658319135","4.798574843491211","6.900586111210941"
"5516","0.00004794670671657286","4.6626077221390005e-8","0.0002391099842498079","5.34172489952889","4.798593934623268","6.900329916631535"
"5517","0.00004807308014989076","4.6620833416000096e-8","0.00023974585928954184","5.341534843456406","4.798610881510404","6.90006000046477"
"5518","0.00004818886526507527","4.666261688157647e-8","0.00024032870715018362","5.341343734443168","4.7986218473200255","6.89977619069194"
"5519","0.00004829411089630753","4.6661025265848366e-8","0.00024085886252578348","5.341154396417244","4.798640498649252","6.899478671484843"
"5520","0.000048388807832822065","4.668725850365263e-8","0.0002413362090010196","5.340965771616995","4.798661276305302","6.8991674933850184"
"5521","0.00004847304227908467","4.66921399322473e-8","0.0002417612267890945","5.340775531512236","4.798672466455372","6.898842583955284"
"5522","0.000048546820481476514","4.6707441470061895e-8","0.0002421339158900082","5.340585950375253","4.798685216673515","6.8985040585965915"
"5523","0.00004861025118785278","4.6709690337820575e-8","0.00024245484382845461","5.34039778852893","4.798703357312891","6.898151846797105"
"5524","0.00004866332404631635","4.672012821060889e-8","0.00024272393784485757","5.340209584879603","4.798719511927772","6.897786107936024"
"5525","0.00004870614628700309","4.672259379390198e-8","0.00024294175091199577","5.34002167329989","4.798735367954366","6.897406823146565"
"5526","0.00004873874542070667","4.6723730662279195e-8","0.00024310841399710625","5.339833740307077","4.798749400174875","6.897014046134428"
"5527","0.000048761206461733766","4.672732245580846e-8","0.00024322434910573065","5.339646222563968","4.798763893520745","6.896607770064955"
"5528","0.00004877360047998991","4.672502740277196e-8","0.00024328992003574967","5.339460414939223","4.798785204077608","6.8961881604959085"
"5529","0.00004877600431498763","4.672311959552644e-8","0.00024330550513695925","5.339273996622643","4.798801784615758","6.895755150965004"
"5530","0.00004876849937716088","4.6721691404627563e-8","0.0002432715118629858","5.339086437876448","4.798810975132509","6.895308809346784"
"5531","0.0000487511925719275","4.671698761171683e-8","0.00024318847863469273","5.338901066432504","4.798829373215653","6.894849126585145"
"5532","0.0000487241892209056","4.6712212764532524e-8","0.0002430569293210283","5.33871683477223","4.798851558504766","6.89437619255087"
"5533","0.000048687591137763776","4.6707260281664276e-8","0.00024287737323902547","5.338531205149151","4.7988646778684","6.893890077583378"
"5534","0.00004864150276375767","4.670096487302544e-8","0.0002426503342576325","5.338346183978609","4.798878671181463","6.8933907541716"
"5535","0.000048586087552848765","4.669593778316994e-8","0.00024237662728410214","5.3381625871044145","4.798897468085149","6.892878248173138"
"5536","0.000048521448825766814","4.668530451112929e-8","0.00024205677618738264","5.337979705422172","4.798917228165255","6.892352726843464"
"5537","0.00004844772911312134","4.668362052484554e-8","0.00024169147945940495","5.33779655088784","4.798932865504839","6.891814167515031"
"5538","0.00004836507284480263","4.6671214448679166e-8","0.0002412814792478457","5.337613571023112","4.798946518521084","6.8912625533843475"
"5539","0.00004827361497916627","4.666800279551353e-8","0.0002408274303888902","5.337432580258349","4.798967149403844","6.890697979387982"
"5540","0.00004817353832322624","4.665739439246863e-8","0.00024033026420511305","5.337251891541421","4.798986111243849","6.890120533438541"
"5541","0.00004806497333404991","4.665176689400141e-8","0.0002397906209807843","5.3370704285851245","4.798998107657269","6.889530110663923"
"5542","0.00004794811389956522","4.664552832878144e-8","0.00023920947569422424","5.336891029860689","4.799016968205872","6.888926935706663"
"5543","0.00004782312537017219","4.663646180347314e-8","0.0002385876578046009","5.336712171911186","4.799035209140744","6.888310932324809"
"5544","0.000047690186937643376","4.663323593945279e-8","0.0002379260549787432","5.33653345240992","4.799050653719216","6.887682227709884"
"5545","0.00004754949184189172","4.6627267380472404e-8","0.00023722564219497144","5.33635542857744","4.79906600354112","6.887040780426372"
"5546","0.00004740121143029796","4.6631672745434116e-8","0.00023648726346436888","5.336178986295826","4.799085549266952","6.886386704801128"
"5547","0.000047245564992692834","4.6651610574599545e-8","0.00023571201018057764","5.3360021161887765","4.799099085223598","6.885720094859558"
"5548","0.000047082739087755956","4.673262665733091e-8","0.00023490077001042664","5.335827352272015","4.79911928843525","6.885040864855637"
"5549","0.00004691296481809104","4.698278033288261e-8","0.00023405459069181234","5.335650401816428","4.799124573107875","6.884349093275221"
"5550","0.00004673648376112283","4.7576918404956814e-8","0.00023317450541071594","5.335479744922369","4.799157130791797","6.883644964324067"
"5551","0.000046553434835772126","4.822064880727339e-8","0.00023226150369737297","5.335302066979271","4.799150508749398","6.882928401008258"
"5552","0.000046363831806672806","4.7818893733619916e-8","0.0002313167497050017","5.33513288261063","4.79918218707536","6.882199484400187"
"5553","0.00004616790134193138","4.655915120110876e-8","0.000230341189308092","5.334967618283149","4.799229385768499","6.8814582532339665"
"5554","0.0000459664484836253","4.73320120875087e-8","0.00022933595755603164","5.334796709823861","4.799244265282181","6.880704771073101"
"5555","0.00004575913119282404","4.7234287592345936e-8","0.00022830224770586938","5.334628877729709","4.799270587945643","6.8799390187442055"
"5556","0.00004554616030034708","4.6461721581181337e-8","0.00022724091832060367","5.334462730670372","4.79930140272097","6.879161146431975"
"5557","0.00004532822323639607","4.7142236780928215e-8","0.00022615327907260507","5.334290137327251","4.799296100828141","6.878371219075139"
"5558","0.00004510497235372668","4.6606384529468414e-8","0.0002250402612844482","5.3341210881668975","4.799304822071768","6.877569217534141"
"5559","0.00004487700138398054","4.6571702938535964e-8","0.0002239031164208427","5.33395755123311","4.799337411914651","6.876755234423295"
"5560","0.000044644453835474","4.679542087160371e-8","0.00022274280490819365","5.333790823307024","4.799350614142178","6.875929200120974"
"5561","0.000044407372628540996","4.629931993349601e-8","0.00022156052000354975","5.33362283856082","4.799353902391711","6.875091416905984"
"5562","0.000044166283527147246","4.665013619842284e-8","0.0002203573239967227","5.333458308410486","4.7993711500849665","6.874241685062869"
"5563","0.000043921103768695956","4.638651063260113e-8","0.00021913426462560892","5.333295738748626","4.79939470949228","6.873380265267915"
"5564","0.00004367221299474977","4.6373695994361697e-8","0.00021789237507618964","5.333131034332301","4.799404331597368","6.872507091487664"
"5565","0.00004341980928970202","4.648187612588117e-8","0.00021663277584593743","5.332966907414792","4.799413631983957","6.8716222017112925"
"5566","0.00004316400828017208","4.6241840578886695e-8","0.00021535651467274874","5.33280602013695","4.799435882365978","6.870725730794644"
"5567","0.00004290516130964761","4.643522899527852e-8","0.00021406456653494388","5.332643608429308","4.799447398633771","6.869817657110821"
"5568","0.000042643321208402085","4.62790943345226e-8","0.00021275797917041928","5.332482133531117","4.799460440737665","6.868898087581797"
"5569","0.00004237878558157604","4.6315410173747296e-8","0.00021143769845366478","5.332323644998459","4.7994853988803765","6.86796706332591"
"5570","0.000042111705080571935","4.6352141680472414e-8","0.00021010467025917023","5.332163321641288","4.799498292913104","6.8670245638991245"
"5571","0.00004184225266925523","4.624996208235643e-8","0.0002087598986690864","5.332003401504245","4.799510293960635","6.866070751136361"
"5572","0.00004157068066135139","4.636864758822412e-8","0.00020740428590215743","5.331845648904765","4.799530340249307","6.865105673425826"
"5573","0.00004129706243105602","4.627471028584296e-8","0.00020603863231372088","5.331687540540838","4.79954597073487","6.864129334863336"
"5574","0.00004102166512183203","4.632923022995783e-8","0.00020466391288209707","5.331527562214666","4.799549620069836","6.863141906629303"
"5575","0.00004074459732592572","4.6348080928737545e-8","0.0002032808552030474","5.331370485292207","4.799565342970353","6.862143304793349"
"5576","0.00004046606244472173","4.630023653362514e-8","0.0002018905070144683","5.331215589151932","4.799589555323975","6.861133699111537"
"5577","0.00004018620910102299","4.6390969288268025e-8","0.00020049340673722327","5.331057368092836","4.79959499004295","6.8601130509923625"
"5578","0.00003990515920548887","4.634225447830431e-8","0.0001990904420381412","5.330900953186979","4.799607284155904","6.8590814491161325"
"5579","0.00003962309039593492","4.6373052953185834e-8","0.0001976822823053226","5.330746370501956","4.799626586665798","6.858038983886021"
"5580","0.00003934011534099113","4.642128814680291e-8","0.00019626955327112228","5.330590961575782","4.79963986201191","6.856985631110816"
"5581","0.00003905639213996892","4.637525208295301e-8","0.00019485315715428442","5.33043551507148","4.799650826535578","6.855921627133476"
"5582","0.000038772063214764783","4.6438149325922495e-8","0.000193433603271842","5.330283047511854","4.799674765059375","6.854846920885123"
"5583","0.00003848722169905727","4.645009354931062e-8","0.00019201151735614985","5.33012802159299","4.799684176431408","6.8537614794676776"
"5584","0.000038201996070341695","4.642776119112568e-8","0.00019058752513956279","5.329974600770388","4.799699819252222","6.85266546307425"
"5585","0.00003791650911466604","4.6490722382941385e-8","0.00018916212138719857","5.329821848119517","4.799716993185011","6.851558971959268"
"5586","0.000037630850893322074","4.649272256074255e-8","0.00018773590272758156","5.329669585521607","4.799735005155027","6.850441966095658"
"5587","0.00003734514425488555","4.649524854016818e-8","0.00018630942213349044","5.329515002550094","4.7997397198250775","6.8493146588040075"
"5588","0.00003705949991470447","4.657186281065151e-8","0.00018488315981812775","5.32936712830932","4.799776528511347","6.848176921035884"
"5589","0.000036773982787963175","4.66398866194595e-8","0.00018345752323511988","5.329210314702212","4.7997671332990945","6.847028909796158"
"5590","0.00003648871874020188","4.680496346054497e-8","0.00018203303625341505","5.329064786115528","4.799812739506021","6.845870706147334"
"5591","0.00003620380981743665","4.722820534652783e-8","0.00018061004811897874","5.328907791319198","4.799799573539576","6.844702373376414"
"5592","0.00003591934873696801","4.783503015914903e-8","0.0001791890972526744","5.3287678040032675","4.799870139069951","6.843523980028182"
"5593","0.00003563527597592042","4.808050846349943e-8","0.00017777043103706092","5.328610362728514","4.799852209436962","6.842335515621797"
"5594","0.00003535149820947936","4.714923207416177e-8","0.00017635439871810377","5.3284641071887835","4.799889002865008","6.841137071131367"
"5595","0.00003506840376132914","4.656060781371707e-8","0.00017494142230134457","5.3283194013449275","4.7999323994279655","6.839928732499642"
"5596","0.000034786264210140415","4.736734382504437e-8","0.00017353180737700313","5.3281637060309155","4.79991977976227","6.8387105664275065"
"5597","0.00003450462697713874","4.703014866436206e-8","0.00017212583043146878","5.328018553650119","4.799958696714085","6.837482679987435"
"5598","0.00003422372247285921","4.64393892229964e-8","0.00017072375339921564","5.3278747214813595","4.800003257751846","6.836245053852232"
"5599","0.000033943919173395895","4.703015221707574e-8","0.0001693259837338701","5.327720993664311","4.7999973868718895","6.834997719314132"
"5600","0.00003366482569404639","4.6714603740838356e-8","0.0001679326524026692","5.327573579549106","4.800022093044202","6.833740882015166"
"5601","0.0000333866741733857","4.6420851163020416e-8","0.0001665439922362566","5.3274295284280395","4.800062719236957","6.832474455833089"
"5602","0.000033109654836493974","4.682368626163225e-8","0.00016516027972102165","5.327277004163619","4.800060076934992","6.83119863877521"
"5603","0.00003283351758938124","4.645444917628083e-8","0.00016378173313569278","5.327128504682302","4.800076697140414","6.829913368963276"
"5604","0.00003255852076549104","4.644503093231833e-8","0.00016240851255133748","5.326986153263816","4.800123227261737","6.828618769458374"
"5605","0.000032284674892935074","4.661534447336635e-8","0.00016104085079859942","5.3268357725168825","4.800128742211935","6.827314944747685"
"5606","0.00003201188775889818","4.631536398846947e-8","0.00015967893705237657","5.326684435973571","4.8001286152896645","6.826001913604982"
"5607","0.00003174036260489288","4.6459444291713226e-8","0.00015832287317607552","5.326540255498394","4.800163466228993","6.82467974512719"
"5608","0.000031470023947122173","4.6437584444447566e-8","0.00015697289200033993","5.32639150763162","4.800174661010687","6.823348532232466"
"5609","0.00003120090471142589","4.628358141189892e-8","0.00015562912449240685","5.326240311871859","4.800172756613864","6.822008350315738"
"5610","0.00003093310030237717","4.6430894684590385e-8","0.00015429161430802196","5.32609582006172","4.800203595638632","6.820659218009944"
"5611","0.00003066655277095265","4.632819994299098e-8","0.0001529606233816594","5.325948171159629","4.800217965164069","6.8193011259028395"
"5612","0.00003040131922560363","4.630456373888592e-8","0.00015163610805757344","5.325796182362366","4.80020970179596","6.817934370810351"
"5613","0.00003013746363080827","4.638917516786023e-8","0.00015031835937406868","5.325650695519615","4.800233206536515","6.816558810741012"
"5614","0.00002987494330781715","4.629584893223182e-8","0.00014900745009072125","5.325504841753689","4.800254023033778","6.815174621304168"
"5615","0.00002961382927963996","4.6336296577464964e-8","0.00014770342386327684","5.325353531632536","4.800246818729232","6.813781762920974"
"5616","0.000029354114408874922","4.635834827126928e-8","0.00014640639710705727","5.325207483901556","4.80026493604391","6.812380462860466"
"5617","0.000029095803469658676","4.63134988137881e-8","0.0001451164425816387","5.325063302194566","4.800291593069916","6.810970633252522"
"5618","0.00002883894123471009","4.636737926944079e-8","0.00014383361849468201","5.3249136668729875","4.800290146916643","6.809552381105996"
"5619","0.00002858351475794052","4.635352013337979e-8","0.00014255802670959383","5.3247677351193605","4.80028341281551","6.808125852464624"
"5620","0.00002832955426299577","4.635067085700939e-8","0.0001412897399859503","5.324623859265425","4.800264292498474","6.806691004110055"
