"Step","Grouped runs - train/spec_loss","Grouped runs - train/spec_loss__MIN","Grouped runs - train/spec_loss__MAX","Grouped runs - train/loss","Grouped runs - train/loss__MIN","Grouped runs - train/loss__MAX"
"6174","5.056110831566309","3.8412129788352622","6.2027223579835775","2.0231416613114562e-7","1.3099590034926223e-7","2.638376770391915e-7"
"6175","5.0552510993190625","3.840172083416518","6.2025935741129485","2.021814879071826e-7","1.308925874354827e-7","2.6381326279079076e-7"
"6176","5.054384604596673","3.83913110584115","6.2021801494121735","2.021069548163723e-7","1.3078904714802775e-7","2.637887916989712e-7"
"6177","5.05348659371978","3.8380900299762226","6.2020724397721185","2.0208726709824986e-7","1.306853221194615e-7","2.637644342939893e-7"
"6178","5.052626169172973","3.837048910262859","6.201632568979217","2.0203836470500391e-7","1.3058155445833108e-7","2.637403895278112e-7"
"6179","5.051746547057699","3.836007751589678","6.201551220566071","2.0193539000956663e-7","1.3047754521267052e-7","2.6371643002676137e-7"
"6180","5.050844299575578","3.834966409133501","6.2010784962045715","2.0183823608022066e-7","1.303734933344458e-7","2.63692697899387e-7"
"6181","5.050014763203461","3.8339250608198654","6.201029185873155","2.0178603961085172e-7","1.3026921408254566e-7","2.6366927841081633e-7"
"6182","5.049072421352148","3.8328836437858445","6.2005179588297095","2.0174325641164614e-7","1.301648353546625e-7","2.6364611471763055e-7"
"6183","5.04826021717585","3.831841938444519","6.200504180217862","2.0166822594092083e-7","1.3006030030737747e-7","2.636232352415391e-7"
"6184","5.047315888166626","3.8308002722078633","6.199950995662373","2.015752727402287e-7","1.2995576526009245e-7","2.6360066840425134e-7"
"6185","5.046500643505272","3.8297585371693144","6.199972996805806","2.0150319244294223e-7","1.298509317848584e-7","2.635783005189296e-7"
"6186","5.045562531540158","3.82871656910457","6.199380064495029","2.0145480164046604e-7","1.2974597041193192e-7","2.6355635895924934e-7"
"6187","5.044748913663776","3.827674535199306","6.199429412704613","2.013997999483763e-7","1.2964083850874886e-7","2.6353410476076533e-7"
"6188","5.043794092435173","3.826632288757033","6.1988104103141","2.0132294480390557e-7","1.2953576344898465e-7","2.635120210925379e-7"
"6189","5.042998713935309","3.8255899039951307","6.1988664116610135","2.0124042521274532e-7","1.29430361539562e-7","2.6348945425525017e-7"
"6190","5.042028562490556","3.824547475692853","6.198248673248832","2.0117226711136028e-7","1.293248175215922e-7","2.6346654635744926e-7"
"6191","5.041238221776652","3.8235048866765307","6.198279965363817","2.0111476999318257e-7","1.2921915981678467e-7","2.634428426517843e-7"
"6192","5.040278016238763","3.822462154556289","6.1977002217609565","2.0105147484628106e-7","1.2911338842513942e-7","2.6341868419876846e-7"
"6193","5.039460147804608","3.8214192641026323","6.197671541371521","2.0097595552215352e-7","1.2900740387067344e-7","2.633937867813074e-7"
"6194","5.038538672198798","3.820376214524431","6.1971660931290105","2.0089817382995533e-7","1.2890131984022446e-7","2.6336877567700867e-7"
"6195","5.037679992834759","3.8193331638154198","6.197050566978015","2.0082861169612442e-7","1.2879509370122832e-7","2.6334370772929105e-7"
"6196","5.036798452223022","3.8182897700905722","6.196641207798864","2.0076620899089903e-7","1.2868858334513789e-7","2.6331903768550546e-7"
"6197","5.035909584828439","3.8172462205156323","6.1964299614343235","2.0070219761691987e-7","1.2858201614562859e-7","2.6329470870223304e-7"
"6198","5.035048043501776","3.8162025070143595","6.196117776906343","2.006312655566944e-7","1.2847539210270043e-7","2.632709197314398e-7"
"6199","5.034149233071382","3.8151586370936146","6.1958186872718315","2.0055638572102907e-7","1.283685122643874e-7","2.6324741497774085e-7"
"6200","5.033291505028219","3.8141146056797495","6.195589330882881","2.0048355509061366e-7","1.282615897935102e-7","2.632244502365211e-7"
"6201","5.03239232307412","3.8130703989495447","6.1952206311511855","2.0041519519509165e-7","1.2815438310553873e-7","2.6320125812162587e-7"
"6202","5.031535837127533","3.8120260001005306","6.1950524413214785","2.003486997637083e-7","1.2804696325474652e-7","2.6317815127185895e-7"
"6203","5.030632749596309","3.81098143403939","6.194634863502574","2.0028002154504065e-7","1.2793940129540715e-7","2.6315504442209203e-7"
"6204","5.0297826726635515","3.8099367272154687","6.194505205083712","2.002078275609165e-7","1.2783196723376022e-7","2.6313159651181195e-7"
"6205","5.028870128095802","3.8088918229016726","6.194058974817324","2.0013368668969632e-7","1.2772410684647184e-7","2.631078075410187e-7"
"6206","5.0280294373706","3.8078466913908637","6.193947849185647","2.0006038425890438e-7","1.276161043506363e-7","2.6308379119655e-7"
"6207","5.027108672473748","3.8068013366534523","6.193490020701667","1.9998908271645632e-7","1.2750790290283476e-7","2.630595759001153e-7"
"6208","5.026273315827323","3.8057558161637224","6.193381547983427","1.9991925057638582e-7","1.273997014550332e-7","2.630348774346203e-7"
"6209","5.025351020402214","3.804710137967256","6.192925651477658","1.9984910579751158e-7","1.2729121579013736e-7","2.630101221257064e-7"
"6210","5.02451220756258","3.8036641657245425","6.192807466868247","1.997774717210632e-7","1.2718260222754907e-7","2.629849973345699e-7"
"6211","5.023596442231773","3.8026180683095188","6.192364635764952","1.9970444213868178e-7","1.270738181347042e-7","2.6295978727830516e-7"
"6212","5.022747592423931","3.8015717894616317","6.192228364538198","1.996305172724533e-7","1.2696486351160274e-7","2.6293434984836495e-7"
"6213","5.0218430571765404","3.800525347489668","6.191804619026674","1.995567117774044e-7","1.2685583783422771e-7","2.6290894084013416e-7"
"6214","5.0209815502260735","3.799478631463453","6.191646351549731","1.9948350313825358e-7","1.2674649951804895e-7","2.6288321919309965e-7"
"6215","5.020088723659084","3.798431753614137","6.191245095370213","1.9941096240927436e-7","1.2663716120187019e-7","2.628576680763217e-7"
"6216","5.019215497097761","3.7973846199752668","6.191063277497164","1.9933877695166303e-7","1.265273397166311e-7","2.628320316944155e-7"
"6217","5.018332403796163","3.79633726544367","6.1906846987175355","1.9926642949030793e-7","1.2641761770737503e-7","2.628062532039621e-7"
"6218","5.01745003369894","3.7952897263627277","6.1904810116585205","1.991939086565253e-7","1.263076541135888e-7","2.6278047471350874e-7"
"6219","5.016574098611516","3.794241978399683","6.190122215160334","1.991208080198703e-7","1.261975342004007e-7","2.6275469622305536e-7"
"6220","5.015684434705245","3.7931940785586598","6.189900218265482","1.9904747148302703e-7","1.2608721533524658e-7","2.6272888931089255e-7"
"6221","5.014814011070984","3.792145922065504","6.189557925623097","1.9897392178336304e-7","1.2597679699410946e-7","2.6270296871189203e-7"
"6222","5.013917385602289","3.791097455187184","6.189321067016727","1.989004488223145e-7","1.2586613706844219e-7","2.626770481128915e-7"
"6223","5.013052588955504","3.790048876704992","6.1889910424873396","1.9882710660112935e-7","1.2575534924508247e-7","2.6265101382705325e-7"
"6224","5.012148243147567","3.789000212068628","6.188743442983029","1.987543328141328e-7","1.2564443352403032e-7","2.626250932280527e-7"
"6225","5.011290026017201","3.787951160442946","6.18842163838394","1.98681919982846e-7","1.2553329042930272e-7","2.625990020987956e-7"
"6226","5.010375905800049","3.7869020284183343","6.188167085825749","1.9861032001244895e-7","1.254220194368827e-7","2.6257288254782907e-7"
"6227","5.00952442719328","3.7858526151316116","6.187849670555967","1.985391378411805e-7","1.2531047843822307e-7","2.6254679141857196e-7"
"6228","5.0086005164486735","3.7848029097383264","6.187591413501722","1.984684217859467e-7","1.2519883796358044e-7","2.6252061502418655e-7"
"6229","5.007752450220118","3.7837530422673775","6.187275262515829","1.9839719413994317e-7","1.2508702695868124e-7","2.62494296521254e-7"
"6230","5.006824238569115","3.782702969214817","6.187016131785598","1.9832497741845145e-7","1.2497504542352544e-7","2.6246809170515917e-7"
"6231","5.005969933353965","3.7816527269651847","6.186698234418144","1.9825022548047855e-7","1.2486280809298478e-7","2.624419437324832e-7"
"6232","5.005050483790458","3.7806023923952474","6.186441346698652","1.9817316285752895e-7","1.2475048549731582e-7","2.624156820729695e-7"
"6233","5.004177273691452","3.779551729811813","6.186118105426041","1.9809419029570564e-7","1.2463797816053557e-7","2.6238936357003695e-7"
"6234","5.003280412865481","3.778500837678423","6.185867181913507","1.9801550479314756e-7","1.2452534292606288e-7","2.6236301664539496e-7"
"6235","5.002381069338267","3.7774498113229797","6.185534893631197","1.979385700678904e-7","1.2441242347449588e-7","2.62336669720753e-7"
"6236","5.001511391654191","3.776398673278102","6.185293939144824","1.9786436951108043e-7","1.2429944717951003e-7","2.6231046490465815e-7"
"6237","5.000587076517045","3.775347322681522","6.184947655479066","1.9779244269102493e-7","1.2418625772170344e-7","2.6228420324514445e-7"
"6238","4.999739292716337","3.77429576887074","6.184722440345449","1.977214935777738e-7","1.2407288352278556e-7","2.6225794158563076e-7"
"6239","4.998795679420708","3.7732439937942432","6.1843546028686625","1.9765070646826643e-7","1.2395936721532053e-7","2.6223173676953593e-7"
"6240","4.997962606177732","3.7721920445406183","6.184153778812516","1.9757934808239951e-7","1.2384569458845363e-7","2.622057024836977e-7"
"6241","4.997004366961018","3.771139994272789","6.183753686431179","1.975083932848065e-7","1.237317235336377e-7","2.6217986714982544e-7"
"6242","4.996185477310232","3.770087688251261","6.1835898900683155","1.9744025223644712e-7","1.2361775247882179e-7","2.6215417392450036e-7"
"6243","4.995207589249999","3.769035212016053","6.183141648610884","1.973809446553787e-7","1.2350365352631343e-7","2.6212865122943185e-7"
"6244","4.994418075805617","3.7679826201281403","6.183033413286512","1.973411713152018e-7","1.2338928456756548e-7","2.6210369696855196e-7"
"6245","4.993399217250902","3.7669298415393837","6.1825134155036645","1.9733899705443037e-7","1.2327475928941567e-7","2.620792258767324e-7"
"6246","4.992659764794901","3.7658769403251404","6.182485990219246","1.9739199785817618e-7","1.231599924267357e-7","2.620557779664523e-7"
"6247","4.991582097620655","3.7648238973329287","6.18186313215765","1.9747251940316345e-7","1.2304508345550857e-7","2.6203358061138715e-7"
"6248","4.990837662036002","3.763770792520852","6.181946324009171","1.9745237693769014e-7","1.2293010343000788e-7","2.620129748720501e-7"
"6249","4.98977666723707","3.76271744327373","6.181187571484708","1.9718772819032894e-7","1.2281503813937888e-7","2.6199461444775807e-7"
"6250","4.988946161153774","3.7616639162357877","6.181399684502487","1.9685857068907354e-7","1.2269973126421974e-7","2.619779877477413e-7"
"6251","4.98800170337797","3.7606102431823","6.180498167433061","1.9679630156588245e-7","1.22584253858804e-7","2.619634926759318e-7"
"6252","4.987108041699683","3.759556578764373","6.180807493089306","1.9690093608915049e-7","1.2246864855569584e-7","2.6194871338702796e-7"
"6253","4.986129250276082","3.7585028590038996","6.1798329053848295","1.968281196695898e-7","1.2235287272233109e-7","2.6193157509624143e-7"
"6254","4.985314496541767","3.757448890502271","6.180116903514626","1.9657401537642726e-7","1.2223691214785504e-7","2.619085250898934e-7"
"6255","4.984245690551598","3.7563948642854332","6.1792407719430775","1.964572220458649e-7","1.2212075262141298e-7","2.618788244035386e-7"
"6256","4.9834792127619085","3.755340759097023","6.1793161162932835","1.9650266267490223e-7","1.2200469257095392e-7","2.6184326884504117e-7"
"6257","4.9824425912999875","3.7542864931239217","6.178724364502631","1.9643653104139958e-7","1.2188826303827227e-7","2.6180705958722683e-7"
"6258","4.981550532715578","3.753232132700428","6.178472688007438","1.9624160358944208e-7","1.217718192947359e-7","2.617752272726648e-7"
"6259","4.980681580730841","3.752177812883126","6.178222642295891","1.9614964230640908e-7","1.216552334426524e-7","2.617506709157169e-7"
"6260","4.9796673691080455","3.751123486157925","6.177674005878624","1.9616172437508793e-7","1.2153843442774814e-7","2.6173256628680974e-7"
"6261","4.978835118809477","3.7500690517199935","6.177667120396737","1.960850937621217e-7","1.2142162120198918e-7","2.6171770173277764e-7"
"6262","4.977851379246556","3.7490144655526274","6.176963062017083","1.9593317688304523e-7","1.2130453796999063e-7","2.6170229716626636e-7"
"6263","4.9769595480693445","3.7479599162378925","6.177021760525479","1.9586275072924765e-7","1.211875542139751e-7","2.6168311251240084e-7"
"6264","4.97603000099476","3.746905377020174","6.176344323351167","1.9584609560752143e-7","1.210701583431728e-7","2.6165920985476987e-7"
"6265","4.975119340855931","3.7458508315251864","6.176293717446095","1.957583720013645e-7","1.2095294721348182e-7","2.616313565795281e-7"
"6266","4.974167657606344","3.7447962779783333","6.175791157946887","1.9563215118978406e-7","1.208352244930211e-7","2.616019116885582e-7"
"6267","4.973285382443404","3.7437417154302297","6.175532967201224","1.955674662212914e-7","1.2071775756794523e-7","2.6157366050938435e-7"
"6268","4.9723383389610305","3.7426870620917345","6.175251085750153","1.9553100401026312e-7","1.2059999221492035e-7","2.615479104406404e-7"
"6269","4.9714086212967885","3.741632569650656","6.17479648620745","1.95445085182655e-7","1.2048218422933132e-7","2.615246330606169e-7"
"6270","4.970541593075536","3.7405780962163124","6.174676397389527","1.9533905231128302e-7","1.2036433361117815e-7","2.615025778140989e-7"
"6271","4.96954146423774","3.73952363337338","6.174114688581718","1.952743900801579e-7","1.2024638351704198e-7","2.6148038045903377e-7"
"6272","4.968712422007523","3.7384692574595104","6.174045367552425","1.9522614422839978e-7","1.201282486817945e-7","2.614564778014028e-7"
"6273","4.967719584611759","3.737414944325361","6.173490630764769","1.9514501730100165e-7","1.200100854248376e-7","2.614303866721457e-7"
"6274","4.966840330115084","3.7363606534550904","6.1733640234873155","1.9504850001794694e-7","1.1989179427018826e-7","2.614026186620322e-7"
"6275","4.965914764769157","3.7353064430037195","6.172906318008488","1.9497732353102038e-7","1.1977327574186347e-7","2.6137379904866975e-7"
"6276","4.964982776777991","3.73425246739311","6.172659605561634","1.9492045169045014e-7","1.1965488511123112e-7","2.6134509312214504e-7"
"6277","4.9640820992796035","3.7331984986343834","6.172332725403719","1.9484471067698905e-7","1.1953640921547048e-7","2.613169272080995e-7"
"6278","4.963152878975085","3.7321447155914576","6.171961776514345","1.947551311332063e-7","1.1941776278945326e-7","2.6128984131901234e-7"
"6279","4.9622387907841885","3.731091082743191","6.171744176240828","1.946783726225476e-7","1.1929918741770962e-7","2.6126309649043833e-7"
"6280","4.961321412042395","3.7300376416087584","6.171289400148802","1.9461506610696234e-7","1.191803562505811e-7","2.6123649377041147e-7"
"6281","4.960411165946215","3.7289843044289555","6.171127163200831","1.9454442394817307e-7","1.190616387702903e-7","2.612095784115809e-7"
"6282","4.9594738491493295","3.7279311416270846","6.170647774176662","1.9446066659156714e-7","1.1894289997371743e-7","2.611821230402711e-7"
"6283","4.958592511881208","3.7268781667713746","6.170481371877719","1.9437898686192056e-7","1.1882393380346912e-7","2.611538718610973e-7"
"6284","4.957635494496161","3.7258254401812527","6.170030496384504","1.9430781463825043e-7","1.1870502447663966e-7","2.61124995404316e-7"
"6285","4.956758167739411","3.724772971521936","6.169815933114803","1.942381729236331e-7","1.1858613646609228e-7","2.6109589157385926e-7"
"6286","4.955817087222242","3.723720730542488","6.1694258677684175","1.941603713362383e-7","1.1846712055785247e-7","2.6106653194801765e-7"
"6287","4.95490670981105","3.722668758811199","6.169143223857431","1.940778446396507e-7","1.1834811175504001e-7","2.610373996958515e-7"
"6288","4.954006021164449","3.7216170493411886","6.168822189200513","1.939996408850675e-7","1.1822908874137283e-7","2.6100846639565134e-7"
"6289","4.953060343788803","3.720565633971947","6.168474466761819","1.9392694809994283e-7","1.1811002309514151e-7","2.609796467822889e-7"
"6290","4.952184029703202","3.7195145427542897","6.168209680035037","1.9385349503409088e-7","1.1799107824117527e-7","2.609510545426019e-7"
"6291","4.9512275265656385","3.7184637598846226","6.167815823035726","1.937753381753282e-7","1.178719202243883e-7","2.609226044114621e-7"
"6292","4.950351099273213","3.717413267808885","6.167584617146545","1.9369523442946957e-7","1.1775286168358434e-7","2.6089406901519396e-7"
"6293","4.949398994245315","3.7163632410780516","6.167168297872017","1.93618220123426e-7","1.1763358997995965e-7","2.608654199320881e-7"
"6294","4.948521036944575","3.7153135894737113","6.166946765980986","1.9354527722725833e-7","1.1751452433372833e-7","2.608366287404351e-7"
"6295","4.947561459364303","3.714264377262149","6.166529955741724","1.9347406094993856e-7","1.1739553684719795e-7","2.6080769544023497e-7"
"6296","4.946699740629021","3.7132155152393826","6.16629874480632","1.934026656158494e-7","1.1727647830639398e-7","2.607787337183254e-7"
"6297","4.9457130654445605","3.7121670732592156","6.165897593807438","1.9333237730734253e-7","1.1715746950358152e-7","2.6074971515299694e-7"
"6298","4.944875513964559","3.711119065522529","6.165644045957281","1.9326399183228205e-7","1.1703846780619642e-7","2.6072072500937793e-7"
"6299","4.94386452139812","3.7100716397067472","6.1652675722432715","1.9319555235597364e-7","1.1691929557855474e-7","2.6069156433550233e-7"
"6300","4.943025001149955","3.709024643326204","6.164986655852274","1.9311936085841808e-7","1.1680041467343472e-7","2.606627163004305e-7"
"6301","4.942031564970838","3.70797822774117","6.164636711093753","1.9303120097902137e-7","1.1668164745515242e-7","2.606337830002303e-7"
"6302","4.941146234188539","3.706932376029672","6.16432874892934","1.9293483148885572e-7","1.1656267417947674e-7","2.6060493496515846e-7"
"6303","4.940215052989476","3.7058870053909247","6.164003274435175","1.9284340027070357e-7","1.1644387853948501e-7","2.6057622903863376e-7"
"6304","4.9392677699614165","3.7048422180390355","6.163671619938591","1.9276488529840208e-7","1.1632516105919422e-7","2.605474946903996e-7"
"6305","4.938392675523437","3.7037980155803734","6.163366274166486","1.9269678404043588e-7","1.162064293680487e-7","2.605189877158409e-7"
"6306","4.937410112917098","3.7027545234492854","6.163015877786976","1.9262929669139338e-7","1.1608786820715977e-7","2.6049031021102564e-7"
"6307","4.936545138273578","3.701711616157927","6.162725462803739","1.9255354004599213e-7","1.159693141516982e-7","2.6046163270621037e-7"
"6308","4.935575608427611","3.700669440747036","6.162360999669445","1.9246892293267593e-7","1.1585080983422813e-7","2.6043321099677996e-7"
"6309","4.9346792442123775","3.699627921401192","6.162081420021916","1.9238176918179306e-7","1.15732483152442e-7","2.6040459033538355e-7"
"6310","4.9337520164359105","3.6985872044391046","6.161706235865398","1.923001136105995e-7","1.1561409252180965e-7","2.603761117825343e-7"
"6311","4.932818841990799","3.697547068724769","6.161434489493889","1.9222546114860962e-7","1.1549592926485275e-7","2.6034766165139445e-7"
"6312","4.931919900399869","3.696507806916533","6.161050806811399","1.9215314637222036e-7","1.1537787258930621e-7","2.603192115202546e-7"
"6313","4.930975235079367","3.6954693069522047","6.160785537275971","1.9207767678608434e-7","1.1525991538974267e-7","2.602906761239865e-7"
"6314","4.930070653596016","3.694431723602473","6.160393751637834","1.9199698755301143e-7","1.1514205056073479e-7","2.602623396796844e-7"
"6315","4.929145776589317","3.6933949359291445","6.160134929370206","1.9191410558505594e-7","1.1502417862629954e-7","2.6023397481367283e-7"
"6316","4.928215236620156","3.6923589272113517","6.159734390763359","1.9183321882110248e-7","1.1490661933066804e-7","2.6020566679108015e-7"
"6317","4.927319454848072","3.6913238523876175","6.1594836020283665","1.9175608372279386e-7","1.1478914530016482e-7","2.6017724508164974e-7"
"6318","4.92636801668656","3.6902897153410477","6.159072030006042","1.9168092535437609e-7","1.1467196259218326e-7","2.6014902232418535e-7"
"6319","4.925484847327641","3.6892564640635177","6.158831910349313","1.9160455480005112e-7","1.1455467330279134e-7","2.601208564101398e-7"
"6320","4.924531928287907","3.688224259948759","6.158405696207049","1.9152540318145838e-7","1.1443754743822865e-7","2.60092605230966e-7"
"6321","4.923641754009724","3.68719297940062","6.158180840795004","1.9144419241001743e-7","1.1432062763105932e-7","2.6006443931692047e-7"
"6322","4.922702389690594","3.6861627812316686","6.15773444284381","1.9136325732915793e-7","1.1420402046269373e-7","2.6003638708971266e-7"
"6323","4.9217991543000155","3.68513364719494","6.157530923444394","1.9128406165691557e-7","1.1408748434860172e-7","2.600083917059237e-7"
"6324","4.92087086818485","3.684105571658484","6.15705666672863","1.9120652865467492e-7","1.1397097665621914e-7","2.599806236958102e-7"
"6325","4.919964207632498","3.683078547239435","6.156882708069781","1.911294575052125e-7","1.1385481712977708e-7","2.5995288410740613e-7"
"6326","4.919031673940909","3.6820525766808423","6.156370593001307","1.9105140012243282e-7","1.1373898445299346e-7","2.5992542873609636e-7"
"6327","4.9181380257969245","3.6810278208622327","6.156237122530297","1.9097212060614767e-7","1.1362308072193628e-7","2.5989828600359033e-7"
"6328","4.917186269485131","3.6800041990508348","6.155674137529993","1.9089221439116955e-7","1.1350746831340075e-7","2.5987145590988803e-7"
"6329","4.916317068338483","3.6789817729055616","6.1555938245535025","1.908127103433799e-7","1.1339209038396802e-7","2.598449952984083e-7"
"6330","4.915340051013439","3.6779605538052054","6.154965866581711","1.9073409731618086e-7","1.132769469336381e-7","2.5981913154282665e-7"
"6331","4.9144956386435155","3.6769405902350814","6.154950617304503","1.9065638667825624e-7","1.1316203796241098e-7","2.5979397832998075e-7"
"6332","4.913496889849574","3.6759219093433333","6.154245459164713","1.9057906541775083e-7","1.1304742741913287e-7","2.59769365129614e-7"
"6333","4.9126691531218345","3.674904484381078","6.154300316913251","1.9050146704557847e-7","1.1293292345726513e-7","2.5974537720685476e-7"
"6334","4.911658758528253","3.6738884176051254","6.15351791845934","1.9042360719367934e-7","1.1281884582103885e-7","2.5972209982683125e-7"
"6335","4.910834881937641","3.672873657552664","6.153628649726465","1.9034540770235254e-7","1.1270491739878707e-7","2.596987940250983e-7"
"6336","4.909827061032925","3.671860217910421","6.152796079648344","1.9026731195026515e-7","1.1259128029905696e-7","2.596751187411428e-7"
"6337","4.908990759387603","3.670848193690531","6.152917233626728","1.9018971499917826e-7","1.1247800557612209e-7","2.596502497453912e-7"
"6338","4.908004438299112","3.669837573545673","6.1520976899868725","1.90113084386212e-7","1.1236497243771737e-7","2.596235901819455e-7"
"6339","4.907134930631402","3.668828420996509","6.152154394163841","1.9003829834218778e-7","1.1225225193811639e-7","2.595947989902925e-7"
"6340","4.906195612029242","3.6678207335965323","6.151434476224989","1.899673463867657e-7","1.121397161796267e-7","2.5956447302633023e-7"
"6341","4.9052657513380655","3.6668144480753733","6.15134952594467","1.8990512273830973e-7","1.1202774885532563e-7","2.595332375676662e-7"
"6342","4.904405503977854","3.6658097317997624","6.150798994413829","1.8986042675805949e-7","1.1191600890469999e-7","2.5950231474780594e-7"
"6343","4.903385678146584","3.6648065459070347","6.15053305558982","1.8984903107366336e-7","1.1180460290916017e-7","2.594728130134172e-7"
"6344","4.902625064711718","3.6638049204956893","6.150169381307513","1.8988362455729656e-7","1.1169346691985993e-7","2.5944510184672254e-7"
"6345","4.901515465516562","3.662804868906894","6.149734445783729","1.8994023633922553e-7","1.1158277146705586e-7","2.5941920966943144e-7"
"6346","4.900769897410186","3.661806399993197","6.149523894645302","1.8990375423300064e-7","1.1147232470420931e-7","2.593945680473553e-7"
"6347","4.8997013141634405","3.6608094750736333","6.148968287916444","1.8966154584632023e-7","1.1136241084841458e-7","2.593702959075017e-7"
"6348","4.898820299340586","3.6598142661957915","6.148849493261737","1.8935350567517162e-7","1.112528735802698e-7","2.593457679722633e-7"
"6349","4.897935499070744","3.658820803467718","6.148236631820928","1.8926696583321244e-7","1.1114365605635612e-7","2.593204726508702e-7"
"6350","4.896935494196755","3.65782895817607","6.1481418025275385","1.8934489531829968e-7","1.110349145960754e-7","2.5929404046109994e-7"
"6351","4.896058935050073","3.656838784743722","6.14753557078446","1.8929345486640158e-7","1.1092664209400027e-7","2.59266442981243e-7"
"6352","4.895141227906052","3.655850415342325","6.147404603959325","1.8906665957274527e-7","1.108187461795751e-7","2.5923779389813717e-7"
"6353","4.894137086430958","3.6548638489666536","6.146856619400292","1.8891926742981013e-7","1.1071129790707346e-7","2.59208462694005e-7"
"6354","4.893330689949357","3.6538790745748244","6.146649239091495","1.889371830543496e-7","1.1060422622222177e-7","2.5917867674252193e-7"
"6355","4.892301598965338","3.652896042127496","6.146189217562316","1.8890477662125705e-7","1.1049763060100304e-7","2.5914894763445773e-7"
"6356","4.891408352717389","3.6519148637142846","6.145889860636466","1.88734826167547e-7","1.103914897271352e-7","2.591192185263935e-7"
"6357","4.890527015814287","3.650935597250676","6.14552218513477","1.8860477268844988e-7","1.1028606650143047e-7","2.590901146959368e-7"
"6358","4.889518654512377","3.6499581615444416","6.1451377992311285","1.8859166175388964e-7","1.1018082091140968e-7","2.5906120981744607e-7"
"6359","4.8886737876280435","3.6489826430322947","6.144847362364454","1.88547359414315e-7","1.1007625033698787e-7","2.5903219125211763e-7"
"6360","4.887706537897417","3.6480090877425813","6.14439810124633","1.8841024598259538e-7","1.0997207766649808e-7","2.5900340006046463e-7"
"6361","4.886774829252422","3.6470374503286886","6.144160261469723","1.8830102419542527e-7","1.0986856580075255e-7","2.589745804471022e-7"
"6362","4.885890775494946","3.6460678280400165","6.143670961655163","1.8826950594075241e-7","1.0976548736607583e-7","2.589454197732266e-7"
"6363","4.884938296451557","3.6451002177556884","6.143459760948419","1.8821557574710822e-7","1.0966287078417736e-7","2.589159748822567e-7"
"6364","4.884004020497504","3.6441346470190834","6.142954341030238","1.8809969191124764e-7","1.0956079421475806e-7","2.588863310393208e-7"
"6365","4.883137122818407","3.643171113590594","6.142747138069915","1.8800320731315878e-7","1.0945940687179245e-7","2.58856431401e-7"
"6366","4.8821365619416985","3.642209691063628","6.142244972645486","1.879581688513099e-7","1.0935851690874188e-7","2.5882627596729435e-7"
"6367","4.881286814183445","3.6412503329669943","6.1420252725491356","1.8789941549357537e-7","1.092581456418884e-7","2.587958647382038e-7"
"6368","4.880327707943793","3.6402931048147114","6.141540058058574","1.8779958139703011e-7","1.0915828596580468e-7","2.5876542508740386e-7"
"6369","4.879408893559357","3.639338003981275","6.141297375103647","1.877088635637847e-7","1.0905904446190107e-7","2.5873467279780016e-7"
"6370","4.878518587133543","3.6383850549588255","6.140837044715744","1.8765288984923244e-7","1.0896037849761342e-7","2.5870409103845304e-7"
"6371","4.877570313955788","3.63743431558556","6.140566451270519","1.8759309199367636e-7","1.0886220280781345e-7","2.5867345243568707e-7"
"6372","4.876664518964128","3.6364857700049793","6.140133202226082","1.875052049626902e-7","1.0876468081733037e-7","2.5864275698950223e-7"
"6373","4.875762265729189","3.635539498242447","6.139834795937777","1.8741738045946476e-7","1.0866789779129249e-7","2.586119762781891e-7"
"6374","4.874814095545339","3.634595449387952","6.13942721111287","1.8735238711542478e-7","1.0857141319320363e-7","2.585814229405514e-7"
"6375","4.8739298635584705","3.633653714377416","6.139103431647382","1.872916456591156e-7","1.0847573861383353e-7","2.585506422292383e-7"
"6376","4.873000455099776","3.632714270514509","6.138718251882817","1.8721404302368682e-7","1.0838076747177183e-7","2.585200888916006e-7"
"6377","4.872072230443874","3.631777156268469","6.138372852298465","1.8712943585796893e-7","1.0828611607394123e-7","2.584893366019969e-7"
"6378","4.871201025102492","3.6308423728429178","6.1380060113835055","1.8705752182768265e-7","1.0819220364055582e-7","2.5845872642094037e-7"
"6379","4.870230282403382","3.6299099824801226","6.137642938906061","1.8699528254728647e-7","1.0809891648477787e-7","2.5842803097475553e-7"
"6380","4.869377890064536","3.628979966833082","6.137290684210844","1.8692687717702938e-7","1.0800617644690647e-7","2.583974492154084e-7"
"6381","4.868411272428871","3.628052320560219","6.13691312758139","1.8685048388533688e-7","1.0791409721377931e-7","2.5836692429948016e-7"
"6382","4.867542786614061","3.6271271088801376","6.136573009246002","1.86777576516306e-7","1.0782255088770398e-7","2.5833625727500475e-7"
"6383","4.866593073522404","3.62620431039144","6.136182750759991","1.8671440926709693e-7","1.0773178615863799e-7","2.583055334071105e-7"
"6384","4.865719386269521","3.6252840574538694","6.135853340865829","1.8665254515326523e-7","1.0764151170405967e-7","2.5827495164776337e-7"
"6385","4.86475795142381","3.6243662006117563","6.135450897416515","1.8658232789903195e-7","1.0755190515965296e-7","2.5824436988841626e-7"
"6386","4.863898458526899","3.623450894773193","6.1351321869665165","1.8650250837026762e-7","1.0746277467887921e-7","2.58213646020522e-7"
"6387","4.862923712051241","3.6225380881595606","6.134716380387129","1.864197926693123e-7","1.073744257951148e-7","2.58183007417756e-7"
