"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"6024","0.010232314653694629","0.00913599506020546","0.010702165775001049","0.9996345043182373","0.9981727600097656","0.9999999403953552","0.03779691960662603","0.011224223300814629","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7127120614051818","0.52153480052948","0.8486034870147705","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6025","0.01028452031314373","0.00913599506020546","0.010702165775001049","0.9997911214828491","0.9989558458328247","0.9999999403953552","0.03784912433475256","0.011224223300814629","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7134429335594177","0.5254502296447754","0.8480814099311829","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6026","0.010388932004570962","0.009397024288773537","0.010963195003569126","0.9998955368995667","0.9994779229164124","0.9999999403953552","0.03774471264332533","0.011224223300814629","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7139649987220764","0.5283215641975403","0.8478204011917114","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6027","0.010388932004570962","0.009397024288773537","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03774471264332533","0.011224223300814629","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7143304347991943","0.5314539074897766","0.8475593328475952","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6028","0.01044113766402006","0.009397024288773537","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03774471338838339","0.011224223300814629","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.714852488040924","0.5348472595214844","0.8478204011917114","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6029","0.010493343323469162","0.009397024288773537","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03774471338838339","0.011224223300814629","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7152701377868652","0.5387626886367798","0.8472983241081238","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6030","0.010493343323469162","0.009397024288773537","0.011224223300814629","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037588095478713515","0.011224223300814629","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7161054372787475","0.5437222719192505","0.8470373153686523","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6031","0.010441137477755547","0.008874966762959957","0.011485251598060131","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037588095478713515","0.011224223300814629","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7168885111808777","0.5494648814201355","0.8467762470245361","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6032","0.010441137477755547","0.008874966762959957","0.011485251598060131","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037640300765633586","0.010963195003569126","0.10101800411939621","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.717514979839325","0.5559905767440796","0.8467762470245361","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6033","0.010441137477755547","0.008874966762959957","0.011224223300814629","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037588096037507054","0.010963195003569126","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7167841076850892","0.5596449971199036","0.8467762470245361","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6034","0.010441137477755547","0.008874966762959957","0.011224223300814629","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037640300765633586","0.010963195003569126","0.10101800411939621","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.7172017574310303","0.5651265978813171","0.8470373153686523","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6035","0.01028452031314373","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03737927284091711","0.010441137477755547","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6138867020606995","0.3111459016799927","0.8480814099311829","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"6036","0.010388931818306446","0.00913599506020546","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03743147831410169","0.010441137477755547","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5638736449182034","0.058209341019392014","0.8483424186706543","0.8963194489479065","0.4815974831581116","0.9999999403953552"
"6037","0.010284520499408246","0.00913599506020546","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03753588926047087","0.010441137477755547","0.10101800411939621","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.558026596903801","0.02505873143672943","0.8488644957542419","0.8266248524188995","0.13312450051307678","0.9999999403953552"
"6038","0.010232314839959145","0.00913599506020546","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037640301138162614","0.010702165775001049","0.10127903521060944","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.556669257208705","0.014878621324896812","0.8493865728378296","0.8622291326522827","0.3111459016799927","0.9999999403953552"
"6039","0.010180109180510044","0.008874966762959957","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03743147887289524","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5576611734926701","0.01801096275448799","0.8493865728378296","0.8231792777776719","0.11589662730693817","0.9999999403953552"
"6040","0.010127903521060943","0.008874966762959957","0.010963195003569126","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03743147887289524","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5591751348227263","0.02218741737306118","0.8493865728378296","0.8213520795106888","0.10676063597202301","0.9999999403953552"
"6041","0.010023492015898227","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03743147887289524","0.010702165775001049","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5606368865817786","0.026624901220202446","0.8493865728378296","0.8281388193368912","0.14069433510303497","0.9999999403953552"
"6042","0.009971286356449127","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03743147887289524","0.010702165775001049","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5619420371949673","0.02819107100367546","0.8493865728378296","0.8344557076692581","0.1722787767648697","0.9999999403953552"
"6043","0.010023492015898227","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037483685091137885","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5615243922919035","0.023753589019179344","0.8491255044937134","0.8365961402654648","0.18298093974590302","0.9999999403953552"
"6044","0.009971286356449127","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037483685091137885","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5614199854433537","0.018794048577547073","0.8486034870147705","0.8253197103738785","0.1265987902879715","0.9999999403953552"
"6045","0.009971286356449127","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037483685091137885","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5619942404329776","0.016444791108369827","0.8483424186706543","0.8256329447031021","0.12816496193408966","0.9999999403953552"
"6046","0.009919080510735511","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037483685091137885","0.010702165775001049","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5620986565947532","0.012529365718364716","0.8480814099311829","0.8272513210773468","0.1362568438053131","0.9999999403953552"
"6047","0.009814669191837311","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03732706755399704","0.010702165775001049","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5627251094207167","0.011485251598060131","0.8483424186706543","0.8298616051673889","0.14930826425552368","0.9999999403953552"
"6048","0.009814669191837311","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0372226569801569","0.010702165775001049","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5645000994205475","0.0161837637424469","0.8483424186706543","0.8364917278289795","0.18245887756347656","0.9999999403953552"
"6049","0.009814669191837311","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.037118245474994184","0.010441137477755547","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5673714209347963","0.025580788031220436","0.8483424186706543","0.8500652074813843","0.2503262758255005","0.9999999403953552"
"6050","0.009710257686674596","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03701383415609598","0.010441137477755547","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5682067241519689","0.027407987043261528","0.8478204011917114","0.8611850202083587","0.3059253394603729","0.9999999403953552"
"6051","0.009658052027225495","0.008874966762959957","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03701383415609598","0.010441137477755547","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5688853826373815","0.026624901220202446","0.8475593328475952","0.8671364665031434","0.33568257093429565","0.9999999403953552"
"6052","0.009605846367776394","0.008613938465714455","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036961627937853334","0.010441137477755547","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5698772951960563","0.027930043637752533","0.8472983241081238","0.8784651041030884","0.392325758934021","0.9999999403953552"
"6053","0.009553640708327293","0.008352910168468952","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03690942153334618","0.010180109180510044","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5703993603587151","0.027930043637752533","0.8472983241081238","0.8914643168449402","0.45732182264328003","0.9999999403953552"
"6054","0.009449229575693607","0.007830853573977947","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03680501058697701","0.010180109180510044","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5718089144676923","0.031062385067343712","0.8470373153686523","0.9056642651557922","0.5283215641975403","0.9999999403953552"
"6055","0.009449229575693607","0.007830853573977947","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036805010959506036","0.010180109180510044","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5734794929623603","0.03602192550897598","0.8472983241081238","0.9154267311096191","0.5771338939666748","0.9999999403953552"
"6056","0.009501435235142708","0.00809188187122345","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03685721606016159","0.010180109180510044","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5761419795453548","0.04437483474612236","0.8467762470245361","0.9218480348587036","0.6092404127120972","0.9999999403953552"
"6057","0.009501435235142708","0.00809188187122345","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03685721606016159","0.010180109180510044","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5804750487208367","0.061080656945705414","0.8465152382850647","0.9286869764328003","0.6434351205825806","0.9999999403953552"
"6058","0.009501435235142708","0.00809188187122345","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036805011332035065","0.010180109180510044","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5854867905378341","0.08274601399898529","0.8467762470245361","0.9409553170204162","0.7047768235206604","0.9999999403953552"
"6059","0.009501435235142708","0.00809188187122345","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036543982848525045","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5907595813274383","0.10623857378959656","0.8462542295455933","0.9519185066223145","0.7595927715301514","0.9999999403953552"
"6060","0.009449229389429093","0.00809188187122345","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036596187576651576","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5945705935359001","0.11955102533102036","0.8462542295455933","0.9573478937149048","0.786739706993103","0.9999999403953552"
"6061","0.009292612317949533","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177625775337","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.5992690980434418","0.13860610127449036","0.8462542295455933","0.9629861116409302","0.81493079662323","0.9999999403953552"
"6062","0.009292612317949533","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036543982475996016","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6067867249250412","0.17201773822307587","0.8462542295455933","0.9689375638961792","0.8446880578994751","0.9999999403953552"
"6063","0.009292612317949533","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177625775337","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6134168475866317","0.20438526570796967","0.845993161201477","0.9752022385597229","0.8760114312171936","0.9999999403953552"
"6064","0.009344817977398634","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03638736568391323","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6176454991102218","0.22239623963832855","0.845993161201477","0.9817801594734192","0.908901035785675","0.9999999403953552"
"6065","0.00939702382311225","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03638736568391323","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6200991779565811","0.2315322309732437","0.8462542295455933","0.9882536649703979","0.9412685632705688","0.9999999403953552"
"6066","0.00939702382311225","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0364917766302824","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6184285908937455","0.22056902945041656","0.8465152382850647","0.9909683585166931","0.9548420310020447","0.9999999403953552"
"6067","0.00939702382311225","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03638736568391323","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.617280051112175","0.20986686646938324","0.8467762470245361","0.9920646786689759","0.9603236317634583","0.9999999403953552"
"6068","0.009344818163663149","0.0075698248110711575","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03638736568391323","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6155050665140152","0.199947789311409","0.8467762470245361","0.9918558597564697","0.9592795372009277","0.9999999403953552"
"6069","0.009292612504214048","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0364917766302824","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6168624192476273","0.20229704678058624","0.8475593328475952","0.9925867319107056","0.9629338979721069","0.9999999403953552"
"6070","0.009292612504214048","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036648393422365186","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.618585205078125","0.2093448042869568","0.8475593328475952","0.9939440846443176","0.9697206616401672","0.9999999403953552"
"6071","0.009344818163663149","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03675280511379242","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6209866642951966","0.21874183416366577","0.8478204011917114","0.9959279060363769","0.9796397686004639","0.9999999403953552"
"6072","0.00944922948256135","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03659618869423866","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6250064998865128","0.23466457426548004","0.8478204011917114","0.9972330451011657","0.986165463924408","0.9999999403953552"
"6073","0.009344818070530891","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03659618869423866","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6272513478994369","0.24301747977733612","0.8480814099311829","0.9981205344200135","0.9906029105186462","0.9999999403953552"
"6074","0.009344818070530891","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036648393422365186","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6294961988925933","0.253197580575943","0.8480814099311829","0.9981727480888367","0.9908639788627625","0.9999999403953552"
"6075","0.009449229389429093","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03659618720412254","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6313755929470062","0.25946226716041565","0.8483424186706543","0.9979117155075073","0.9895588159561157","0.9999999403953552"
"6076","0.009501435048878192","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6330983877182007","0.26520490646362305","0.8488644957542419","0.9976506948471069","0.9882537126541138","0.9999999403953552"
"6077","0.009501435048878192","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03643957115709782","0.00965805258601904","0.09945183992385864","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6347689747810363","0.27094751596450806","0.8488644957542419","0.9978073120117188","0.9890367984771729","0.9999999403953552"
"6078","0.009501435048878192","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177588522434","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.635447645187378","0.2722526788711548","0.8488644957542419","0.9981727480888367","0.9908639788627625","0.9999999403953552"
"6079","0.009501435048878192","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.636021900177002","0.27173060178756714","0.8488644957542419","0.9985903859138489","0.9929521679878235","0.9999999403953552"
"6080","0.00955364080145955","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177588522434","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.636700576543808","0.27277472615242004","0.8491255044937134","0.9989558339118958","0.9947794079780579","0.9999999403953552"
"6081","0.00955364080145955","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.0999738946557045","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.637170422077179","0.27173060178756714","0.8488644957542419","0.9993734717369079","0.9968675971031189","0.9999999403953552"
"6082","0.009605846460908651","0.007308796513825655","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177588522434","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6370137989521026","0.26807621121406555","0.8488644957542419","0.9994778871536255","0.9973896741867065","0.9999999403953552"
"6083","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177588522434","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6374314546585083","0.2667710781097412","0.8488644957542419","0.9996867060661316","0.9984337687492371","0.9999999403953552"
"6084","0.009344818070530891","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6387365996837616","0.2696423828601837","0.8486034870147705","0.9997389197349549","0.9986948370933533","0.9999999403953552"
"6085","0.009344818070530891","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6386843860149384","0.26729312539100647","0.8488644957542419","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"6086","0.00929261241108179","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398210346699","0.00965805258601904","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6390498399734497","0.26598799228668213","0.8493865728378296","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"6087","0.00924040675163269","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.036387364380061626","0.00913599506020546","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6398329257965087","0.26624900102615356","0.8493865728378296","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6088","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177681654692","0.00913599506020546","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.640354984998703","0.26807621121406555","0.849647581577301","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6089","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177681654692","0.00913599506020546","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6414512991905212","0.27303576469421387","0.8499085903167725","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"6090","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398154467344","0.00913599506020546","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6438005447387696","0.2826938033103943","0.8499085903167725","0.9998955368995667","0.9994779229164124","0.9999999403953552"
"6091","0.009344818070530891","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03654398191720247","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6447402596473694","0.2866092324256897","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6092","0.009344818070530891","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6459409892559052","0.29104670882225037","0.8499085903167725","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6093","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.647246128320694","0.2949621379375458","0.8499085903167725","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6094","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6491777420043945","0.29939961433410645","0.8506916761398315","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6095","0.00929261241108179","0.006786739453673363","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6502218425273896","0.3059253394603729","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6096","0.009344818070530891","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10075698047876358","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6523622810840607","0.3153223693370819","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6097","0.009344818070530891","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03643957022577524","0.00913599506020546","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6538240373134613","0.3200208842754364","0.8506916761398315","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6098","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03643957022577524","0.00913599506020546","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.655390202999115","0.32445836067199707","0.8506916761398315","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6099","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03638736549764872","0.00913599506020546","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6566953539848328","0.3302009701728821","0.8499085903167725","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6100","0.009397023729979992","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6582093238830566","0.3354215621948242","0.8506916761398315","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6101","0.009449229389429093","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03649177644401789","0.00913599506020546","0.10049594938755035","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.659618878364563","0.3419472575187683","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6102","0.009449229389429093","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03643957134336233","0.00913599506020546","0.10023492574691772","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.66076740026474","0.3474288582801819","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6103","0.009449229389429093","0.007047767750918865","0.010702165775001049","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03628295324742794","0.00913599506020546","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6617071092128753","0.3503001630306244","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
"6104","0.00924040675163269","0.007047767750918865","0.010702165775001049","0.888070946931839","0.44035497307777405","0.9999999403953552","0.03623074758797884","0.008874966762959957","0.09971286356449127","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.6629600405693055","0.35291045904159546","0.8504306674003601","0.9999477386474609","0.9997389316558838","0.9999999403953552"
